8390,"SEVILLA",ESP,1.0,37.2,-5.9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code)
07/13/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,943,,,360,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/13/1989,20,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,944,,,999,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/13/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,945,,,350,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/13/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,945,,,340,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/13/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,945,,,320,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/13/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,945,,,280,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,944,,,360,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,944,,,340,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,944,,,330,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,944,,,90,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,945,,,120,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,945,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,945,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,8,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,945,,,999,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,9,,,,,,618,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,945,,,80,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,10,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,945,,,20,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,11,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,944,,,20,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,12,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,943,,,340,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,942,,,330,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,942,,,350,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,941,,,10,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,941,,,50,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,17,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,940,,,300,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,18,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,940,,,250,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,941,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,20,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,942,,,250,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,943,,,340,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,943,,,350,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,944,,,340,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/14/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,943,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,944,,,100,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,944,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,944,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,944,,,170,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,944,,,999,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,945,,,190,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,945,,,210,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,8,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,946,,,220,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,9,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,946,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,10,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,946,,,250,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,11,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,945,,,260,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,12,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,945,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,944,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,944,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,943,,,300,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,943,,,230,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,17,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,943,,,230,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,18,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,943,,,230,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,944,,,240,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,20,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,945,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,945,,,260,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,946,,,260,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,946,,,300,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/15/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,946,,,240,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,946,,,240,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,946,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,946,,,999,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,946,,,220,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,948,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,8,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,949,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,9,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,949,,,350,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,10,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,948,,,320,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,11,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,948,,,180,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,12,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,947,,,270,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,946,,,230,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,946,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,945,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,945,,,230,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,17,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,944,,,210,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,18,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,944,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,945,,,260,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,20,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,945,,,270,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,946,,,270,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,947,,,230,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,946,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/16/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,946,,,220,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,946,,,220,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,946,,,220,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,947,,,220,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,947,,,220,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,947,,,210,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,948,,,230,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,948,,,90,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,8,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,948,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,9,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,948,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,10,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,947,,,10,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,11,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,947,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,12,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,946,,,40,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,13,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,946,,,10,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,14,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,945,,,10,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,944,,,170,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,943,,,210,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,17,,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,942,,,230,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,18,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,943,,,280,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,19,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,944,,,250,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,20,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,945,,,250,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,946,,,200,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,946,,,210,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,947,,,240,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,
07/17/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,946,,,220,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,946,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,946,,,90,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,946,,,50,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,946,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,946,,,190,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,947,,,160,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,947,,,50,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,8,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,947,,,20,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,9,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,947,,,20,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,10,,,,,,706,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,947,,,40,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,11,,,,,,785,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,946,,,999,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,12,,,,,,848,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,946,,,999,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,13,,,,,,883,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,945,,,300,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,14,,,,,,899,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,945,,,999,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,15,,,,,,886,,,,,,,,,,,,,,,,,,,,,,,,34.4,,,,,,,,,944,,,270,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,16,,,,,,848,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,943,,,240,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,17,,,,,,788,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,943,,,220,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,18,,,,,,706,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,943,,,250,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,19,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,943,,,240,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,20,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,943,,,230,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,945,,,220,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,945,,,210,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,945,,,210,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/18/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,945,,,220,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,945,,,220,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,945,,,240,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,945,,,240,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,945,,,210,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,945,,,210,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,946,,,210,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,946,,,210,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,8,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,946,,,210,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,9,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,946,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,10,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,946,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,11,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,945,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,12,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,945,,,250,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,13,,,,,,772,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,944,,,260,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,14,,,,,,766,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,943,,,270,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,15,,,,,,542,,,,,,,,,,,,,,,,,,,,,,,,37.2,,,,,,,,,942,,,270,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,16,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,38.3,,,,,,,,,942,,,240,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,17,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,38.3,,,,,,,,,941,,,220,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,18,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,37.2,,,,,,,,,941,,,230,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,19,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,941,,,230,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,20,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,942,,,220,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,943,,,220,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,944,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,944,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
07/19/1989,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,944,,,240,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
07/20/1989,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,944,,,200,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/20/1989,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,944,,,200,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
07/20/1989,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,944,,,190,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
