8390,"SEVILLA",ESP,1.0,37.2,-5.9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code)
06/05/1987,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,946,,,190,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,946,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,946,,,180,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,946,,,190,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,947,,,210,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,946,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,9,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,946,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,10,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,946,,,190,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,11,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,945,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,12,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,945,,,260,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,13,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,944,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,14,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,944,,,260,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,15,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,943,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,16,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,943,,,250,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,17,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,943,,,230,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,18,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,944,,,230,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,19,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,944,,,230,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,20,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,945,,,230,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,945,,,230,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,945,,,230,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,945,,,210,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/05/1987,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,945,,,200,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,945,,,180,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,945,,,200,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,946,,,190,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,946,,,180,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,946,,,180,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,946,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,8,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,947,,,180,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,9,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,10,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,946,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,11,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,946,,,360,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,12,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,946,,,60,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,13,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,945,,,160,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,14,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,947,,,210,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,15,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,947,,,320,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,16,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,947,,,280,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,17,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,946,,,260,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,18,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,946,,,250,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,19,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,946,,,200,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,20,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,947,,,270,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,947,,,240,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,947,,,250,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,947,,,280,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
06/06/1987,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,947,,,180,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,947,,,180,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,947,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,8,,,,,,574,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,9,,,,,,659,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,10,,,,,,618,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,11,,,,,,719,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,946,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,12,,,,,,653,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,945,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,13,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,945,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,14,,,,,,744,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,944,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,15,,,,,,829,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,942,,,260,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,16,,,,,,785,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,942,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,17,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,942,,,270,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,18,,,,,,514,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,941,,,270,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,19,,,,,,558,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,942,,,260,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,20,,,,,,495,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,943,,,270,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,944,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,944,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,944,,,230,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/07/1987,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,944,,,190,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,945,,,180,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,945,,,230,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,945,,,220,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,945,,,210,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,945,,,230,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,945,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,945,,,240,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,8,,,,,,507,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,945,,,210,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,9,,,,,,634,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,945,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,10,,,,,,728,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,945,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,11,,,,,,807,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,945,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,12,,,,,,864,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,944,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,13,,,,,,895,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,943,,,250,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,14,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,942,,,250,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,942,,,230,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,941,,,250,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,17,,,,,,788,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,941,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,18,,,,,,706,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,942,,,240,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,19,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,942,,,230,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,20,,,,,,463,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,943,,,999,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,944,,,230,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,944,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,944,,,250,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/08/1987,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,944,,,230,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,944,,,220,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,944,,,190,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,944,,,230,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,944,,,230,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,944,,,999,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,945,,,240,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,945,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,8,,,,,,507,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,945,,,210,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,9,,,,,,634,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,945,,,220,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,10,,,,,,728,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,945,,,210,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,11,,,,,,804,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,944,,,210,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,12,,,,,,861,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,943,,,230,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,13,,,,,,895,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,942,,,230,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,14,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,942,,,250,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,941,,,260,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,940,,,250,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,17,,,,,,788,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,939,,,250,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,18,,,,,,706,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,939,,,250,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,19,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,940,,,260,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,20,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,940,,,250,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,941,,,230,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,941,,,220,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,941,,,250,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/09/1987,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,942,,,230,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,942,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,942,,,230,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,942,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,942,,,230,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,942,,,240,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,942,,,270,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,942,,,270,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,8,,,,,,507,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,942,,,310,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,9,,,,,,634,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,942,,,310,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,10,,,,,,728,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,942,,,340,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,11,,,,,,804,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,942,,,320,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,12,,,,,,861,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,942,,,270,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,13,,,,,,895,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,941,,,270,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,14,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,940,,,280,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,15,,,,,,889,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,939,,,320,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,16,,,,,,851,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,939,,,290,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,17,,,,,,788,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,939,,,310,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,18,,,,,,706,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,939,,,320,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,19,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,939,,,330,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,20,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,940,,,290,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,941,,,270,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,941,,,280,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,941,,,280,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/10/1987,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,941,,,300,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,942,,,310,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,942,,,330,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,942,,,310,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,943,,,330,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,943,,,330,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,944,,,160,,,2,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,944,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,8,,,,,,533,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,944,,,30,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,9,,,,,,659,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,944,,,40,,,3,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,10,,,,,,753,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,944,,,30,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,
06/11/1987,11,,,,,,817,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,944,,,40,,,3,,,,,,,,,,,,,,,,,,,,,,,,
