83910,Caceres,ESP,2,39.47,-6.33,1,405,SWEC,,,,,,,,,1.047197551,
Año,mes,día,hora,GHI,DNI,DHI,T seca,T humeda,Presión,Wdir,Wspd,Alb,Topocentric sun declination,Topocentric local hour angle,Azimut,Elevacion,Topocentric zenith angle,Top. azimuth angle (westward from S)
1989,4,2,16,574,447,279,21.1,5.3,96512,90,1.5,0.14,5.153675,37.803201,54.587104,41.5089,48.4911,54.587104
1989,4,2,17,422,287,273,20.6,5.3,96512,0,0,0.14,5.169629,52.806605,68.305153,31.392717,58.607283,68.305153
1989,4,2,18,242,132,197,20,5.3,96512,0,0,0.14,5.185573,67.809907,79.495559,20.344172,69.655828,79.495559
1989,4,2,19,94,53,86,18.3,5.3,96512,210,2.1,0.14,5.201509,82.813088,89.423178,8.934791,81.065209,89.423178
1989,4,2,20,22,0,0,16.7,5.3,96512,0,0,0.14,5.217441,97.81614,99.013976,-2.636332,92.636332,99.013976
1989,4,2,21,0,0,0,15,5.1,96512,350,2,0.14,5.233372,112.819064,109.055694,-13.806574,103.806574,109.055694
1989,4,2,22,0,0,0,13.3,5.1,96512,360,2.1,0.14,5.249304,127.821868,120.359641,-24.270022,114.270022,120.359641
1989,4,2,23,0,0,0,12.2,5.1,96512,360,1.5,0.14,5.265241,142.824569,133.840534,-33.463899,123.463899,133.840534
1989,4,2,24,0,0,0,11.1,4.8,96512,0,0,0.14,5.281184,157.827192,150.355296,-40.555767,130.555767,150.355296
1989,4,3,1,0,0,0,10.6,4.8,96512,0,0,0.14,5.297135,172.829765,169.968899,-44.477071,134.477071,169.968899
1989,4,3,2,0,0,0,9.4,4.6,96512,0,0,0.14,5.313095,187.832322,190.941873,-44.368611,134.368611,190.941873
1989,4,3,3,0,0,0,8.3,4.6,96512,0,0,0.14,5.329064,202.834895,210.418896,-40.256814,130.256814,210.418896
1989,4,3,4,0,0,0,7.8,4.3,96512,0,0,0.14,5.345041,217.837517,226.759253,-33.028739,123.028739,226.759253
1989,4,3,5,0,0,0,7.2,4.3,96512,0,0,0.14,5.361025,232.840217,240.095806,-23.746574,113.746574,240.095806
1989,4,3,6,0,0,0,6.1,4.3,96512,0,0,0.14,5.377014,247.843019,251.299256,-13.226804,103.226804,251.299256
1989,4,3,7,0,0,0,6.1,4,96512,0,0,0.14,5.393005,262.845939,261.278447,-2.019847,92.019847,261.278447
1989,4,3,8,44,0,44,6.1,4,96512,0,0,0.14,5.408995,277.848986,270.838845,9.570212,80.429788,270.838845
1989,4,3,9,167,195,98,7.2,4,96512,0,0,0.14,5.424981,292.852159,280.768957,20.999062,69.000938,280.768957
1989,4,3,10,321,309,158,8.9,4,96512,350,1,0.14,5.440959,307.855451,292.00657,32.0538,57.9462,292.00657
1989,4,3,11,466,400,199,10.6,3.8,96512,360,1.5,0.14,5.456928,322.858843,305.846077,42.15836,47.84164,305.846077
1989,4,3,12,583,460,230,12.8,3.8,96512,240,1.5,0.14,5.472884,337.862312,323.993425,50.363348,39.636652,323.993425
1989,4,3,13,624,403,294,15,3.8,96512,240,1,0.14,5.488826,352.865829,347.506661,55.157699,34.842301,347.506661
1989,4,3,14,593,290,356,17.2,3.8,96512,330,1,0.14,5.504753,7.869361,13.757179,55.045051,34.954949,13.757179
1989,4,3,15,526,192,379,18.3,3.8,96512,300,1.5,0.14,5.520665,22.872874,37.056212,50.069403,39.930597,37.056212
1989,4,3,16,372,97,308,18.9,3.8,96512,270,3.1,0.14,5.536562,37.876336,54.985821,41.759858,48.240142,54.985821
1989,4,3,17,290,69,254,18.9,3.8,96512,260,3,0.14,5.552447,52.879718,68.687038,31.606454,58.393546,68.687038
1989,4,3,18,217,75,191,17.8,3.8,96512,210,2.5,0.14,5.568321,67.882996,79.856314,20.537323,69.462677,79.856314
1989,4,3,19,104,44,97,16.1,3.8,96512,230,6.2,0.14,5.584188,82.886154,89.769139,9.120041,80.879959,89.769139
1989,4,3,20,37,0,0,14.4,3.8,96512,200,4.1,0.14,5.600049,97.889183,99.353084,-2.444215,92.444215,99.353084
1989,4,3,21,0,0,0,12.8,3.5,96512,210,3.6,0.14,5.61591,112.892084,109.394046,-13.597862,103.597862,109.394046
1989,4,3,22,0,0,0,11.1,3.5,96512,200,2.1,0.14,5.631772,127.894864,120.697972,-24.032837,114.032837,120.697972
1989,4,3,23,0,0,0,10,3.5,96512,0,0,0.14,5.647638,142.897542,134.167088,-33.186313,123.186313,134.167088
1989,4,3,24,0,0,0,9.4,3.2,96512,100,1,0.14,5.663512,157.900141,150.634445,-40.229811,130.229811,150.634445
1989,4,4,1,0,0,0,8.9,3.2,96512,170,2.1,0.14,5.679394,172.902691,170.140654,-44.107912,134.107912,170.140654
1989,4,4,2,0,0,0,8.3,3.2,96512,180,1.5,0.14,5.695286,187.905224,190.963741,-43.979908,133.979908,190.963741
1989,4,4,3,0,0,0,7.8,2.9,96512,160,1.5,0.14,5.711188,202.907773,210.311171,-39.876703,129.876703,210.311171
1989,4,4,4,0,0,0,6.7,2.9,96512,140,1,0.14,5.727099,217.910371,226.575104,-32.671956,122.671956,226.575104
1989,4,4,5,0,0,0,5.6,2.9,96512,150,1,0.14,5.743017,232.913048,239.875784,-23.414144,113.414144,239.875784
1989,4,4,6,0,0,0,5,2.7,96512,0,0,0.14,5.75894,247.915826,251.06328,-12.913306,102.913306,251.06328
1989,4,4,7,0,0,0,4.4,2.7,96512,0,0,0.14,5.774865,262.918723,261.033595,-1.717895,91.717895,261.033595
1989,4,4,8,56,0,56,5,2.7,96512,0,0,0.14,5.790789,277.921746,270.586307,9.866241,80.133759,270.586307
1989,4,4,9,220,542,26,6.1,2.7,96512,0,0,0.14,5.806708,292.924896,280.508727,21.301825,68.698175,280.508727
1989,4,4,10,422,738,30,7.8,2.7,96512,0,0,0.14,5.82262,307.928164,291.742811,32.371433,57.628567,291.742811
1989,4,4,11,533,605,126,9.4,2.7,96512,0,0,0.14,5.838521,322.931532,305.598552,42.500715,47.499285,305.598552
1989,4,4,12,640,605,173,11.7,2.4,96512,360,1.5,0.14,5.854408,337.934977,323.821485,50.735807,39.264193,323.821485
1989,4,4,13,630,435,272,13.9,2.4,96512,300,3.1,0.14,5.870281,352.938469,347.519915,55.545719,34.454281,347.519915
1989,4,4,14,561,217,383,16.1,2.4,96512,260,2.5,0.14,5.886138,7.941976,14.005575,55.406289,34.593711,14.005575
1989,4,4,15,555,239,371,17.8,2.4,96512,230,2,0.14,5.901978,22.945464,37.434624,50.372527,39.627473,37.434624
1989,4,4,16,504,242,343,18.3,2.7,96512,230,3.1,0.14,5.917804,37.9489,55.385572,42.008588,47.991412,55.385572
1989,4,4,17,425,255,291,17.8,2.7,96512,230,4.6,0.14,5.933616,52.952256,69.068741,31.8184,58.1816,69.068741
1989,4,4,18,293,205,221,16.7,2.7,96512,230,5.6,0.14,5.949416,67.955509,80.216178,20.72918,69.27082,80.216178
1989,4,4,19,135,85,122,15.6,2.7,96512,250,7.2,0.14,5.965208,82.95864,90.113735,9.304504,80.695496,90.113735
1989,4,4,20,31,0,0,13.3,2.7,96512,230,4.1,0.14,5.980996,97.961643,99.690396,-2.252568,92.252568,99.690396
1989,4,4,21,0,0,0,11.7,2.7,96512,230,4.1,0.14,5.996781,112.964517,109.730084,-13.389336,103.389336,109.730084
1989,4,4,22,0,0,0,10.6,2.7,96512,230,3.1,0.14,6.012569,127.96727,121.033292,-23.795703,113.795703,121.033292
1989,4,4,23,0,0,0,8.9,2.4,96512,200,3,0.14,6.028362,142.969921,134.4898,-32.908891,122.908891,134.4898
1989,4,4,24,0,0,0,8.3,2.4,96512,210,3,0.14,6.044162,157.972494,150.909266,-39.904477,129.904477,150.909266
1989,4,5,1,0,0,0,7.8,2.4,96512,190,2.1,0.14,6.059972,172.975016,170.309023,-43.740068,133.740068,170.309023
1989,4,5,2,0,0,0,7.2,2.4,96512,200,1.5,0.14,6.075792,187.977522,190.984716,-43.592962,133.592962,190.984716
1989,4,5,3,0,0,0,7.2,2.4,96512,90,2,0.14,6.091622,202.980045,210.204646,-39.498314,129.498314,210.204646
1989,4,5,4,0,0,0,7.2,2.4,96512,0,0,0.14,6.107462,217.982616,226.392847,-32.316697,122.316697,226.392847
1989,4,5,5,0,0,0,6.7,2.1,96512,0,0,0.14,6.123309,232.985266,239.657518,-23.083138,113.083138,239.657518
1989,4,5,6,0,0,0,6.7,2.1,96512,0,0,0.14,6.139162,247.988017,250.828666,-12.601272,102.601272,250.828666
1989,4,5,7,3,0,0,6.7,2.1,96512,0,0,0.14,6.155017,262.990887,260.789654,-1.417553,91.417553,260.789654
1989,4,5,8,3,0,3,7.2,2.1,96512,0,0,0.14,6.170871,277.993883,270.33419,10.16058,79.83942,270.33419
1989,4,5,9,25,6,23,7.8,2.1,96512,0,0,0.14,6.186721,292.997006,280.248316,21.602552,68.397448,280.248316
1989,4,5,10,135,22,123,8.3,2.1,96512,60,2.1,0.14,6.202561,308.000247,291.478057,32.686811,57.313189,291.478057
1989,4,5,11,305,59,265,10,2.1,96512,0,0,0.14,6.218391,323.003587,305.349007,42.840748,47.159252,305.349007
1989,4,5,12,312,50,273,11.7,2.1,96512,180,1.5,0.14,6.234206,338.007004,323.647008,51.106149,38.893851,323.647008
1989,4,5,13,258,25,237,13.9,2.1,96512,230,2,0.14,6.250006,353.010469,347.532652,55.931919,34.068081,347.532652
1989,4,5,14,318,28,295,15.6,2.1,96512,270,3,0.14,6.265788,8.013947,14.256678,55.765463,34.234537,14.256678
1989,4,5,15,369,37,340,16.7,2.1,96512,270,2,0.14,6.281553,23.017407,37.815567,50.673239,39.326761,37.815567
1989,4,5,16,375,50,341,16.7,2.4,96512,270,2.1,0.14,6.297303,38.020814,55.78618,42.255067,47.744933,55.78618
1989,4,5,17,353,97,302,16.7,2.4,96512,230,1.5,0.14,6.313037,53.024141,69.450101,32.028551,57.971449,69.450101
1989,4,5,18,220,88,189,15.6,2.4,96512,240,3,0.14,6.32876,68.027364,80.575009,20.919747,69.080253,80.575009
1989,4,5,19,75,22,72,14.4,2.4,96512,210,6.2,0.14,6.344474,83.030466,90.456839,9.488178,80.511822,90.456839
1989,4,5,20,18,0,0,13.3,2.7,96512,210,5.6,0.14,6.360183,98.033438,100.025793,-2.061397,92.061397,100.025793
1989,4,5,21,0,0,0,11.7,2.7,96512,210,4.1,0.14,6.37589,113.036282,110.063692,-13.181016,103.181016,110.063692
1989,4,5,22,0,0,0,11.1,2.7,96512,230,3.1,0.14,6.3916,128.039006,121.365494,-23.55866,113.55866,121.365494
1989,4,5,23,0,0,0,10.6,2.7,96512,240,2,0.14,6.407315,143.041626,134.80858,-32.631693,122.631693,134.80858
1989,4,5,24,0,0,0,9.4,2.7,96512,180,1.5,0.14,6.423038,158.044168,151.1797,-39.579851,129.579851,151.1797
1989,4,6,1,0,0,0,8.9,2.7,96512,180,2.1,0.14,6.43877,173.04666,170.473962,-43.373635,133.373635,170.473962
1989,4,6,2,0,0,0,8.9,2.7,96512,180,2,0.14,6.454514,188.049136,191.00472,-43.207882,133.207882,191.00472
1989,4,6,3,0,0,0,8.3,2.7,96512,190,2.5,0.14,6.470269,203.051628,210.099229,-39.121772,129.121772,210.099229
1989,4,6,4,0,0,0,8.3,2.7,96512,0,0,0.14,6.486034,218.054169,226.212417,-31.963096,121.963096,226.212417
1989,4,6,5,0,0,0,8.3,2.7,96512,0,0,0.14,6.501807,233.056788,239.440974,-22.753693,112.753693,239.440974
1989,4,6,6,0,0,0,7.8,2.7,96512,0,0,0.14,6.517586,248.059509,250.595402,-12.290838,102.290838,250.595402
1989,4,6,7,3,0,0,7.8,2.7,96512,0,0,0.14,6.533367,263.062349,260.546629,-1.118955,91.118955,260.546629
1989,4,6,8,75,0,75,8.3,2.7,96512,0,0,0.14,6.549147,278.065315,270.082506,10.453089,79.546911,270.082506
1989,4,6,9,230,441,68,8.9,2.7,96512,0,0,0.14,6.564922,293.068407,279.987737,21.901108,68.098892,279.987737
1989,4,6,10,416,608,87,10.6,2.7,96512,30,3.1,0.14,6.580689,308.071617,291.21231,32.999802,57.000198,291.21231
1989,4,6,11,583,694,110,12.2,2.7,96512,80,2.5,0.14,6.596443,323.074926,305.097408,43.17832,46.82168,305.097408
1989,4,6,12,706,728,138,14.4,2.7,96512,0,0,0.14,6.612182,338.078312,323.469887,51.474245,38.525755,323.469887
1989,4,6,13,820,848,116,16.1,2.7,96512,110,3.1,0.14,6.627904,353.081745,347.54473,56.316192,33.683808,347.54473
1989,4,6,14,870,924,105,17.8,2.9,96512,280,2,0.14,6.643608,8.085192,14.510361,56.122492,33.877508,14.510361
1989,4,6,15,820,861,153,18.9,2.9,96512,120,1.5,0.14,6.659294,23.088619,38.198869,50.971491,39.028509,38.198869
1989,4,6,16,700,731,208,20,2.9,96512,300,3.1,0.14,6.674963,38.091994,56.187463,42.499281,47.500719,56.187463
1989,4,6,17,574,700,203,19.4,3.2,96512,340,2,0.14,6.690617,53.095289,69.830956,32.23691,57.76309,69.830956
1989,4,6,18,425,706,174,18.9,3.2,96512,0,0,0.14,6.706258,68.098478,80.932667,21.109032,68.890968,80.932667
1989,4,6,19,233,570,141,17.2,3.2,96512,0,0,0.14,6.72189,83.101547,90.798324,9.671067,80.328933,90.798324
1989,4,6,20,69,0,0,15.6,3.5,96512,200,1.5,0.14,6.737516,98.104486,100.359154,-1.870704,91.870704,100.359154
1989,4,6,21,3,0,0,14.4,3.5,96512,260,4.1,0.14,6.753142,113.107296,110.394754,-12.972918,102.972918,110.394754
1989,4,6,22,0,0,0,12.8,3.5,96512,310,4.1,0.14,6.768769,128.109986,121.694468,-23.321742,113.321742,121.694468
1989,4,6,23,0,0,0,11.7,3.5,96512,330,2,0.14,6.784402,143.112572,135.123336,-32.354779,122.354779,135.123336
1989,4,6,24,0,0,0,10.6,3.8,96512,0,0,0.14,6.800044,158.11508,151.445687,-39.256011,129.256011,151.445687
1989,4,7,1,0,0,0,10.6,3.8,96512,0,0,0.14,6.815696,173.117539,170.635422,-43.008707,133.008707,170.635422
1989,4,7,2,0,0,0,10,3.8,96512,190,2,0.14,6.83136,188.11998,191.023676,-42.824773,132.824773,191.023676
1989,4,7,3,0,0,0,10,3.8,96512,0,0,0.14,6.847035,203.122438,209.994829,-38.7472,128.7472,209.994829
1989,4,7,4,0,0,0,9.4,3.8,96512,0,0,0.14,6.862721,218.124945,226.033742,-31.611288,121.611288,226.033742
1989,4,7,5,0,0,0,9.4,3.8,96512,0,0,0.14,6.878416,233.12753,239.226112,-22.425947,112.425947,239.226112
1989,4,7,6,0,0,0,9.4,3.8,96512,60,2,0.14,6.894117,248.130218,250.363472,-11.982141,101.982141,250.363472
1989,4,7,7,3,0,0,8.9,3.8,96512,0,0,0.14,6.909821,263.133023,260.304519,-0.273022,90.273022,260.304519
1989,4,7,8,28,0,28,8.9,3.8,96512,50,1.5,0.14,6.925523,278.135955,269.831262,10.743628,79.256372,269.831262
1989,4,7,9,151,100,114,10,3.8,96512,0,0,0.14,6.94122,293.139013,279.727,22.197364,67.802636,279.727
1989,4,7,10,220,63,186,11.1,3.8,96512,90,1.5,0.14,6.956908,308.142188,290.945572,33.31027,56.68973,290.945572
1989,4,7,11,283,28,264,13.3,3.8,96512,0,0,0.14,6.972582,323.145463,304.843718,43.513295,46.486705,304.843718
1989,4,7,12,384,34,357,15,3.8,96512,0,0,0.14,6.988241,338.148814,323.290012,51.839962,38.160038,323.290012
1989,4,7,13,548,242,346,16.7,3.8,96512,0,0,0.14,7.003882,353.152212,347.555997,56.69843,33.30157,347.555997
1989,4,7,14,675,425,321,18.3,3.8,96512,0,0,0.14,7.019504,8.155623,14.766484,56.477299,33.522701,14.766484
1989,4,7,15,675,473,307,20,4,96512,210,2.5,0.14,7.035107,23.159015,38.584349,51.26724,38.73276,38.584349
1989,4,7,16,649,586,253,20.6,4,96512,270,2.6,0.14,7.050692,38.162354,56.589233,42.741218,47.258782,56.589233
1989,4,7,17,463,378,261,20.6,4,96512,230,3,0.14,7.066261,53.165612,70.211145,32.443483,57.556517,70.211145
1989,4,7,18,274,97,239,19.4,4.3,96512,210,1.5,0.14,7.081817,68.168766,81.28901,21.297047,68.702953,81.28901
1989,4,7,19,148,100,131,18.3,4.3,96512,230,3.1,0.14,7.097363,83.171797,91.138062,9.853177,80.146823,91.138062
1989,4,7,20,34,0,0,16.7,4.3,96512,240,3,0.14,7.112904,98.174699,100.69036,-1.680488,91.680488,100.69036
1989,4,7,21,3,0,0,15,4.6,96512,220,3,0.14,7.128443,113.177472,110.723155,-12.765057,102.765057,110.723155
1989,4,7,22,0,0,0,13.9,4.6,96512,210,3.1,0.14,7.143984,128.180124,122.020107,-23.084985,113.084985,122.020107
1989,4,7,23,0,0,0,12.8,4.6,96512,190,2,0.14,7.159532,143.182673,135.433978,-32.078207,122.078207,135.433978
1989,4,7,24,0,0,0,12.2,4.6,96512,200,2,0.14,7.175088,158.185143,151.707164,-38.933036,128.933036,151.707164
1989,4,8,1,0,0,0,11.7,4.8,96512,0,0,0.14,7.190656,173.187564,170.793354,-42.645375,132.645375,170.793354
1989,4,8,2,0,0,0,11.1,4.8,96512,0,0,0.14,7.206236,188.189968,191.041506,-42.443741,132.443741,191.041506
1989,4,8,3,0,0,0,11.1,4.8,96512,0,0,0.14,7.221829,203.192388,209.891351,-38.374718,128.374718,209.891351
1989,4,8,4,0,0,0,11.7,4.8,96512,0,0,0.14,7.237432,218.194858,225.856751,-31.261405,121.261405,225.856751
1989,4,8,5,0,0,0,11.1,4.6,96512,200,1.5,0.14,7.253045,233.197405,239.012892,-22.100035,112.100035,239.012892
1989,4,8,6,0,0,0,11.1,4.6,96512,0,0,0.14,7.268665,248.200055,250.13286,-11.675316,101.675316,250.13286
1989,4,8,7,3,0,0,11.1,4.6,96512,0,0,0.14,7.284287,263.202822,260.063323,-0.023104,90.023104,260.063323
1989,4,8,8,22,0,22,11.7,4.6,96512,0,0,0.14,7.299907,278.205716,269.580466,11.032057,78.967943,269.580466
1989,4,8,9,53,12,48,12.2,4.6,96512,0,0,0.14,7.315522,293.208737,279.466116,22.491185,67.508815,279.466116
1989,4,8,10,104,12,97,13.3,4.6,96512,0,0,0.14,7.331127,308.211874,290.677842,33.618084,56.381916,290.677842
1989,4,8,11,126,12,118,14.4,4.6,96512,240,2,0.14,7.346719,323.215111,304.5879,43.845539,46.154461,304.5879
1989,4,8,12,160,12,151,15.6,4.6,96512,240,3,0.14,7.362294,338.218423,323.107265,52.203171,37.796829,323.107265
1989,4,8,13,186,12,176,16.1,4.6,96512,240,3.1,0.14,7.37785,353.221782,347.566293,57.07853,32.92147,347.566293
1989,4,8,14,110,6,105,17.8,4.6,96512,240,3,0.14,7.393386,8.225155,15.024901,56.82981,33.17019,15.024901
1989,4,8,15,113,6,108,18.3,4.6,96512,240,2.5,0.14,7.408902,23.228507,38.97182,51.560449,38.439551,38.97182
1989,4,8,16,205,15,195,18.3,4.6,96512,240,5.1,0.14,7.4244,38.231807,56.991304,42.980874,47.019126,56.991304
1989,4,8,17,271,34,253,18.9,4.6,96512,230,4.1,0.14,7.43988,53.235025,70.590501,32.648283,57.351717,70.590501
1989,4,8,18,192,34,180,18.3,4.8,96512,240,4.1,0.14,7.455347,68.238138,81.643897,21.483808,68.516192,81.643897
1989,4,8,19,69,15,66,17.2,4.8,96512,220,6.2,0.14,7.470803,83.241129,91.475925,10.034517,79.965483,91.475925
1989,4,8,20,22,0,0,16.1,4.8,96512,230,5.1,0.14,7.486254,98.24399,101.019291,-1.490748,91.490748,101.019291
1989,4,8,21,3,0,0,15,4.8,96512,220,5.1,0.14,7.501703,113.246721,111.048781,-12.557445,102.557445,111.048781
1989,4,8,22,0,0,0,14.4,5.1,96512,230,4.1,0.14,7.517155,128.249333,122.342304,-22.848419,112.848419,122.342304
1989,4,8,23,0,0,0,13.9,5.1,96512,230,4.1,0.14,7.532613,143.25184,135.740417,-31.802031,121.802031,135.740417
1989,4,8,24,0,0,0,13.3,5.1,96512,220,3,0.14,7.548081,158.254269,151.964072,-38.611003,128.611003,151.964072
1989,4,9,1,0,0,0,12.8,5.1,96512,210,2.1,0.14,7.563561,173.256649,170.947709,-42.283731,132.283731,170.947709
1989,4,9,2,0,0,0,12.2,5.1,96512,220,2,0.14,7.579053,188.259011,191.058131,-42.064888,132.064888,191.058131
1989,4,9,3,0,0,0,12.2,5.1,96512,210,1.5,0.14,7.594559,203.26139,209.788702,-38.004447,128.004447,209.788702
1989,4,9,4,0,0,0,12.2,5.1,96512,0,0,0.14,7.610077,218.263818,225.681371,-30.91358,120.91358,225.681371
1989,4,9,5,0,0,0,12.2,4.8,96512,0,0,0.14,7.625604,233.266324,238.801271,-21.776095,111.776095,238.801271
1989,4,9,6,0,0,0,11.7,4.8,96512,0,0,0.14,7.641138,248.268932,249.903546,-11.370498,101.370498,249.903546
1989,4,9,7,3,0,0,11.1,4.8,96512,0,0,0.14,7.656675,263.271658,259.823037,0.227083,89.772917,259.823037
1989,4,9,8,53,0,53,11.1,4.6,96512,0,0,0.14,7.67221,278.274511,269.330125,11.318239,78.681761,269.330125
1989,4,9,9,119,34,106,12.2,4.6,96512,0,0,0.14,7.687739,293.27749,279.205095,22.782444,67.217556,279.205095
1989,4,9,10,173,31,156,12.8,4.6,96512,50,1.5,0.14,7.703258,308.280585,290.409121,33.92311,56.07689,290.409121
1989,4,9,11,249,31,227,13.9,4.6,96512,0,0,0.14,7.718763,323.28378,304.329918,44.174915,45.825085,304.329918
1989,4,9,12,359,47,322,15,4.3,96512,360,1.5,0.14,7.73425,338.287051,322.92153,52.563743,37.436257,322.92153
1989,4,9,13,435,56,388,16.1,4.3,96512,300,1.5,0.14,7.749717,353.290368,347.575447,57.456389,32.543611,347.575447
1989,4,9,14,435,53,391,17.2,4.3,96512,250,2,0.14,7.765164,8.293697,15.285455,57.179954,32.820046,15.285455
1989,4,9,15,334,34,307,18.3,4.3,96512,270,3.6,0.14,7.78059,23.297007,39.361088,51.851084,38.148916,39.361088
1989,4,9,16,192,22,177,18.9,4.3,96512,999,3.6,0.14,7.795996,38.300263,57.393481,43.218245,46.781755,57.393481
1989,4,9,17,107,12,101,18.3,4.3,96512,999,3.6,0.14,7.811384,53.303437,70.968861,32.851324,57.148676,70.968861
1989,4,9,18,75,12,71,17.8,4.6,96512,260,3.6,0.14,7.826758,68.306506,81.997185,21.669333,68.330667,81.997185
1989,4,9,19,63,18,60,16.7,4.6,96512,270,6.2,0.14,7.842121,83.309453,91.811787,10.215099,79.784901,91.811787
1989,4,9,20,28,0,0,16.1,4.6,96512,290,6.1,0.14,7.857478,98.31227,101.345829,-1.301479,91.301479,101.345829
1989,4,9,21,3,0,0,15,4.6,96512,999,4.6,0.14,7.872834,113.314957,111.37152,-12.350093,102.350093,111.37152
1989,4,9,22,0,0,0,14.4,4.6,96512,300,3.1,0.14,7.888192,128.317523,122.660954,-22.612078,112.612078,122.660954
1989,4,9,23,0,0,0,13.3,4.6,96512,300,4.1,0.14,7.903558,143.319986,136.042567,-31.526308,121.526308,136.042567
1989,4,9,24,0,0,0,13.3,4.6,96512,300,3,0.14,7.918933,158.32237,152.216354,-38.28999,128.28999,152.216354
1989,4,10,1,0,0,0,12.8,4.6,96512,290,3.1,0.14,7.934321,173.324704,171.098439,-41.923864,131.923864,171.098439
1989,4,10,2,0,0,0,12.2,4.6,96512,300,3.1,0.14,7.949722,188.327021,191.073474,-41.688317,131.688317,191.073474
1989,4,10,3,0,0,0,11.7,4.6,96512,200,2,0.14,7.965138,203.329355,209.686789,-37.636503,127.636503,209.686789
1989,4,10,4,0,0,0,11.7,4.3,96512,200,2.1,0.14,7.980565,218.331738,225.507532,-30.567941,120.567941,225.507532
1989,4,10,5,0,0,0,11.1,4.3,96512,180,1.5,0.14,7.996003,233.3342,238.591206,-21.454259,111.454259,238.591206
1989,4,10,6,0,0,0,11.1,4.3,96512,300,2.5,0.14,8.011448,248.336763,249.675512,-11.067819,101.067819,249.675512
1989,4,10,7,6,0,0,11.1,4,96512,300,3.1,0.14,8.026896,263.339444,259.583659,0.478673,89.521327,259.583659
1989,4,10,8,31,0,31,11.1,4,96512,270,2.5,0.14,8.042342,278.342251,269.080247,11.602038,78.397962,269.080247
1989,4,10,9,63,22,54,11.1,3.8,96512,300,2.5,0.14,8.057781,293.345185,278.943947,23.071009,66.928991,278.943947
1989,4,10,10,129,28,113,11.7,3.8,96512,290,3.1,0.14,8.073211,308.348235,290.139412,34.225218,55.774782,290.139412
1989,4,10,11,211,37,185,12.8,3.8,96512,300,3.6,0.14,8.088625,323.351385,304.069737,44.501291,45.498709,304.069737
1989,4,10,12,220,31,195,13.9,3.5,96512,270,3.6,0.14,8.104021,338.35461,322.732689,52.92155,37.07845,322.732689
1989,4,10,13,324,47,284,14.4,3.5,96512,280,3.1,0.14,8.119396,353.35788,347.583288,57.831904,32.168096,347.583288
1989,4,10,14,324,44,287,15.6,3.5,96512,270,4.6,0.14,8.134749,8.361164,15.547986,57.527663,32.472337,15.547986
1989,4,10,15,170,22,153,15.6,3.5,96512,250,5.1,0.14,8.150081,23.364427,39.751956,52.139113,37.860887,39.751956
1989,4,10,16,132,18,120,16.1,3.5,96512,270,7.7,0.14,8.165392,38.367636,57.795573,43.453334,46.546666,57.795573
1989,4,10,17,110,18,100,16.1,3.5,96512,270,7.7,0.14,8.180684,53.370763,71.346061,33.052621,56.947379,71.346061
1989,4,10,18,78,18,71,15.6,3.5,96512,260,7.7,0.14,8.195961,68.373785,82.348735,21.853639,68.146361,82.348735
1989,4,10,19,50,22,46,15,3.5,96512,250,8.2,0.14,8.211228,83.376684,92.145523,10.394932,79.605068,92.145523
1989,4,10,20,18,0,0,13.9,3.5,96512,250,7.7,0.14,8.226488,98.379452,101.669858,-1.11268,91.11268,101.669858
1989,4,10,21,3,0,0,13.3,3.5,96512,250,6.1,0.14,8.241746,113.382091,111.69126,-12.143015,102.143015,111.69126
1989,4,10,22,0,0,0,12.8,3.5,96512,230,3.1,0.14,8.257008,128.384609,122.975956,-22.375996,112.375996,122.975956
1989,4,10,23,0,0,0,12.8,3.5,96512,270,4.1,0.14,8.272276,143.387023,136.340343,-31.251095,121.251095,136.340343
1989,4,10,24,0,0,0,12.2,3.5,96512,999,3.7,0.14,8.287556,158.389359,152.463955,-37.970072,127.970072,152.463955
1989,4,11,1,0,0,0,12.2,3.5,96512,999,2.6,0.14,8.302848,173.391644,171.245501,-41.565864,131.565864,171.245501
1989,4,11,2,0,0,0,11.7,3.5,96512,999,2.9,0.14,8.318155,188.393913,191.087463,-41.314128,131.314128,191.087463
1989,4,11,3,0,0,0,11.1,3.5,96512,999,1.7,0.14,8.333476,203.396198,209.585525,-37.271005,127.271005,209.585525
1989,4,11,4,0,0,0,10.6,3.5,96512,999,1.1,0.14,8.34881,218.398533,225.335163,-30.224618,120.224618,225.335163
1989,4,11,5,0,0,0,10.6,3.2,96512,999,0.6,0.14,8.364154,233.400945,238.382658,-21.134659,111.134659,238.382658
1989,4,11,6,0,0,0,10,3.2,96512,999,1,0.14,8.379506,248.40346,249.448741,-10.767412,100.767412,249.448741
