"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Jun 6, 09:00 am",7,0,0,0.734027,904.532,0.999483,1,0.999545,1,1.84282,0.06,0.918561,0,1.47763,0.771479,0.389824,9.86141,355.122,354.938,237.966,293,392.397,974.004,0,392.397,974.004,293,0.535702,237.966,292.596,392.634,8.1167,11.7416,239.786,251.527,-0.000396313,0,905,14.7,10,6,994,92.4259,49.4345,11.4187,1.5,2.07333,0,0,0,-273.15,0,0,0,-273.15,0,3754
"Jun 6, 10:00 am",7,0,0,0.0216879,934.042,0.989451,1,0.99793,1,8.32963,0.06,0.888484,0,1.47322,0.770232,0.38783,9.84176,370.426,366.518,237.965,293,392.496,972.974,0,392.496,972.974,293,0.535136,237.965,292.678,392.635,8.10812,11.7618,239.061,250.823,-0.000397072,0,944,16.6,11,6,994,103.629,37.9337,11.7172,2.7,2.06835,0,0,0,-273.15,0,0,0,-273.15,0,3755
"Jun 6, 11:00 am",7,0,0,0.00125715,948.488,0.973807,1,0.996698,1,13.1427,0.06,0.875911,0,1.47312,0.769282,0.386035,9.84129,382.198,372.187,237.964,293,392.498,972.949,0,392.498,972.949,293,0.535122,237.964,292.683,392.635,8.10791,11.7546,239.033,250.788,-0.000397088,0,974,18.3,12,6,994,119.904,27.1232,12.9094,3.2,2.06824,0,0,0,-273.15,0,0,0,-273.15,0,3756
"Jun 6, 12:00 pm",7,0,0,0.000568061,881.817,0.961633,1,0.995966,1,15.9227,0.06,0.94278,0,1.47315,0.768717,0.384556,9.84142,359.831,346.025,237.967,293,392.498,972.955,0,392.498,972.955,293,0.535125,237.967,292.684,392.635,8.10796,11.7447,239.03,250.775,-0.000397097,0,917,19.7,13,6,994,148.763,18.6798,13.3719,3.4,2.06827,0,0,0,-273.15,0,0,0,-273.15,0,3757
"Jun 6, 01:00 pm",6,0,0,0.009465,751.089,0.959245,1,0.995834,1,16.4141,0.06,1,0,1.07464,0.768615,0.383589,7.99259,307.249,294.727,213.74,293,392.493,873.952,0,392.493,873.952,293,0.480674,213.74,292.65,392.642,7.28293,11.7192,214.813,226.532,-0.00035663,0,783,20.6,14,6,994,194.782,16.9195,13.5688,3.2,1.61531,0,0,0,-273.15,0,0,0,-273.15,0,3758
"Jun 6, 02:00 pm",7,0,0,-0.00911171,871.34,0.968155,1,0.996343,1,14.4983,0.06,0.953649,0,1.47322,0.769008,0.382761,9.84174,353.16,341.914,237.968,293,392.497,972.971,0,392.497,972.971,293,0.535134,237.968,292.686,392.635,8.10809,11.7314,239.016,250.747,-0.000397092,0,900,21.4,15,6,994,231.137,23.4263,13.5875,3.6,2.06835,0,0,0,-273.15,0,0,0,-273.15,0,3759
"Jun 6, 03:00 pm",7,0,0,0.00077461,942.252,0.983561,1,0.997404,1,10.4033,0.06,0.881018,0,1.47307,0.769827,0.382339,9.84109,375.919,369.74,237.965,293,392.499,972.937,0,392.499,972.937,293,0.535116,237.965,292.687,392.635,8.10781,11.748,239.021,250.769,-0.0003971,0,958,21.8,16,6,994,251.023,33.6374,13.7531,5.3,2.06819,0,0,0,-273.15,0,0,0,-273.15,0,3760
"Jun 6, 04:00 pm",7,0,0,5.87958e-05,920.169,0.996932,1,0.99889,1,4.48895,0.06,0.900824,0,1.47309,0.770974,0.382233,9.84117,362.185,361.074,237.966,293,392.499,972.941,0,392.499,972.941,293,0.535118,237.966,292.687,392.635,8.10784,11.7495,239.021,250.77,-0.000397102,0,923,21.9,17,6,994,263.653,44.9696,13.6969,5.6,2.06821,0,0,0,-273.15,0,0,0,-273.15,0,3761
"Jun 6, 05:00 pm",7,0,0,-0.000184318,867.928,0.998767,1,0.999297,1,2.84604,0.06,0.954672,0,1.47314,0.771288,0.382655,9.84139,340.996,340.575,237.968,293,392.499,972.953,0,392.499,972.953,293,0.535124,237.968,292.686,392.635,8.10794,11.75,239.025,250.774,-0.000397106,0,869,21.5,18,6,994,273.406,56.5718,13.375,5.3,2.06826,0,0,0,-273.15,0,0,0,-273.15,0,3762
"Jun 6, 06:00 pm",6,0,0,0.00298541,757.257,0.980903,1,0.997196,1,11.2153,0.06,1,0,1.10692,0.769666,0.383586,8.1502,302.933,297.148,215.897,293,392.489,882.805,0,392.489,882.805,293,0.485543,215.897,292.653,392.636,7.35671,11.7416,216.963,228.705,-0.000360206,0,772,20.6,19,6,994,282.092,68.0655,12.9438,5,1.65247,0,0,0,-273.15,0,0,0,-273.15,0,3763
"Jun 6, 07:00 pm",6,0,0,-0.0346243,544.09,0.938086,0.995564,0.994778,0.555094,20.2674,0.06,1,0,0.0553904,0.424311,0.384399,1.12909,227.592,213.501,77.8645,293,392.292,319.063,0,392.292,319.063,293,0.175485,77.8645,292.037,392.478,2.65886,11.6715,78.9192,90.5907,-0.00012941,0,580,19.3,20,6,994,290.639,79.17,12.2687,5.6,0.290875,0,0,0,-273.15,0,0,0,-273.15,0,3764
"Jun 6, 08:00 pm",6,0,0,-46.3663,115.6,0.869176,0.975842,0.993284,0,29.637,0.0307848,1,0,0.0135114,0,0.325041,0.450878,52.1892,45.3616,38.7306,293,371.271,204,0,371.271,204,293,0.1122,38.7306,291.487,330.564,1.7,7.2955,-7.2955,0,-4.05307e-05,0,133,17.8,21,6,994,299.671,89.2542,11.9406,4.5,0.156496,0,0,0,-273.15,0,0,0,-273.15,0,3765
"Jun 6, 09:00 pm",6,0,0,-26.9569,0,1,1,1,0,0,0,1,0,0.0128923,0,0.28915,0.441947,0,0,20.1801,293,334.734,204,0,334.734,204,293,0.1122,20.1801,291.478,291.026,1.7,6.35938,-6.35938,0,-6.14412e-06,0,0,16.1,22,6,994,309.707,98.7662,11.6469,2.2,0.125092,0,0,0,-273.15,0,0,0,-273.15,0,3766
"Jun 6, 10:00 pm",1,0,0,-6.45026,0,0,0,0,0,0,0,1,0,0.012859,0,0.281907,0.441793,0,0,-0.861553,308.896,307.103,0,204,393,0,293,0,0,296.787,280.756,1.7,6.46136,-6.46136,0,0,0,0,14.4,23,6,994,321.194,106.926,11.0406,2.7,0.012859,0,0,0,-273.15,0,0,0,-273.15,0,3767
"Jun 6, 11:00 pm",1,0,0,-7.29687,0,0,0,0,0,0,0,1,0,0.0128583,0,0.285619,0.44184,0,0,-0.338428,293.578,292.86,0,204,393,0,293,0,0,297.249,282.422,1.7,6.63706,-6.63706,0,0,0,0,12.7,0,6,994,334.406,113.13,10.0437,2.8,0.0128583,0,0,0,-273.15,0,0,0,-273.15,0,3768
"Jun 7, 12:00 am",1,0,0,-7.30981,0,0,0,0,0,0,0,1,0,0.0127587,0,0.286886,0.440406,0,0,-0.163115,287.557,287.208,0,204,393,0,293,0,0,292.751,282.372,1.7,6.44317,-6.44317,0,0,0,0,11,1,6,994,349.198,116.769,9.28125,2.8,0.0127587,0,0,0,-273.15,0,0,0,-273.15,0,3769
"Jun 7, 01:00 am",1,0,0,-7.03962,0,0,0,0,0,0,0,1,0,0.0126456,0,0.283931,0.43882,0,0,-0.150351,283.681,283.357,0,204,393,0,293,0,0,288.294,278.887,1.7,6.17378,-6.17378,0,0,0,0,10.2,2,6,994,4.799,117.376,8.71562,2.2,0.0126456,0,0,0,-273.15,0,0,0,-273.15,0,3770
"Jun 7, 02:00 am",1,0,0,-6.7844,0,0,0,0,0,0,0,1,0,0.0125406,0,0.280667,0.437367,0,0,-0.150308,279.863,279.538,0,204,393,0,293,0,0,284.18,275.016,1.7,5.93189,-5.93189,0,0,0,0,9.4,3,6,994,20.0254,114.864,8.4625,2.8,0.0125406,0,0,0,-273.15,0,0,0,-273.15,0,3771
"Jun 7, 03:00 am",1,0,0,-6.55444,0,0,0,0,0,0,0,1,0,0.0124428,0,0.277304,0.43602,0,0,-0.145597,276.083,275.767,0,204,393,0,293,0,0,280.24,271.351,1.7,5.71003,-5.71003,0,0,0,0,8.9,4,6,994,33.8925,109.577,7.88437,2.4,0.0124428,0,0,0,-273.15,0,0,0,-273.15,0,3772
"Jun 7, 04:00 am",1,0,0,-6.33886,0,0,0,0,0,0,0,1,0,0.0123506,0,0.273885,0.434758,0,0,-0.140073,272.419,272.113,0,204,393,0,293,0,0,276.431,267.836,1.7,5.50179,-5.50179,0,0,0,0,8.6,5,6,994,46.0243,102.097,7.6625,2,0.0123506,0,0,0,-273.15,0,0,0,-273.15,0,3773
"Jun 7, 05:00 am",1,0,0,-6.13284,0,0,0,0,0,0,0,1,0,0.0122635,0,0.270378,0.433575,0,0,-0.134866,268.876,268.58,0,204,393,0,293,0,0,272.747,264.435,1.7,5.3037,-5.3037,0,0,0,0,8.5,6,6,994,56.5661,93.0171,7.71875,1.4,0.0122635,0,0,0,-273.15,0,0,0,-273.15,0,3774
"Jun 7, 06:00 am",2,0,0,-5.93072,262.372,0.914188,0.989515,0.994172,0,23.9094,0.06,1,0,0.0121813,0,0.266041,0.432466,112.619,102.955,-0.129849,265.449,265.163,0,204,393,0,293,0,0,269.187,261.145,1.7,5.11254,-5.11254,0,0,0,287,9.3,7,6,994,65.9194,83.2572,8.44063,1.1,0.0721813,0,0,0,-273.15,0,0,0,-273.15,0,3775
"Jun 7, 07:00 am",2,6,0,120.355,594.249,0.967832,1,0.996324,0.919305,14.5712,0.06,1,0,0.224318,0.706941,0.36835,2.69215,240.934,233.183,34.8307,285.197,309.654,218.994,265.679,378.594,218.994,293,0.120447,29.7566,273.85,367.331,4.03895,10.748,154.106,164.854,0,0,614,10.9,8,6,994,74.5779,72.3955,10.0406,1.4,0.404764,0,0,0,-273.15,0,0,0,-273.15,0,3776
"Jun 7, 08:00 am",6,0,0,21.8488,768.732,0.994478,1,0.998508,1,6.024,0.06,1,0,1.06688,0.770679,0.391379,7.96024,303.325,301.65,197.883,293,385.643,872.674,0,385.643,872.674,293,0.479971,197.883,290.389,392.643,7.27228,11.6814,220.794,232.475,-0.000287507,0,773,13,9,6,994,83.1103,61.0156,11.125,2.4,1.60685,0,0,0,-273.15,0,0,0,-273.15,0,3777
"Jun 7, 09:00 am",7,0,0,0.944143,851.609,0.999541,1,0.999571,1,1.73642,0.06,0.975758,0,1.47625,0.7715,0.3894,9.85543,334.325,334.171,237.756,293,392.343,973.706,0,392.343,973.706,293,0.535538,237.756,292.572,392.635,8.11421,11.7788,239.784,251.563,-0.000395546,0,852,15.1,10,6,994,92.2865,49.4164,11.975,3.2,2.07179,0,0,0,-273.15,0,0,0,-273.15,0,3778
"Jun 7, 10:00 am",7,0,0,0.0285546,888.77,0.989721,1,0.997957,1,8.22204,0.06,0.933701,0,1.47327,0.770253,0.387302,9.842,352.375,348.753,237.966,293,392.495,972.987,0,392.495,972.987,293,0.535143,237.966,292.677,392.635,8.10822,11.7508,239.068,250.819,-0.000397072,0,898,17.1,11,6,994,103.458,37.9115,11.7875,2.4,2.06842,0,0,0,-273.15,0,0,0,-273.15,0,3779
"Jun 7, 11:00 am",7,0,0,0.00165692,902.138,0.974231,1,0.996726,1,13.0353,0.06,0.920869,0,1.47315,0.769304,0.385296,9.84144,363.362,353.999,237.966,293,392.498,972.956,0,392.498,972.956,293,0.535126,237.966,292.683,392.635,8.10797,11.7494,239.033,250.783,-0.000397093,0,926,19,12,6,994,119.684,27.0869,12.4375,3.2,2.06827,0,0,0,-273.15,0,0,0,-273.15,0,3780
"Jun 7, 12:00 pm",7,0,0,0.000701747,871.695,0.962136,1,0.995994,1,15.8173,0.06,0.953691,0,1.47316,0.768738,0.383711,9.84149,355.514,342.053,237.968,293,392.499,972.958,0,392.499,972.958,293,0.535127,237.968,292.685,392.635,8.10799,11.7435,239.029,250.773,-0.000397101,0,906,20.5,13,6,994,148.509,18.6102,13.4688,3.8,2.06829,0,0,0,-273.15,0,0,0,-273.15,0,3781
"Jun 7, 01:00 pm",6,0,0,-0.00893236,781.22,0.95973,1,0.995861,1,16.3154,0.06,1,0,1.21517,0.768636,0.382524,8.66755,319.414,306.551,222.848,293,392.483,911.289,0,392.483,911.289,293,0.501209,222.848,292.665,392.622,7.59407,11.7288,223.897,235.626,-0.000371756,0,814,21.6,14,6,994,194.711,16.815,13.5922,4.2,1.77638,0,0,0,-273.15,0,0,0,-273.15,0,3782
"Jun 7, 02:00 pm",6,0,0,-0.00176668,808.727,0.968536,1,0.996366,1,14.4109,0.06,1,0,1.35521,0.769026,0.381475,9.31422,327.654,317.345,231.267,293,392.481,945.737,0,392.481,945.737,293,0.520155,231.267,292.679,392.621,7.88114,11.7273,232.319,244.046,-0.000385789,0,835,22.6,15,6,994,231.217,23.3249,13.8891,4.5,1.93536,0,0,0,-273.15,0,0,0,-273.15,0,3783
"Jun 7, 03:00 pm",6,0,0,0.0037303,774.249,0.983799,1,0.997423,1,10.3277,0.06,1,0,1.188,0.769841,0.381045,8.53921,308.819,303.815,221.131,293,392.48,904.303,0,392.48,904.303,293,0.497366,221.131,292.665,392.624,7.53585,11.7012,222.189,233.89,-0.000368869,0,787,23,16,6,994,251.116,33.5447,14.3281,3.4,1.74537,0,0,0,-273.15,0,0,0,-273.15,0,3784
"Jun 7, 04:00 pm",7,0,0,0.00801407,829.521,0.99702,1,0.998906,1,4.42441,0.06,1,0,1.47707,0.770986,0.38086,9.85872,326.477,325.504,238.174,293,392.495,973.835,0,392.495,973.835,293,0.535609,238.174,292.689,392.635,8.11529,11.7272,239.232,250.959,-0.000397417,0,832,23.2,17,6,994,263.734,44.8809,14.8406,4.8,2.07268,0,0,0,-273.15,0,0,0,-273.15,0,3785
"Jun 7, 05:00 pm",6,0,0,-0.0088751,777.003,0.998718,1,0.999283,1,2.90098,0.06,1,0,1.20789,0.771277,0.381257,8.63323,305.287,304.896,222.394,293,392.484,909.425,0,392.484,909.425,293,0.500184,222.394,292.666,392.623,7.57855,11.7203,223.439,235.159,-0.000371005,0,778,22.8,18,6,994,273.476,56.4836,14.5187,4.8,1.76807,0,0,0,-273.15,0,0,0,-273.15,0,3786
"Jun 7, 06:00 pm",6,0,0,0.143358,661.02,0.980742,1,0.997184,1,11.2627,0.06,1,0,0.720903,0.769657,0.382315,6.14266,264.478,259.384,186.705,293,392.569,762.79,0,392.569,762.79,293,0.419535,186.705,292.601,392.778,6.35658,11.7254,187.912,199.637,-0.000311983,0,674,21.9,19,6,994,282.151,67.9758,14.2828,5.6,1.20044,0,0,0,-273.15,0,0,0,-273.15,0,3787
"Jun 7, 07:00 pm",6,0,0,0.253178,397.64,0.937829,0.995504,0.994766,0.560161,20.3099,0.06,1,0,0.0184891,0.428153,0.383104,0.546574,166.378,156.034,53.7998,293,392.477,220.017,0,392.477,220.017,293,0.121009,53.7998,291.611,392.854,1.83347,11.6624,55.1439,66.8063,-8.97388e-05,0,424,20.6,20,6,994,290.689,79.0777,13.8422,3.2,0.199498,0,0,0,-273.15,0,0,0,-273.15,0,3788
"Jun 7, 08:00 pm",6,0,0,-46.5005,45.1794,0.868835,0.975728,0.993277,0,29.6765,0.0313785,1,0,0.013519,0,0.324073,0.451,20.4048,17.7284,38.8741,293,371.547,204,0,371.547,204,293,0.1122,38.8741,291.494,330.971,1.7,7.2898,-7.2898,0,-4.09616e-05,0,52,19.1,21,6,994,299.712,89.1753,13.3188,2.4,0.157098,0,0,0,-273.15,0,0,0,-273.15,0,3789
"Jun 7, 09:00 pm",6,0,0,-27.0771,0,1,1,1,0,0,0,1,0,0.012895,0,0.287849,0.441981,0,0,20.3146,293,335.005,204,0,335.005,204,293,0.1122,20.3146,291.486,291.212,1.7,6.35272,-6.35272,0,-6.2646e-06,0,0,17.5,22,6,994,309.736,98.6657,13.4375,2.8,0.125095,0,0,0,-273.15,0,0,0,-273.15,0,3790
"Jun 7, 10:00 pm",1,0,0,-6.431,0,0,0,0,0,0,0,1,0,0.0128613,0,0.280289,0.441823,0,0,-0.865633,309.087,307.287,0,204,393,0,293,0,0,296.853,280.823,1.7,6.45262,-6.45262,0,0,0,0,16,23,6,994,321.208,106.823,12.7969,3,0.0128613,0,0,0,-273.15,0,0,0,-273.15,0,3791
"Jun 7, 11:00 pm",1,0,0,-7.27923,0,0,0,0,0,0,0,1,0,0.0128617,0,0.283822,0.441888,0,0,-0.339412,293.704,292.984,0,204,393,0,293,0,0,297.362,282.514,1.7,6.62695,-6.62695,0,0,0,0,14.5,0,6,994,334.4,113.026,12.3906,2.5,0.0128617,0,0,0,-273.15,0,0,0,-273.15,0,3792
"Jun 8, 12:00 am",1,0,0,-7.29798,0,0,0,0,0,0,0,1,0,0.0127623,0,0.285019,0.440456,0,0,-0.162846,287.677,287.329,0,204,393,0,293,0,0,292.872,282.5,1.7,6.43759,-6.43759,0,0,0,0,12.9,1,6,994,349.167,116.669,11.2984,3.2,0.0127623,0,0,0,-273.15,0,0,0,-273.15,0,3793
"Jun 8, 01:00 am",1,0,0,-7.02965,0,0,0,0,0,0,0,1,0,0.0126492,0,0.282281,0.438871,0,0,-0.150123,283.808,283.486,0,204,393,0,293,0,0,288.42,279.022,1.7,6.16936,-6.16936,0,0,0,0,11.9,2,6,994,4.74302,117.285,10.8062,2.5,0.0126492,0,0,0,-273.15,0,0,0,-273.15,0,3794
"Jun 8, 02:00 am",1,0,0,-6.77214,0,0,0,0,0,0,0,1,0,0.0125443,0,0.27934,0.437418,0,0,-0.15007,279.996,279.672,0,204,393,0,293,0,0,284.311,275.157,1.7,5.92406,-5.92406,0,0,0,0,10.8,3,6,994,19.9499,114.786,9.8625,1.7,0.0125443,0,0,0,-273.15,0,0,0,-273.15,0,3795
"Jun 8, 03:00 am",1,0,0,-6.54452,0,0,0,0,0,0,0,1,0,0.0124466,0,0.275984,0.436071,0,0,-0.145383,276.223,275.908,0,204,393,0,293,0,0,280.377,271.499,1.7,5.70453,-5.70453,0,0,0,0,10.3,4,6,994,33.8052,109.514,9.28438,1.7,0.0124466,0,0,0,-273.15,0,0,0,-273.15,0,3796
"Jun 8, 04:00 am",1,0,0,-6.33092,0,0,0,0,0,0,0,1,0,0.0123544,0,0.272674,0.434809,0,0,-0.13994,272.565,272.259,0,204,393,0,293,0,0,276.574,267.986,1.7,5.49797,-5.49797,0,0,0,0,9.9,5,6,994,45.9311,102.048,9.04062,1.5,0.0123544,0,0,0,-273.15,0,0,0,-273.15,0,3797
"Jun 8, 05:00 am",1,0,0,-6.1251,0,0,0,0,0,0,0,1,0,0.0122673,0,0.269065,0.433626,0,0,-0.134742,269.026,268.73,0,204,393,0,293,0,0,272.896,264.588,1.7,5.30043,-5.30043,0,0,0,0,9.9,6,6,994,56.4697,92.9809,9.19687,1.2,0.0122673,0,0,0,-273.15,0,0,0,-273.15,0,3798
"Jun 8, 06:00 am",2,0,0,-5.93343,3.65399,0.913497,0.989327,0.994157,0,24.0069,0.06,1,0,0.0121849,0,0.26546,0.432514,1.5696,1.43382,-0.129942,265.601,265.315,0,204,393,0,293,0,0,269.337,261.294,1.7,5.11738,-5.11738,0,0,0,4,10,7,6,994,65.8197,83.2312,9.375,1.7,0.0721849,0,0,0,-273.15,0,0,0,-273.15,0,3799
"Jun 8, 07:00 am",2,0,0,-3.59203,8.70204,0.966893,1,0.996268,0.880358,14.7843,0.06,1,0,0.0121545,0.676951,0.263852,0.432139,3.5316,3.41468,-0.0758979,262.664,262.496,0,204,393,0,293,0,0,265.948,260.341,1.7,5.04492,-2.73335,2.31157,0,0,9,10.4,8,6,994,74.4725,72.3763,9.61875,2.7,0.0721545,0,0,0,-273.15,0,0,0,-273.15,0,3800
"Jun 8, 08:00 am",2,0,0,104.397,392.746,0.994294,1,0.998483,1,6.12385,0.06,1,0,0.0508764,0.770659,0.355006,1.07054,154.998,154.114,4.54511,286.254,292.578,0,310.509,393,0,293,0,0,268.744,355.233,2.58757,10.2663,108.503,118.769,0,0,395,12.1,9,6,994,82.9949,61.0009,10.7328,2.8,0.110876,0,0,0,-273.15,0,0,0,-273.15,0,3801
"Jun 8, 09:00 am",6,0,0,39.9538,660.731,0.999593,1,0.999596,1,1.63516,0.06,1,0,0.665625,0.771519,0.390948,5.83414,259.376,259.271,147.793,293,374.789,743.315,0,374.789,743.315,293,0.408823,147.793,288.863,393.39,6.19429,11.604,188.428,200.032,-0.000168505,0,661,13.9,10,6,994,92.1537,49.4029,11.1266,2.7,1.13445,0,0,0,-273.15,0,0,0,-273.15,0,3802
"Jun 8, 10:00 am",7,0,0,2.42356,855.338,0.989974,1,0.997982,1,8.12009,0.06,0.978723,0,1.49235,0.770273,0.388759,9.92657,339.034,335.635,237.765,293,391.997,977.361,0,391.997,977.361,293,0.537548,237.765,292.439,392.644,8.14467,11.7548,241.275,253.03,-0.000392895,0,864,15.7,11,6,994,103.295,37.8942,11.9891,2.5,2.0899,0,0,0,-273.15,0,0,0,-273.15,0,3803
"Jun 8, 11:00 am",6,0,0,0.0629973,765.083,0.974628,1,0.996752,1,12.9341,0.06,1,0,1.14032,0.769324,0.387067,8.31161,308.034,300.219,218.072,293,392.48,891.789,0,392.48,891.789,293,0.490484,218.072,292.643,392.63,7.43158,11.7551,219.21,230.965,-0.000363767,0,785,17.3,12,6,994,119.471,27.0562,12.5344,3.4,1.69081,0,0,0,-273.15,0,0,0,-273.15,0,3804
"Jun 8, 12:00 pm",6,0,0,0.130863,352.313,0.962605,1,0.99602,1,15.7184,0.06,1,0,0.0945931,0.768759,0.385683,1.60956,143.618,138.248,93.3819,293,392.422,382.114,0,392.422,382.114,293,0.210163,93.3819,292.192,392.714,3.18429,11.6752,94.6039,106.279,-0.000155595,0,366,18.4,13,6,994,148.261,18.5475,13.0094,2.8,0.364756,0,0,0,-273.15,0,0,0,-273.15,0,3805
"Jun 8, 01:00 pm",6,0,0,-38.8838,33.6063,0.960179,1,0.995885,1,16.2235,0.06,1,0,0.0137018,0.768655,0.334323,0.453908,13.734,13.1871,40.6025,293,374.868,204,0,374.868,204,293,0.1122,40.6025,291.491,340.923,1.7,7.91513,2.2212,10.1363,-4.63804e-05,0,35,18.6,14,6,994,194.631,16.7167,13.0531,3.4,0.185902,0,0,0,-273.15,0,0,0,-273.15,0,3806
"Jun 8, 02:00 pm",6,0,0,19.432,217.999,0.968885,1,0.996387,1,14.3303,0.06,1,0,0.0142228,0.769042,0.358304,0.46298,88.29,85.5428,34.3126,293,362.717,204,0,362.717,204,293,0.1122,34.3126,291.494,365.223,1.7,10.7718,55.0143,65.786,-2.86416e-05,0,225,19.1,15,6,994,231.284,23.2278,13.1625,3.2,0.186423,0,0,0,-273.15,0,0,0,-273.15,0,3807
"Jun 8, 03:00 pm",6,0,0,-36.1036,0,0.984014,1,0.997441,1,10.2587,0.06,1,0,0.0134265,0.769855,0.319048,0.449811,0,0,28.1818,293,350.696,204,0,350.696,204,293,0.1122,28.1818,291.492,324.905,1.7,7.22986,-7.22986,0,-1.62341e-05,0,0,18.6,16,6,994,251.199,33.4553,14.8109,2.2,0.185626,0,0,0,-273.15,0,0,0,-273.15,0,3808
"Jun 8, 04:00 pm",6,0,0,-22.3046,0,0.997098,1,0.99892,1,4.3662,0.06,1,0,0.0128852,0.770997,0.286938,0.441876,0,0,15.3258,293,324.894,204,0,324.894,204,293,0.1122,15.3258,291.487,290.43,1.7,6.34525,-6.34525,0,-2.74224e-06,0,0,17.7,17,6,994,263.807,44.795,15.9813,2.1,0.185085,0,0,0,-273.15,0,0,0,-273.15,0,3809
"Jun 8, 05:00 pm",1,0,0,-6.55847,0,0,0,0,0,0,0,1,0,0.012822,0,0.279667,0.441273,0,0,-0.717932,304.271,302.769,0,204,393,0,293,0,0,295.361,280.624,1.7,6.39544,-6.39544,0,0,0,0,16.3,18,6,994,273.538,56.3981,14.7375,2.1,0.012822,0,0,0,-273.15,0,0,0,-273.15,0,3810
"Jun 8, 06:00 pm",1,0,0,-7.17393,0,0,0,0,0,0,0,1,0,0.0128017,0,0.2822,0.441037,0,0,-0.302267,291.165,290.521,0,204,393,0,293,0,0,294.957,281.187,1.7,6.48358,-6.48358,0,0,0,0,14.6,19,6,994,282.204,67.889,13.5063,1.4,0.0128017,0,0,0,-273.15,0,0,0,-273.15,0,3811
"Jun 8, 07:00 pm",1,0,0,-7.1174,0,0,0,0,0,0,0,1,0,0.0127035,0,0.281,0.439633,0,0,-0.158548,285.582,285.242,0,204,393,0,293,0,0,290.583,280.52,1.7,6.26798,-6.26798,0,0,0,0,14.7,20,6,994,290.733,78.9888,13.2156,0.9,0.0127035,0,0,0,-273.15,0,0,0,-273.15,0,3812
"Jun 8, 08:00 pm",1,0,0,-6.85242,0,0,0,0,0,0,0,1,0,0.0125951,0,0.27779,0.438121,0,0,-0.146874,281.784,281.467,0,204,393,0,293,0,0,286.27,277.078,1.7,6.00543,-6.00543,0,0,0,0,14.2,21,6,994,299.747,89.0985,12.2469,0.5,0.0125951,0,0,0,-273.15,0,0,0,-273.15,0,3813
"Jun 8, 09:00 pm",1,0,0,-6.60288,0,0,0,0,0,0,0,1,0,0.0124944,0,0.27455,0.436729,0,0,-0.145952,278.056,277.74,0,204,393,0,293,0,0,282.266,273.331,1.7,5.76809,-5.76809,0,0,0,0,13.5,22,6,994,309.76,98.5696,11.5469,0.1,0.0124944,0,0,0,-273.15,0,0,0,-273.15,0,3814
"Jun 8, 10:00 pm",1,0,0,-6.39134,0,0,0,0,0,0,0,1,0,0.0124,0,0.2716,0.435433,0,0,-0.141597,274.376,274.068,0,204,393,0,293,0,0,278.427,269.757,1.7,5.56352,-5.56352,0,0,0,0,12.7,23,6,994,321.218,106.725,11.2937,0.2,0.0124,0,0,0,-273.15,0,0,0,-273.15,0,3815
"Jun 8, 11:00 pm",1,0,0,-6.19193,0,0,0,0,0,0,0,1,0,0.0123108,0,0.268786,0.434216,0,0,-0.136634,270.8,270.502,0,204,393,0,293,0,0,274.712,266.314,1.7,5.36985,-5.36985,0,0,0,0,11.9,0,6,994,334.391,112.928,10.5328,0.2,0.0123108,0,0,0,-273.15,0,0,0,-273.15,0,3816
