"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Jun 9, 02:00 pm",986.92,293,393,872.283,1,1.00173,0.996407,1,14.2565,0.682601,18.5179,258.577,342.284,4.0719,34.2445,13.4375,353.16,241.067,994,231.339,23.1352,14.3328,3.8,23.2,900,49766.6,55.4094,55.4094,51.8402,0,101.078,139.989,0.969203,3.56913,0.942517,1.33347,0,0.2893,0.104378,0.89946,0,3.56913,0
"Jun 9, 03:00 pm",1075.8,293,393,942.871,1,1.00348,0.997457,1,10.1962,0.699023,32.0389,280.284,369.982,4.04893,34.2992,13.459,375.919,262.776,994,251.271,33.3692,15.0281,3.2,23.7,958,49611.1,55.4094,55.4094,51.6782,0,122.787,139.989,0.984207,3.73112,1.1045,1.33347,0,0.2893,0.104378,0.89946,0,3.73112,0
"Jun 9, 04:00 pm",1049.46,293,393,920.385,1,1.00282,0.998933,1,4.31431,0.707771,44.6423,273.825,361.159,4.03977,34.2544,13.4414,362.185,256.344,994,263.872,44.712,14.6812,3.2,23.9,923,49658.4,55.4094,55.4094,51.7275,0,116.355,139.989,0.997166,3.68184,1.05523,1.33347,0,0.2893,0.104378,0.89946,0,3.68184,0
"Jun 9, 05:00 pm",985.084,293,393,867.815,1,1.00216,0.999261,1,2.9927,0.705636,56.368,258.101,340.531,4.0581,34.2117,13.4247,340.996,240.619,994,273.593,56.3156,14.75,3.6,23.5,869,49769.7,55.4094,55.4094,51.8435,0,100.63,139.989,0.998636,3.56591,0.9393,1.33347,0,0.2893,0.104378,0.89946,0,3.56591,0
"Jun 9, 06:00 pm",848.892,293,393,756.929,1,1.00317,0.997164,1,11.34,0.684482,67.4636,224.875,297.019,4.09958,34.2088,13.4235,302.933,207.352,994,282.25,67.8052,14.7094,5.6,22.6,772,49984.7,55.4094,55.4094,52.0674,0,67.3631,139.989,0.980477,3.34196,0.715343,1.33347,0,0.2893,0.104378,0.89946,0,3.34196,0
"Jun 9, 07:00 pm",214.751,293,393,544.221,0.652638,0.995617,0.994789,0.668782,20.23,0.23048,76.3113,69.8717,213.552,4.16472,33.7704,13.2515,227.592,52.4555,994,290.772,78.9032,14.1688,4.2,21.2,580,16368.1,18.8133,18.8133,17.0501,0,0,52.4555,0.938312,1.76322,0.0530954,0.866713,0,0.2893,0.104378,0.44973,0,1.76322,0
"Jun 9, 08:00 pm",0,324.233,319.854,115.441,0,0.975439,0.992927,0,29.7759,0,0,0,45.2989,3.33116,26.5885,10.4333,52.1892,0,994,299.777,89.0243,14.2875,4,19.6,133,-355.488,0,0,-0.3703,0,0,0,0.867975,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 09:00 pm",0,306.265,302.544,0,0,0.938298,0.992068,0,39.1777,0,0,0,0,2.72315,22.2061,8.71368,0,0,994,309.78,98.478,14.3766,3.4,18.4,0,-355.488,0,0,-0.3703,0,0,0,0.775191,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 10:00 pm",0,290.815,287.58,0,0,0.877507,0.991009,0,48.1057,0,0,0,0,2.27532,19.0475,7.47425,0,0,994,321.223,106.631,13.2938,3.6,17.2,0,-355.488,0,0,-0.3703,0,0,0,0.667759,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 11:00 pm",0,277.278,274.419,0,0,0.789537,0.989739,0,55.8443,0,0,0,0,1.93062,16.6625,6.53835,0,0,994,334.378,112.836,13.3656,5.6,16.1,0,-355.488,0,0,-0.3703,0,0,0,0.561443,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 12:00 am",0,265.31,262.767,0,0,0.699097,0.988574,0,60.9921,0,0,0,0,1.66908,14.6483,5.74799,0,0,994,349.098,116.488,12.8687,5,14.9,0,-355.488,0,0,-0.3703,0,0,0,0.48493,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 01:00 am",0,254.654,252.379,0,0,0.677695,0.98831,0,61.9655,0,0,0,0,1.45133,12.9767,5.09207,0,0,994,4.62961,117.123,12.1125,4,14.3,0,-355.488,0,0,-0.3703,0,0,0,0.470003,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 02:00 am",0,245.013,242.946,0,0,0.749707,0.989214,0,58.3522,0,0,0,0,1.27617,11.7028,4.59216,0,0,994,19.8023,114.651,11.8641,5.3,13.7,0,-355.488,0,0,-0.3703,0,0,0,0.524697,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 03:00 am",0,236.236,234.353,0,0,0.844305,0.990506,0,51.4952,0,0,0,0,1.12888,10.5968,4.15819,0,0,994,33.638,109.407,11.6812,5.9,13.4,0,-355.488,0,0,-0.3703,0,0,0,0.622581,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 04:00 am",0,228.195,226.469,0,0,0.91658,0.99166,0,42.9335,0,0,0,0,1.00642,9.64961,3.78651,0,0,994,45.7549,101.969,12.1844,6.3,13.2,0,-355.488,0,0,-0.3703,0,0,0,0.732145,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 05:00 am",0,220.82,219.24,0,0,0.962682,0.992597,0,33.641,0,0,0,0,0.902641,8.77358,3.44275,0,0,994,56.289,92.9248,12.05,4.8,13.3,0,-355.488,0,0,-0.3703,0,0,0,0.832525,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 06:00 am",0,214.008,212.551,31.0803,0.259215,0.989498,0.993728,0.572566,23.918,0,-78.3109,1.3471,12.1959,0.814762,8.03809,3.15415,13.3416,0,994,65.6338,83.194,13.2437,3.8,13.4,34,-355.488,0,0,-0.3703,0,0,0,0.914126,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 07:00 am",0,266.095,303.916,195.146,1,1.00123,0.996219,0.885483,14.9677,0.525424,-71.7403,51.1888,76.5755,2.2261,18.6418,7.31505,79.2648,0,994,74.277,72.3521,14.2094,4.2,14.6,202,-355.488,0,0,-0.3703,0,0,0,0.966072,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 08:00 am",688.204,293,393,748.439,1,1.00346,0.998436,1,6.30918,0.693158,-60.7987,222.7,293.688,4.38402,34.413,13.5037,295.477,168.102,994,82.7813,60.9851,15.2328,6.3,16.6,753,50202.7,55.4094,55.4094,52.2945,0,8.13855,139.989,0.993943,3.11488,0.488268,1.33347,0,0.2893,0.104378,0.89946,0,3.11488,0
"Jun 10, 09:00 am",664.708,293,393,605.806,1,1.00117,0.999642,1,1.4483,0.682788,-49.3722,180.065,237.718,4.29245,34.1742,13.4099,237.794,162.363,994,91.908,49.3895,15.4531,7.2,18.5,606,50231.3,55.4094,55.4094,52.3243,0,22.374,139.989,0.999681,3.08505,0.458436,1.33347,0,0.2893,0.104378,0.89946,0,3.08505,0
"Jun 10, 10:00 am",443.2,293,393,422.913,1,1.00366,0.998029,1,7.93336,0.646099,-37.1518,125.813,165.951,4.2306,33.96,13.3259,167.555,108.257,994,102.993,37.874,15.2297,9.4,19.8,427,37918.5,42.1757,42.1757,39.4984,0,0,108.257,0.990429,2.6773,0.219471,1.16469,0,0.2893,0.104378,0.89946,0,2.6773,0
"Jun 10, 11:00 am",803.596,293,393,720.777,1,1.00259,0.9968,1,12.7502,0.676894,-24.0152,213.934,282.833,4.14603,34.4025,13.4996,289.984,196.288,994,119.074,27.0115,15.8188,9.2,21.6,739,50050.1,55.4094,55.4094,52.1355,0,56.2992,139.989,0.975341,3.27387,0.647263,1.33347,0,0.2893,0.104378,0.89946,0,3.27387,0
"Jun 10, 12:00 pm",619.856,293,393,570.357,1,1.00078,0.996067,1,15.5407,0.651773,-10.094,168.858,223.808,4.09034,34.0464,13.3598,232.301,151.407,994,147.779,18.4421,15.7687,8.1,22.8,592,50283.7,55.4094,55.4094,52.3789,0,11.4184,139.989,0.96344,3.03049,0.403877,1.33347,0,0.2893,0.104378,0.89946,0,3.03049,0
"Jun 10, 01:00 pm",706.244,293,393,641.93,1,1.00035,0.995929,1,16.0599,0.658121,4.25236,189.938,251.893,4.03519,34.1331,13.3938,262.123,172.509,994,194.444,16.5395,15.7969,8.1,24,668,50180.2,55.4094,55.4094,52.271,0,32.5197,139.989,0.960973,3.13837,0.511757,1.33347,0,0.2893,0.104378,0.89946,0,3.13837,0
"Jun 10, 02:00 pm",0,324.337,319.982,3.87796,1,1.00177,0.996424,1,14.1894,0,18.4528,1.14964,1.52171,3.20637,26.7163,10.4835,1.5696,0,994,231.382,23.0471,14.9312,9.8,22.9,4,-355.488,0,0,-0.3703,0,0,0,0.969491,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 03:00 pm",0,306.414,302.7,0.984379,1,1.00349,0.997471,1,10.1403,0,31.9656,0.292631,0.38627,2.60727,22.4457,8.8077,0.3924,0,994,251.333,33.2865,16.1406,8.4,22,1,-355.488,0,0,-0.3703,0,0,0,0.984379,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 04:00 pm",0,291.048,287.832,0,1,1.0028,0.998944,1,4.26873,0,44.5634,0,0,2.1684,19.1835,7.52761,0,0,994,263.928,44.632,14.9672,6.9,21.1,0,-355.488,0,0,-0.3703,0,0,0,0.997226,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 05:00 pm",0,277.687,274.866,5.99161,1,1.00219,0.999252,1,3.02951,0,56.2849,1.78202,2.35111,1.82396,16.6532,6.5347,2.3544,0,994,273.641,56.2359,14.6453,6.3,20.7,6,-355.488,0,0,-0.3703,0,0,0,0.998602,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 06:00 pm",0,265.964,263.473,0.980374,1,1.00316,0.997156,1,11.37,0,67.3762,0.291253,0.384699,1.56667,14.5367,5.70422,0.3924,0,994,282.29,67.7246,14.1625,3.6,20.1,1,-355.488,0,0,-0.3703,0,0,0,0.980374,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 07:00 pm",0,299.077,325.368,318.03,0.661265,0.995577,0.994781,0.670827,20.2582,0.217407,76.2687,41.4956,124.795,2.95595,24.5142,9.61937,133.024,0,994,290.804,78.8211,13.975,4.2,19.6,339,-355.488,0,0,-0.3703,0,0,0,0.938142,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 08:00 pm",0,297.579,294.108,123.223,0,0.97537,0.992925,0,29.7996,0,0,0,48.3528,2.42959,20.6985,8.12208,55.7208,0,994,299.801,88.9527,13.4484,6.6,18.8,142,-355.488,0,0,-0.3703,0,0,0,0.867769,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 09:00 pm",0,283.276,280.271,0,0,0.938165,0.992066,0,39.2034,0,0,0,0,2.02973,17.6873,6.94049,0,0,994,309.794,98.391,14.3156,5.6,18.3,0,-355.488,0,0,-0.3703,0,0,0,0.774907,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 10:00 pm",0,270.74,268.083,0,0,0.877218,0.991004,0,48.1385,0,0,0,0,1.72964,15.479,6.07396,0,0,994,321.224,106.543,13.4031,5.3,17.7,0,-355.488,0,0,-0.3703,0,0,0,0.667333,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 11:00 pm",0,259.579,257.2,0,0,0.788914,0.98973,0,55.8872,0,0,0,0,1.49259,13.751,5.39588,0,0,994,334.361,112.75,13.5281,6.3,17.2,0,-355.488,0,0,-0.3703,0,0,0,0.560824,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 12:00 am",0,249.555,247.409,0,0,0.697799,0.988558,0,61.0533,0,0,0,0,1.30614,12.2938,4.82409,0,0,994,349.061,116.407,13.2406,6.3,16.6,0,-355.488,0,0,-0.3703,0,0,0,0.483996,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 01:00 am",0,240.525,238.589,0,0,0.675893,0.988288,0,62.0441,0,0,0,0,1.1568,10.9853,4.31062,0,0,994,4.57234,117.052,13.1484,4,16,0,-355.488,0,0,-0.3703,0,0,0,0.468792,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 02:00 am",0,232.31,230.544,0,0,0.748204,0.989194,0,58.4385,0,0,0,0,1.03665,9.91807,3.89185,0,0,994,19.7304,114.593,12.6438,2.8,15.3,0,-355.488,0,0,-0.3703,0,0,0,0.523413,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 03:00 am",0,224.745,223.119,0,0,0.843356,0.990492,0,51.5821,0,0,0,0,0.931479,9.075,3.56103,0,0,994,33.5583,109.364,12.7734,3.2,15,0,-355.488,0,0,-0.3703,0,0,0,0.621392,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 04:00 am",0,217.753,216.253,0,0,0.916026,0.991651,0,43.0192,0,0,0,0,0.843554,8.31132,3.26136,0,0,994,45.672,101.938,12.6906,2.7,14.8,0,-355.488,0,0,-0.3703,0,0,0,0.731126,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 05:00 am",0,211.284,209.901,0,0,0.962366,0.992589,0,33.7258,0,0,0,0,0.766573,7.61037,2.98631,0,0,994,56.2048,92.9049,12.7688,1.8,14.8,0,-355.488,0,0,-0.3703,0,0,0,0.831704,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 06:00 am",0,205.247,203.961,0,0.260837,0.989336,0.993703,0.573002,24.0021,0,-78.3019,0,0,0.699377,7.03763,2.76157,0,0,994,65.5479,83.1828,13.5938,1.8,15,0,-355.488,0,0,-0.3703,0,0,0,0.91353,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 07:00 am",0,199.62,198.428,0,1,1.00117,0.996197,0.886145,15.0526,0,-71.7262,0,0,0.640687,6.47989,2.54271,0,0,994,74.187,72.347,13.9937,1,15.4,0,-355.488,0,0,-0.3703,0,0,0,0.965688,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 08:00 am",0,194.311,193.191,0.993779,1,1.00347,0.998415,1,6.39453,0,-60.7908,0.2957,0.389959,0.590374,6.05596,2.37636,0.3924,0,994,82.6834,60.984,13.7297,1.4,15.8,1,-355.488,0,0,-0.3703,0,0,0,0.993779,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 09:00 am",0,189.259,188.201,2.99915,1,1.0011,0.999664,1,1.36284,0,-49.3724,0.891409,1.17687,0.544613,5.70671,2.23931,1.1772,0,994,91.7954,49.3896,14.625,2.8,16.5,3,-355.488,0,0,-0.3703,0,0,0,0.999717,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 10:00 am",0,204.167,214.293,49.5316,1,1.00366,0.998051,1,7.84869,0.564436,-37.1623,14.7355,19.4362,0.718111,7.5005,2.9432,19.62,0,994,102.855,37.871,14.9094,3.2,17.8,50,-355.488,0,0,-0.3703,0,0,0,0.990632,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 11:00 am",64.8291,293,393,384.409,1,1.00263,0.996821,1,12.6678,0.625929,-24.038,114.103,150.842,4.23533,33.374,13.096,154.606,15.8353,994,118.89,26.9973,15.5594,2.4,19.7,394,-366.507,0,0,-0.381778,0,0,0,0.975658,0.381778,-0.0119001,0,0,0.2893,0.104378,0,0,0,0.381778
"Jun 11, 12:00 pm",654.359,293,393,598.525,1,1.00085,0.996088,1,15.4618,0.655922,-10.1309,177.212,234.861,4.14603,33.7175,13.2307,243.68,159.835,994,147.547,18.3994,15.975,2.7,21.6,621,50243.7,55.4094,55.4094,52.3372,0,15.7068,139.989,0.963808,3.07218,0.445569,1.33347,0,0.2893,0.104378,0.89946,0,3.07218,0
"Jun 11, 01:00 pm",367.339,293,393,361.456,1,1.00041,0.995948,1,15.9883,0.608143,4.19964,106.958,141.835,4.10421,33.4532,13.127,147.542,89.7269,994,194.337,16.4605,16.4453,4.5,22.5,376,30684.8,34.4782,34.4782,31.9633,0,0,89.7269,0.961318,2.51485,0.155205,1.06651,0,0.2893,0.104378,0.89946,0,2.51485,0
"Jun 11, 02:00 pm",570.672,293,393,528.513,1,1.00181,0.99644,1,14.129,0.651805,18.3884,156.689,207.388,4.0581,33.7339,13.2372,213.858,139.394,994,231.412,22.9636,17.1328,4.8,23.5,545,50159.2,55.221,55.221,52.2491,0,0,139.394,0.969748,2.97186,0.347651,1.33107,0,0.2893,0.104378,0.89946,0,2.97186,0
"Jun 11, 03:00 pm",937.572,293,393,828.975,1,1.0035,0.997483,1,10.091,0.693138,31.894,246.438,325.29,4.00782,34.193,13.4173,330.401,229.013,994,251.385,33.2072,17.4125,4.5,24.6,842,49847.9,55.4094,55.4094,51.9249,0,89.0243,139.989,0.984531,3.4845,0.857888,1.33347,0,0.2893,0.104378,0.89946,0,3.4845,0
"Jun 11, 04:00 pm",493.542,293,393,462.736,1,1.00278,0.998954,1,4.22944,0.662115,44.487,137.667,181.578,3.98965,33.4457,13.1241,182.074,120.554,994,263.976,44.555,17.2656,3.2,25,464,42709.5,47.279,47.279,44.489,0,0,120.554,0.997277,2.78998,0.267068,1.22978,0,0.2893,0.104378,0.89946,0,2.78998,0
"Jun 11, 05:00 pm",0,324.628,320.341,0.998574,1,1.0022,0.999244,1,3.06031,0,56.205,0.296997,0.39184,3.17259,26.2696,10.3082,0.3924,0,994,273.681,56.1593,18.7094,2.4,24.1,1,-355.488,0,0,-0.3703,0,0,0,0.998574,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 06:00 pm",0,306.927,303.258,1.96058,1,1.00315,0.99715,1,11.3943,0,67.2924,0.582449,0.769332,2.58206,22.1795,8.70324,0.7848,0,994,282.324,67.6471,20.5266,2.8,23.3,2,-355.488,0,0,-0.3703,0,0,0,0.980291,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 07:00 pm",0,291.651,288.45,0,0.669514,0.995546,0.994774,0.672778,20.2808,0,76.2279,0,0,2.16011,19.0999,7.49478,0,0,994,290.83,78.7424,20.0469,3.8,22,0,-355.488,0,0,-0.3703,0,0,0,0.938005,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 08:00 pm",0,278.298,275.478,37.3073,0,0.975317,0.992923,0,29.8179,0,0,0,14.6394,1.81925,16.6779,6.5444,16.8732,0,994,299.82,88.8839,19.5859,4.5,21.5,43,-355.488,0,0,-0.3703,0,0,0,0.86761,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 09:00 pm",0,266.551,264.055,0,0,0.938062,0.992064,0,39.2234,0,0,0,0,1.56411,14.5996,5.72889,0,0,994,309.803,98.3086,18.4562,3.4,20.8,0,-355.488,0,0,-0.3703,0,0,0,0.774686,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 10:00 pm",0,256.024,253.773,0,0,0.876982,0.991,0,48.1653,0,0,0,0,1.36422,13.0529,5.12194,0,0,994,321.221,106.461,18.1641,4.5,20,0,-355.488,0,0,-0.3703,0,0,0,0.666984,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 11, 11:00 pm",0,246.521,244.482,0,0,0.788383,0.989723,0,55.9236,0,0,0,0,1.20602,11.7088,4.59453,0,0,994,334.341,112.669,17.5375,4.2,19.1,0,-355.488,0,0,-0.3703,0,0,0,0.560298,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 12:00 am",0,237.851,235.988,0,0,0.696644,0.988543,0,61.1076,0,0,0,0,1.07879,10.6108,4.16369,0,0,994,349.022,116.332,17.3578,4.5,18.1,0,-355.488,0,0,-0.3703,0,0,0,0.483167,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 01:00 am",0,229.921,228.216,0,0,0.674236,0.988268,0,62.1159,0,0,0,0,0.974551,9.60964,3.77082,0,0,994,4.51479,116.988,16.3578,3.2,17.1,0,-355.488,0,0,-0.3703,0,0,0,0.467684,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 02:00 am",0,222.57,220.99,0,0,0.746795,0.989176,0,58.519,0,0,0,0,0.889941,8.82859,3.46434,0,0,994,19.66,114.542,15.4922,3.4,16,0,-355.488,0,0,-0.3703,0,0,0,0.522216,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 03:00 am",0,215.723,214.255,0,0,0.842459,0.990479,0,51.6639,0,0,0,0,0.811257,8.14648,3.19668,0,0,994,33.4812,109.326,15.2047,4,15.4,0,-355.488,0,0,-0.3703,0,0,0,0.620273,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 04:00 am",0,209.378,208.023,0,0,0.9155,0.991641,0,43.1002,0,0,0,0,0.744208,7.44745,2.92238,0,0,994,45.5928,101.913,14.7047,2.2,14.9,0,-355.488,0,0,-0.3703,0,0,0,0.73016,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 05:00 am",0,203.446,202.184,0,0,0.962066,0.992582,0,33.8062,0,0,0,0,0.683195,6.89154,2.70424,0,0,994,56.1249,92.8902,14.6047,2,14.8,0,-355.488,0,0,-0.3703,0,0,0,0.830925,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 06:00 am",0,213.026,219.853,262.021,0.261951,0.989181,0.99368,0.573308,24.0817,0.0655342,-78.2956,11.4871,102.817,0.825828,8.36115,3.28092,112.619,0,994,65.4667,83.1764,15.4047,2,15.6,287,-355.488,0,0,-0.3703,0,0,0,0.912964,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 07:00 am",230.625,293,393,574.367,1,1.0011,0.996176,0.886562,15.1329,0.570693,-71.7173,150.82,225.382,4.35979,33.6801,13.2161,233.478,56.3329,994,74.1023,72.3465,16.1625,1.7,17.1,595,10003.9,12.1074,12.1074,10.4208,0,0,36.3582,0.965323,1.68662,0.0620274,0.781183,0,0.2893,0.104378,0.44973,0,1.68662,0
"Jun 12, 08:00 am",824.93,293,393,736.273,1,1.00349,0.998395,1,6.47492,0.692989,-60.7877,219.078,288.914,4.26858,33.9208,13.3105,290.768,201.499,994,82.5914,60.9872,16.6172,1.8,19,741,50019.7,55.4094,55.4094,52.1038,0,61.5103,139.989,0.993621,3.30554,0.67893,1.33347,0,0.2893,0.104378,0.89946,0,3.30554,0
"Jun 12, 09:00 am",509.042,293,393,476.88,1,1.00104,0.999683,1,1.28277,0.664297,-49.3769,141.733,187.128,4.19757,33.6281,13.1957,187.175,124.34,994,91.6898,49.3939,16.75,3.6,20.5,477,44190.9,48.8577,48.8577,46.0322,0,0,124.34,0.999749,2.82557,0.282518,1.24991,0,0.2893,0.104378,0.89946,0,2.82557,0
"Jun 12, 10:00 am",194.057,293,393,216.989,1,1.00365,0.99807,1,7.76989,0.551586,-37.1764,64.5548,85.1466,4.15537,33.1258,12.9986,85.9356,47.4009,994,102.724,37.8726,16.7906,3.2,21.4,219,14369.1,16.693,16.693,14.9679,0,0,47.4009,0.990819,1.72512,0.042041,0.83967,0,0.2893,0.104378,0.44973,0,1.72512,0
"Jun 12, 11:00 am",166.213,293,393,194.214,1,1.00267,0.996841,1,12.5916,0.519922,-24.0635,57.6513,76.2095,4.11812,32.9607,12.9338,78.0876,40.5994,994,118.715,26.9884,17.7469,2.2,22.2,199,11696.3,13.8588,13.8588,12.1837,0,0,40.5994,0.975949,1.67515,0.0282192,0.803522,0,0.2893,0.104378,0.44973,0,1.67515,0
"Jun 12, 12:00 pm",487.393,293,393,459.896,1,1.0009,0.996108,1,15.3897,0.636045,-10.1694,136.177,180.463,4.05351,33.313,13.072,187.175,119.052,994,147.322,18.3633,18.2875,1.7,23.6,477,42123,46.6541,46.6541,43.8781,0,0,119.052,0.964143,2.77599,0.261042,1.22181,0,0.2893,0.104378,0.89946,0,2.77599,0
"Jun 12, 01:00 pm",57.8498,293,393,104.818,1,1.00046,0.995965,1,15.9235,0.330372,4.14657,31.0188,41.1304,4.04893,32.72,12.8393,42.7716,14.1305,994,194.222,16.3881,18.075,1.8,23.7,109,-364.421,0,0,-0.379606,14.1305,0,0,0.961629,0.379606,-0.0140728,0,0,0.2893,0.104378,0,0,0,0.379606
"Jun 12, 02:00 pm",119.041,293,393,155.196,1,1.00185,0.996454,1,14.0754,0.463131,18.3249,46.0135,60.899,4.04893,32.8424,12.8873,62.784,29.0772,994,231.429,22.8846,20.0672,2.1,23.7,160,7244.3,9.14045,9.14045,7.54614,0,0,29.0772,0.969976,1.59431,0.00756038,0.743342,0,0.2893,0.104378,0.44973,0,1.59431,0
"Jun 12, 03:00 pm",0.323553,293,393,57.1103,1,1.00351,0.997494,1,10.0483,0.00347252,31.8242,16.9781,22.4101,4.0719,32.6891,12.8272,22.7592,0.0790318,994,251.426,33.1315,20.5438,2.1,23.2,58,-355.488,0,0,-0.3703,0.0790318,0,0,0.984661,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 12, 04:00 pm",504.414,293,393,471.732,1,1.00277,0.998962,1,4.19643,0.663825,44.4133,140.343,185.108,4.04893,33.3448,13.0845,185.605,123.209,994,264.015,44.4811,19.3641,1.8,23.7,473,43748.1,48.3858,48.3858,45.5709,0,0,123.209,0.997319,2.8149,0.277866,1.24389,0,0.2893,0.104378,0.89946,0,2.8149,0
"Jun 12, 05:00 pm",484.365,293,393,455.339,1,1.00222,0.999238,1,3.08514,0.661204,56.1283,135.429,178.675,4.04435,33.3138,13.0723,178.934,118.312,994,273.714,56.0857,17.3937,1.8,23.8,456,41834.4,46.3466,46.3466,43.5775,0,0,118.312,0.998551,2.76912,0.258097,1.21788,0,0.2893,0.104378,0.89946,0,2.76912,0
"Jun 12, 06:00 pm",540.206,293,393,501.876,1,1.00315,0.997145,1,11.4128,0.656775,67.2125,149.096,196.936,4.0627,33.336,13.081,200.909,131.952,994,282.35,67.5729,16.9156,1.3,23.4,512,47189,52.0538,52.0538,49.1553,0,0,131.952,0.980227,2.89853,0.314713,1.29068,0,0.2893,0.104378,0.89946,0,2.89853,0
