"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - TES is full | (MWt)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Jul 5, 09:00 am",932.411,293,393,826.863,1,1.00086,0.999743,1,1.04198,0.701826,-50.5123,245.714,324.461,4.2306,34.9904,13.7302,324.515,227.753,994,91.35,50.5232,13.9016,2.6,19.8,827,49856.2,55.4094,55.4094,51.9335,0,0,87.7638,139.989,0.999835,3.47587,0.849257,1.33347,0,0.2893,0.104378,0.89946,0,3.47587,0
"Jul 5, 10:00 am",984.376,293,393,868.16,1,1.00365,0.998095,1,7.67124,0.699495,-38.3402,258.277,340.666,4.14137,34.8872,13.6897,343.742,240.446,994,102.251,38.9956,14.5906,2,21.7,876,49770.9,55.4094,55.4094,51.8447,0,0,100.457,139.989,0.99105,3.56467,0.938063,1.33347,0,0.2893,0.104378,0.89946,0,3.56467,0
"Jul 5, 11:00 am",1003.67,293,393,885.923,1,1.00264,0.996823,1,12.6603,0.688072,-25.2398,262.961,347.636,4.0581,35.0235,13.7432,356.299,245.16,994,117.78,28.0682,15.2188,2.8,23.5,908,49738.2,55.4094,55.4094,51.8106,0,0,105.171,139.989,0.975686,3.59872,0.972111,1.33347,0,0.2893,0.104378,0.89946,0,3.59872,0
"Jul 5, 12:00 pm",991.75,293,393,878.288,1,1.00071,0.996044,1,15.6272,0.676916,-11.3236,259.991,344.64,3.98965,35.051,13.754,357.869,242.247,994,144.933,19.2376,16.25,3.3,25,912,49758.5,55.4094,55.4094,51.8317,0,0,102.258,139.989,0.963035,3.57762,0.951004,1.33347,0,0.2893,0.104378,0.89946,0,3.57762,0
"Jul 5, 01:00 pm",973.594,293,393,863.723,1,1.00011,0.995859,1,16.3231,0.673384,3.01569,255.478,338.925,3.9355,34.9896,13.7299,353.16,237.812,994,190.184,16.6043,16.2391,3.3,26.2,900,49788.9,55.4094,55.4094,51.8635,0,0,97.8233,139.989,0.959692,3.5459,0.919291,1.33347,0,0.2893,0.104378,0.89946,0,3.5459,0
"Jul 5, 02:00 pm",987.522,293,393,873.533,1,1.00144,0.996296,1,14.6775,0.680748,17.2604,258.836,342.774,3.89524,34.9817,13.7268,354.337,241.214,994,228.563,22.505,16.9047,3.3,27.1,903,49765.6,55.4094,55.4094,51.8392,0,0,101.225,139.989,0.967367,3.57019,0.943573,1.33347,0,0.2893,0.104378,0.89946,0,3.57019,0
"Jul 5, 03:00 pm",992.69,293,393,875.156,1,1.00333,0.997297,1,10.8212,0.693527,30.8822,260.067,343.411,3.86856,34.9695,13.722,349.628,242.477,994,249.575,32.5281,16.9578,3.3,27.7,891,49756.9,55.4094,55.4094,51.8301,0,0,102.488,139.989,0.982218,3.57927,0.95266,1.33347,0,0.2893,0.104378,0.89946,0,3.57927,0
"Jul 5, 04:00 pm",920.721,293,393,814.769,1,1.00312,0.998739,1,5.09432,0.700652,43.5964,242.422,319.715,3.86413,34.8116,13.6601,320.983,224.897,994,262.634,43.8095,16.8625,3,27.8,818,49874.8,55.4094,55.4094,51.9529,0,0,84.9084,139.989,0.99605,3.45647,0.82986,1.33347,0,0.2893,0.104378,0.89946,0,3.45647,0
"Jul 5, 05:00 pm",921.953,293,393,816.451,1,1.00162,0.999481,1,2.10032,0.702448,55.4139,242.74,320.375,3.87744,34.8212,13.6638,320.591,225.198,994,272.551,55.4103,16.6406,3,27.5,817,49872.8,55.4094,55.4094,51.9509,0,0,85.2092,139.989,0.999328,3.45851,0.831893,1.33347,0,0.2893,0.104378,0.89946,0,3.45851,0
"Jul 5, 06:00 pm",801.013,293,393,717.09,1,1.00344,0.997412,1,10.3712,0.683974,66.5664,213.143,281.386,3.90862,34.6014,13.5776,286.06,195.657,994,281.28,66.9312,16.4875,2.6,26.8,729,50053.7,55.4094,55.4094,52.1393,0,0,55.6682,139.989,0.983662,3.27009,0.643476,1.33347,0,0.2893,0.104378,0.89946,0,3.27009,0
"Jul 5, 07:00 pm",245.42,293,393,519.25,0.734365,0.996928,0.995062,0.688393,19.2497,0.277763,75.9018,77.3342,203.754,3.96251,34.2124,13.425,215.82,59.9467,994,289.802,78.0915,16.1469,2.2,25.6,550,19340.8,21.9677,21.9677,20.1466,0,0,0,59.9467,0.944091,1.82106,0.0707058,0.906946,0,0.2893,0.104378,0.44973,0,1.82106,0
"Jul 5, 08:00 pm",0,324.189,319.799,167.46,0,0.978337,0.99301,0,28.7471,0,0,0,65.7111,3.15017,27.1314,10.6463,74.9484,0,994,298.755,88.3938,15.9188,2.4,24.2,191,-355.488,0,0,-0.3703,0,0,0,0,0.876751,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 5, 09:00 pm",0,306.181,302.451,0,0,0.943346,0.99217,0,38.1715,0,0,0,0,2.58614,22.6163,8.87463,0,0,994,308.664,97.8771,16.3453,2,22.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.786164,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 5, 10:00 pm",0,290.598,287.333,0,0,0.885443,0.991135,0,47.1779,0,0,0,0,2.17203,19.5345,7.66535,0,0,994,319.987,106.205,15.5781,2.8,20.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.679724,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 5, 11:00 pm",0,276.942,274.059,0,0,0.801676,0.989904,0,54.9837,0,0,0,0,1.85468,17.0288,6.68209,0,0,994,333.024,112.636,14.6375,3,18.7,0,-355.488,0,0,-0.3703,0,0,0,0,0.57381,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 12:00 am",0,264.836,262.264,0,0,0.711624,0.98873,0,60.3861,0,0,0,0,1.612,14.9975,5.88503,0,0,994,347.686,116.561,13.6187,2.8,16.9,0,-355.488,0,0,-0.3703,0,0,0,0,0.494153,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 01:00 am",0,254.031,251.725,0,0,0.682344,0.988367,0,61.7603,0,0,0,0,1.41366,13.2851,5.21308,0,0,994,3.26306,117.486,12.8047,2.2,15.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.473161,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 02:00 am",0,244.293,242.208,0,0,0.746474,0.989172,0,58.5372,0,0,0,0,1.25904,11.8642,4.6555,0,0,994,18.5879,115.279,11.6344,1.6,13.9,0,-355.488,0,0,-0.3703,0,0,0,0,0.521945,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 03:00 am",0,235.318,233.391,0,0,0.839513,0.990436,0,51.9294,0,0,0,0,1.11827,10.9135,4.28246,0,0,994,32.627,110.245,11.6938,3.1,13.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.616632,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 04:00 am",0,227.15,225.401,0,0,0.912924,0.991596,0,43.4913,0,0,0,0,1.00259,9.80294,3.84667,0,0,994,44.9401,102.955,11.6969,1.9,12.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.725479,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 05:00 am",0,219.617,218.005,0,0,0.960407,0.992543,0,34.2425,0,0,0,0,0.899724,8.98749,3.52669,0,0,994,55.6333,94.0108,11.3625,2,12.3,0,-355.488,0,0,-0.3703,0,0,0,0,0.826663,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 06:00 am",0,212.565,211.059,0,0.148055,0.988362,0.993557,0.54466,24.4951,0,-78.8881,0,0,0.812767,8.36467,3.2823,0,0,994,65.0933,84.3217,10.9281,3,12.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.909997,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 07:00 am",152.659,293,393,549.234,1,1.00081,0.996075,0.829278,15.5134,0.522151,-72.9362,134.844,215.519,4.53644,34.4522,13.519,223.668,37.2889,994,73.8089,73.538,11.9375,1.5,13.5,570,-398.983,0,0,-0.415607,0,17.3142,0,0,0.963568,0.415607,0.0219285,0,0,0.2893,0.104378,0,0,0,0.415607
"Jul 6, 08:00 am",802.57,293,393,719.942,1,1.00354,0.998321,1,6.77171,0.689084,-61.9956,214.208,282.505,4.4573,34.9479,13.7135,284.49,196.038,994,82.3403,62.1959,12.8344,2.6,15.1,725,50051.5,55.4094,55.4094,52.137,0,0,56.0486,139.989,0.993024,3.27237,0.645757,1.33347,0,0.2893,0.104378,0.89946,0,3.27237,0
"Jul 6, 09:00 am",904.678,293,393,804.85,1,1.00091,0.999727,1,1.10464,0.699561,-50.5998,239.18,315.823,4.36947,35.2494,13.8318,315.882,220.979,994,91.4294,50.6094,13.3844,3.8,16.9,805,49900,55.4094,55.4094,51.9792,0,0,80.9897,139.989,0.999814,3.4302,0.803585,1.33347,0,0.2893,0.104378,0.89946,0,3.4302,0
"Jul 6, 10:00 am",954.806,293,393,845.221,1,1.00365,0.998077,1,7.74406,0.696776,-38.4203,251.449,331.665,4.29245,35.5087,13.9336,334.717,233.223,994,102.344,39.0841,13.5781,5.4,18.5,853,49819.9,55.4094,55.4094,51.8957,0,0,93.234,139.989,0.99088,3.51363,0.887013,1.33347,0,0.2893,0.104378,0.89946,0,3.51363,0
"Jul 6, 11:00 am",937.731,293,393,832.962,1,1.0026,0.996802,1,12.744,0.683514,-25.3093,247.225,326.854,4.22114,35.5557,13.9521,335.11,229.052,994,117.881,28.1635,13.7891,6.3,20,854,49847.6,55.4094,55.4094,51.9246,0,0,89.0632,139.989,0.975365,3.48477,0.858155,1.33347,0,0.2893,0.104378,0.89946,0,3.48477,0
"Jul 6, 12:00 pm",975.474,293,393,866.336,1,1.00064,0.99602,1,15.7205,0.674684,-11.3781,256.426,339.95,4.16004,35.6652,13.995,353.16,238.271,994,144.974,19.3432,14.5812,7.1,21.3,900,49785.8,55.4094,55.4094,51.8602,0,0,98.2823,139.989,0.962595,3.54916,0.92255,1.33347,0,0.2893,0.104378,0.89946,0,3.54916,0
"Jul 6, 01:00 pm",971.009,293,393,863.285,1,1.00002,0.995832,1,16.422,0.671596,2.97845,255.318,338.753,4.11348,35.7394,14.0241,353.16,237.181,994,189.998,16.6968,14.7609,8.1,22.3,900,49793.2,55.4094,55.4094,51.8679,0,0,97.1918,139.989,0.959205,3.54143,0.914817,1.33347,0,0.2893,0.104378,0.89946,0,3.54143,0
"Jul 6, 02:00 pm",994.182,293,393,880.854,1,1.00137,0.996269,1,14.7809,0.679321,17.2392,260.979,345.647,4.08111,35.8232,14.057,357.476,242.841,994,228.321,22.558,14.6797,8.8,23,911,49754.4,55.4094,55.4094,51.8275,0,0,102.852,139.989,0.966908,3.5819,0.955292,1.33347,0,0.2893,0.104378,0.89946,0,3.5819,0
"Jul 6, 03:00 pm",1008.77,293,393,890.555,1,1.0033,0.99727,1,10.9274,0.692326,30.8772,264.628,349.454,4.0627,36.0907,14.162,355.907,246.403,994,249.384,32.5591,14.65,11.5,23.4,907,49729.5,55.4094,55.4094,51.8016,0,0,106.414,139.989,0.981868,3.60781,0.981193,1.33347,0,0.2893,0.104378,0.89946,0,3.60781,0
"Jul 6, 04:00 pm",999.81,293,393,882.353,1,1.00315,0.998713,1,5.20066,0.702443,43.6056,262.533,346.235,4.0581,36.3371,14.2587,347.666,244.216,994,262.482,43.8325,14.5547,14.6,23.5,886,49744.8,55.4094,55.4094,51.8175,0,0,104.227,139.989,0.995883,3.59186,0.965248,1.33347,0,0.2893,0.104378,0.89946,0,3.59186,0
"Jul 6, 05:00 pm",961.389,293,393,851.483,1,1.00155,0.999507,1,1.99532,0.702404,55.4344,253.144,334.122,4.0719,36.2921,14.241,334.325,234.831,994,272.423,55.4323,14.5281,14.6,23.2,852,49809.1,55.4094,55.4094,51.8845,0,0,94.842,139.989,0.999394,3.52487,0.89826,1.33347,0,0.2893,0.104378,0.89946,0,3.52487,0
"Jul 6, 06:00 pm",857.601,293,393,766.524,1,1.00346,0.997438,1,10.2681,0.685291,66.5958,227.848,300.784,4.10421,36.3517,14.2644,305.68,209.479,994,281.166,66.9562,13.9844,16.9,22.5,779,49971.8,55.4094,55.4094,52.054,0,0,69.4904,139.989,0.983984,3.35541,0.7288,1.33347,0,0.2893,0.104378,0.89946,0,3.35541,0
"Jul 6, 07:00 pm",271.71,293,393,570.585,0.730929,0.997058,0.99509,0.687616,19.1476,0.280024,75.918,84.5001,223.898,4.16004,35.6055,13.9716,237.01,66.3685,994,289.696,78.1225,13.9562,11.5,21.3,604,21891.4,24.6754,24.6754,22.8036,0,0,0,66.3685,0.944677,1.87186,0.0869686,0.941481,0,0.2893,0.104378,0.44973,0,1.87186,0
"Jul 6, 08:00 pm",0,323.519,318.971,188.682,0,0.978609,0.993018,0,28.6467,0,0,0,74.039,3.28402,28.0184,10.9944,84.366,0,994,298.654,88.4293,13.3594,10,20,215,-355.488,0,0,-0.3703,0,0,0,0,0.877593,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 09:00 pm",0,304.922,301.072,0,0,0.943834,0.99218,0,38.0709,0,0,0,0,2.66199,23.316,9.14922,0,0,994,308.567,97.9284,13.4484,9.5,18.8,0,-355.488,0,0,-0.3703,0,0,0,0,0.787248,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 10:00 pm",0,288.869,285.507,0,0,0.886289,0.991148,0,47.0757,0,0,0,0,2.2074,20.1287,7.8985,0,0,994,319.895,106.269,13.5938,11.5,17.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.681031,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 6, 11:00 pm",0,274.908,271.964,0,0,0.803159,0.989924,0,54.875,0,0,0,0,1.86315,17.4041,6.82939,0,0,994,332.943,112.716,12.9797,10,16.3,0,-355.488,0,0,-0.3703,0,0,0,0,0.575363,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 12:00 am",0,262.537,259.91,0,0,0.713848,0.988757,0,60.2755,0,0,0,0,1.60009,15.3732,6.03246,0,0,994,347.622,116.655,12.2094,10.5,15.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.49583,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 01:00 am",0,251.587,249.254,0,0,0.684623,0.988395,0,61.6585,0,0,0,0,1.37646,13.5162,5.30377,0,0,994,3.22513,117.591,12.1656,8.1,14.9,0,-355.488,0,0,-0.3703,0,0,0,0,0.474726,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 02:00 am",0,241.753,239.652,0,0,0.747929,0.989191,0,58.4543,0,0,0,0,1.19898,12.0893,4.74384,0,0,994,18.5774,115.388,12.2781,7.5,14.7,0,-355.488,0,0,-0.3703,0,0,0,0,0.523179,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 03:00 am",0,232.771,230.847,0,0,0.840244,0.990447,0,51.864,0,0,0,0,1.05337,11.0101,4.32037,0,0,994,32.6405,110.354,11.9828,8.8,14.6,0,-355.488,0,0,-0.3703,0,0,0,0,0.61753,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 04:00 am",0,224.514,222.748,0,0,0.913288,0.991602,0,43.4366,0,0,0,0,0.934215,10.0569,3.94633,0,0,994,44.9717,103.061,12.0781,9.5,14.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.726136,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 05:00 am",0,217.014,215.415,0,0,0.9606,0.992548,0,34.1924,0,0,0,0,0.838805,9.00723,3.53444,0,0,994,55.6779,94.112,11.9,6,14.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.827155,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 06:00 am",0,210.101,208.63,0,0.138202,0.988463,0.993572,0.542117,24.4448,0,-78.9406,0,0,0.757302,8.23138,3.22999,0,0,994,65.1481,84.4159,12.2125,5.2,14.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.910361,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 07:00 am",173.597,293,393,579.255,1,1.00085,0.996089,0.824406,15.4597,0.522679,-73.0395,141.387,227.3,4.39861,34.9747,13.7241,235.832,42.4031,994,73.8732,73.6301,13.5656,4.4,16.3,601,4708.22,6.4891,6.4891,4.9044,0,0,0,22.4284,0.963818,1.5847,0.0317669,0.709526,0,0.2893,0.104378,0.44973,0,1.5847,0
"Jul 7, 08:00 am",872.318,293,393,776.641,1,1.00353,0.998336,1,6.71153,0.694377,-62.0922,231.079,304.754,4.29245,34.9459,13.7128,306.857,213.074,994,82.4149,62.2853,14.125,2.6,18.5,782,49949.7,55.4094,55.4094,52.0309,0,0,73.0853,139.989,0.993147,3.37842,0.751808,1.33347,0,0.2893,0.104378,0.89946,0,3.37842,0
"Jul 7, 09:00 am",967.46,293,393,855.82,1,1.00096,0.99971,1,1.17355,0.703537,-50.6898,254.336,335.824,4.18816,35.2543,13.8338,335.894,236.314,994,91.5166,50.6981,14.9188,4,20.7,856,49799.1,55.4094,55.4094,51.8741,0,0,96.325,139.989,0.99979,3.5353,0.908692,1.33347,0,0.2893,0.104378,0.89946,0,3.5353,0
"Jul 7, 10:00 am",997.881,293,393,879.735,1,1.00366,0.998057,1,7.8234,0.699509,-38.5023,261.713,345.208,4.08572,35.3784,13.8825,348.451,243.745,994,102.446,39.1752,14.9312,5,22.9,888,49748.1,55.4094,55.4094,51.8209,0,0,103.756,139.989,0.990692,3.58844,0.96183,1.33347,0,0.2893,0.104378,0.89946,0,3.58844,0
"Jul 7, 11:00 am",1023.64,293,393,902.865,1,1.00255,0.996778,1,12.8344,0.688117,-25.3798,267.955,354.284,3.99419,35.4855,13.9245,363.362,250.036,994,117.992,28.2621,15.6031,6,24.9,926,49703.8,55.4094,55.4094,51.7748,0,0,110.047,139.989,0.975016,3.63456,1.00795,1.33347,0,0.2893,0.104378,0.89946,0,3.63456,0
"Jul 7, 12:00 pm",1022.9,293,393,904.393,1,1.00055,0.995993,1,15.8206,0.677378,-11.4323,267.661,354.884,3.91757,35.3946,13.8888,368.856,250.036,994,145.027,19.454,15.975,5.7,26.6,940,49705.1,55.4094,55.4094,51.7761,0,0,110.047,139.989,0.96212,3.63322,1.00661,1.33347,0,0.2893,0.104378,0.89946,0,3.63322,0
"Jul 7, 01:00 pm",1006.95,293,393,891.575,1,0.999923,0.995804,1,16.5275,0.673987,2.94284,263.652,349.854,3.85528,35.2637,13.8375,364.932,245.959,994,189.816,16.7962,16.3594,5.2,28,930,49732.6,55.4094,55.4094,51.8048,0,0,105.97,139.989,0.958683,3.60456,0.977947,1.33347,0,0.2893,0.104378,0.89946,0,3.60456,0
"Jul 7, 02:00 pm",1007.52,293,393,890.072,1,1.00129,0.99624,1,14.8904,0.680962,17.2208,263.682,349.264,3.81123,35.0935,13.7707,361.4,245.959,994,228.071,22.6172,17.2813,4.2,29,921,49732.6,55.4094,55.4094,51.8048,0,0,105.97,139.989,0.966419,3.60456,0.978973,1.33347,0,0.2893,0.104378,0.89946,0,3.60456,0
"Jul 7, 03:00 pm",1014.77,293,393,893.162,1,1.00327,0.997241,1,11.0391,0.694152,30.8758,265.387,350.477,3.78498,34.9925,13.731,357.084,247.871,994,249.185,32.5954,17.2953,3.6,29.6,910,49719.2,55.4094,55.4094,51.7908,0,0,107.882,139.989,0.981497,3.61857,0.991958,1.33347,0,0.2893,0.104378,0.89946,0,3.61857,0
"Jul 7, 04:00 pm",1006.35,293,393,885.182,1,1.00319,0.998685,1,5.31211,0.704652,43.619,263.377,347.345,3.77626,35.135,13.787,348.844,245.813,994,262.324,43.8604,17.4172,4.7,29.8,889,49733.6,55.4094,55.4094,51.8059,0,0,105.824,139.989,0.995705,3.60349,0.97688,1.33347,0,0.2893,0.104378,0.89946,0,3.60349,0
"Jul 7, 05:00 pm",957.268,293,393,845.542,1,1.00148,0.999534,1,1.8857,0.704353,55.4597,251.366,331.791,3.78498,35.0567,13.7563,331.97,233.825,994,272.289,55.459,17.0609,4.6,29.6,846,49815.9,55.4094,55.4094,51.8915,0,0,93.8355,139.989,0.999458,3.51782,0.891212,1.33347,0,0.2893,0.104378,0.89946,0,3.51782,0
"Jul 7, 06:00 pm",835.324,293,393,745.128,1,1.00348,0.997466,1,10.1608,0.686889,66.6303,221.499,292.388,3.82001,34.7627,13.6409,297.047,204.038,994,281.047,66.9862,17.1594,3.6,28.8,757,50004.6,55.4094,55.4094,52.0881,0,0,64.0492,139.989,0.984317,3.32123,0.694616,1.33347,0,0.2893,0.104378,0.89946,0,3.32123,0
"Jul 7, 07:00 pm",266.525,293,393,560.553,0.726976,0.997191,0.995119,0.686717,19.0414,0.279777,75.9368,82.471,219.961,3.873,34.3931,13.4959,232.693,65.1021,994,289.586,78.1585,16.7016,3.1,27.6,593,21388.6,24.1415,24.1415,22.2798,0,0,0,65.1021,0.945283,1.86176,0.0836764,0.934671,0,0.2893,0.104378,0.44973,0,1.86176,0
"Jul 7, 08:00 pm",0,324.3,319.936,186.234,0,0.97889,0.993027,0,28.5425,0,0,0,73.0783,3.08299,27.0984,10.6334,83.1888,0,994,298.549,88.4695,16.725,2.2,26.1,212,-355.488,0,0,-0.3703,0,0,0,0,0.878463,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 09:00 pm",0,306.441,302.744,0,0,0.944338,0.992191,0,37.9664,0,0,0,0,2.51707,22.5515,8.84921,0,0,994,308.467,97.9854,17.0656,1.7,24.8,0,-355.488,0,0,-0.3703,0,0,0,0,0.788372,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 10:00 pm",0,291.092,287.877,0,0,0.887167,0.991162,0,46.9692,0,0,0,0,2.10447,19.3328,7.58617,0,0,994,319.801,106.34,16.9156,1.5,23.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.682391,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 7, 11:00 pm",0,277.801,274.997,0,0,0.804699,0.989945,0,54.7612,0,0,0,0,1.79227,16.615,6.51974,0,0,994,332.861,112.802,17.1,0.5,22.1,0,-355.488,0,0,-0.3703,0,0,0,0,0.576985,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 8, 12:00 am",0,265.982,263.467,0,0,0.716173,0.988787,0,60.1589,0,0,0,0,1.55138,14.7564,5.79043,0,0,994,347.559,116.755,16.3859,0.9,20.8,0,-355.488,0,0,-0.3703,0,0,0,0,0.497597,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 8, 01:00 am",0,255.42,253.163,0,0,0.687035,0.988425,0,61.5498,0,0,0,0,1.35625,13.1013,5.14096,0,0,994,3.18902,117.701,15.7375,0.7,19.8,0,-355.488,0,0,-0.3703,0,0,0,0,0.476394,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 8, 02:00 am",0,245.895,243.853,0,0,0.749494,0.989211,0,58.3644,0,0,0,0,1.20377,11.7299,4.60281,0,0,994,18.5704,115.504,15.1625,0.5,18.6,0,-355.488,0,0,-0.3703,0,0,0,0,0.524514,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 8, 03:00 am",0,237.154,235.275,0,0,0.841043,0.990458,0,51.7921,0,0,0,0,1.06917,10.7339,4.21198,0,0,994,32.6585,110.469,14.875,1.1,18,0,-355.488,0,0,-0.3703,0,0,0,0,0.618517,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 8, 04:00 am",0,229.132,227.408,0,0,0.913691,0.991609,0,43.3758,0,0,0,0,0.957316,9.77111,3.83418,0,0,994,45.0084,103.172,14.4141,1.1,17.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.726865,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 8, 05:00 am",0,221.766,220.186,0,0,0.960814,0.992553,0,34.1364,0,0,0,0,0.859856,8.89354,3.48983,0,0,994,55.7281,94.2169,14.1797,0.8,17.5,0,-355.488,0,0,-0.3703,0,0,0,0,0.827704,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 8, 06:00 am",0,214.911,213.443,0,0.128018,0.988575,0.993589,0.53948,24.3888,0,-78.9951,0,0,0.777985,8.22343,3.22687,0,0,994,65.2089,84.5131,13.6109,1.1,17.4,0,-355.488,0,0,-0.3703,0,0,0,0,0.910765,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jul 8, 07:00 am",138.965,293,393,535.073,1,1.0009,0.996105,0.819366,15.4001,0.514838,-73.1463,129.813,209.963,4.26382,34.2168,13.4267,217.782,33.9438,994,73.9437,73.7248,14.725,1.3,19.1,555,-393.16,0,0,-0.409541,0,13.9691,0,0,0.964095,0.409541,0.0158631,0,0,0.2893,0.104378,0,0,0,0.409541
"Jul 8, 08:00 am",704.408,293,393,637.687,1,1.00352,0.998352,1,6.64532,0.682993,-62.1918,189.736,250.228,4.17877,34.397,13.4974,251.921,172.06,994,82.4964,62.3773,15.6656,1.5,20.9,642,50182.5,55.4094,55.4094,52.2734,0,0,32.0712,139.989,0.993282,3.13595,0.509343,1.33347,0,0.2893,0.104378,0.89946,0,3.13595,0
"Jul 8, 09:00 am",688.254,293,393,624.852,1,1.00102,0.999692,1,1.24872,0.685482,-50.7824,185.703,245.192,4.08572,34.4103,13.5026,245.25,168.114,994,91.6116,50.7893,16.4937,1.9,22.9,625,50202.6,55.4094,55.4094,52.2944,0,0,28.1255,139.989,0.999763,3.11494,0.488332,1.33347,0,0.2893,0.104378,0.89946,0,3.11494,0
"Jul 8, 10:00 am",889.263,293,393,789.418,1,1.00366,0.998035,1,7.90924,0.694543,-38.586,234.84,309.768,3.99419,34.7426,13.633,312.743,217.213,994,102.558,39.269,16.6578,2.4,24.9,797,49923.9,55.4094,55.4094,52.004,0,0,77.2243,139.989,0.990487,3.40533,0.778717,1.33347,0,0.2893,0.104378,0.89946,0,3.40533,0
