datetime;DNI;DryBulb;DewPoint;Pressure;Wdir;Wspd
1978-09-29 11:00:00+01:00;605;275,32;;94700,0;0;0,0
1978-09-29 12:00:00+01:00;794;275,65;;94700,0;0;0,0
1978-09-29 13:00:00+01:00;798;275,97999999999996;;94600,0;0;0,0
1978-09-29 14:00:00+01:00;842;276,21;;94500,0;20;1,5
1978-09-29 15:00:00+01:00;687;276,42999999999995;;94500,0;0;0,0
1978-09-29 16:00:00+01:00;738;276,47999999999996;;94400,0;0;0,0
1978-09-29 17:00:00+01:00;671;276,42999999999995;;94400,0;0;0,0
1978-09-29 18:00:00+01:00;343;276,26;;94500,0;999;0,0
1978-09-29 19:00:00+01:00;0;275,97999999999996;;94500,0;0;0,0
1978-09-29 20:00:00+01:00;0;275,76;;94500,0;240;2,0
1978-09-29 21:00:00+01:00;0;275,53999999999996;;94600,0;230;2,5
1978-09-29 22:00:00+01:00;0;275,37;;94700,0;230;2,1
1978-09-29 23:00:00+01:00;0;275,21;;94700,0;280;2,0
1978-09-30 00:00:00+01:00;0;275,15;;94700,0;280;1,5
1978-09-30 01:00:00+01:00;0;275,03999999999996;;94700,0;0;0,0
1978-09-30 02:00:00+01:00;0;274,97999999999996;;94700,0;340;1,5
1978-09-30 03:00:00+01:00;0;274,92999999999995;;94700,0;330;1,5
1978-09-30 04:00:00+01:00;0;274,87;;94700,0;0;0,0
1978-09-30 05:00:00+01:00;0;274,87;;94800,0;0;0,0
1978-09-30 06:00:00+01:00;0;274,76;;94800,0;50;2,0
1978-09-30 07:00:00+01:00;0;274,76;;94800,0;0;0,0
1978-09-30 08:00:00+01:00;0;274,76;;94800,0;0;0,0
1978-09-30 09:00:00+01:00;564;274,87;;94800,0;30;2,0
1978-09-30 10:00:00+01:00;684;275,15;;94900,0;70;4,1
1978-09-30 11:00:00+01:00;766;275,42999999999995;;94800,0;70;4,1
1978-09-30 12:00:00+01:00;823;275,76;;94700,0;60;2,5
1978-09-30 13:00:00+01:00;858;276,15;;94700,0;80;3,1
1978-09-30 14:00:00+01:00;864;276,42999999999995;;94600,0;999;3,0
1978-09-30 15:00:00+01:00;842;276,59;;94600,0;100;3,0
1978-09-30 16:00:00+01:00;794;276,71;;94500,0;90;2,1
1978-09-30 17:00:00+01:00;722;276,65;;94600,0;60;3,6
1978-09-30 18:00:00+01:00;621;276,47999999999996;;94600,0;30;1,0
1978-09-30 19:00:00+01:00;0;276,21;;94600,0;0;0,0
1978-09-30 20:00:00+01:00;0;275,92999999999995;;94700,0;10;1,0
1978-09-30 21:00:00+01:00;0;275,65;;94700,0;110;1,0
1978-09-30 22:00:00+01:00;0;275,47999999999996;;94800,0;0;0,0
1978-09-30 23:00:00+01:00;0;275,37;;94700,0;0;0,0
1978-10-01 00:00:00+01:00;0;275,26;;94700,0;140;1,0
1977-10-01 01:00:00+01:00;0;274,26;;94500,0;0;0,0
1977-10-01 02:00:00+01:00;0;275,03999999999996;;94500,0;0;0,0
1977-10-01 03:00:00+01:00;0;274,97999999999996;;94500,0;0;0,0
1977-10-01 04:00:00+01:00;0;274,92999999999995;;94500,0;0;0,0
1977-10-01 05:00:00+01:00;0;274,76;;94500,0;0;0,0
1977-10-01 06:00:00+01:00;0;274,71;;94600,0;0;0,0
1977-10-01 07:00:00+01:00;0;274,59;;94600,0;0;0,0
1977-10-01 08:00:00+01:00;0;274,59;;94600,0;0;0,0
1977-10-01 09:00:00+01:00;577;274,71;;94600,0;60;3,1
1977-10-01 10:00:00+01:00;694;274,87;;94700,0;20;2,1
1977-10-01 11:00:00+01:00;779;275,15;;94600,0;40;4,1
1977-10-01 12:00:00+01:00;835;275,42999999999995;;94500,0;80;3,1
1977-10-01 13:00:00+01:00;870;275,65;;94500,0;100;4,1
1977-10-01 14:00:00+01:00;876;275,92999999999995;;94400,0;10;4,1
1977-10-01 15:00:00+01:00;854;276,09;;94400,0;0;0,0
1977-10-01 16:00:00+01:00;807;276,15;;94400,0;0;0,0
1977-10-01 17:00:00+01:00;731;276,09;;94400,0;290;3,1
1977-10-01 18:00:00+01:00;630;275,92999999999995;;94400,0;340;2,1
1977-10-01 19:00:00+01:00;0;275,71;;94400,0;0;0,0
1977-10-01 20:00:00+01:00;0;275,47999999999996;;94400,0;280;6,2
1977-10-01 21:00:00+01:00;0;275,32;;94400,0;290;4,1
1977-10-01 22:00:00+01:00;0;275,21;;94500,0;220;3,1
1977-10-01 23:00:00+01:00;0;275,09;;94500,0;210;5,1
1977-10-02 00:00:00+01:00;0;274,92999999999995;;94500,0;220;5,1
1977-10-02 01:00:00+01:00;0;274,87;;94500,0;190;3,1
1977-10-02 02:00:00+01:00;0;274,76;;94500,0;190;3,1
1977-10-02 03:00:00+01:00;0;274,71;;94500,0;220;3,1
1977-10-02 04:00:00+01:00;0;274,59;;94500,0;10;2,1
1977-10-02 05:00:00+01:00;0;274,53999999999996;;94500,0;30;3,1
1977-10-02 06:00:00+01:00;0;274,42999999999995;;94500,0;20;3,1
1977-10-02 07:00:00+01:00;0;274,32;;94600,0;0;0,0
1977-10-02 08:00:00+01:00;0;274,32;;94600,0;60;3,1
1977-10-02 09:00:00+01:00;577;274,42999999999995;;94700,0;0;0,0
1977-10-02 10:00:00+01:00;690;274,65;;94700,0;40;2,1
1977-10-02 11:00:00+01:00;779;274,92999999999995;;94600,0;20;3,6
1977-10-02 12:00:00+01:00;835;275,32;;94500,0;100;1,5
1977-10-02 13:00:00+01:00;867;275,65;;94500,0;330;2,1
1977-10-02 14:00:00+01:00;873;275,92999999999995;;94400,0;280;3,1
1977-10-02 15:00:00+01:00;851;276,15;;94300,0;310;2,1
1977-10-02 16:00:00+01:00;804;276,15;;94300,0;270;2,1
1977-10-02 17:00:00+01:00;731;276,09;;94300,0;270;2,1
1977-10-02 18:00:00+01:00;627;275,92999999999995;;94300,0;260;1,5
1977-10-02 19:00:00+01:00;0;275,65;;94400,0;260;2,1
1977-10-02 20:00:00+01:00;0;275,42999999999995;;94400,0;260;3,1
1977-10-02 21:00:00+01:00;0;275,21;;94400,0;260;3,6
1977-10-02 22:00:00+01:00;0;275,03999999999996;;94500,0;260;3,1
1977-10-02 23:00:00+01:00;0;274,92999999999995;;94500,0;260;2,6
1977-10-03 00:00:00+01:00;0;274,76;;94500,0;240;3,1
1977-10-03 01:00:00+01:00;0;274,71;;94500,0;240;4,1
1977-10-03 02:00:00+01:00;0;274,71;;94500,0;230;3,1
1977-10-03 03:00:00+01:00;0;274,71;;94500,0;230;4,1
1977-10-03 04:00:00+01:00;0;274,71;;94500,0;0;0,0
1977-10-03 05:00:00+01:00;0;274,65;;94600,0;30;1,5
1977-10-03 06:00:00+01:00;0;274,71;;94600,0;40;1,5
1977-10-03 07:00:00+01:00;0;274,65;;94700,0;30;2,1
1977-10-03 08:00:00+01:00;0;274,71;;94700,0;10;1,5
1977-10-03 09:00:00+01:00;337;274,76;;94700,0;10;2,1
1977-10-03 10:00:00+01:00;359;274,92999999999995;;94700,0;20;3,1
1977-10-03 11:00:00+01:00;271;275,15;;94600,0;110;2,1
1977-10-03 12:00:00+01:00;340;275,37;;94500,0;180;2,1
1977-10-03 13:00:00+01:00;460;275,65;;94500,0;220;3,1
1977-10-03 14:00:00+01:00;602;275,87;;94400,0;180;2,1
1977-10-03 15:00:00+01:00;435;276,03999999999996;;94300,0;0;0,0
1977-10-03 16:00:00+01:00;460;276,09;;94300,0;310;3,1
1977-10-03 17:00:00+01:00;495;276,03999999999996;;94300,0;260;3,1
1977-10-03 18:00:00+01:00;236;275,92999999999995;;94300,0;240;5,1
1977-10-03 19:00:00+01:00;0;275,71;;94300,0;260;2,1
1977-10-03 20:00:00+01:00;0;275,47999999999996;;94300,0;210;6,2
1977-10-03 21:00:00+01:00;0;275,32;;94400,0;280;3,1
1977-10-03 22:00:00+01:00;0;275,21;;94400,0;260;4,1
1977-10-03 23:00:00+01:00;0;275,09;;94400,0;310;3,1
1977-10-04 00:00:00+01:00;0;275,03999999999996;;94400,0;300;2,6
1977-10-04 01:00:00+01:00;0;274,92999999999995;;94400,0;270;3,1
1977-10-04 02:00:00+01:00;0;274,82;;94400,0;280;3,1
1977-10-04 03:00:00+01:00;0;274,82;;94400,0;290;3,1
1977-10-04 04:00:00+01:00;0;274,82;;94400,0;280;3,1
1977-10-04 05:00:00+01:00;0;274,82;;94400,0;280;2,1
1977-10-04 06:00:00+01:00;0;274,76;;94500,0;260;2,1
1977-10-04 07:00:00+01:00;0;274,76;;94500,0;0;0,0
1977-10-04 08:00:00+01:00;0;274,76;;94500,0;0;0,0
1977-10-04 09:00:00+01:00;107;274,82;;94600,0;0;0,0
1977-10-04 10:00:00+01:00;488;274,97999999999996;;94600,0;0;0,0
1977-10-04 11:00:00+01:00;315;275,21;;94500,0;40;2,1
1977-10-04 12:00:00+01:00;164;275,42999999999995;;94500,0;30;2,1
1977-10-04 13:00:00+01:00;97;275,71;;94400,0;60;2,1
1977-10-04 14:00:00+01:00;66;275,82;;94400,0;60;4,1
1977-10-04 15:00:00+01:00;110;276,03999999999996;;94300,0;130;5,1
1977-10-04 16:00:00+01:00;132;276,03999999999996;;94200,0;120;5,1
1977-10-04 17:00:00+01:00;324;275,97999999999996;;94300,0;130;3,1
1977-10-04 18:00:00+01:00;277;275,87;;94300,0;130;4,1
1977-10-04 19:00:00+01:00;0;275,71;;94300,0;170;2,1
1977-10-04 20:00:00+01:00;0;275,47999999999996;;94400,0;230;4,1
1977-10-04 21:00:00+01:00;0;275,37;;94400,0;200;4,1
1977-10-04 22:00:00+01:00;0;275,26;;94500,0;230;2,1
1977-10-04 23:00:00+01:00;0;275,15;;94500,0;240;2,1
1977-10-05 00:00:00+01:00;0;275,03999999999996;;94500,0;230;1,5
1977-10-05 01:00:00+01:00;0;274,97999999999996;;94500,0;0;0,0
1977-10-05 02:00:00+01:00;0;274,97999999999996;;94500,0;100;1,5
1977-10-05 03:00:00+01:00;0;274,97999999999996;;94500,0;90;1,5
1977-10-05 04:00:00+01:00;0;274,97999999999996;;94500,0;170;2,1
1977-10-05 05:00:00+01:00;0;274,92999999999995;;94600,0;999;1,0
1977-10-05 06:00:00+01:00;0;274,92999999999995;;94600,0;0;0,0
1977-10-05 07:00:00+01:00;0;274,87;;94700,0;0;0,0
1977-10-05 08:00:00+01:00;0;274,92999999999995;;94700,0;0;0,0
1977-10-05 09:00:00+01:00;520;275,03999999999996;;94700,0;100;1,0
1977-10-05 10:00:00+01:00;425;275,09;;94700,0;0;0,0
1977-10-05 11:00:00+01:00;712;275,26;;94600,0;999;1,5
1977-10-05 12:00:00+01:00;845;275,42999999999995;;94500,0;999;2,1
1977-10-05 13:00:00+01:00;810;275,59;;94500,0;140;1,0
1977-10-05 14:00:00+01:00;517;275,76;;94400,0;999;1,5
1977-10-05 15:00:00+01:00;675;275,87;;94400,0;200;4,1
1977-10-05 16:00:00+01:00;586;275,87;;94400,0;210;4,1
1977-10-05 17:00:00+01:00;375;275,82;;94400,0;250;6,2
1977-10-05 18:00:00+01:00;419;275,76;;94400,0;250;6,2
1977-10-05 19:00:00+01:00;0;275,65;;94500,0;280;13,4
1977-10-05 20:00:00+01:00;0;275,53999999999996;;94500,0;270;4,1
1977-10-05 21:00:00+01:00;0;275,37;;94500,0;999;1,0
1977-10-05 22:00:00+01:00;0;275,32;;94600,0;200;3,1
1977-10-05 23:00:00+01:00;0;275,21;;94600,0;200;3,1
1977-10-06 00:00:00+01:00;0;275,15;;94600,0;200;2,1
1977-10-06 01:00:00+01:00;0;275,09;;94600,0;160;2,1
1977-10-06 02:00:00+01:00;0;275,03999999999996;;94600,0;190;1,5
1977-10-06 03:00:00+01:00;0;275,09;;94600,0;40;2,1
1977-10-06 04:00:00+01:00;0;275,03999999999996;;94700,0;0;0,0
1977-10-06 05:00:00+01:00;0;275,09;;94700,0;0;0,0
1977-10-06 06:00:00+01:00;0;275,09;;94700,0;999;1,0
1977-10-06 07:00:00+01:00;0;275,03999999999996;;94800,0;0;0,0
1977-10-06 08:00:00+01:00;0;275,03999999999996;;94800,0;30;2,1
1977-10-06 09:00:00+01:00;6;275,09;;94800,0;0;0,0
1977-10-06 10:00:00+01:00;18;275,15;;94900,0;0;0,0
1977-10-06 11:00:00+01:00;22;275,21;;94800,0;0;0,0
1977-10-06 12:00:00+01:00;9;275,32;;94700,0;0;0,0
1977-10-06 13:00:00+01:00;15;275,37;;94700,0;270;2,1
1977-10-06 14:00:00+01:00;15;275,42999999999995;;94600,0;0;0,0
1977-10-06 15:00:00+01:00;22;275,47999999999996;;94600,0;270;2,1
1977-10-06 16:00:00+01:00;25;275,53999999999996;;94500,0;310;3,1
1977-10-06 17:00:00+01:00;15;275,47999999999996;;94500,0;0;0,0
1977-10-06 18:00:00+01:00;9;275,47999999999996;;94600,0;999;4,1
1977-10-06 19:00:00+01:00;0;275,37;;94600,0;310;8,2
1977-10-06 20:00:00+01:00;0;275,32;;94600,0;10;4,1
1977-10-06 21:00:00+01:00;0;275,26;;94700,0;20;4,1
1977-10-06 22:00:00+01:00;0;275,21;;94700,0;40;3,1
1977-10-06 23:00:00+01:00;0;275,21;;94700,0;0;0,0
1977-10-07 00:00:00+01:00;0;275,21;;94700,0;0;0,0
1977-10-07 01:00:00+01:00;0;275,15;;94700,0;0;0,0
1977-10-07 02:00:00+01:00;0;275,15;;94700,0;0;0,0
1977-10-07 03:00:00+01:00;0;275,15;;94700,0;10;2,1
1977-10-07 04:00:00+01:00;0;275,15;;94800,0;0;0,0
1977-10-07 05:00:00+01:00;0;275,15;;94800,0;999;2,1
1977-10-07 06:00:00+01:00;0;275,15;;94900,0;20;4,1
1977-10-07 07:00:00+01:00;0;275,09;;94900,0;0;0,0
1977-10-07 08:00:00+01:00;0;275,15;;94900,0;20;2,1
1977-10-07 09:00:00+01:00;63;275,15;;95000,0;360;3,1
1977-10-07 10:00:00+01:00;113;275,21;;95000,0;40;3,1
1977-10-07 11:00:00+01:00;482;275,32;;94900,0;30;5,1
1977-10-07 12:00:00+01:00;548;275,37;;94800,0;90;5,1
1977-10-07 13:00:00+01:00;261;275,47999999999996;;94700,0;60;5,1
1977-10-07 14:00:00+01:00;129;275,59;;94700,0;10;4,1
1977-10-07 15:00:00+01:00;110;275,59;;94600,0;40;3,1
1977-10-07 16:00:00+01:00;277;275,59;;94600,0;90;4,1
1977-10-07 17:00:00+01:00;170;275,59;;94600,0;10;4,1
1977-10-07 18:00:00+01:00;66;275,59;;94600,0;280;3,1
1977-10-07 19:00:00+01:00;0;275,47999999999996;;94600,0;220;2,1
1977-10-07 20:00:00+01:00;0;275,42999999999995;;94600,0;0;0,0
1977-10-07 21:00:00+01:00;0;275,42999999999995;;94600,0;60;2,1
1977-10-07 22:00:00+01:00;0;275,32;;94600,0;0;0,0
1977-10-07 23:00:00+01:00;0;275,26;;94600,0;0;0,0
1977-10-08 00:00:00+01:00;0;275,26;;94700,0;0;0,0
1977-10-08 01:00:00+01:00;0;275,21;;94700,0;0;0,0
1977-10-08 02:00:00+01:00;0;275,15;;94700,0;0;0,0
1977-10-08 03:00:00+01:00;0;275,15;;94700,0;0;0,0
1977-10-08 04:00:00+01:00;0;275,09;;94700,0;0;0,0
1977-10-08 05:00:00+01:00;0;275,09;;94700,0;0;0,0
1977-10-08 06:00:00+01:00;0;275,03999999999996;;94700,0;999;2,1
1977-10-08 07:00:00+01:00;0;274,92999999999995;;94800,0;20;3,1
1977-10-08 08:00:00+01:00;0;274,97999999999996;;94800,0;40;3,1
1977-10-08 09:00:00+01:00;220;275,03999999999996;;94800,0;40;2,6
1977-10-08 10:00:00+01:00;425;275,15;;94800,0;70;3,1
1977-10-08 11:00:00+01:00;384;275,37;;94700,0;999;2,6
1977-10-08 12:00:00+01:00;403;275,53999999999996;;94600,0;340;2,1
1977-10-08 13:00:00+01:00;504;275,71;;94500,0;10;2,1
1977-10-08 14:00:00+01:00;536;275,87;;94500,0;20;2,1
1977-10-08 15:00:00+01:00;242;275,97999999999996;;94400,0;80;2,1
1977-10-08 16:00:00+01:00;198;276,03999999999996;;94400,0;100;3,1
1977-10-08 17:00:00+01:00;192;275,97999999999996;;94400,0;300;2,6
1977-10-08 18:00:00+01:00;151;275,82;;94400,0;310;3,1
1977-10-08 19:00:00+01:00;0;275,71;;94400,0;310;3,1
1977-10-08 20:00:00+01:00;0;275,53999999999996;;94400,0;290;2,1
1977-10-08 21:00:00+01:00;0;275,47999999999996;;94500,0;360;2,1
1977-10-08 22:00:00+01:00;0;275,37;;94500,0;30;2,1
1977-10-08 23:00:00+01:00;0;275,32;;94500,0;60;1,5
1977-10-09 00:00:00+01:00;0;275,21;;94500,0;140;2,6
1977-10-09 01:00:00+01:00;0;275,21;;94500,0;120;2,1
1977-10-09 02:00:00+01:00;0;275,15;;94400,0;130;1,5
1977-10-09 03:00:00+01:00;0;275,15;;94400,0;120;1,5
1977-10-09 04:00:00+01:00;0;275,09;;94400,0;70;2,1
1977-10-09 05:00:00+01:00;0;275,09;;94400,0;60;1,5
1977-10-09 06:00:00+01:00;0;274,97999999999996;;94500,0;50;1,8
1977-10-09 07:00:00+01:00;0;274,92999999999995;;94500,0;40;2,1
1977-10-09 08:00:00+01:00;0;274,92999999999995;;94500,0;50;2,1
1977-10-09 09:00:00+01:00;567;274,97999999999996;;94500,0;40;4,1
1977-10-09 10:00:00+01:00;684;275,15;;94500,0;50;4,1
1977-10-09 11:00:00+01:00;769;275,42999999999995;;94500,0;50;4,1
1977-10-09 12:00:00+01:00;829;275,65;;94400,0;30;7,2
1977-10-09 13:00:00+01:00;861;275,92999999999995;;94400,0;80;5,1
1977-10-09 14:00:00+01:00;864;276,15;;94300,0;90;4,1
1977-10-09 15:00:00+01:00;842;276,26;;94300,0;90;3,1
1977-10-09 16:00:00+01:00;794;276,32;;94200,0;80;5,1
1977-10-09 17:00:00+01:00;719;276,26;;94300,0;80;5,1
1977-10-09 18:00:00+01:00;608;276,15;;94300,0;110;6,2
1977-10-09 19:00:00+01:00;0;275,92999999999995;;94400,0;90;5,1
1977-10-09 20:00:00+01:00;0;275,76;;94400,0;90;3,1
1977-10-09 21:00:00+01:00;0;275,59;;94400,0;110;4,1
1977-10-09 22:00:00+01:00;0;275,42999999999995;;94500,0;140;2,1
1977-10-09 23:00:00+01:00;0;275,37;;94500,0;230;2,1
1977-10-10 00:00:00+01:00;0;275,32;;94500,0;0;0,0
1977-10-10 01:00:00+01:00;0;275,21;;94600,0;0;0,0
1977-10-10 02:00:00+01:00;0;275,15;;94600,0;999;2,1
1977-10-10 03:00:00+01:00;0;275,09;;94600,0;0;0,0
1977-10-10 04:00:00+01:00;0;275,09;;94600,0;80;4,1
1977-10-10 05:00:00+01:00;0;275,03999999999996;;94700,0;60;2,1
1977-10-10 06:00:00+01:00;0;274,92999999999995;;94700,0;70;3,1
1977-10-10 07:00:00+01:00;0;274,92999999999995;;94800,0;10;3,1
1977-10-10 08:00:00+01:00;0;274,87;;94800,0;80;3,1
1977-10-10 09:00:00+01:00;558;274,97999999999996;;94800,0;80;3,1
1977-10-10 10:00:00+01:00;684;275,21;;94800,0;40;3,1
1977-10-10 11:00:00+01:00;769;275,42999999999995;;94800,0;110;6,2
1977-10-10 12:00:00+01:00;826;275,71;;94700,0;100;6,2
1977-10-10 13:00:00+01:00;858;275,97999999999996;;94700,0;120;8,2
1977-10-10 14:00:00+01:00;864;276,26;;94700,0;120;4,1
1977-10-10 15:00:00+01:00;842;276,42999999999995;;94600,0;200;1,5
1977-10-10 16:00:00+01:00;791;276,42999999999995;;94600,0;330;1,0
1977-10-10 17:00:00+01:00;716;276,42999999999995;;94600,0;260;3,1
1977-10-10 18:00:00+01:00;605;276,26;;94600,0;310;3,1
1977-10-10 19:00:00+01:00;0;276,03999999999996;;94700,0;270;2,1
1977-10-10 20:00:00+01:00;0;275,82;;94700,0;280;2,6
1977-10-10 21:00:00+01:00;0;275,65;;94700,0;160;1,0
1977-10-10 22:00:00+01:00;0;275,53999999999996;;94800,0;190;1,0
1977-10-10 23:00:00+01:00;0;275,37;;94800,0;200;3,1
1977-10-11 00:00:00+01:00;0;275,26;;94800,0;180;3,1
1977-10-11 01:00:00+01:00;0;275,21;;94800,0;250;2,1
1977-10-11 02:00:00+01:00;0;275,15;;94900,0;230;1,5
1977-10-11 03:00:00+01:00;0;275,09;;94900,0;220;1,5
1977-10-11 04:00:00+01:00;0;274,97999999999996;;94900,0;110;1,0
1977-10-11 05:00:00+01:00;0;274,87;;95000,0;0;0,0
1977-10-11 06:00:00+01:00;0;274,82;;95100,0;0;0,0
1977-10-11 07:00:00+01:00;0;274,76;;95200,0;70;1,0
1977-10-11 08:00:00+01:00;0;274,76;;95200,0;30;3,1
1977-10-11 09:00:00+01:00;558;274,76;;95200,0;40;2,1
1977-10-11 10:00:00+01:00;681;274,97999999999996;;95300,0;20;2,1
1977-10-11 11:00:00+01:00;766;275,26;;95200,0;100;6,2
1977-10-11 12:00:00+01:00;826;275,59;;95100,0;90;5,1
1977-10-11 13:00:00+01:00;858;275,87;;95100,0;80;5,1
1977-10-11 14:00:00+01:00;861;276,09;;95000,0;100;6,2
1977-10-11 15:00:00+01:00;839;276,26;;95000,0;100;4,1
1977-10-11 16:00:00+01:00;788;276,37;;95000,0;999;4,4
1977-10-11 17:00:00+01:00;712;276,32;;95000,0;999;4,8
1977-10-11 18:00:00+01:00;602;276,15;;95000,0;80;5,1
1977-10-11 19:00:00+01:00;0;275,92999999999995;;95000,0;80;6,2
1977-10-11 20:00:00+01:00;0;275,65;;95100,0;999;2,1
1977-10-11 21:00:00+01:00;0;275,47999999999996;;95100,0;70;3,1
1977-10-11 22:00:00+01:00;0;275,32;;95200,0;50;4,1
1977-10-11 23:00:00+01:00;0;275,21;;95200,0;40;3,1
1977-10-12 00:00:00+01:00;0;275,09;;95200,0;60;2,1
1977-10-12 01:00:00+01:00;0;275,09;;95200,0;40;2,1
1977-10-12 02:00:00+01:00;0;275,03999999999996;;95200,0;999;1,5
1977-10-12 03:00:00+01:00;0;274,97999999999996;;95100,0;999;1,5
1977-10-12 04:00:00+01:00;0;274,92999999999995;;95100,0;30;3,1
1977-10-12 05:00:00+01:00;0;274,87;;95200,0;60;2,1
1977-10-12 06:00:00+01:00;0;274,87;;95200,0;50;2,1
1977-10-12 07:00:00+01:00;0;274,87;;95200,0;80;2,1
1977-10-12 08:00:00+01:00;0;274,82;;95200,0;40;2,1
1977-10-12 09:00:00+01:00;552;274,92999999999995;;95200,0;80;3,1
1977-10-12 10:00:00+01:00;678;275,09;;95200,0;40;3,1
1977-10-12 11:00:00+01:00;766;275,37;;95200,0;40;3,1
1977-10-12 12:00:00+01:00;823;275,71;;95100,0;170;4,1
1977-10-12 13:00:00+01:00;854;276,03999999999996;;95000,0;180;2,1
1977-10-12 14:00:00+01:00;861;276,26;;95000,0;300;1,5
1977-10-12 15:00:00+01:00;839;276,47999999999996;;94900,0;340;2,1
1977-10-12 16:00:00+01:00;788;276,47999999999996;;94900,0;0;0,0
1977-10-12 17:00:00+01:00;709;276,47999999999996;;94900,0;160;4,1
1977-10-12 18:00:00+01:00;596;276,26;;94900,0;160;3,1
1977-10-12 19:00:00+01:00;0;275,97999999999996;;94900,0;0;0,0
1977-10-12 20:00:00+01:00;0;275,82;;94900,0;999;0,0
1977-10-12 21:00:00+01:00;0;275,59;;95000,0;0;0,0
1977-10-12 22:00:00+01:00;0;275,47999999999996;;95000,0;0;0,0
1977-10-12 23:00:00+01:00;0;275,37;;95000,0;0;0,0
1977-10-13 00:00:00+01:00;0;275,26;;95000,0;0;0,0
1977-10-13 01:00:00+01:00;0;275,15;;95000,0;40;2,1
1977-10-13 02:00:00+01:00;0;275,09;;95000,0;0;0,0
1977-10-13 03:00:00+01:00;0;275,03999999999996;;94900,0;0;0,0
1977-10-13 04:00:00+01:00;0;274,97999999999996;;94900,0;0;0,0
1977-10-13 05:00:00+01:00;0;274,92999999999995;;95000,0;0;0,0
1977-10-13 06:00:00+01:00;0;274,87;;95000,0;0;0,0
1977-10-13 07:00:00+01:00;0;274,82;;95000,0;0;0,0
1977-10-13 08:00:00+01:00;0;274,76;;95100,0;90;4,1
1977-10-13 09:00:00+01:00;552;274,92999999999995;;95100,0;999;3,6
1977-10-13 10:00:00+01:00;678;275,03999999999996;;95100,0;80;3,1
1977-10-13 11:00:00+01:00;766;275,26;;95000,0;60;3,1
1977-10-13 12:00:00+01:00;823;275,53999999999996;;94900,0;120;4,1
1977-10-13 13:00:00+01:00;854;275,82;;94900,0;170;3,1
1977-10-13 14:00:00+01:00;858;276,03999999999996;;94800,0;270;6,2
1977-10-13 15:00:00+01:00;835;276,21;;94800,0;290;3,1
1977-10-13 16:00:00+01:00;785;276,21;;94700,0;320;4,1
1977-10-13 17:00:00+01:00;709;276,21;;94700,0;250;4,1
1977-10-13 18:00:00+01:00;593;276,03999999999996;;94700,0;260;3,1
1977-10-13 19:00:00+01:00;0;275,82;;94800,0;350;2,1
1977-10-13 20:00:00+01:00;0;275,65;;94800,0;0;0,0
1977-10-13 21:00:00+01:00;0;275,47999999999996;;94800,0;130;3,1
1977-10-13 22:00:00+01:00;0;275,37;;94800,0;130;2,1
1977-10-13 23:00:00+01:00;0;275,26;;94900,0;130;2,1
1977-10-14 00:00:00+01:00;0;275,15;;94900,0;140;2,1
1977-10-14 01:00:00+01:00;0;275,09;;94900,0;130;3,1
1977-10-14 02:00:00+01:00;0;275,03999999999996;;94900,0;999;2,1
1977-10-14 03:00:00+01:00;0;274,97999999999996;;94900,0;140;2,1
1977-10-14 04:00:00+01:00;0;274,87;;94900,0;0;0,0
1977-10-14 05:00:00+01:00;0;274,82;;95000,0;999;2,1
1977-10-14 06:00:00+01:00;0;274,76;;95100,0;0;0,0
1977-10-14 07:00:00+01:00;0;274,71;;95100,0;140;4,1
1977-10-14 08:00:00+01:00;0;274,71;;95100,0;120;4,1
1977-10-14 09:00:00+01:00;552;274,76;;95200,0;160;3,1
1977-10-14 10:00:00+01:00;675;274,92999999999995;;95200,0;160;3,1
1977-10-14 11:00:00+01:00;763;275,15;;95100,0;170;4,1
1977-10-14 12:00:00+01:00;820;275,42999999999995;;95100,0;190;5,1
1977-10-14 13:00:00+01:00;851;275,65;;95000,0;190;5,1
1977-10-14 14:00:00+01:00;858;275,92999999999995;;95000,0;180;8,2
1977-10-14 15:00:00+01:00;832;276,03999999999996;;94900,0;230;5,1
1977-10-14 16:00:00+01:00;782;276,09;;94900,0;250;4,1
1977-10-14 17:00:00+01:00;706;275,97999999999996;;94900,0;260;3,1
1977-10-14 18:00:00+01:00;589;275,87;;94900,0;260;4,1
1977-10-14 19:00:00+01:00;0;275,71;;94900,0;240;3,1
1977-10-14 20:00:00+01:00;0;275,47999999999996;;95000,0;240;4,1
1977-10-14 21:00:00+01:00;0;275,32;;95000,0;180;2,1
1977-10-14 22:00:00+01:00;0;275,15;;95000,0;170;2,1
1977-10-14 23:00:00+01:00;0;275,09;;95000,0;0;0,0
1977-10-15 00:00:00+01:00;0;274,97999999999996;;95100,0;0;0,0
1977-10-15 01:00:00+01:00;0;274,97999999999996;;95100,0;0;0,0
1977-10-15 02:00:00+01:00;0;274,87;;95100,0;60;1,5
1977-10-15 03:00:00+01:00;0;274,82;;95100,0;160;1,5
1977-10-15 04:00:00+01:00;0;274,82;;95100,0;310;4,1
1977-10-15 05:00:00+01:00;0;274,71;;95200,0;280;4,1
1977-10-15 06:00:00+01:00;0;274,71;;95200,0;160;4,1
1977-10-15 07:00:00+01:00;0;274,59;;95200,0;170;3,1
1977-10-15 08:00:00+01:00;0;274,59;;95200,0;999;1,5
1977-10-15 09:00:00+01:00;548;274,65;;95300,0;0;0,0
1977-10-15 10:00:00+01:00;675;274,76;;95300,0;170;2,1
