"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Apr 23, 09:00 am",2,6,0,93.1137,467.342,0.983877,1,0.99743,1,10.3009,0.06,1,0,0.220549,0.769847,0,3.02177,186.39,183.385,39.4547,290.744,324.668,246.208,232.301,371.79,246.208,293,0.135414,33.9413,277.804,381.004,3.98758,10.7485,130.43,141.178,0,0,475,9.9,10,4,993,102.742,55.3451,6.30625,7,0.415963,0,0,0,-273.15,0,0,0,-273.15,0,2698
"Apr 23, 10:00 am",6,0,0,12.0322,235.472,0.95333,0.998882,0.995521,1,17.5736,0.06,1,0,0.0269989,0.767515,0,0.750674,96.9228,92.3994,47.3113,293,376.044,234.17,0,376.044,234.17,293,0.128794,47.3113,290.3,392.812,1.95142,11.6735,59.2444,70.9179,-4.40762e-05,0,247,11.7,11,4,993,115.451,44.355,6.54375,9.2,0.215792,0,0,0,-273.15,0,0,0,-273.15,0,2699
"Apr 23, 11:00 am",6,0,0,7.06478,677.546,0.920579,0.991223,0.994307,1,22.9891,0.06,1,0,0.914579,0.7607,0,7.70221,288.806,265.869,183.413,293,389.846,771.725,0,389.846,771.725,293,0.424449,183.413,292.523,392.941,6.43104,11.8057,190.441,202.247,-0.00023039,0,736,13.9,12,4,993,132.88,34.7016,7.9625,9.7,1.39903,0,0,0,-273.15,0,0,0,-273.15,0,2700
"Apr 23, 12:00 pm",6,0,0,0.225908,639.652,0.897128,0.984663,0.993825,1,26.2169,0.06,1,0,0.759441,0.7553,0,6.81194,279.781,250.999,177.586,293,392.717,724.387,0,392.717,724.387,293,0.398413,177.586,292.98,392.812,6.03656,11.7935,177.786,189.58,-0.00023607,0,713,15.5,13,4,993,158.18,28.037,8.46875,9.7,1.21785,0,0,0,-273.15,0,0,0,-273.15,0,2701
"Apr 23, 01:00 pm",6,0,0,0.0933419,620.648,0.893019,0.983433,0.993743,1,26.7449,0.06,1,0,0.685953,0.754295,0,6.36913,272.718,243.542,171.846,293,392.887,699.707,0,392.887,699.707,293,0.384839,171.846,292.999,392.93,5.83089,11.7881,171.915,183.703,-0.000229194,0,695,16.5,14,4,993,190.164,26.8163,8.84375,9.2,1.13079,0,0,0,-273.15,0,0,0,-273.15,0,2702
"Apr 23, 02:00 pm",6,0,0,-0.213708,795.626,0.910328,0.988454,0.994092,1,24.4493,0.06,1,0,1.5293,0.758411,0,10.816,342.958,312.204,225.231,293,392.71,918.808,0,392.71,918.808,293,0.505344,225.231,293,392.637,7.65673,11.7955,224.983,236.779,-0.000299361,0,874,17.7,15,4,993,218.707,31.6888,9.34063,8.4,2.09464,0,0,0,-273.15,0,0,0,-273.15,0,2703
"Apr 23, 03:00 pm",6,0,0,-0.000879268,787.654,0.941044,0.996245,0.994916,1,19.7724,0.06,1,0,1.52166,0.765023,0,10.7803,328.439,309.075,224.683,293,392.641,917.247,0,392.641,917.247,293,0.504486,224.683,293,392.64,7.64372,11.801,224.649,236.45,-0.000298232,0,837,18.2,16,4,993,238.789,40.4598,9.68438,12,2.08614,0,0,0,-273.15,0,0,0,-273.15,0,2704
"Apr 23, 04:00 pm",6,0,0,0.123243,848.841,0.973441,1,0.996674,1,13.2346,0.06,1,0,1.9404,0.769264,0,12.6585,342.173,333.085,244.325,293,392.779,995.97,0,392.779,995.97,293,0.547784,244.325,293,392.822,8.29975,11.8173,244.413,256.23,-0.000325175,0,872,18.4,17,4,993,252.949,51.0628,9.57187,8.8,2.54818,0,0,0,-273.15,0,0,0,-273.15,0,2705
"Apr 23, 05:00 pm",6,0,0,0.0531973,729.827,0.995671,1,0.99868,1,5.3334,0.06,1,0,1.21991,0.770812,0,9.31501,287.629,286.384,208.928,293,392.868,850.867,0,392.868,850.867,293,0.467977,208.928,293,392.886,7.09056,11.7976,208.95,220.748,-0.000278546,0,733,17.9,18,4,993,263.996,62.431,9.4625,8.8,1.74789,0,0,0,-273.15,0,0,0,-273.15,0,2706
"Apr 23, 06:00 pm",6,0,0,-0.00805994,399.264,0.998159,1,0.999141,0.76314,3.47724,0.0599718,1,0,0.0733037,0.588232,0,1.45277,156.96,156.671,80.4598,293,392.813,327.867,0,392.813,327.867,293,0.180327,80.4598,293,392.728,2.73223,11.7175,80.4414,92.1589,-0.000107156,0,400,16.7,19,4,993,273.612,74.0148,9.12188,7.8,0.313602,0,0,0,-273.15,0,0,0,-273.15,0,2707
"Apr 23, 07:00 pm",6,0,0,-39.0488,265,1,1,1,0,0,0,1,0,0.0159384,0,0,0.543425,103.986,103.986,33.7485,293,361.618,204,0,361.618,204,293,0.1122,33.7485,293,297.615,1.7,6.56606,-6.56606,0,-2.16622e-05,0,265,15.3,20,4,993,282.831,85.3837,8.58125,7.8,0.128138,0,0,0,-273.15,0,0,0,-273.15,0,2708
"Apr 23, 08:00 pm",6,0,0,-19.0367,0,1,1,1,0,0,0,1,0,0.0156595,0,0,0.539882,0,0,13.2325,293,320.613,204,0,320.613,204,293,0.1122,13.2325,293,280.813,1.7,6.28162,-6.28162,0,-1.41158e-06,0,0,13.9,21,4,993,292.417,96.0676,8.275,7,0.127859,0,0,0,-273.15,0,0,0,-273.15,0,2709
"Apr 23, 09:00 pm",1,0,0,-5.82668,0,0,0,0,0,0,0,1,0,0.0157675,0,0,0.541509,0,0,-0.538865,300.491,299.358,0,204,393,0,293,0,0,296.096,281.376,1.7,6.45729,-6.45729,0,0,0,0,12.4,22,4,993,303.064,106.348,8.025,8.2,0.0157675,0,0,0,-273.15,0,0,0,-273.15,0,2710
"Apr 23, 10:00 pm",1,0,0,-6.1876,0,0,0,0,0,0,0,1,0,0.0156743,0,0,0.54014,0,0,-0.244048,290.991,290.471,0,204,393,0,293,0,0,295.148,282.104,1.7,6.44693,-6.44693,0,0,0,0,10.9,23,4,993,315.474,115.347,7.07187,8.4,0.0156743,0,0,0,-273.15,0,0,0,-273.15,0,2711
"Apr 23, 11:00 pm",1,0,0,-6.01354,0,0,0,0,0,0,0,1,0,0.0155292,0,0,0.538053,0,0,-0.186208,285.643,285.244,0,204,393,0,293,0,0,290.949,278.767,1.7,6.20283,-6.20283,0,0,0,0,9.4,0,4,993,330.232,122.373,6.50937,7.8,0.0155292,0,0,0,-273.15,0,0,0,-273.15,0,2712
"Apr 24, 12:00 am",1,0,0,-5.76384,0,0,0,0,0,0,0,1,0,0.0153856,0,0,0.536,0,0,-0.170065,281.133,280.767,0,204,393,0,293,0,0,286.433,274.78,1.7,5.93518,-5.93518,0,0,0,0,8,1,4,993,347.371,126.583,5.5,5.4,0.0153856,0,0,0,-273.15,0,0,0,-273.15,0,2713
"Apr 24, 01:00 am",1,0,0,-5.52748,0,0,0,0,0,0,0,1,0,0.0152503,0,0,0.534075,0,0,-0.161202,276.908,276.558,0,204,393,0,293,0,0,282.039,270.821,1.7,5.68967,-5.68967,0,0,0,0,6.7,2,4,993,5.81259,127.264,4.5125,4.9,0.0152503,0,0,0,-273.15,0,0,0,-273.15,0,2714
"Apr 24, 02:00 am",1,0,0,-5.30967,0,0,0,0,0,0,0,1,0,0.0151235,0,0,0.532282,0,0,-0.154007,272.863,272.527,0,204,393,0,293,0,0,277.817,266.989,1.7,5.4646,-5.4646,0,0,0,0,5.3,3,4,993,23.6167,124.282,3.89375,4.9,0.0151235,0,0,0,-273.15,0,0,0,-273.15,0,2715
"Apr 24, 03:00 am",1,0,0,-5.10543,0,0,0,0,0,0,0,1,0,0.0150047,0,0,0.530611,0,0,-0.147377,268.976,268.653,0,204,393,0,293,0,0,273.762,263.299,1.7,5.25367,-5.25367,0,0,0,0,4.5,4,4,993,39.2851,118.184,3.25,6.1,0.0150047,0,0,0,-273.15,0,0,0,-273.15,0,2716
"Apr 24, 04:00 am",1,0,0,-4.91251,0,0,0,0,0,0,0,1,0,0.0148932,0,0,0.529054,0,0,-0.141155,265.235,264.924,0,204,393,0,293,0,0,269.862,259.747,1.7,5.05448,-5.05448,0,0,0,0,3.7,5,4,993,52.4927,109.813,2.37188,5.2,0.0148932,0,0,0,-273.15,0,0,0,-273.15,0,2717
"Apr 24, 05:00 am",1,0,0,-4.72889,0,0,0,0,0,0,0,1,0,0.0147884,0,0,0.5276,0,0,-0.135266,261.634,261.335,0,204,393,0,293,0,0,266.109,256.328,1.7,4.86492,-4.86492,0,0,0,0,3.2,6,4,993,63.6915,99.93,2.49688,3.2,0.0147884,0,0,0,-273.15,0,0,0,-273.15,0,2718
"Apr 24, 06:00 am",1,0,0,-4.5568,0,0,0,0,0,0,0,1,0,0.0146897,0,0,0.526242,0,0,-0.129807,258.165,257.877,0,204,393,0,293,0,0,262.496,253.029,1.7,4.68732,-4.68732,0,0,0,0,3.1,7,4,993,73.566,89.1632,2.55312,2.5,0.0146897,0,0,0,-273.15,0,0,0,-273.15,0,2719
"Apr 24, 07:00 am",2,0,0,28.0535,273.95,0.992574,1,0.998267,0.667304,6.98687,0.0384985,1,0,0.0165111,0.329902,0,0.557031,108.302,107.498,1.12674,267.064,269.497,0,206.821,393,0,293,0,0,261.404,309.332,1.72351,6.75174,28.7121,35.4639,0,0,276,4.3,8,4,993,82.8104,78.2003,3.675,3.4,0.0550096,0,0,0,-273.15,0,0,0,-273.15,0,2720
"Apr 24, 08:00 am",2,6,0,92.3264,676.607,0.99942,1,0.999518,1,1.95213,0.06,1,0,0.782635,0.771459,0,6.92466,265.655,265.501,102.788,295.003,351.177,511.006,218.678,377.591,511.006,293,0.281053,95.2184,285.229,389.946,6.0807,11.4558,193.367,204.823,0,0,677,6.1,9,4,993,92.1444,66.622,4.92812,2.1,1.12369,0,0,0,-273.15,0,0,0,-273.15,0,2721
"Apr 24, 09:00 am",6,0,0,4.74375,801.067,0.984112,1,0.997449,1,10.2271,0.06,1,0,1.62917,0.769861,0,11.2786,319.414,314.339,225.449,293,390.792,938.859,0,390.792,938.859,293,0.516373,225.449,292.819,392.542,7.82383,11.8403,230.157,241.997,-0.00028858,0,814,7.9,10,4,993,102.465,55.1015,5.94688,3.6,2.20554,0,0,0,-273.15,0,0,0,-273.15,0,2722
"Apr 24, 10:00 am",6,0,0,0.364894,722.792,0.954812,0.999178,0.995598,1,17.2902,0.06,1,0,1.16721,0.767801,0,9.04712,297.047,283.624,205.605,293,392.772,838.196,0,392.772,838.196,293,0.461008,205.605,292.996,392.914,6.98497,11.8259,205.941,217.767,-0.000273604,0,757,9.7,11,4,993,115.156,44.0929,6.575,2.1,1.68821,0,0,0,-273.15,0,0,0,-273.15,0,2723
"Apr 24, 11:00 am",6,0,0,-0.295614,817.498,0.922684,0.991772,0.994352,1,22.6783,0.06,1,0,1.68952,0.761156,0,11.5526,347.666,320.786,232.685,293,392.587,950.461,0,392.587,950.461,293,0.522754,232.685,293,392.485,7.92051,11.814,232.354,244.168,-0.000308529,0,886,11.4,12,4,993,132.605,34.4072,7.57187,3,2.27228,0,0,0,-273.15,0,0,0,-273.15,0,2724
"Apr 24, 12:00 pm",6,0,0,0.168638,780.027,0.899685,0.985417,0.993876,1,25.8833,0.06,1,0,1.41795,0.755917,0,10.2887,340.211,306.082,219.419,293,392.668,895.501,0,392.668,895.501,293,0.492526,219.419,293,392.73,7.46251,11.8168,219.556,231.373,-0.000291398,0,867,12.8,13,4,993,158.064,27.7085,8.03438,3.9,1.97047,0,0,0,-273.15,0,0,0,-273.15,0,2725
"Apr 24, 01:00 pm",6,0,0,-0.154844,820.464,0.895703,0.984239,0.993796,1,26.4011,0.06,1,0,1.66441,0.754953,0,11.4388,359.438,321.95,231.438,293,392.56,945.636,0,392.56,945.636,293,0.5201,231.438,293,392.506,7.8803,11.8085,231.249,243.057,-0.000306717,0,916,13.9,14,4,993,190.368,26.4963,8.275,4.9,2.24451,0,0,0,-273.15,0,0,0,-273.15,0,2726
"Apr 24, 02:00 pm",6,0,0,0.0756311,797.757,0.912765,0.989127,0.994142,1,24.1097,0.06,1,0,1.54516,0.758966,0,10.89,342.958,313.04,225.733,293,392.59,922.038,0,392.59,922.038,293,0.507121,225.733,293,392.617,7.68365,11.8106,225.776,237.587,-0.000299328,0,874,14.6,15,4,993,219.096,31.4258,8.27188,5.8,2.11228,0,0,0,-273.15,0,0,0,-273.15,0,2727
"Apr 24, 03:00 pm",6,0,0,0.201243,729.847,0.942955,0.996676,0.995007,1,19.4461,0.06,1,0,1.1926,0.765424,0,9.17668,303.718,286.392,207.225,293,392.822,844.346,0,392.822,844.346,293,0.46439,207.225,293,392.901,7.03622,11.8155,207.396,219.211,-0.000276028,0,774,14.9,16,4,993,239.186,40.2494,8.41562,6.6,1.71699,0,0,0,-273.15,0,0,0,-273.15,0,2728
"Apr 24, 04:00 pm",6,0,0,-0.0910423,760.241,0.974667,1,0.996755,1,12.924,0.06,1,0,1.38195,0.769326,0,10.1153,306.072,298.318,217.814,293,392.799,887.707,0,392.799,887.707,293,0.488239,217.814,293,392.766,7.39756,11.8134,217.691,229.504,-0.000290005,0,780,14.8,17,4,993,253.309,50.8835,8.55,6.4,1.93019,0,0,0,-273.15,0,0,0,-273.15,0,2729
"Apr 24, 05:00 pm",6,0,0,-0.0584256,282.903,0.996138,1,0.998754,1,5.03715,0.06,1,0,0.0573037,0.770868,0,1.23411,111.442,111.011,73.9247,293,392.647,301.77,0,392.647,301.77,293,0.165974,73.9247,293,392.487,2.51475,11.718,73.8571,85.575,-9.81361e-05,0,284,14.2,18,4,993,264.321,62.2653,8.34062,6.6,0.283277,0,0,0,-273.15,0,0,0,-273.15,0,2730
"Apr 24, 06:00 pm",6,0,0,0.0691181,309.332,0.997844,1,0.99907,0.771293,3.76296,0.06,1,0,0.031573,0.594754,0,0.831832,121.644,121.382,60.3855,293,392.591,246.65,0,392.591,246.65,293,0.135658,60.3855,293,392.63,2.05542,11.7452,60.4471,72.1922,-8.00745e-05,0,310,13,19,4,993,273.912,73.8507,7.76563,7,0.227231,0,0,0,-273.15,0,0,0,-273.15,0,2731
"Apr 24, 07:00 pm",6,0,0,-38.6173,285.59,0.974711,1,0.996758,0.501093,12.913,0.000928314,1,0,0.0159588,0.00596449,0,0.543709,114.973,112.066,33.8856,293,361.885,204,0,361.885,204,293,0.1122,33.8856,293,298.74,1.7,6.63441,-5.966,0.668415,-2.19162e-05,0,293,11.6,20,4,993,283.115,85.2158,7.225,5.6,0.129087,0,0,0,-273.15,0,0,0,-273.15,0,2732
"Apr 24, 08:00 pm",6,0,0,-19.2693,0,1,1,1,0,0,0,1,0,0.0156621,0,0,0.539915,0,0,13.45,293,321.059,204,0,321.059,204,293,0.1122,13.45,293,280.978,1.7,6.30328,-6.30328,0,-1.48109e-06,0,0,10.5,21,4,993,292.69,95.8773,7.45313,3.9,0.127862,0,0,0,-273.15,0,0,0,-273.15,0,2733
"Apr 24, 09:00 pm",1,0,0,-5.8312,0,0,0,0,0,0,0,1,0,0.0157716,0,0,0.541569,0,0,-0.545314,300.752,299.606,0,204,393,0,293,0,0,296.189,281.421,1.7,6.46995,-6.46995,0,0,0,0,9.4,22,4,993,303.328,106.133,6.82187,2.8,0.0157716,0,0,0,-273.15,0,0,0,-273.15,0,2734
"Apr 24, 10:00 pm",1,0,0,-6.20022,0,0,0,0,0,0,0,1,0,0.0156792,0,0,0.540212,0,0,-0.245522,291.158,290.635,0,204,393,0,293,0,0,295.3,282.221,1.7,6.46131,-6.46131,0,0,0,0,8.3,23,4,993,315.718,115.099,6.1125,3,0.0156792,0,0,0,-273.15,0,0,0,-273.15,0,2735
"Apr 24, 11:00 pm",1,0,0,-6.02951,0,0,0,0,0,0,0,1,0,0.0155337,0,0,0.538118,0,0,-0.186876,285.786,285.386,0,204,393,0,293,0,0,291.1,278.888,1.7,6.21951,-6.21951,0,0,0,0,7.1,0,4,993,330.434,122.089,5.30312,3.9,0.0155337,0,0,0,-273.15,0,0,0,-273.15,0,2736
"Apr 25, 12:00 am",1,0,0,-5.7826,0,0,0,0,0,0,0,1,0,0.0153896,0,0,0.536057,0,0,-0.170724,281.26,280.892,0,204,393,0,293,0,0,286.574,274.885,1.7,5.95463,-5.95463,0,0,0,0,6,1,4,993,347.497,126.267,4.59375,5.2,0.0153896,0,0,0,-273.15,0,0,0,-273.15,0,2737
"Apr 25, 01:00 am",1,0,0,-5.54015,0,0,0,0,0,0,0,1,0,0.0152539,0,0,0.534127,0,0,-0.161555,277.022,276.671,0,204,393,0,293,0,0,282.167,270.923,1.7,5.70268,-5.70268,0,0,0,0,5.5,2,4,993,5.83479,126.934,4.09375,4.4,0.0152539,0,0,0,-273.15,0,0,0,-273.15,0,2738
"Apr 25, 02:00 am",1,0,0,-5.31438,0,0,0,0,0,0,0,1,0,0.015127,0,0,0.532331,0,0,-0.154067,272.972,272.636,0,204,393,0,293,0,0,277.935,267.097,1.7,5.46934,-5.46934,0,0,0,0,5,3,4,993,23.5407,123.958,3.75,3,0.015127,0,0,0,-273.15,0,0,0,-273.15,0,2739
"Apr 25, 03:00 am",1,0,0,-5.10672,0,0,0,0,0,0,0,1,0,0.0150081,0,0,0.530659,0,0,-0.147368,269.085,268.762,0,204,393,0,293,0,0,273.874,263.41,1.7,5.25493,-5.25493,0,0,0,0,4.7,4,4,993,39.1407,117.879,3.45,3.6,0.0150081,0,0,0,-273.15,0,0,0,-273.15,0,2740
"Apr 25, 04:00 am",1,0,0,-4.91064,0,0,0,0,0,0,0,1,0,0.0148966,0,0,0.5291,0,0,-0.14107,265.346,265.035,0,204,393,0,293,0,0,269.973,259.863,1.7,5.05251,-5.05251,0,0,0,0,4.4,5,4,993,52.3089,109.531,3.4625,2.8,0.0148966,0,0,0,-273.15,0,0,0,-273.15,0,2741
"Apr 25, 05:00 am",1,0,0,-4.72766,0,0,0,0,0,0,0,1,0,0.0147917,0,0,0.527646,0,0,-0.13524,261.747,261.448,0,204,393,0,293,0,0,266.22,256.443,1.7,4.86366,-4.86366,0,0,0,0,4.2,6,4,993,63.4855,99.6691,3.34062,2.3,0.0147917,0,0,0,-273.15,0,0,0,-273.15,0,2742
"Apr 25, 06:00 am",1,0,0,-4.55579,0,0,0,0,0,0,0,1,0,0.014693,0,0,0.526286,0,0,-0.129799,258.279,257.991,0,204,393,0,293,0,0,262.607,253.145,1.7,4.6863,-4.6863,0,0,0,0,4.2,7,4,993,73.3446,88.9587,3.41875,2.1,0.014693,0,0,0,-273.15,0,0,0,-273.15,0,2743
"Apr 25, 07:00 am",2,0,0,33.2875,304.57,0.992086,1,0.99821,0.67315,7.21308,0.0398409,1,0,0.0218888,0.344377,0,0.669365,120.467,119.513,1.46401,269.444,272.316,0,226.984,393,0,293,0,0,262.098,314.945,1.89154,6.98105,34.1766,41.1577,0,0,307,5.7,8,4,993,82.574,77.9664,4.21562,3.2,0.0617297,0,0,0,-273.15,0,0,0,-273.15,0,2744
"Apr 25, 08:00 am",2,6,0,70.3166,360.838,0.999552,1,0.999577,1,1.71436,0.06,1,0,0.108974,0.771504,0,1.89338,141.656,141.593,29.2813,298.53,330.634,191.763,184.464,371.426,191.763,293,0.105469,26.0896,283.163,383.47,3.13522,10.9987,98.2408,109.24,0,0,361,7.2,9,4,993,91.8897,66.3896,4.93437,3.9,0.274443,0,0,0,-273.15,0,0,0,-273.15,0,2745
"Apr 25, 09:00 am",6,0,0,20.2028,861.785,0.984897,1,0.997514,1,9.97048,0.06,1,0,2.00742,0.769912,0,12.948,343.35,338.164,228.417,293,385.606,1007.76,0,385.606,1007.76,293,0.554265,228.417,292.481,392.798,8.39796,11.8464,248.51,260.357,-0.000263046,0,875,9.5,10,4,993,102.188,54.8623,6.14063,3.6,2.62169,0,0,0,-273.15,0,0,0,-273.15,0,2746
"Apr 25, 10:00 am",6,0,0,0.399411,842.464,0.956259,0.999461,0.995674,1,17.009,0.06,1,0,1.88403,0.768077,0,12.4142,345.704,330.583,241.701,293,392.704,986.06,0,392.704,986.06,293,0.542333,241.701,292.992,392.841,8.21717,11.8477,242.066,253.913,-0.000321215,0,881,11.8,11,4,993,114.86,43.8354,6.72188,3.6,2.48636,0,0,0,-273.15,0,0,0,-273.15,0,2747
"Apr 25, 11:00 am",6,0,0,-0.00711021,757.365,0.924743,0.992301,0.994396,1,22.3703,0.06,1,0,1.32131,0.761597,0,9.81973,321.376,297.19,214.563,293,392.819,874.272,0,392.819,874.272,293,0.480849,214.563,293,392.814,7.2856,11.8148,214.524,226.339,-0.000285786,0,819,14,12,4,993,132.327,34.1175,7.59375,4.7,1.86216,0,0,0,-273.15,0,0,0,-273.15,0,2748
"Apr 25, 12:00 pm",6,0,0,-0.0972072,790.315,0.902186,0.986145,0.993926,1,25.5531,0.06,1,0,1.48391,0.756513,0,10.6027,343.742,310.119,222.943,293,392.713,909.448,0,392.713,909.448,293,0.500196,222.943,293,392.677,7.57873,11.7971,222.813,234.61,-0.000296335,0,876,15.8,13,4,993,157.943,27.3841,8.69063,4.7,2.04411,0,0,0,-273.15,0,0,0,-273.15,0,2749
"Apr 25, 01:00 pm",6,0,0,-0.128988,821.07,0.898326,0.985017,0.993848,1,26.0612,0.06,1,0,1.67353,0.75559,0,11.4802,358.654,322.188,231.823,293,392.542,947.394,0,392.542,947.394,293,0.521067,231.823,293,392.497,7.89495,11.7813,231.66,243.442,-0.00030712,0,914,17.1,14,4,993,190.571,26.1798,9.13125,4.7,2.25459,0,0,0,-273.15,0,0,0,-273.15,0,2750
"Apr 25, 02:00 pm",6,0,0,0.0938539,794.343,0.915141,0.989774,0.994192,1,23.7742,0.06,1,0,1.52795,0.7595,0,10.8097,340.603,311.7,224.898,293,392.599,918.536,0,392.599,918.536,293,0.505195,224.898,293,392.633,7.65446,11.7774,224.959,236.736,-0.000298274,0,868,18.1,15,4,993,219.484,31.166,9.50625,4.9,2.09315,0,0,0,-273.15,0,0,0,-273.15,0,2751
"Apr 25, 03:00 pm",6,0,0,-0.194074,713.333,0.944812,0.997087,0.995097,1,19.124,0.06,1,0,1.13332,0.765809,0,8.87407,296.262,279.912,202.86,293,392.422,830.092,0,392.422,830.092,293,0.45655,202.86,293,392.342,6.91743,11.7231,202.636,214.359,-0.000268121,0,755,18.6,16,4,993,239.581,40.0416,9.69375,3,1.64987,0,0,0,-273.15,0,0,0,-273.15,0,2752
"Apr 25, 04:00 pm",6,0,0,0.39485,717.249,0.97585,1,0.996834,1,12.6176,0.06,1,0,1.14787,0.769387,0,8.9478,288.414,281.449,204.422,293,392.763,833.451,0,392.763,833.451,293,0.458398,204.422,293,392.922,6.94542,11.755,204.788,216.543,-0.000271984,0,735,18.6,17,4,993,253.666,50.706,9.69375,2.3,1.66627,0,0,0,-273.15,0,0,0,-273.15,0,2753
"Apr 25, 05:00 pm",6,0,0,-0.347171,569.043,0.996573,1,0.998826,1,4.74499,0.06,1,0,0.569953,0.770925,0,5.63701,224.06,223.292,160.822,293,392.551,657.171,0,392.551,657.171,293,0.361444,160.822,293,392.369,5.47642,11.6904,160.451,172.142,-0.000213095,0,571,18.1,18,4,993,264.642,62.101,9.89688,2.5,0.991397,0,0,0,-273.15,0,0,0,-273.15,0,2754
"Apr 25, 06:00 pm",6,0,0,0.262403,338.156,0.99751,1,0.999,0.779542,4.04452,0.06,1,0,0.044561,0.601073,0,1.04474,133.024,132.692,67.8142,293,392.538,277.15,0,392.538,277.15,293,0.152433,67.8142,293,392.733,2.30958,11.6886,68.0691,79.7577,-8.98326e-05,0,339,16.8,19,4,993,274.208,73.6875,9.6125,2.6,0.256994,0,0,0,-273.15,0,0,0,-273.15,0,2755
"Apr 25, 07:00 pm",6,0,0,-38.0941,308.643,0.973637,1,0.996687,0.505636,13.1853,0.00188464,1,0,0.0159841,0.0122179,0,0.544061,124.391,121.112,34.1278,293,362.357,204,0,362.357,204,293,0.1122,34.1278,293,300.139,1.7,6.64718,-5.16746,1.47973,-2.23695e-05,0,317,15.3,20,4,993,283.395,85.0483,9.28438,4.1,0.130069,0,0,0,-273.15,0,0,0,-273.15,0,2756
"Apr 25, 08:00 pm",6,0,0,-19.5463,0,1,1,1,0,0,0,1,0,0.015667,0,0,0.539977,0,0,13.7619,293,321.697,204,0,321.697,204,293,0.1122,13.7619,293,281.282,1.7,6.2766,-6.2766,0,-1.58459e-06,0,0,14.3,21,4,993,292.959,95.6878,9.3,2.8,0.127867,0,0,0,-273.15,0,0,0,-273.15,0,2757
"Apr 25, 09:00 pm",1,0,0,-5.80061,0,0,0,0,0,0,0,1,0,0.0157795,0,0,0.541683,0,0,-0.553141,301.166,300.004,0,204,393,0,293,0,0,296.334,281.58,1.7,6.44897,-6.44897,0,0,0,0,13.3,22,4,993,303.586,105.918,9.2375,1.9,0.0157795,0,0,0,-273.15,0,0,0,-273.15,0,2758
"Apr 25, 10:00 pm",1,0,0,-6.18457,0,0,0,0,0,0,0,1,0,0.0156892,0,0,0.540355,0,0,-0.246643,291.467,290.942,0,204,393,0,293,0,0,295.557,282.496,1.7,6.4471,-6.4471,0,0,0,0,12.3,23,4,993,315.957,114.852,8.8625,1.9,0.0156892,0,0,0,-273.15,0,0,0,-273.15,0,2759
"Apr 25, 11:00 pm",1,0,0,-6.01052,0,0,0,0,0,0,0,1,0,0.0155442,0,0,0.538268,0,0,-0.186531,286.089,285.689,0,204,393,0,293,0,0,291.382,279.208,1.7,6.2002,-6.2002,0,0,0,0,11.3,0,4,993,330.631,121.807,8.175,1.1,0.0155442,0,0,0,-273.15,0,0,0,-273.15,0,2760
"Apr 26, 12:00 am",1,0,0,-5.76524,0,0,0,0,0,0,0,1,0,0.0154002,0,0,0.536208,0,0,-0.170294,281.576,281.208,0,204,393,0,293,0,0,286.87,275.221,1.7,5.93683,-5.93683,0,0,0,0,10.3,1,4,993,347.618,125.955,7.87813,1.8,0.0154002,0,0,0,-273.15,0,0,0,-273.15,0,2761
"Apr 26, 01:00 am",1,0,0,-5.53457,0,0,0,0,0,0,0,1,0,0.0152643,0,0,0.534273,0,0,-0.161582,277.345,276.995,0,204,393,0,293,0,0,282.476,271.251,1.7,5.69716,-5.69716,0,0,0,0,9.5,2,4,993,5.85456,126.607,7.23438,5.2,0.0152643,0,0,0,-273.15,0,0,0,-273.15,0,2762
