"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Feb 26, 11:00 pm",0,253.324,251.051,0,0,0.986486,0.993286,0,25.3959,0,0,0,0,1.57729,12.7334,4.99657,0,0,998,312.083,139.187,5.45937,1.3,7.1,0,-355.488,0,0,-0.3703,0,0,0,0.903366,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 12:00 am",0,243.661,241.606,0,0,0.977533,0.992987,0,29.0394,0,0,0,0,1.39283,11.3984,4.47275,0,0,998,334.115,146.206,5.12813,1,6.3,0,-355.488,0,0,-0.3703,0,0,0,0.874286,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 01:00 am",0,234.891,233.024,0,0,0.974441,0.992899,0,30.1151,0,0,0,0,1.24107,10.2646,4.02781,0,0,998,1.94403,148.639,4.975,0.6,5.6,0,-355.488,0,0,-0.3703,0,0,0,0.86502,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 02:00 am",0,226.839,225.123,0,0,0.978594,0.993018,0,28.6522,0,0,0,0,1.11549,9.3592,3.67255,0,0,998,29.2162,145.455,4.275,0.7,4.9,0,-355.488,0,0,-0.3703,0,0,0,0.877547,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 03:00 am",0,219.32,217.719,0,0,0.987937,0.993494,0,24.7045,0,0,0,0,1.01071,8.69206,3.41076,0,0,998,50.3111,137.957,3.575,2.1,4.2,0,-355.488,0,0,-0.3703,0,0,0,0.908476,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 04:00 am",0,212.359,210.884,0,0,0.997716,0.995238,0,18.6106,0,0,0,0,0.917265,7.94861,3.11904,0,0,998,65.6847,128.071,3.4875,1.4,3.8,0,-355.488,0,0,-0.3703,0,0,0,0.94771,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 05:00 am",0,205.843,204.466,0,0,1.00329,0.997267,0,10.9391,0,0,0,0,0.837733,7.37824,2.89522,0,0,998,77.5745,117.029,3.24375,1.9,3.4,0,-355.488,0,0,-0.3703,0,0,0,0.981829,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 06:00 am",0,199.754,198.475,0,0,1.00171,0.999448,0,2.23458,0,0,0,0,0.767829,6.80622,2.67076,0,0,998,87.6683,105.496,3.16094,1.3,3.2,0,-355.488,0,0,-0.3703,0,0,0,0.99924,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 07:00 am",0,194.01,192.81,0,0,1.00358,0.998251,0,7.04915,0,0,0,0,0.706598,6.35392,2.49328,0,0,998,97.0761,93.8785,3.06094,1.6,3.1,0,-355.488,0,0,-0.3703,0,0,0,0.992441,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 08:00 am",0,188.622,187.506,45.1038,0.223156,1.0001,0.995857,0.541292,16.3306,0,-78.9188,1.61945,17.6987,0.64192,5.89457,2.31303,18.4428,0,998,106.624,82.935,4.22188,1.1,4.3,47,-355.488,0,0,-0.3703,0,0,0,0.959655,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 09:00 am",0,280.881,346.928,323.268,1,0.985645,0.993242,0.920126,25.7805,0.522162,-70.9305,86.9074,126.85,3.5152,25.0619,9.8343,140.872,0,998,117.069,72.2073,6.19688,0.7,6.9,359,-355.488,0,0,-0.3703,0,0,0,0.900467,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 10:00 am",524.516,293,393,579.49,1,0.959944,0.992532,1,34.3624,0.533089,-56.9006,164.781,227.392,4.72333,33.6663,13.2106,275.465,128.12,998,129.221,62.4729,7.84688,1.3,9.8,702,37802.4,42.1293,42.1293,39.3775,0,0,108.145,0.825484,2.7518,0.294563,1.16409,0,0.2893,0.104378,0.89946,0,2.7518,0
"Feb 27, 11:00 am",563.15,293,393,567.516,1,0.924804,0.99181,1,41.6071,0.461859,-40.3426,155.356,222.693,4.60149,33.6345,13.1982,297.832,137.556,998,143.91,54.4566,8.91875,1.9,12.2,759,49425.3,54.434,54.434,51.4847,0,0,137.556,0.747716,2.94929,0.335121,1.32103,0,0.2893,0.104378,0.89946,0,2.94929,0
"Feb 27, 12:00 pm",529.486,293,393,558.175,1,0.890366,0.991214,1,46.5748,0.405906,-20.6118,147.02,219.028,4.49675,33.6138,13.1901,318.629,129.333,998,161.572,49.096,9.76875,2.6,14.3,812,46157.7,50.9504,50.9504,48.081,0,0,129.333,0.687407,2.86939,0.299652,1.2766,0,0.2893,0.104378,0.89946,0,2.86939,0
"Feb 27, 01:00 pm",485.576,293,393,525.234,1,0.87668,0.990996,1,48.1994,0.383582,1.54832,136.187,206.102,4.41811,33.5406,13.1613,309.211,118.608,998,181.384,47.3467,10.275,2.9,15.9,788,41952.9,46.4696,46.4696,43.701,0,0,118.608,0.66654,2.76859,0.256004,1.21945,0,0.2893,0.104378,0.89946,0,2.76859,0
"Feb 27, 02:00 pm",512.936,293,393,539.602,1,0.894776,0.991287,1,46.0151,0.410931,23.4696,142.843,211.74,4.36463,33.607,13.1874,304.895,125.291,998,201.026,49.6039,10.2813,3.5,17,777,44567.3,49.2552,49.2552,46.4243,0,0,125.291,0.694469,2.83097,0.282853,1.25498,0,0.2893,0.104378,0.89946,0,2.83097,0
"Feb 27, 03:00 pm",500.671,293,393,507.644,1,0.930405,0.991915,1,40.6406,0.465858,42.7113,139.822,199.199,4.35012,33.5811,13.1772,262.516,122.295,998,218.318,55.3652,10.5031,3.5,17.3,669,43393.5,48.0044,48.0044,45.2016,0,0,122.295,0.75881,2.80284,0.270675,1.23903,0,0.2893,0.104378,0.89946,0,2.80284,0
"Feb 27, 04:00 pm",607.773,293,393,581.048,1,0.964479,0.99264,1,33.1497,0.545141,58.8301,166.023,228.003,4.35012,33.6819,13.2168,272.326,148.456,998,232.645,63.6492,10.1125,3,17.3,694,50302,55.4094,55.4094,52.3979,0,8.46696,139.989,0.837245,3.01143,0.384821,1.33347,0,0.2893,0.104378,0.89946,0,3.01143,0
"Feb 27, 05:00 pm",452.365,293,393,518.056,1,0.988493,0.993576,0.843904,24.4299,0.494885,72.5634,128.149,203.285,4.39861,33.7791,13.2549,223.276,110.496,998,244.54,73.5443,9.50312,4.7,16.3,569,38792.6,43.1035,43.1035,40.4089,0,0,110.496,0.910468,2.69462,0.224959,1.17652,0,0.2893,0.104378,0.89946,0,2.69462,0
"Feb 27, 06:00 pm",0,323.95,319.538,81.1665,0.100026,1.00126,0.996231,0.504073,14.924,0,79.6894,1.21833,31.8498,3.52606,26.5835,10.4314,32.9616,0,998,254.842,84.339,8.91406,4.9,14.5,84,-355.488,0,0,-0.3703,0,0,0,0.966268,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 07:00 pm",0,305.753,302.011,0,0,1.00328,0.998611,0,5.60989,0,0,0,0,2.87231,22.1755,8.70168,0,0,998,264.355,95.3455,9.14688,3.8,13.6,0,-355.488,0,0,-0.3703,0,0,0,0.995211,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 08:00 pm",0,290.125,286.875,0,0,1.00251,0.999098,0,3.64826,0,0,0,0,2.39073,19.0153,7.46161,0,0,998,273.837,106.952,8.40312,4.3,12.7,0,-355.488,0,0,-0.3703,0,0,0,0.997974,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 09:00 pm",0,276.53,273.681,0,0,1.00281,0.996924,0,12.2732,0,0,0,0,2.02818,16.4667,6.46152,0,0,998,284.14,118.419,7.55937,3.5,11.7,0,-355.488,0,0,-0.3703,0,0,0,0.977145,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 10:00 pm",0,264.503,261.965,0,0,0.996226,0.994913,0,19.7867,0,0,0,0,1.74719,14.5238,5.69913,0,0,998,296.432,129.313,6.97188,4,10.8,0,-355.488,0,0,-0.3703,0,0,0,0.940959,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 27, 11:00 pm",0,253.721,251.434,0,0,0.985684,0.993243,0,25.7631,0,0,0,0,1.52667,12.966,5.08784,0,0,998,312.477,138.907,6.28438,4.9,9.8,0,-355.488,0,0,-0.3703,0,0,0,0.900599,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 12:00 am",0,244.007,241.942,0,0,0.976478,0.992956,0,29.4152,0,0,0,0,1.34826,11.5938,4.5494,0,0,998,334.425,145.867,6.32187,4,8.9,0,-355.488,0,0,-0.3703,0,0,0,0.871083,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 01:00 am",0,235.154,233.268,0,0,0.973317,0.992868,0,30.488,0,0,0,0,1.19923,10.5066,4.12279,0,0,998,2.01211,148.261,5.77812,4.5,8.2,0,-355.488,0,0,-0.3703,0,0,0,0.861735,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 02:00 am",0,227.006,225.271,0,0,0.977623,0.992989,0,29.007,0,0,0,0,1.07755,9.59999,3.76704,0,0,998,29.035,145.09,5.44688,5.3,7.4,0,-355.488,0,0,-0.3703,0,0,0,0.87456,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 03:00 am",0,219.441,217.832,0,0,0.987254,0.993395,0,25.0345,0,0,0,0,0.975533,8.84339,3.47015,0,0,998,50.0245,137.629,5.45,6.5,6.7,0,-355.488,0,0,-0.3703,0,0,0,0.906053,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 04:00 am",0,212.41,210.919,0,0,0.997346,0.995154,0,18.916,0,0,0,0,0.884273,8.14006,3.19416,0,0,998,65.3821,127.774,5.12813,6.8,6.3,0,-355.488,0,0,-0.3703,0,0,0,0.945995,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 05:00 am",0,205.884,204.507,0,0,1.00321,0.997194,0,11.2234,0,0,0,0,0.806381,7.46148,2.92788,0,0,998,77.2827,116.751,4.82813,5.1,6,0,-355.488,0,0,-0.3703,0,0,0,0.980876,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 06:00 am",0,199.785,198.504,0,0,1.00188,0.999382,0,2.50375,0,0,0,0,0.740196,6.89322,2.7049,0,0,998,87.391,105.226,4.52812,4.3,5.7,0,-355.488,0,0,-0.3703,0,0,0,0.999045,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 07:00 am",0,194.021,192.817,0,0,1.00355,0.998317,0,6.78759,0,0,0,0,0.680173,6.45086,2.53132,0,0,998,96.8108,93.6055,4.68437,5.5,5.7,0,-355.488,0,0,-0.3703,0,0,0,0.992991,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 08:00 am",0,188.565,187.434,0,0.246228,1.00033,0.995926,0.548498,16.0717,0,-78.7693,0,0,0.627537,6.03071,2.36645,0,0,998,106.369,82.6556,5.175,6,5.8,0,-355.488,0,0,-0.3703,0,0,0,0.960916,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 09:00 am",0,183.407,182.347,0,1,0.986244,0.993263,0.933395,25.5076,0,-70.6446,0,0,0.578083,5.62796,2.20841,0,0,998,116.827,71.9057,5.93125,6,6.4,0,-355.488,0,0,-0.3703,0,0,0,0.902528,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 10:00 am",0,178.525,177.531,0,1,0.961071,0.992559,1,34.0692,0,-56.6171,0,0,0.534837,5.25004,2.06012,0,0,998,129.004,62.1454,6.08437,5.5,7.1,0,-355.488,0,0,-0.3703,0,0,0,0.828361,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 11:00 am",0,191.85,200.644,47.3404,1,0.926705,0.991845,1,41.2852,0.393506,-40.0858,12.9864,18.5764,0.676175,6.5807,2.58227,24.7212,0,998,143.745,54.1006,6.79062,4.3,8.9,63,-355.488,0,0,-0.3703,0,0,0,0.751435,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 12:00 pm",0,265.848,314.727,244.23,1,0.893165,0.99126,1,46.2217,0.392042,-20.4279,64.5341,95.8358,2.48443,19.738,7.74519,138.517,0,998,161.507,48.7187,8.0625,3.2,11.5,353,-355.488,0,0,-0.3703,0,0,0,0.69187,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 01:00 pm",259.361,293,393,439.768,1,0.879959,0.991047,1,47.8246,0.376706,1.60898,114.46,172.565,4.51656,33.4386,13.1213,257.022,63.352,998,181.457,46.97,9.09531,2.6,13.9,655,12742.5,15.0131,15.0131,13.2734,0,0,43.3773,0.671402,1.73973,0.0780816,0.818244,0,0.2893,0.104378,0.44973,0,1.73973,0
"Feb 28, 02:00 pm",402.531,293,393,436.295,1,0.897666,0.991335,1,45.6379,0.401552,23.399,115.874,171.202,4.44258,33.4061,13.1086,244.858,98.323,998,201.226,49.2546,9.775,2.6,15.4,624,34050,38.0556,38.0556,35.4688,0,0,98.323,0.699191,2.58683,0.181553,1.11214,0,0.2893,0.104378,0.89946,0,2.58683,0
"Feb 28, 03:00 pm",368.189,293,393,389.091,1,0.932428,0.991954,1,40.2774,0.449395,42.5511,107.406,152.679,4.40348,33.3025,13.0679,200.124,89.9347,998,218.591,55.0579,10.1844,2.3,16.2,510,30768.2,34.5648,34.5648,32.0502,0,0,89.9347,0.762923,2.51462,0.153863,1.06761,0,0.2893,0.104378,0.89946,0,2.51462,0
"Feb 28, 04:00 pm",522.978,293,393,507.672,1,0.965707,0.992671,1,32.8052,0.538981,58.6277,145.246,199.211,4.37917,33.4438,13.1233,237.01,127.744,998,232.949,63.383,10.2938,1.8,16.7,604,45531.3,50.2827,50.2827,47.4285,0,0,127.744,0.840517,2.85422,0.292996,1.26809,0,0.2893,0.104378,0.89946,0,2.85422,0
"Feb 28, 05:00 pm",572.865,293,393,628.941,1,0.989145,0.993674,0.854017,24.1003,0.517559,72.3476,157.562,246.797,4.38402,33.7636,13.2488,270.364,139.929,998,244.853,73.3109,10.2719,2.6,16.6,689,50339.6,55.4094,55.4094,52.4371,0,0,139.929,0.912832,2.97229,0.345681,1.33347,0,0.2893,0.104378,0.89946,0,2.97229,0
"Feb 28, 06:00 pm",0,324.022,319.626,242.889,0.117816,1.00149,0.996315,0.509688,14.6051,0,79.5732,4.34343,95.3098,3.48809,26.5485,10.4176,98.4924,0,998,255.16,84.1315,9.71875,1.9,15.5,251,-355.488,0,0,-0.3703,0,0,0,0.967687,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 07:00 pm",0,305.951,302.236,0,0,1.00318,0.998691,0,5.28816,0,0,0,0,2.85142,22.0204,8.6408,0,0,998,264.681,95.1449,9.63437,1.8,14.4,0,-355.488,0,0,-0.3703,0,0,0,0.995744,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 08:00 pm",0,290.44,287.215,0,0,1.00267,0.999017,0,3.97645,0,0,0,0,2.37921,18.8687,7.40407,0,0,998,274.177,106.752,9.025,1.9,13.4,0,-355.488,0,0,-0.3703,0,0,0,0.997593,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 09:00 pm",0,276.904,274.066,0,0,1.00266,0.996836,0,12.6131,0,0,0,0,2.02222,16.4087,6.43878,0,0,998,284.503,118.208,8.55,2.1,12.3,0,-355.488,0,0,-0.3703,0,0,0,0.975867,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 10:00 pm",0,264.946,262.422,0,0,0.995741,0.994813,0,20.1411,0,0,0,0,1.7484,14.4248,5.6603,0,0,998,296.82,129.075,7.91875,1.8,11.2,0,-355.488,0,0,-0.3703,0,0,0,0.938847,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Feb 28, 11:00 pm",0,254.214,251.938,0,0,0.984855,0.993215,0,26.133,0,0,0,0,1.53097,12.8926,5.05907,0,0,998,312.871,138.624,7.2875,2.6,10.1,0,-355.488,0,0,-0.3703,0,0,0,0.897774,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 12:00 am",0,244.512,242.449,0,0,0.975387,0.992925,0,29.7937,0,0,0,0,1.35618,11.5747,4.54189,0,0,998,334.735,145.527,6.96875,2.6,9,0,-355.488,0,0,-0.3703,0,0,0,0.86782,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 01:00 am",0,235.652,233.764,0,0,0.972158,0.992837,0,30.8635,0,0,0,0,1.21506,10.4926,4.11728,0,0,996,2.08295,147.881,5.925,2.9,7.8,0,-355.488,0,0,-0.3703,0,0,0,0.858392,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 02:00 am",0,227.531,225.801,0,0,0.976623,0.99296,0,29.3639,0,0,0,0,1.09727,9.51829,3.73498,0,0,996,28.8595,144.721,4.98125,2.2,6.7,0,-355.488,0,0,-0.3703,0,0,0,0.871523,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 03:00 am",0,220.022,218.424,0,0,0.98655,0.993295,0,25.3658,0,0,0,0,1.00029,8.70903,3.41742,0,0,996,49.7425,137.297,4.27187,1.8,5.6,0,-355.488,0,0,-0.3703,0,0,0,0.903591,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 04:00 am",0,213.044,211.564,0,0,0.996964,0.995069,0,19.2219,0,0,0,0,0.910224,8.01292,3.14427,0,0,996,65.0823,127.473,3.90625,1.8,5,0,-355.488,0,0,-0.3703,0,0,0,0.94425,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 05:00 am",0,206.541,205.167,0,0,1.00311,0.997121,0,11.5079,0,0,0,0,0.835229,7.37785,2.89507,0,0,996,76.9924,116.469,3.75313,1.3,4.3,0,-355.488,0,0,-0.3703,0,0,0,0.979897,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 06:00 am",0,200.434,199.15,0,0,1.00204,0.999315,0,2.77301,0,0,0,0,0.767585,6.85332,2.68924,0,0,996,87.1143,104.952,3.43125,1.4,3.9,0,-355.488,0,0,-0.3703,0,0,0,0.998829,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 07:00 am",0,194.693,193.493,0,0,1.0035,0.998382,0,6.52583,0,0,0,0,0.706417,6.36421,2.49732,0,0,996,96.5457,93.3295,3.40937,1.2,3.8,0,-355.488,0,0,-0.3703,0,0,0,0.993521,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 08:00 am",0,194.502,194.766,76.9726,0.269556,1.00056,0.995995,0.555769,15.8127,0.00649129,-78.6185,3.42966,30.2041,0.700696,6.43524,2.52519,31.392,0,996,106.114,82.373,3.9625,1.4,4.9,80,-355.488,0,0,-0.3703,0,0,0,0.962158,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 09:00 am",20.2869,293,393,404.345,1,0.986833,0.993335,0.946768,25.2338,0.535479,-70.356,111.997,158.665,4.87363,33.6358,13.1987,175.403,4.95533,996,116.584,71.6015,4.94688,2.5,6.9,447,-354.414,0,0,-0.369181,0,0,0,0.904575,0.369181,-0.0244976,0,0,0.2893,0.104378,0,0,0,0.369181
"Mar 1, 10:00 am",648.745,293,393,619.266,1,0.962184,0.992585,1,33.7747,0.542057,-56.3313,176.512,243,4.76445,33.8524,13.2837,292.338,158.464,996,128.785,61.8153,6.1875,2,9,745,50255.6,55.4094,55.4094,52.3496,0,3.45551,139.989,0.83123,3.05976,0.433149,1.33347,0,0.2893,0.104378,0.89946,0,3.05976,0
"Mar 1, 11:00 am",529.169,293,393,535.403,1,0.928581,0.99188,1,40.9613,0.464596,-39.8271,147.174,210.092,4.6672,33.7683,13.2507,278.212,129.256,996,143.581,53.7421,6.8375,3.2,10.9,709,46127.2,50.9178,50.9178,48.0492,0,0,129.256,0.755152,2.86865,0.299327,1.27619,0,0.2893,0.104378,0.89946,0,2.86865,0
"Mar 1, 12:00 pm",316.503,293,393,358.612,1,0.895923,0.991306,1,45.8664,0.382558,-20.2421,95.0549,140.719,4.61155,33.4701,13.1337,202.086,77.3096,996,161.444,48.3391,7.625,3.5,12,515,25796.9,29.2807,29.2807,26.8717,0,0,77.3096,0.696334,2.40896,0.115603,1.00022,0,0.2893,0.104378,0.89946,0,2.40896,0
"Mar 1, 01:00 pm",506.996,293,393,542.368,1,0.883186,0.991098,1,47.4472,0.393512,1.67206,141.688,212.825,4.55139,33.8863,13.297,314.705,123.84,996,181.534,46.5915,7.84844,5.7,13.2,802,43998.4,48.649,48.649,45.8317,0,0,123.84,0.67627,2.81731,0.276926,1.24725,0,0.2893,0.104378,0.89946,0,2.81731,0
"Mar 1, 02:00 pm",578.684,293,393,597.628,1,0.900513,0.991382,1,45.2576,0.424289,23.3314,159.233,234.509,4.5116,34.0744,13.3708,333.148,141.351,996,201.43,48.9045,8.14063,7.3,14,849,50333.4,55.4094,55.4094,52.4307,0,1.36173,139.989,0.70392,2.97869,0.352076,1.33347,0,0.2893,0.104378,0.89946,0,2.97869,0
"Mar 1, 03:00 pm",600.154,293,393,594.457,1,0.934426,0.991992,1,39.911,0.482046,42.3938,164.454,233.265,4.4918,34.066,13.3675,304.11,146.595,996,218.87,54.7507,8.22812,6.9,14.4,775,50310.4,55.4094,55.4094,52.4066,0,6.60591,139.989,0.767042,3.00273,0.376119,1.33347,0,0.2893,0.104378,0.89946,0,3.00273,0
"Mar 1, 04:00 pm",490.66,293,393,480.116,1,0.96692,0.992701,1,32.4576,0.536779,58.4274,137.539,188.397,4.49675,33.6204,13.1926,223.276,119.85,996,233.257,63.1175,8.59688,3.2,14.3,569,42437.7,46.9861,46.9861,44.206,0,0,119.85,0.843789,2.78008,0.260906,1.22604,0,0.2893,0.104378,0.89946,0,2.78008,0
"Mar 1, 05:00 pm",112.649,293,393,177.547,1,0.989787,0.993773,0.864046,23.7675,0.361452,72.1333,45.0349,69.6693,4.54142,33.0725,12.9777,76.1256,27.5158,996,245.171,73.0783,8.24375,2.4,13.4,194,6651.6,8.51221,8.51221,6.92875,0,0,27.5158,0.915189,1.58346,0.00472199,0.735329,0,0.2893,0.104378,0.44973,0,1.58346,0
"Mar 1, 06:00 pm",0,323.933,319.517,48.4544,0.135521,1.00171,0.9964,0.51527,14.2833,0,79.4577,1.00791,19.0135,3.62576,26.3603,10.3438,19.62,0,996,255.482,83.9244,7.56875,2.2,12.1,50,-355.488,0,0,-0.3703,0,0,0,0.969088,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 07:00 pm",0,305.661,301.901,0,0,1.00307,0.998772,0,4.96351,0,0,0,0,2.9732,22.0498,8.65234,0,0,996,265.009,94.9447,7.34062,1.8,10.7,0,-355.488,0,0,-0.3703,0,0,0,0.99625,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 08:00 pm",0,290.019,286.769,0,0,1.00282,0.998935,0,4.30742,0,0,0,0,2.48155,18.7894,7.37295,0,0,996,274.52,106.553,6.96562,1.1,9.7,0,-355.488,0,0,-0.3703,0,0,0,0.997175,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 09:00 pm",0,276.425,273.576,0,0,1.00249,0.996747,0,12.9557,0,0,0,0,2.10817,16.2577,6.37954,0,0,996,284.867,117.996,6.12187,0.7,8.7,0,-355.488,0,0,-0.3703,0,0,0,0.974544,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 10:00 pm",0,264.414,261.88,0,0,0.995236,0.994713,0,20.4982,0,0,0,0,1.82117,14.3064,5.61385,0,0,996,297.21,128.837,5.27812,0.7,7.7,0,-355.488,0,0,-0.3703,0,0,0,0.936683,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 1, 11:00 pm",0,253.675,251.398,0,0,0.983997,0.993186,0,26.5054,0,0,0,0,1.59398,12.7233,4.99261,0,0,996,313.264,138.34,4.825,0.7,6.7,0,-355.488,0,0,-0.3703,0,0,0,0.894892,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 2, 12:00 am",0,243.974,241.911,0,0,0.974263,0.992894,0,30.1747,0,0,0,0,1.4111,11.4188,4.48072,0,0,996,335.043,145.184,4.05937,0.7,5.7,0,-355.488,0,0,-0.3703,0,0,0,0.864496,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 2, 01:00 am",0,235.16,233.283,0,0,0.970963,0.992805,0,31.2414,0,0,0,0,1.25678,10.2979,4.0409,0,0,996,2.15632,147.499,3.51563,0.5,5,0,-355.488,0,0,-0.3703,0,0,0,0.85499,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 2, 02:00 am",0,227.031,225.299,0,0,0.975594,0.992931,0,29.7225,0,0,0,0,1.12845,9.44734,3.70714,0,0,996,28.6897,144.35,2.89375,1.2,4.3,0,-355.488,0,0,-0.3703,0,0,0,0.868437,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 2, 03:00 am",0,219.494,217.892,0,0,0.985827,0.993248,0,25.6981,0,0,0,0,1.02391,8.67823,3.40534,0,0,996,49.4652,136.961,2.32813,1.4,3.5,0,-355.488,0,0,-0.3703,0,0,0,0.901091,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 2, 04:00 am",0,212.48,210.993,0,0,0.996569,0.994984,0,19.5283,0,0,0,0,0.928492,8.00722,3.14203,0,0,996,64.7852,127.169,2.08437,1.8,3.1,0,-355.488,0,0,-0.3703,0,0,0,0.942476,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 2, 05:00 am",0,205.912,204.525,0,0,1.00301,0.997048,0,11.7924,0,0,0,0,0.847349,7.42678,2.91427,0,0,996,76.7037,116.184,1.52813,2.3,2.7,0,-355.488,0,0,-0.3703,0,0,0,0.978894,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
