"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Jul 10, 03:00 am",1,0,0,-5.29699,0,0,0,0,0,0,0,1,0,0.0153815,0,0,0.535526,0,0,-0.150288,274.475,274.153,0,204,393,0,293,0,0,279.366,268.716,1.7,5.44811,-5.44811,0,0,0,0,20.6,4,7,994,32.7083,110.713,15.1313,2.4,0.0153815,0,0,0,-273.15,0,0,0,-273.15,0,4564
"Jul 10, 04:00 am",1,0,0,-5.0994,0,0,0,0,0,0,0,1,0,0.0152635,0,0,0.533872,0,0,-0.14404,270.74,270.43,0,204,393,0,293,0,0,275.469,265.169,1.7,5.24423,-5.24423,0,0,0,0,20,5,7,994,45.0974,103.406,15.1563,3.3,0.0152635,0,0,0,-273.15,0,0,0,-273.15,0,4565
"Jul 10, 05:00 am",1,0,0,-4.90887,0,0,0,0,0,0,0,1,0,0.0151513,0,0,0.532292,0,0,-0.138003,267.145,266.846,0,204,393,0,293,0,0,271.718,261.76,1.7,5.04761,-5.04761,0,0,0,0,19.9,6,7,994,55.8452,94.4377,15.4469,3,0.0151513,0,0,0,-273.15,0,0,0,-273.15,0,4566
"Jul 10, 06:00 am",1,0,0,-4.73284,0,0,0,0,0,0,0,1,0,0.0150442,0,0,0.530778,0,0,-0.132512,263.681,263.393,0,204,393,0,293,0,0,268.107,258.466,1.7,4.86605,-4.86605,0,0,0,0,19.8,7,7,994,65.348,84.7163,15.1125,3.6,0.0150442,0,0,0,-273.15,0,0,0,-273.15,0,4567
"Jul 10, 07:00 am",2,0,0,58.5963,282.665,0.964727,1,0.996141,0.805993,15.2632,0.06,1,0,0.0307111,0.61969,0,0.821892,114.973,110.918,2.71352,283.88,288.605,0,247.265,393,0,293,0,0,269.758,353.252,2.06054,8.96649,59.7681,68.7346,0,0,293,21.1,8,7,994,74.1036,73.9222,15.3969,4,0.0907111,0,0,0,-273.15,0,0,0,-273.15,0,4568
"Jul 10, 08:00 am",2,6,0,59.2645,575.339,0.993677,1,0.998402,1,6.44669,0.06,1,0,0.525363,0.770597,0,5.30957,227.2,225.763,104.303,297.017,362.778,540.11,93.8868,373.526,540.11,293,0.297061,101.702,291.418,392.737,5.28331,11.6437,162.329,173.972,0,0,579,22.9,9,7,994,82.6798,62.5684,16.3375,3.1,0.882424,0,0,0,-273.15,0,0,0,-273.15,0,4569
"Jul 10, 09:00 am",6,0,0,4.56841,611.813,0.999694,1,0.99965,1,1.41785,0.06,1,0,0.686419,0.77156,0,6.34649,240.149,240.075,169.231,293,390.522,695.515,0,390.522,695.515,293,0.382533,169.231,292.949,392.916,5.79595,11.6784,173.554,185.233,-0.00198705,0,612,24.8,10,7,994,91.8248,50.9787,17.2609,3.8,1.12895,0,0,0,-273.15,0,0,0,-273.15,0,4570
"Jul 10, 10:00 am",6,0,0,0.276376,677.175,0.990023,1,0.997987,1,8.1004,0.06,1,0,0.939761,0.770277,0,7.80952,268.402,265.724,193.002,293,392.801,773.787,0,392.801,773.787,293,0.425583,193.002,292.997,392.933,6.44822,11.68,193.001,204.681,-0.00244306,0,684,26.6,11,7,994,102.808,39.4645,17.4594,3.8,1.42534,0,0,0,-273.15,0,0,0,-273.15,0,4571
"Jul 10, 11:00 am",6,0,0,-0.0653037,571.617,0.973794,1,0.996697,1,13.1458,0.06,1,0,0.552366,0.769281,0,5.4985,230.339,224.303,161.212,293,392.845,646.031,0,392.845,646.031,293,0.355317,161.212,293,392.807,5.38359,11.6366,160.915,172.552,-0.00204348,0,587,28.1,12,7,994,118.396,28.5786,18.4125,4.2,0.967683,0,0,0,-273.15,0,0,0,-273.15,0,4572
"Jul 10, 12:00 pm",6,0,0,0.0988367,651.206,0.96048,1,0.995902,1,16.1616,0.06,1,0,0.825758,0.768667,0,7.17008,266.047,255.533,184.941,293,392.918,740.535,0,392.918,740.535,293,0.407294,184.941,293,392.965,6.17112,11.6455,184.774,196.42,-0.00234974,0,678,29.3,13,7,994,145.262,19.8163,18.7531,3.3,1.29305,0,0,0,-273.15,0,0,0,-273.15,0,4573
"Jul 10, 01:00 pm",6,0,0,-0.188987,591.362,0.956897,0.999584,0.995708,1,16.8836,0.06,1,0,0.61481,0.768198,0,5.90149,242.503,232.05,167.071,293,392.773,670.028,0,392.773,670.028,293,0.368516,167.071,293,392.678,5.58357,11.619,166.642,178.261,-0.00211293,0,618,30.4,14,7,994,189.292,17.1349,18.9547,5.7,1.04333,0,0,0,-273.15,0,0,0,-273.15,0,4574
"Jul 10, 02:00 pm",6,0,0,-0.00574642,629.99,0.964763,1,0.996143,1,15.2553,0.06,1,0,0.751467,0.768854,0,6.73774,256.237,247.208,178.704,293,392.692,717.308,0,392.692,717.308,293,0.394519,178.704,293,392.69,5.97757,11.6255,178.441,190.067,-0.00225424,0,653,31.2,15,7,994,227.287,22.8332,18.8563,6.6,1.20599,0,0,0,-273.15,0,0,0,-273.15,0,4575
"Jul 10, 03:00 pm",6,0,0,-0.0363132,793.999,0.980245,1,0.997147,1,11.4075,0.06,1,0,1.55206,0.769628,0,10.8802,317.844,311.565,228.509,293,392.666,917.477,0,392.666,917.477,293,0.504613,228.509,293,392.657,7.64564,11.6477,228.142,239.789,-0.00288009,0,810,31.8,16,7,994,248.547,32.7375,19.0656,5.4,2.11668,0,0,0,-273.15,0,0,0,-273.15,0,4576
"Jul 10, 04:00 pm",6,0,0,-0.0554292,806.028,0.995096,1,0.998594,1,5.67641,0.06,1,0,1.63718,0.770746,0,11.2712,317.844,316.285,232.529,293,392.601,934.271,0,392.601,934.271,293,0.513849,232.529,293,392.581,7.78559,11.6388,232.137,243.776,-0.00292471,0,810,32.1,17,7,994,261.811,43.9744,19.5219,5,2.21103,0,0,0,-273.15,0,0,0,-273.15,0,4577
"Jul 10, 05:00 pm",6,0,0,0.161189,761.728,0.999644,1,0.999622,1,1.52977,0.06,1,0,1.36831,0.771539,0,10.0103,299.009,298.902,219.122,293,392.745,879.037,0,392.745,879.037,293,0.48347,219.122,293,392.804,7.32531,11.6477,218.967,230.615,-0.00276875,0,762,32,18,7,994,271.855,55.5688,19.4219,5.7,1.91178,0,0,0,-273.15,0,0,0,-273.15,0,4578
"Jul 10, 06:00 pm",6,0,0,0.101322,724.244,0.985366,1,0.997554,1,9.81411,0.06,1,0,1.15744,0.769942,0,8.96194,288.414,284.193,207.358,293,392.899,830.47,0,392.899,830.47,293,0.456758,207.358,293,392.938,6.92058,11.6517,207.161,218.813,-0.00263292,0,735,31.4,19,7,994,280.661,67.1057,18.7828,5.4,1.6742,0,0,0,-273.15,0,0,0,-273.15,0,4579
"Jul 10, 07:00 pm",6,0,0,0.07802,528.547,0.947217,0.99761,0.995214,0.680906,18.6989,0.0427204,1,0,0.0385935,0.37151,0,0.946475,218.959,207.402,65.4797,293,392.911,262.211,0,392.911,262.211,293,0.144216,65.4797,293,392.876,2.18509,11.5834,65.4685,77.0519,-0.000831756,0,558,30.3,20,7,994,289.229,78.2975,18.2297,4.7,0.22553,0,0,0,-273.15,0,0,0,-273.15,0,4580
"Jul 10, 08:00 pm",6,0,0,-39.5992,195,1,1,1,0,0,0,1,0,0.0161329,0,0,0.545401,76.518,76.518,34.4399,293,362.07,204,0,362.07,204,293,0.1122,34.4399,293,297.903,1.7,6.46421,-6.46421,0,-8.54961e-05,0,195,29,21,7,994,298.212,88.618,17.5156,4.4,0.128333,0,0,0,-273.15,0,0,0,-273.15,0,4581
"Jul 10, 09:00 pm",6,0,0,-19.5288,0,1,1,1,0,0,0,1,0,0.0158653,0,0,0.542181,0,0,13.8175,293,321.451,204,0,321.451,204,293,0.1122,13.8175,293,281.186,1.7,6.18783,-6.18783,0,-1.56823e-05,0,0,27.2,22,7,994,308.147,98.1914,17.5516,4,0.128065,0,0,0,-273.15,0,0,0,-273.15,0,4582
"Jul 10, 10:00 pm",1,0,0,-5.73436,0,0,0,0,0,0,0,1,0,0.0159818,0,0,0.543834,0,0,-0.545963,301.429,300.297,0,204,393,0,293,0,0,296.33,281.894,1.7,6.37115,-6.37115,0,0,0,0,25.4,23,7,994,319.505,106.59,16.8844,3,0.0159818,0,0,0,-273.15,0,0,0,-273.15,0,4583
"Jul 10, 11:00 pm",1,0,0,-6.13201,0,0,0,0,0,0,0,1,0,0.0159039,0,0,0.54275,0,0,-0.244456,291.951,291.438,0,204,393,0,293,0,0,295.81,282.98,1.7,6.39246,-6.39246,0,0,0,0,23.5,0,7,994,332.605,113.1,15.8828,3.3,0.0159039,0,0,0,-273.15,0,0,0,-273.15,0,4584
"Jul 11, 12:00 am",1,0,0,-5.98946,0,0,0,0,0,0,0,1,0,0.0157698,0,0,0.540908,0,0,-0.183269,286.714,286.327,0,204,393,0,293,0,0,291.892,279.899,1.7,6.17602,-6.17602,0,0,0,0,21.7,1,7,994,347.371,117.096,15.45,3.8,0.0157698,0,0,0,-273.15,0,0,0,-273.15,0,4585
"Jul 11, 01:00 am",1,0,0,-5.75652,0,0,0,0,0,0,0,1,0,0.0156335,0,0,0.539028,0,0,-0.166587,282.351,281.997,0,204,393,0,293,0,0,287.58,276.089,1.7,5.92439,-5.92439,0,0,0,0,20.7,2,7,994,3.09241,118.072,15.075,3.1,0.0156335,0,0,0,-273.15,0,0,0,-273.15,0,4586
"Jul 11, 02:00 am",1,0,0,-5.5239,0,0,0,0,0,0,0,1,0,0.0155029,0,0,0.537217,0,0,-0.157605,278.278,277.942,0,204,393,0,293,0,0,283.356,272.295,1.7,5.68242,-5.68242,0,0,0,0,19.5,3,7,994,18.5704,115.885,14.7344,3,0.0155029,0,0,0,-273.15,0,0,0,-273.15,0,4587
"Jul 11, 03:00 am",1,0,0,-5.30769,0,0,0,0,0,0,0,1,0,0.0153786,0,0,0.535485,0,0,-0.150544,274.387,274.064,0,204,393,0,293,0,0,279.291,268.616,1.7,5.45906,-5.45906,0,0,0,0,18.9,4,7,994,32.7402,110.843,14.2125,3.8,0.0153786,0,0,0,-273.15,0,0,0,-273.15,0,4588
"Jul 11, 04:00 am",1,0,0,-5.10821,0,0,0,0,0,0,0,1,0,0.0152604,0,0,0.53383,0,0,-0.144237,270.646,270.335,0,204,393,0,293,0,0,275.385,265.066,1.7,5.25323,-5.25323,0,0,0,0,18.3,5,7,994,45.1498,103.529,14.0422,4.2,0.0152604,0,0,0,-273.15,0,0,0,-273.15,0,4589
"Jul 11, 05:00 am",1,0,0,-4.91554,0,0,0,0,0,0,0,1,0,0.0151481,0,0,0.532248,0,0,-0.138146,267.046,266.747,0,204,393,0,293,0,0,271.627,261.654,1.7,5.05442,-5.05442,0,0,0,0,17.8,6,7,994,55.9121,94.5533,13.8547,1.6,0.0151481,0,0,0,-273.15,0,0,0,-273.15,0,4590
"Jul 11, 06:00 am",1,0,0,-4.74076,0,0,0,0,0,0,0,1,0,0.0150409,0,0,0.530731,0,0,-0.132725,263.577,263.289,0,204,393,0,293,0,0,268.01,258.353,1.7,4.87419,-4.87419,0,0,0,0,17.7,7,7,994,65.4263,84.8222,13.8719,3,0.0150409,0,0,0,-273.15,0,0,0,-273.15,0,4591
"Jul 11, 07:00 am",2,6,0,102.339,558.099,0.965569,1,0.99619,0.860678,15.078,0.06,1,0,0.263125,0.661769,0,3.31317,226.807,218.998,35.0269,290.69,316.785,197.681,296.979,379.345,197.681,293,0.108724,28.3299,277.463,377.722,4.12216,10.4813,134.455,144.936,0,0,578,19.9,8,7,994,74.1929,74.0248,14.1187,2.6,0.43185,0,0,0,-273.15,0,0,0,-273.15,0,4592
"Jul 11, 08:00 am",6,0,0,20.0117,759.223,0.993748,1,0.998411,1,6.41042,0.06,1,0,1.31621,0.770604,0,9.75892,299.794,297.919,198.23,293,384.932,867.826,0,384.932,867.826,293,0.477304,198.23,292.265,392.838,7.23188,11.7027,217.875,229.578,-0.00187936,0,764,21.9,9,7,994,82.7817,62.6674,15.1812,3.3,1.85351,0,0,0,-273.15,0,0,0,-273.15,0,4593
"Jul 11, 09:00 am",6,0,0,0.671133,851.703,0.999652,1,0.999627,1,1.5118,0.06,1,0,1.92821,0.771542,0,12.5582,334.325,334.208,245.805,293,392.621,987.397,0,392.621,987.397,293,0.543068,245.805,292.98,392.848,8.22831,11.7348,246.121,257.856,-0.00309368,0,852,23.9,10,7,994,91.943,51.0768,15.6969,3.1,2.53128,0,0,0,-273.15,0,0,0,-273.15,0,4594
"Jul 11, 10:00 am",6,0,0,-0.0139329,869.011,0.989762,1,0.997961,1,8.2057,0.06,1,0,2.04592,0.770257,0,13.06,344.527,341,251.322,293,392.818,1007.43,0,392.818,1007.43,293,0.554084,251.322,293,392.813,8.39521,11.7129,250.945,262.657,-0.00318297,0,878,25.7,11,7,994,102.947,39.566,15.7,2.2,2.66,0,0,0,-273.15,0,0,0,-273.15,0,4595
"Jul 11, 11:00 am",6,0,0,-0.0524994,899.354,0.973327,1,0.996667,1,13.263,0.06,1,0,2.27048,0.769258,0,13.9914,362.578,352.907,260.19,293,392.759,1043.63,0,392.759,1043.63,293,0.573998,260.19,293,392.743,8.69694,11.7156,259.761,271.476,-0.00328914,0,924,27.3,12,7,994,118.552,28.6907,16.2844,3.8,2.90448,0,0,0,-273.15,0,0,0,-273.15,0,4596
"Jul 11, 12:00 pm",6,0,0,0.0133562,892.67,0.95986,1,0.995868,1,16.2888,0.06,1,0,2.21229,0.768641,0,13.7532,364.932,350.284,257.905,293,392.757,1034.49,0,392.757,1034.49,293,0.568967,257.905,293,392.761,8.62072,11.6969,257.545,269.242,-0.00326009,0,930,28.6,13,7,994,145.364,19.9469,16.3734,3,2.84126,0,0,0,-273.15,0,0,0,-273.15,0,4597
"Jul 11, 01:00 pm",6,0,0,-0.00467145,895.984,0.956226,0.999454,0.995672,1,17.0154,0.06,1,0,2.23345,0.768071,0,13.84,367.679,351.584,258.737,293,392.756,1037.83,0,392.756,1037.83,293,0.570807,258.737,293,392.755,8.64858,11.6843,258.357,270.042,-0.0032705,0,937,29.6,14,7,994,189.127,17.2611,17.0609,2.8,2.86426,0,0,0,-273.15,0,0,0,-273.15,0,4598
"Jul 11, 02:00 pm",6,0,0,-0.0127231,901.478,0.964147,1,0.996108,1,15.3888,0.06,1,0,2.284,0.768826,0,14.0465,366.894,353.74,260.666,293,392.742,1045.74,0,392.742,1045.74,293,0.575155,260.666,293,392.738,8.71447,11.6883,260.276,271.965,-0.00329336,0,935,30.2,15,7,994,227.015,22.9181,17.2703,4,2.91916,0,0,0,-273.15,0,0,0,-273.15,0,4599
"Jul 11, 03:00 pm",6,0,0,-0.0126771,907.278,0.979782,1,0.997112,1,11.5411,0.06,1,0,2.33797,0.769602,0,14.2652,363.362,356.016,262.69,293,392.725,1054.05,0,392.725,1054.05,293,0.579726,262.69,293,392.721,8.78373,11.6936,262.297,273.99,-0.00331713,0,926,30.6,16,7,994,248.32,32.7961,17.0844,5.4,2.97769,0,0,0,-273.15,0,0,0,-273.15,0,4600
"Jul 11, 04:00 pm",6,0,0,0.0119679,899.36,0.994867,1,0.998562,1,5.80759,0.06,1,0,2.28482,0.77072,0,14.0498,354.73,352.909,260.675,293,392.733,1045.86,0,392.733,1045.86,293,0.575224,260.675,293,392.737,8.71552,11.6849,260.309,271.994,-0.0032926,0,904,30.6,17,7,994,261.628,44.0227,17.0844,4.2,2.92004,0,0,0,-273.15,0,0,0,-273.15,0,4601
"Jul 11, 05:00 pm",6,0,0,0.0790318,852.745,0.9997,1,0.999654,1,1.40237,0.06,1,0,1.93867,0.771563,0,12.6031,334.717,334.617,246.776,293,392.818,989.2,0,392.818,989.2,293,0.54406,246.776,293,392.843,8.24333,11.6797,246.498,258.178,-0.00312541,0,853,30.1,18,7,994,271.699,55.6153,17.2094,3.6,2.54273,0,0,0,-273.15,0,0,0,-273.15,0,4602
"Jul 11, 06:00 pm",6,0,0,0.00253484,756.056,0.985731,1,0.997585,1,9.69059,0.06,1,0,1.32721,0.769967,0,9.81052,300.971,296.676,217.083,293,392.839,869.979,0,392.839,869.979,293,0.478488,217.083,293,392.838,7.24983,11.6585,216.772,228.431,-0.00275118,0,767,29.2,19,7,994,280.523,67.1556,17.0125,3,1.8657,0,0,0,-273.15,0,0,0,-273.15,0,4603
"Jul 11, 07:00 pm",6,0,0,0.0722284,555.467,0.947896,0.997756,0.995247,0.679513,18.577,0.0423589,1,0,0.0444128,0.367678,0,1.03875,229.946,217.965,68.5934,293,392.815,274.965,0,392.815,274.965,293,0.151231,68.5934,293,392.78,2.29138,11.5694,68.5717,80.1411,-0.000868647,0,586,28,20,7,994,289.102,78.3542,16.7891,1.7,0.238003,0,0,0,-273.15,0,0,0,-273.15,0,4604
"Jul 11, 08:00 pm",6,0,0,-39.5698,183,1,1,1,0,0,0,1,0,0.0161321,0,0,0.545391,71.8092,71.8092,34.4004,293,361.995,204,0,361.995,204,293,0.1122,34.4004,293,297.858,1.7,6.47254,-6.47254,0,-8.47799e-05,0,183,26.5,21,7,994,298.093,88.6767,16.4609,1.6,0.128332,0,0,0,-273.15,0,0,0,-273.15,0,4605
"Jul 11, 09:00 pm",6,0,0,-19.5133,0,1,1,1,0,0,0,1,0,0.0158651,0,0,0.542177,0,0,13.7945,293,321.405,204,0,321.405,204,293,0.1122,13.7945,293,281.167,1.7,6.19465,-6.19465,0,-1.56674e-05,0,0,25.2,22,7,994,308.034,98.2717,16.2156,1.5,0.128065,0,0,0,-273.15,0,0,0,-273.15,0,4606
"Jul 11, 10:00 pm",1,0,0,-5.74007,0,0,0,0,0,0,0,1,0,0.0159811,0,0,0.543825,0,0,-0.545571,301.398,300.267,0,204,393,0,293,0,0,296.32,281.875,1.7,6.37641,-6.37641,0,0,0,0,23.9,23,7,994,319.401,106.686,15.8531,1.6,0.0159811,0,0,0,-273.15,0,0,0,-273.15,0,4607
"Jul 11, 11:00 pm",1,0,0,-6.12981,0,0,0,0,0,0,0,1,0,0.0159033,0,0,0.542741,0,0,-0.244207,291.926,291.414,0,204,393,0,293,0,0,295.791,282.965,1.7,6.38997,-6.38997,0,0,0,0,22.7,0,7,994,332.517,113.212,15.5516,1.6,0.0159033,0,0,0,-273.15,0,0,0,-273.15,0,4608
"Jul 12, 12:00 am",1,0,0,-5.98416,0,0,0,0,0,0,0,1,0,0.0157693,0,0,0.540901,0,0,-0.183034,286.695,286.309,0,204,393,0,293,0,0,291.872,279.889,1.7,6.17046,-6.17046,0,0,0,0,21.4,1,7,994,347.309,117.223,15.2281,1.9,0.0157693,0,0,0,-273.15,0,0,0,-273.15,0,4609
"Jul 12, 01:00 am",1,0,0,-5.74885,0,0,0,0,0,0,0,1,0,0.0156332,0,0,0.539024,0,0,-0.166317,282.338,281.985,0,204,393,0,293,0,0,287.562,276.087,1.7,5.91644,-5.91644,0,0,0,0,20.8,2,7,994,3.06434,118.208,14.7062,1.3,0.0156332,0,0,0,-273.15,0,0,0,-273.15,0,4610
"Jul 12, 02:00 am",1,0,0,-5.52005,0,0,0,0,0,0,0,1,0,0.0155026,0,0,0.537213,0,0,-0.157517,278.271,277.935,0,204,393,0,293,0,0,283.343,272.29,1.7,5.67849,-5.67849,0,0,0,0,20.1,3,7,994,18.5777,116.023,14.9438,3.3,0.0155026,0,0,0,-273.15,0,0,0,-273.15,0,4611
"Jul 12, 03:00 am",1,0,0,-5.3031,0,0,0,0,0,0,0,1,0,0.0153785,0,0,0.535484,0,0,-0.150415,274.382,274.059,0,204,393,0,293,0,0,279.282,268.616,1.7,5.45435,-5.45435,0,0,0,0,19.7,4,7,994,32.7767,110.977,14.8563,4.6,0.0153785,0,0,0,-273.15,0,0,0,-273.15,0,4612
"Jul 12, 04:00 am",1,0,0,-5.10097,0,0,0,0,0,0,0,1,0,0.0152605,0,0,0.533831,0,0,-0.143999,270.645,270.335,0,204,393,0,293,0,0,275.379,265.075,1.7,5.24575,-5.24575,0,0,0,0,19.3,5,7,994,45.2075,103.656,14.925,4.2,0.0152605,0,0,0,-273.15,0,0,0,-273.15,0,4613
"Jul 12, 05:00 am",1,0,0,-4.90794,0,0,0,0,0,0,0,1,0,0.0151484,0,0,0.532252,0,0,-0.137913,267.051,266.752,0,204,393,0,293,0,0,271.626,261.668,1.7,5.04658,-5.04658,0,0,0,0,19,6,7,994,55.9847,94.6724,14.3906,1.6,0.0151484,0,0,0,-273.15,0,0,0,-273.15,0,4614
"Jul 12, 06:00 am",1,0,0,-4.7278,0,0,0,0,0,0,0,1,0,0.0150415,0,0,0.530739,0,0,-0.132298,263.591,263.303,0,204,393,0,293,0,0,268.015,258.383,1.7,4.86079,-4.86079,0,0,0,0,18.9,7,7,994,65.5106,84.9307,14.8375,0.8,0.0150415,0,0,0,-273.15,0,0,0,-273.15,0,4615
"Jul 12, 07:00 am",2,6,0,96.7049,510.983,0.96594,1,0.996212,0.855074,14.996,0.06,1,0,0.189101,0.657475,0,2.68277,207.58,200.51,27.7,288.847,312.297,173.285,272.466,377.251,173.285,293,0.0953069,22.1019,275.819,375.435,3.7146,10.2694,121.57,131.839,0,0,529,21.1,8,7,994,74.2884,74.1297,16.2563,0.8,0.344408,0,0,0,-273.15,0,0,0,-273.15,0,4616
"Jul 12, 08:00 am",6,0,0,25.0248,714.63,0.993923,1,0.998434,1,6.32002,0.06,1,0,1.07899,0.770622,0,8.56017,282.136,280.421,179.861,293,382.362,811.606,0,382.362,811.606,293,0.446383,179.861,291.616,392.589,6.76338,11.6055,204.493,216.098,-0.00151712,0,719,23.1,9,7,994,82.8903,62.7686,17.5531,1.2,1.58537,0,0,0,-273.15,0,0,0,-273.15,0,4617
"Jul 12, 09:00 am",6,0,0,1.17599,778.692,0.999604,1,0.999602,1,1.61199,0.06,1,0,1.46503,0.771523,0,10.4729,305.68,305.559,223.219,293,392.309,899.69,0,392.309,899.69,293,0.49483,223.219,292.952,392.728,7.49742,11.6717,224.074,235.746,-0.00278148,0,779,25.2,10,7,994,92.0687,51.1772,18.5594,1.6,2.01986,0,0,0,-273.15,0,0,0,-273.15,0,4618
"Jul 12, 10:00 am",6,0,0,-0.164353,826.217,0.989482,1,0.997933,1,8.31746,0.06,1,0,1.76993,0.770235,0,11.8677,327.654,324.208,238.559,293,392.519,959.347,0,392.519,959.347,293,0.527641,238.559,292.999,392.463,7.99456,11.6677,238.048,249.716,-0.00299269,0,835,27.1,11,7,994,103.095,39.6701,18.5844,2.8,2.35757,0,0,0,-273.15,0,0,0,-273.15,0,4619
"Jul 12, 11:00 am",6,0,0,0.0752599,809.394,0.97283,1,0.996635,1,13.3867,0.06,1,0,1.64819,0.769233,0,11.3213,326.477,317.606,232.915,293,392.543,936.402,0,392.543,936.402,293,0.515021,232.915,293,392.569,7.80335,11.6601,232.653,244.313,-0.00292418,0,832,28.7,12,7,994,118.72,28.8061,19.2859,3.3,2.22321,0,0,0,-273.15,0,0,0,-273.15,0,4620
"Jul 12, 12:00 pm",6,0,0,0.10079,564.011,0.959202,1,0.995832,1,16.4227,0.06,1,0,0.529966,0.768613,0,5.35045,230.731,221.318,158.625,293,392.643,637.044,0,392.643,637.044,293,0.350374,158.625,293,392.684,5.3087,11.6095,158.498,170.108,-0.00199784,0,588,29.8,13,7,994,145.478,20.0824,20.1516,4.4,0.94034,0,0,0,-273.15,0,0,0,-273.15,0,4621
"Jul 12, 01:00 pm",6,0,0,0.0243092,375.518,0.955517,0.999316,0.995635,1,17.1536,0.06,1,0,0.143249,0.767936,0,2.25598,154.213,147.353,101.717,293,392.667,408.393,0,392.667,408.393,293,0.224616,101.717,293,392.659,3.40328,11.5605,101.598,113.158,-0.00128209,0,393,30.5,14,7,994,188.967,17.394,20.6953,3.6,0.427866,0,0,0,-273.15,0,0,0,-273.15,0,4622
"Jul 12, 02:00 pm",6,0,0,0.0165825,219.678,0.963498,1,0.996071,1,15.5283,0.06,1,0,0.0229978,0.768798,0,0.672077,89.4672,86.2015,54.7889,293,392.612,220.109,0,392.612,220.109,293,0.12106,54.7889,293,392.516,1.83424,11.5403,54.7313,66.2715,-0.00068937,0,228,30.7,15,7,994,226.738,23.0095,21.0516,2.4,0.204058,0,0,0,-273.15,0,0,0,-273.15,0,4623
"Jul 12, 03:00 pm",6,0,0,-3.7282,187.045,0.979294,1,0.997077,1,11.68,0.06,1,0,0.0181432,0.769574,0,0.575703,74.9484,73.3965,49.3075,293,389.918,204,0,389.918,204,293,0.1122,49.3075,293,384.384,1.7,10.9954,45.4887,56.484,-0.000566959,0,191,30.8,16,7,994,248.087,32.8603,20.7219,3.6,0.190343,0,0,0,-273.15,0,0,0,-273.15,0,4624
"Jul 12, 04:00 pm",6,0,0,2.88335,301.371,0.994624,1,0.998528,1,5.94351,0.06,1,0,0.0681529,0.770694,0,1.37974,118.897,118.258,76.7939,293,389.911,317.743,0,389.911,317.743,293,0.174758,76.7939,293,392.454,2.64786,11.5595,79.5813,91.1408,-0.000882801,0,303,30.4,17,7,994,261.439,44.0762,20.8297,2.8,0.302911,0,0,0,-273.15,0,0,0,-273.15,0,4625
"Jul 12, 05:00 pm",6,0,0,0.701317,535.868,0.999754,1,0.999686,1,1.27071,0.06,1,0,0.459566,0.771588,0,4.87028,210.326,210.275,150.186,293,392.063,606.945,0,392.063,606.945,293,0.33382,150.186,293,392.554,5.05788,11.5748,150.671,162.245,-0.00185656,0,536,30.3,18,7,994,271.539,55.667,20.5344,3.1,0.853386,0,0,0,-273.15,0,0,0,-273.15,0,4626
"Jul 12, 06:00 pm",6,0,0,-9.8972,154.818,0.986103,1,0.997618,1,9.56322,0.06,1,0,0.0177461,0.769992,0,0.569306,61.6068,60.7506,46.7527,293,385.218,204,0,385.218,204,293,0.1122,46.7527,293,370.159,1.7,10.0896,36.6879,46.7775,-0.000448675,0,157,29.3,19,7,994,280.381,67.2105,19.7687,3.6,0.189946,0,0,0,-273.15,0,0,0,-273.15,0,4627
