date;DNI;SF_POWER;IDP_POWER;SF_MF;IDP_T_OUT;SF_T_IN;SF_T_OUT;IDP_T_IN;COLD_PIPE_LOSSES;HOT_PIPE_LOSSES;;;;;;
05/12/2016 2:00;0,1843746;-3,253162914;32,35334188;228,5725033;406,7093951;400,1461705;392,4047428;478,7318987;-2,611425883;38,21793067;;;;;;
05/12/2016 3:00;0,192516533;-3,076657813;33,67893202;229,6706311;402,3801788;396,0163667;388,6906741;477,2978658;-2,522281598;39,27787143;;;;;;
05/12/2016 4:00;0,20025465;-2,945198418;34,47795117;228,526405;398,4025448;392,1220365;385,0379079;475,7802033;-2,459837879;39,88298747;;;;;;
05/12/2016 5:00;0,1823559;-2,84995573;35,90031641;231,0006028;394,2004718;388,3950515;381,580366;474,2306732;-2,271568534;41,02184068;;;;;;
05/12/2016 6:00;0,1843746;-2,801909555;36,7246598;230,6002612;390,4950245;385,0651754;378,3239421;472,8020466;-2,098806283;41,62537564;;;;;;
05/12/2016 7:00;0,220439117;-2,651132208;37,56315729;231,208754;387,1619327;381,6756376;375,2865591;471,4067844;-2,118075991;42,33236549;;;;;;
05/12/2016 8:00;0,343059967;-2,535961522;44,11268249;257,0924439;380,5605195;378,3736343;372,8564308;470,0328168;-0,815777252;47,46442126;;;;;;
05/12/2016 9:00;0,6199492;-1,952365724;54,35982117;301,8936952;374,2825649;374,9439262;371,3148152;468,6791443;0,581788305;55,73039859;;;;;;
05/12/2016 10:00;20,86145437;0,394222678;60,14282694;333,2602926;372,2998756;372,3843373;373,0485212;467,144001;0,297461651;59,45114261;;;;;;
05/12/2016 11:00;101,5007791;2,706927735;59,27854224;333,6040481;372,3895406;370,9718698;375,524578;465,8556106;-0,593499362;57,16511387;;;;;;
05/12/2016 12:00;45,77068842;8,818087643;56,39549439;331,0587561;374,7739466;373,3410099;388,1374189;464,3287546;-0,599010668;48,17641742;;;;;;
05/12/2016 13:00;0,496679333;-1,02238922;48,05342962;328,047046;386,6095889;383,9868398;382,2610224;463,0550903;-1,307827203;50,38364604;;;;;;
05/12/2016 14:00;1,312276483;-3,451930199;49,70164458;327,8839133;382,0828554;385,1806655;379,3441058;461,5282219;2,084323713;51,06925106;;;;;;
05/12/2016 15:00;0,270192233;-2,113005578;49,57544185;329,0505217;381,1449789;381,0918329;377,5176696;460,2334064;0,21780095;51,47064648;;;;;;
05/12/2016 16:00;0,11822905;-2,495366934;45,94767151;302,6738498;378,8170649;378,9090342;374,3037647;458,7227844;0,278276697;48,16476175;;;;;;
05/12/2016 17:00;0,120507467;-2,436155714;37,34379986;242,7546139;376,2910028;376,6746737;371,0485428;457,4797214;0,348783843;39,43117173;;;;;;
05/12/2016 18:00;0,1659372;-2,295365726;35,71475716;231,0780101;374,40273;373,7142035;368,1237589;456,1587919;-0,111365559;38,12148845;;;;;;
05/12/2016 19:00;0,123511033;-2,177836406;35,60721174;231,6163543;373,3542731;370,7081973;365,396469;454,8133899;-0,918141388;38,70318953;;;;;;
05/12/2016 20:00;0,128339017;-2,012150256;35,56805639;232,1301777;372,0852984;367,7809186;362,866787;453,4279869;-1,600889536;39,18109618;;;;;;
05/12/2016 21:00;0,105275667;-1,935911772;35,46995837;231,8575832;370,5593203;365,162445;360,4134427;451,9464576;-2,043296677;39,44916682;;;;;;
05/12/2016 22:00;0,132107167;-1,847360829;35,43375139;231,4403017;368,6349067;362,6978766;358,1441376;450,292118;-2,254992634;39,53610486;;;;;;
05/12/2016 23:00;0,17947205;-1,796931887;35,37085229;230,8193753;366,5749689;360,6213844;356,1685581;448,5277764;-2,250404973;39,41818916;;;;;;
06/12/2016 0:00;0,1704457;-1,721350212;35,79523331;232,3862289;364,4120355;358,1261016;353,8764644;447,0031189;-2,395267074;39,9118506;;;;;;
06/12/2016 1:00;0,1850475;-1,707907347;35,97686086;232,1861027;362,3006012;355,938902;351,707235;445,5883711;-2,418336463;40,10310467;;;;;;
06/12/2016 2:00;0,207791067;-1,635018743;36,27309898;231,7914061;360,1479676;353,7173877;349,6485412;444,4577305;-2,436386002;40,34450372;;;;;;
06/12/2016 3:00;0,195140867;-1,535073388;44,33581914;280,4965101;358,0296647;351,7048906;348,5419526;443,3762573;-2,890273273;48,7611658;;;;;;
06/12/2016 4:00;0,1906228;-2,059393991;45,80215447;287,1237829;355,8976341;350,680933;346,5278034;442,2285856;-2,401532542;50,263081;;;;;;
06/12/2016 5:00;0,24678535;-3,883781717;23,59962184;284,4697562;373,4070911;355,960026;348,0881991;418,5355289;-8,536145677;36,01954924;;;;;;
06/12/2016 6:00;0,206748117;-6,357021515;18,38874534;301,5259572;352,1897463;358,5761068;346,4277191;386,6163601;3,560733753;21,1850331;;;;;;
06/12/2016 7:00;1,6123473;-1,750047107;13,83669711;311,5684899;351,4859375;348,1151066;344,8542201;376,7369256;-1,603446111;17,19019032;;;;;;
06/12/2016 8:00;3,60757515;-0,450266148;14,52983949;309,1674977;348,1687284;346,3984513;345,5524187;374,979509;-0,73564908;15,71575471;;;;;;
06/12/2016 9:00;187,0925183;8,858922206;15,48818537;309,5835234;345,6431255;344,8521723;361,3285421;374,2439445;-0,215395109;6,844658269;;;;;;
06/12/2016 10:00;733,7972971;78,55902285;12,01398008;342,2477344;353,6854493;346,6791445;469,2620563;373,657716;-3,912876379;-62,6321664;;;;;;
06/12/2016 11:00;853,5145355;101,0979097;32,26350723;326,5381479;409,9687416;389,890755;542,3856019;460,7739799;-11,86766765;-56,96673486;;;;;;
06/12/2016 12:00;865,1476023;80,03130952;32,15853207;300,8374198;470,3895717;453,5361761;576,3341088;520,9870498;-10,0347173;-37,83806016;;;;;;
06/12/2016 13:00;851,9016622;83,67076275;53,50953391;337,8449634;492,8809952;487,7646666;598,1290383;564,7426846;-3,415492863;-26,74573598;;;;;;
06/12/2016 14:00;786,9064647;104,0523909;69,01042322;392,3233758;515,7830256;508,5747021;623,5242242;593,116468;-5,852986804;-29,18898086;;;;;;
06/12/2016 15:00;634,6555105;96,94064107;89,6899755;462,3054226;534,5927252;531,0071265;620,845839;617,6812059;-3,353821222;-3,896844343;;;;;;
06/12/2016 16:00;167,7922383;13,52550988;91,43308218;525,8439137;546,0390731;545,8410078;557,1793509;619,905202;0,147309299;77,760263;;;;;;
06/12/2016 17:00;0,060393783;-12,41560741;30,16677156;312,6604117;543,7796781;539,6769518;521,7236496;585,6793584;-2,6506893;45,23306826;;;;;;
06/12/2016 18:00;0,0625807;-11,09008106;0,785763948;166,2333506;542,7433965;543,9043941;513,6685532;544,8487274;0,55294598;11,32289902;;;;;;
06/12/2016 19:00;0,131956167;-4,332154076;-4,473920991;215,9095232;529,9130446;503,1922341;493,7334684;520,4693806;-12,38524943;12,24348252;;;;;;
06/12/2016 20:00;0,2075894;-8,922902205;1,27182741;259,8225653;515,1307124;504,0598636;487,8152066;517,386834;-6,023459953;16,21818957;;;;;;
06/12/2016 21:00;0,216461917;-7,92378739;7,076497586;264,6724012;504,3151055;493,0676222;478,7112108;516,7287243;-6,149019388;21,14930436;;;;;;
06/12/2016 22:00;0,236186983;-7,272598606;-9,452001307;267,1314051;496,7629456;484,0804924;470,8726177;479,8515482;-6,941470182;4,762067482;;;;;;
06/12/2016 23:00;0,2313084;-6,882657337;-11,77285727;264,8160246;488,9866852;476,261955;463,5187771;467,4492525;-6,830309553;1,940109618;;;;;;
07/12/2016 0:00;0,202836283;-6,45606369;-8,201063964;263,8507867;481,2619232;468,9108572;456,7944893;466,1110901;-6,529844613;4,784844339;;;;;;
07/12/2016 1:00;0,213275233;-6,052027656;-4,640371209;265,8710826;474,0395232;461,88407;450,5057074;465,4862426;-6,405547175;7,817203622;;;;;;
07/12/2016 2:00;0,200524;-5,682125985;-1,183392491;266,6722753;467,0450309;455,3608343;444,6158387;464,8589038;-6,106718527;10,60545202;;;;;;
07/12/2016 3:00;0,222008567;-5,356766001;1,915816947;266,9597418;460,4908976;449,1825364;438,9783927;464,0442871;-5,853593235;13,12617618;;;;;;
07/12/2016 4:00;0,291028333;-5,242461567;4,800852032;268,0929716;454,3387305;443,4885889;433,4648372;463,2484025;-5,581197201;15,6245108;;;;;;
07/12/2016 5:00;0,2969834;-5,056244984;7,338023213;266,8301788;448,5775992;437,9082498;428,1190746;462,3242463;-5,410713731;17,80498193;;;;;;
07/12/2016 6:00;0,290566883;-4,77803403;9,92103769;267,5162192;442,8987288;432,5144386;423,2199635;461,5208649;-5,228496468;19,92756819;;;;;;
07/12/2016 7:00;58,82854147;-3,586359831;12,27501625;269,1608839;437,5995381;427,3149915;420,3414344;460,5996154;-5,164835319;21,02621141;;;;;;
07/12/2016 8:00;365,9442788;29,93078018;18,46102357;285,0641056;426,9079595;423,1287092;476,0955347;459,8339016;-1,85429;-9,615466604;;;;;;
07/12/2016 9:00;723,25843;88,2941773;9,765260742;303,350192;445,4346947;429,9130297;567,1783302;461,5699472;-8,967255477;-69,56166108;;;;;;
07/12/2016 10:00;837,0355031;96,30308077;21,62422817;304,6296251;493,9998965;474,5165244;615,1034568;526,9599942;-12,15883228;-62,52002032;;;;;;
07/12/2016 11:00;564,3420702;71,59400811;60,00639595;342,5999716;521,4974087;517,1198308;608,0644019;598,0076885;-3,042073859;-8,545538301;;;;;;
07/12/2016 12:00;670,1542043;42,48666388;60,04682046;312,7779315;527,8450975;529,2129147;588,5805499;610,7448459;1,156349992;16,4038066;;;;;;
07/12/2016 13:00;845,0636098;74,15316583;44,80369617;306,3314894;522,8265062;524,4421611;628,0990068;587,0900767;1,28955255;-30,63902221;;;;;;
07/12/2016 14:00;813,3995667;97,61541054;69,22001316;333,0521499;528,1254776;523,2344357;647,3428253;617,4894232;-3,353783958;-25,04161341;;;;;;
07/12/2016 15:00;569,7329969;91,51153724;81,16606504;370,4473427;549,7050275;545,0689474;648,2983698;641,3668611;-3,604602947;-6,74086925;;;;;;
07/12/2016 16:00;209,5554836;16,42079864;78,20714926;330,6878338;552,9946611;558,0179412;579,4720451;651,1417622;4,031786227;57,75456439;;;;;;
07/12/2016 17:00;0,07166485;-14,8291456;51,09068642;269,5572748;525,3644136;536,2297831;511,1364197;607,4924018;6,660553353;59,25927867;;;;;;
07/12/2016 18:00;0,089621617;-7,753215576;16,58156957;220,2777133;505,7102351;502,7306787;486,046619;540,1156136;-1,263009969;25,59779512;;;;;;
07/12/2016 19:00;0,084541;-5,877670049;7,793015828;230,8503324;497,8793504;489,5425364;477,2914924;513,6489891;-3,911602786;17,58228866;;;;;;
07/12/2016 20:00;0,092457133;-7,460292987;11,01756143;228,9134433;490,6891444;486,3270126;470,5372157;513,2829008;-1,946963691;20,42481811;;;;;;
07/12/2016 21:00;0,156809983;-7,525522153;3,549004445;232,9877196;484,351828;477,1874025;461,3366073;491,6352166;-3,31092823;14,38545483;;;;;;
07/12/2016 22:00;0,172598983;-5,253822708;-2,806543088;237,9682084;475,6822553;462,9181153;451,9012078;469,9265504;-6,039940592;8,487220212;;;;;;
07/12/2016 23:00;0,1830288;-6,319276677;1,176225428;234,8653337;467,1784916;460,3348285;446,8357783;469,6373268;-3,099531832;10,59503394;;;;;;
08/12/2016 0:00;0,183701667;-5,27556217;3,938251784;235,4214836;460,7312239;452,2063259;440,8501969;468,9847015;-3,863012759;13,07682671;;;;;;
08/12/2016 1:00;0,207983433;-4,984480552;6,571115211;236,3771129;454,3454214;446,3142519;435,5426509;468,1298279;-3,609139244;15,16473501;;;;;;
08/12/2016 2:00;0,235447183;-4,760139738;8,995295899;235,959727;448,4182859;440,6330901;430,2473661;467,4088501;-3,454559593;17,20999523;;;;;;
08/12/2016 3:00;0,2500937;-4,561579415;11,31576039;237,3871621;442,6209501;435,2765642;425,3113187;466,4784455;-3,239223055;19,11656286;;;;;;
08/12/2016 4:00;0,276089983;-4,387190229;13,368159;237,3528214;437,2593942;430,1773434;420,5242576;465,5720733;-3,08986534;20,84521457;;;;;;
08/12/2016 5:00;0,375275067;-4,369391733;15,29366792;237,2868625;432,201106;425,289347;415,6058389;464,7352243;-2,985542723;22,64860238;;;;;;
08/12/2016 6:00;0,353187383;-4,224141019;17,18713484;238,1991281;427,0773559;420,4550334;411,0674759;463,6587092;-2,840313464;24,25158932;;;;;;
08/12/2016 7:00;0,340865483;-4,036827915;18,89533663;238,3378643;422,2676362;415,7142181;406,6905808;462,6273033;-2,78816518;25,72032973;;;;;;
08/12/2016 8:00;0,937754683;-3,820718223;24,83078994;265,9866965;413,8164729;411,2754955;403,5822019;461,658194;-1,070832318;29,72234048;;;;;;
08/12/2016 9:00;215,2843678;1,203963928;31,09893739;293,6622307;405,9810615;407,0178345;409,2115497;460,5954568;0,791497726;29,10347573;;;;;;
08/12/2016 10:00;838,0092397;94,21358971;38,7659782;359,0258203;403,8034128;403,5272641;532,4747731;459,6129714;0,09008798;-55,53769949;;;;;;
08/12/2016 11:00;847,4939072;94,59563219;31,92634051;325,2154454;450,7119362;439,7385266;575,3102644;498,5052989;-6,810222002;-55,85906968;;;;;;
08/12/2016 12:00;778,7541898;63,03365279;49,86336289;337,9991666;496,8106473;491,3908832;575,4551298;563,6274028;-3,651335726;-9,51895417;;;;;;
08/12/2016 13:00;807,3102972;78,6425097;49,88288161;353,2932251;509,7190308;504,6736285;602,588037;572,8014158;-3,598796662;-25,16083143;;;;;;
08/12/2016 14:00;738,8334574;89,61011222;64,09374168;374,279948;517,7583289;514,5136198;618,2434269;592,9619727;-2,391199751;-23,12517079;;;;;;
08/12/2016 15:00;591,905833;85,69811504;84,67712474;450,0602553;534,1076764;530,1573514;612,195083;614,8487933;-3,626313308;2,605323009;;;;;;
08/12/2016 16:00;211,78719;17,3639461;82,46871685;506,7616406;542,734295;542,7468393;557,8726622;612,3218471;0,378224161;64,72654659;;;;;;
08/12/2016 17:00;0,075702133;-17,77359583;41,06306708;372,7959708;521,6710103;527,7557266;505,8161238;570,5910525;5,227601046;53,60906187;;;;;;
08/12/2016 18:00;0,113552;-7,479293488;15,16342342;245,0166487;497,1109235;498,8405468;484,3157302;525,810417;1,051961681;21,59075523;;;;;;
08/12/2016 19:00;0,11758975;-7,238129897;8,547966474;234,1564902;492,181691;491,9323609;477,0809672;509,3457245;0,023426;15,76267037;;;;;;
08/12/2016 20:00;0,18420615;-7,32219092;12,02890446;231,1461605;484,3861603;484,2243761;468,8359676;508,9852356;0,066542093;19,28455329;;;;;;
08/12/2016 21:00;0,152411583;-6,458518516;13,21056864;233,0470513;481,5709137;475,362278;461,7488419;508,4256195;-2,840709013;22,50979617;;;;;;
08/12/2016 22:00;0,166038083;-6,185216882;15,07669258;234,013616;477,0886084;468,0516745;454,9384891;507,7149414;-4,182181225;25,44409069;;;;;;
08/12/2016 23:00;0,190262333;-5,7599629;17,4633242;233,1620029;471,2883972;461,0373271;448,6653826;507,045462;-4,701279838;27,92456694;;;;;;
09/12/2016 0:00;0,233663667;-5,473331704;20,09482862;233,6363002;465,1268992;454,5111863;442,6740985;506,3759826;-4,836761031;30,40492136;;;;;;
09/12/2016 1:00;0,190262333;-5,207365637;22,80426947;234,479796;458,7914499;448,2869507;436,9700345;505,6550049;-4,755237246;32,76687235;;;;;;
09/12/2016 2:00;0,250822467;-4,936810851;25,34766727;235,2305682;452,66314;442,3655594;431,58454;504,8310303;-4,629319568;34,91379769;;;;;;
09/12/2016 3:00;0,2594023;-4,678432574;27,48595962;234,8057667;446,8953183;436,7198084;426,4055247;503,8268111;-4,523093843;36,68748603;;;;;;
09/12/2016 4:00;0,213981917;-4,393432746;29,48998476;234,9966523;441,2819914;431,3551346;421,6070128;502,5994324;-4,373569374;38,25698688;;;;;;
09/12/2016 5:00;0,216505;-4,191552416;31,13200279;234,0580653;435,9776556;426,3522518;416,950723;501,2642884;-4,183960487;39,5075157;;;;;;
09/12/2016 6:00;0,242243;-4,113307196;33,1377312;237,0348256;430,8525336;421,5809972;412,4107962;499,7841858;-4,04273905;41,29377745;;;;;;
09/12/2016 7:00;110,7474803;-3,169036841;34,59591106;236,3729066;425,9690974;416,9255556;409,8044288;498,4452271;-3,898033274;41,66298117;;;;;;
09/12/2016 8:00;606,6498911;31,2789152;42,49800614;263,2343965;416,4117514;412,750721;473,2530618;496,9689392;-1,620460664;12,83955161;;;;;;
09/12/2016 9:00;786,4279684;104,7774442;33,52720475;310,1114885;440,2915176;421,5373493;580,3919419;493,4839408;-11,00854088;-60,24169853;;;;;;
09/12/2016 10:00;862,474174;101,9690909;41,01198776;357,8904451;494,1621472;474,0473;601,8180628;546,7031251;-14,75169627;-46,20540692;;;;;;
09/12/2016 11:00;903,2132426;91,80043892;87,06727918;482,3861721;521,5851798;519,4643514;602,4434071;600,3147262;-1,913248364;-2,819911371;;;;;;
09/12/2016 12:00;902,557662;76,19935048;75,67738625;489,2127381;535,1635906;533,9986211;601,3792159;602,0245034;-0,924930643;0,402966419;;;;;;
09/12/2016 13:00;880,1933391;86,25370037;74,8638865;476,5200079;533,4551897;533,7998984;611,6450606;601,4518465;0,69540781;-12,08522168;;;;;;
09/12/2016 14:00;808,0742512;108,576967;83,50756249;485,9340148;536,7085452;535,4438606;630,3860127;610,5355587;-1,026987718;-24,04241684;;;;;;
09/12/2016 15:00;661,3012716;99,90886751;99,28913729;507,0256747;544,6813699;542,8067947;626,3831986;627,5505377;-1,769588259;1,149858041;;;;;;
09/12/2016 16:00;273,0026032;19,01882861;93,93143265;537,6276058;550,2851524;550,7279598;566,1948939;624,1304971;0,935443302;73,97716074;;;;;;
09/12/2016 17:00;0,052655533;-18,97484744;48,7604235;402,5052509;527,745959;533,6624167;512,1381632;581,0121707;5,540902059;62,19436888;;;;;;
09/12/2016 18:00;0,00202065;-8,507948142;18,62195253;250,0719233;497,5064632;503,5983303;487,496703;531,897083;3,397453138;23,73244753;;;;;;
09/12/2016 19:00;0,0581396;-6,714199913;8,59809592;243,2915663;496,3308262;493,7583366;480,5473183;512,8647823;-1,169162481;16,48145831;;;;;;
09/12/2016 20:00;0,119641683;-7,697251331;14,72149923;245,0020738;484,2694306;487,6211297;472,4332258;512,6072908;1,865584163;20,5531664;;;;;;
09/12/2016 21:00;0,1646488;-6,556118714;15,46039718;244,1751897;482,2747254;478,7434535;465,6209109;512,1830417;-1,632099188;23,64861508;;;;;;
09/12/2016 22:00;0,1781839;-6,296329059;17,46097737;244,8571521;477,690095;471,6661599;458,9771731;511,4914917;-2,874657789;26,63196422;;;;;;
09/12/2016 23:00;0,2435985;-6,030113649;20,13579316;246,4708418;471,8909286;464,7050968;452,517324;510,781958;-3,447788206;29,61369501;;;;;;
10/12/2016 0:00;0,219028617;-5,709189797;22,78927338;245,3991179;465,6800544;458,1955428;446,5027335;510,0914981;-3,546444067;32,04490725;;;;;;
10/12/2016 1:00;0,188748367;-5,400460431;25,60541505;245,9341871;459,457271;451,9013715;440,770261;509,4761871;-3,553820692;34,55969617;;;;;;
10/12/2016 2:00;0,23215005;-5,047057819;28,04335386;245,4779655;453,4527827;445,9256268;435,419326;508,5904144;-3,49882199;36,58923367;;;;;;
10/12/2016 3:00;0,286654517;-4,830376387;30,28735558;244,7257494;447,6592114;440,3374861;430,1733485;507,663443;-3,356644243;38,47437621;;;;;;
10/12/2016 4:00;0,25334625;-4,634556289;32,26478633;244,5482607;442,123132;434,9971319;425,1659754;506,3874269;-3,230513194;40,12985581;;;;;;
10/12/2016 5:00;0,273533083;-4,399758185;34,28081964;245,7479999;436,7237228;429,8668326;420,5146789;504,9855255;-3,089662541;41,77024036;;;;;;
10/12/2016 6:00;0,3012899;-4,23833812;36,31900085;248,4442053;431,6907422;424,9579834;415,9870508;503,5435699;-3,038147719;43,59548669;;;;;;
10/12/2016 7:00;4,980155767;-4,052387124;38,01970163;248,7523148;426,6800944;420,3120337;411,6911437;502,1359466;-2,843944915;44,91603367;;;;;;
10/12/2016 8:00;196,7587461;8,365435953;42,85355012;258,830555;418,3690164;416,048675;432,9477011;500,6596588;-0,943978044;35,43209222;;;;;;
10/12/2016 9:00;660,4716069;72,92355053;46,40594963;294,7036869;420,9487889;413,1541932;533,8405357;499,1559052;-4,129040755;-22,38856015;;;;;;
10/12/2016 10:00;842,5356313;91,77383214;35,77566837;324,1376858;465,6302815;450,7077923;581,2367592;518,1353098;-9,495086087;-46,50307768;;;;;;
10/12/2016 11:00;878,8386343;72,87512275;64,2611028;383,3111489;496,7307946;490,5364234;576,241622;572,2596129;-4,763829107;-3,85019084;;;;;;
10/12/2016 12:00;889,9562541;73,87574789;58,64916635;404,810095;518,1072277;512,0939758;592,4884573;582,1397434;-5,012329156;-10,21425238;;;;;;
10/12/2016 13:00;827,589123;80,85057048;64,46736949;424,940435;520,7646203;518,4536733;601,5098367;587,4897533;-1,860089932;-14,52311105;;;;;;
10/12/2016 14:00;779,8995707;95,02135449;71,11084872;441,4829624;527,7096146;526,5155867;619,067035;597,8170997;-0,860767053;-23,04973871;;;;;;
10/12/2016 15:00;597,8332728;88,54228682;83,82400948;466,2564988;537,3233682;535,2110446;616,5785368;614,350976;-1,86518159;-2,853095749;;;;;;
10/12/2016 16:00;213,9342578;16,11335774;86,35178624;492,3219567;543,9160916;544,5328615;558,9563659;618,5807598;1,037929399;69,2004991;;;;;;
10/12/2016 17:00;0,1483748;-16,8237564;45,77760055;387,8837855;520,6709504;527,9838113;508,0563003;573,0398919;6,481027766;56,12032918;;;;;;
10/12/2016 18:00;0,220710783;-7,448073876;16,41416694;236,2869616;494,5210571;500,7515202;485,7873546;526,7693529;3,267182856;20,59505796;;;;;;
10/12/2016 19:00;0,2149479;-6,940097568;7,806395085;220,6113803;495,0469796;495,0135756;479,961096;511,628821;0,122444987;14,62404767;;;;;;
10/12/2016 20:00;0,282886167;-7,083502861;12,84050868;223,3211418;484,1329598;487,2222058;471,8782612;511,2756887;1,577740316;18,34627122;;;;;;
10/12/2016 21:00;0,36100985;-6,241177449;13,46629134;224,2129981;482,358317;478,4695311;464,8552724;510,7533478;-1,664365591;21,37183438;;;;;;
10/12/2016 22:00;0,389329233;-5,972199934;14,72831153;223,8471358;478,9101624;471,3897079;458,2146512;510,1010345;-3,318306416;24,01881788;;;;;;
10/12/2016 23:00;0,3512528;-5,618059201;16,78454083;223,8217431;473,7088226;464,4804098;451,9695976;509,397223;-4,066490414;26,46909045;;;;;;
11/12/2016 0:00;0,364678533;-5,257976098;19,22914468;224,5382119;467,754501;457,9538946;446,1800159;508,6909589;-4,300315738;28,78743652;;;;;;
11/12/2016 1:00;0,328374067;-4,92970776;21,56303174;224,8017367;461,8023905;451,743839;440,6254609;507,8616339;-4,38115111;30,87389061;;;;;;
11/12/2016 2:00;0,318919933;-4,71571341;23,74158129;225,5797869;455,9671692;446,0134806;435,3310202;506,7413762;-4,309655451;32,76695015;;;;;;
11/12/2016 3:00;0,319794717;-4,51991435;25,68597356;225,3649086;450,2942131;440,5312413;430,2049721;505,5348419;-4,182922165;34,38881008;;;;;;
11/12/2016 4:00;0,3068414;-4,288101382;27,5043965;225,4252953;444,8353814;435,2700339;425,4057539;504,2420997;-4,061165805;35,85366369;;;;;;
11/12/2016 5:00;0,321847;-4,034741423;29,23972844;226,1739651;439,5825446;430,2762379;420,9633999;502,8152353;-3,92740845;37,20187831;;;;;;
11/12/2016 6:00;0,3128975;-3,838375348;30,85445107;226,8508988;434,5871987;425,51463;416,6244265;501,4046693;-3,805976753;38,49880318;;;;;;
11/12/2016 7:00;0,343917917;-3,61710808;32,11860626;225,8468251;429,7978464;421,0330364;412,5672406;499,9615692;-3,627672649;39,36338699;;;;;;
11/12/2016 8:00;0,508911583;-3,430288205;38,35581523;243,4271263;420,2211084;417,1723276;409,6882092;498,5497844;-1,227218279;43,01332171;;;;;;
11/12/2016 9:00;0,932979467;-2,787380555;48,9522866;287,5177181;412,0361795;412,9005576;407,7291448;497,2327557;0,684389008;51,05527815;;;;;;
11/12/2016 10:00;1,398579317;-1,890320307;54,9056237;319,1140692;409,2554762;409,5931172;406,4230487;495,6152666;0,443805334;56,35213867;;;;;;
11/12/2016 11:00;1,3692749;-1,016503065;55,20508378;319,258234;407,3334349;407,2902614;405,582613;494,3196319;0,217124764;56,00446208;;;;;;
11/12/2016 12:00;1,093051517;-0,805820233;55,1699522;320,6955533;406,1635117;405,9313883;404,5815213;492,8635219;0,105596383;55,87017605;;;;;;
11/12/2016 13:00;1,2442342;-1,198180149;54,38998933;319,9882369;405,6058578;405,2493695;403,2349659;491,3909542;0,031551128;55,55661835;;;;;;
11/12/2016 14:00;0,872265183;-1,551599563;54,51959128;321,3400254;404,0339284;403,9336327;401,3302128;489,8484254;0,185505371;55,88568547;;;;;;
11/12/2016 15:00;0,39021325;-2,394807995;54,4904305;320,2469511;402,3590062;402,3153926;398,2703634;488,5967686;0,219037227;56,66620127;;;;;;
11/12/2016 16:00;0,231106683;-3,246298915;50,84286008;298,0064525;400,3922565;400,5286097;394,6139578;487,0741408;0,303376422;53,78578257;;;;;;
11/12/2016 17:00;0,226901017;-2,981706279;42,10336102;241,1896805;396,7702015;397,5668812;390,8233573;485,7680343;0,538682257;44,54638504;;;;;;
11/12/2016 18:00;0,2495707;-2,719935604;39,85567042;226,4394043;394,4012753;394,0332852;387,4500724;484,3730332;0,020922866;42,55468316;;;;;;
11/12/2016 19:00;0,249476683;-2,624524001;40,32004226;229,3225334;392,9078207;390,5547919;384,2538473;482,9670929;-0,810040105;43,75460636;;;;;;
11/12/2016 20:00;0,267073017;-2,553589203;40,39841851;228,8178828;390,8637293;387,5775298;381,4091349;481,5194152;-1,193839943;44,14584765;;;;;;
11/12/2016 21:00;0,280521417;-2,46978046;41,05246644;230,245022;388,393127;384,2728354;378,3183227;480,1902659;-1,544518333;45,06676524;;;;;;
11/12/2016 22:00;0,289345983;-2,402465059;41,56128239;230,5664791;385,6637115;381,0742614;375,2659147;478,7419342;-1,735699659;45,6994471;;;;;;
11/12/2016 23:00;0,295671267;-2,31830379;42,03629011;230,7696375;382,8496896;378,4522747;372,8335053;477,19751;-1,651177193;46,0057711;;;;;;
12/12/2016 0:00;0,29821705;-2,233681483;42,62311802;230,9315773;380,1008453;375,4378815;370,0070999;475,9661697;-1,756103261;46,61290276;;;;;;
12/12/2016 1:00;0,330561117;-2,107812468;43,35760034;232,6449861;377,2392834;372,52849;367,4231092;474,3439696;-1,782620528;47,24803333;;;;;;
12/12/2016 2:00;0,305820817;-2,112160229;43,69943359;231,9161109;374,6588994;370,2286676;365,0811179;473,1005443;-1,656005377;47,4675992;;;;;;
12/12/2016 3:00;0,328004083;-2,060130824;44,56648594;234,5027193;372,068133;367,4309769;362,4480947;471,6385864;-1,755278037;48,3818948;;;;;;
12/12/2016 4:00;0,351959333;-1,957822245;45,06528589;234,6421681;369,5838507;364,8277759;360,0799837;470,4668749;-1,800582835;48,82369097;;;;;;
12/12/2016 5:00;0,3281723;-1,913602581;45,21386024;234,4752364;367,3632385;362,7457232;358,0897347;468,9194702;-1,737788674;48,86525149;;;;;;
12/12/2016 6:00;0,350781717;-1,775958903;45,67098115;235,2065993;365,045623;360,1542673;355,8332983;467,5725006;-1,851792301;49,29873235;;;;;;
12/12/2016 7:00;0,3613463;-1,489276843;37,24943363;190,6529589;362,7469204;358,4830912;354,0029454;466,1768495;-1,288296273;40,02700675;;;;;;
12/12/2016 8:00;0,584410583;-1,234832855;43,30218956;215,0860232;357,7991505;355,911106;352,6101366;464,8411589;-0,557219965;45,09424238;;;;;;
12/12/2016 9:00;1,253529767;-0,645718144;63,53963455;307,9698372;353,5035299;353,7167518;352,5094771;463,617586;0,326688601;63,8586641;;;;;;
12/12/2016 10:00;1,6115828;0,246744347;69,12622231;341,244792;354,0099501;353,1086529;353,524891;462,1985865;-0,298350264;69,17782822;;;;;;
