date;DNI;DryBulb;Pressure;Wspd;Elev;Azimuth;SB.NO.SAM;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
07/01/2007 17:00;0;7,8;999;1,6;0;244,7294429;204;204;304,552;300,67;-0,3703;-0,3703;0;8,094690588;7,348071536;264,6190737;0;0;0,3703
07/01/2007 18:00;0;7,1;999;1,8;0;248,3566431;204;204;288,492;285,129;-0,3703;-0,3703;0;7,214841857;6,751220174;265,5212364;0;0;0,3703
07/01/2007 19:00;0;6,4;999;1,9;0;248,4126596;204;204;274,515;271,564;-0,3703;-0,3703;0;7,089637692;6,528587696;270,1108839;0;0;0,3703
07/01/2007 20:00;0;5,7;999;1,5;0;248,419651;204;204;262,217;259,606;-0,3703;-0,3703;0;6,9861125;6,453924167;282,8351807;0;0;0,3703
07/01/2007 21:00;0;4,9;999;1,6;0;248,4262379;204;204;251,224;248,879;-0,3703;-0,3703;0;6,995914176;6,426701368;323,0315745;0;0;0,3703
07/01/2007 22:00;0;4,2;999;1,5;0;248,4334105;204;204;241,313;239,193;-0,3703;-0,3703;0;6,207268118;5,577031148;292,4188624;0;0;0,3703
07/01/2007 23:00;0;3,5;999;1,5;0;248,4406008;204;204;232,288;230,356;-0,3703;-0,3703;0;4,964933524;4,449873143;306,8006398;0;0;0,3703
08/01/2007 0:00;0;2,7;999;1,2;0;158,3234176;204;204;224,027;222,259;-0,3703;-0,3703;0;4,891635818;4,284849;304,3801;0;0;0,3703
08/01/2007 1:00;0;2;999;1,3;0;111,5456331;204;204;216,371;214,736;-0,3703;-0,3703;0;4,878527136;4,266081048;304,0674163;0;0;0,3703
08/01/2007 2:00;0;1,2;999;1,9;0;111,5383926;204;204;209,19;207,661;-0,3703;-0,3703;0;4,873138;4,279241813;302,1246155;0;0;0,3703
08/01/2007 3:00;0;0,8;999;1,3;0;111,5316246;204;204;202,521;201,11;-0,3703;-0,3703;0;4,8802166;4,281398462;302,3570043;0;0;0,3703
08/01/2007 4:00;0;0,3;999;0,7;0;111,5246046;204;204;196,318;195,013;-0,3703;-0,3703;0;4,888610032;4,252271833;380,2405554;0;0;0,3703
08/01/2007 5:00;0;0;999;0,4;0;111,5173062;204;204;190,508;189,293;-0,3703;-0,3703;0;4,871244692;4,256099361;430,508227;0;0;0,3703
08/01/2007 6:00;0;-0,2;999;0,2;0;111,6832978;204;204;185,041;183,907;-0,3703;-0,3703;0;4,8850234;4,22669025;419,8072932;0;0;0,3703
08/01/2007 7:00;0;-0,3;999;0,3;0;117,8622537;204;204;179,826;178,753;-0,3703;-0,3703;0;4,896078;4,239989;403,7215129;0;0;0,3703
08/01/2007 8:00;112;1,5;999;0,6;8,22349675;127,7514652;204;204;187,616;192,946;-0,3703;-0,3703;0;5,193064784;4,44609204;328,2206683;0;0;0,3703
08/01/2007 9:00;680;3,6;999;0,9;16,6045927;139,015312;54,6036;204;293;393;-0,378633;-0,378633;0;5,98369783;5,150068986;240,9159574;0;0;0,378633
08/01/2007 10:00;772;5,5;999;1,8;23,16282965;152,0192833;365,028;365,028;293;393;31,1896;-2,50324;33,6928;6,742639536;5,521726637;240,3375915;83,5109;0;2,50324
08/01/2007 11:00;884;7;999;2,4;27,25811542;166,6471616;311,513;311,513;293;393;28,0048;-2,42178;30,4266;6,875134386;5,659758446;226,9794235;76,0909;0;2,42178
08/01/2007 12:00;806;8,1;999;3,5;28,42734303;182,2658112;244,64;244,64;293;393;21,3587;-1,83636;23,195;7,433388831;6,191993167;210,3881869;59,7562;0;1,83636
08/01/2007 13:00;882;8,7;999;5,2;26,46126525;197,7031932;340,072;340,072;293;393;31,0161;-2,48163;33,4977;6,613020127;5,671332216;217,4931135;83,0668;0;2,48163
08/01/2007 14:00;870;8,8;999;4,2;21,5771487;211,9023173;466,447;466,447;293;393;44,2251;-2,76047;46,9856;6,631775859;5,649275307;218,1701131;113,935;0;2,76047
08/01/2007 15:00;575;8;999;2,4;14,42241825;224,3875883;358,585;358,585;293;393;32,9607;-2,52103;35,4817;6,620643981;5,631843453;200,1952848;87,5888;0;2,52103
08/01/2007 16:00;289;6,7;999;4;5,666841383;235,2249506;204;204;322,977;318,298;-0,3703;-0,3703;0;6,774581247;5,780651842;210,001459;0;0;0,3703
08/01/2007 17:00;0;5,4;999;4,2;0;244,7755524;204;204;303,897;299,945;-0,3703;-0,3703;0;6,460059386;5,659904293;264,5291097;0;0;0,3703
08/01/2007 18:00;0;4,9;999;3,3;0;248,5643818;204;204;287,646;284,246;-0,3703;-0,3703;0;5,1795028;4,662484936;262,3753047;0;0;0,3703
08/01/2007 19:00;0;4,5;999;2,6;0;248,582768;204;204;273,593;270,629;-0,3703;-0,3703;0;5,223722;4,626224023;262,7569494;0;0;0,3703
08/01/2007 20:00;0;4;999;2,4;0;248,5903087;204;204;261,223;258,596;-0,3703;-0,3703;0;5,199738545;4,617162224;259,1985519;0;0;0,3703
08/01/2007 21:00;0;3,5;999;3,7;0;248,5978137;204;204;250,096;247,722;-0,3703;-0,3703;0;5,188474667;4,567878082;266,3911079;0;0;0,3703
08/01/2007 22:00;0;3;999;3,7;0;248,6047531;204;204;240,055;237,909;-0,3703;-0,3703;0;5,138120714;4,548731649;255,4016503;0;0;0,3703
08/01/2007 23:00;0;2,6;999;5;0;248,6122701;204;204;230,852;228,883;-0,3703;-0,3703;0;5,05148925;4,521630128;268,0794289;0;0;0,3703
09/01/2007 0:00;0;2,3;999;4,5;0;160,555645;204;204;222,436;220,64;-0,3703;-0,3703;0;5,084715;4,48167397;267,3347893;0;0;0,3703
09/01/2007 1:00;0;2;999;5,2;0;111,3729079;204;204;214,628;212,964;-0,3703;-0,3703;0;5,022249438;4,450203889;274,3927012;0;0;0,3703
09/01/2007 2:00;0;1,7;999;5,5;0;111,3655429;204;204;207,358;205,815;-0,3703;-0,3703;0;5,067564267;4,470081452;290,306397;0;0;0,3703
09/01/2007 3:00;0;1,5;999;5,2;0;111,3578711;204;204;200,579;199,149;-0,3703;-0,3703;0;5,101957;4,4354535;302,1740372;0;0;0,3703
09/01/2007 4:00;0;1,3;999;4,5;0;111,3506385;204;204;194,248;192,919;-0,3703;-0,3703;0;5,04147575;4,430876;305,4349818;0;0;0,3703
09/01/2007 5:00;0;1,2;999;3,7;0;111,3432513;204;204;188,317;187,082;-0,3703;-0,3703;0;5,04893319;4,437536525;309,6461817;0;0;0,3703
09/01/2007 6:00;0;1,1;999;5;0;111,5111511;204;204;182,644;181,469;-0,3703;-0,3703;0;4,859628875;4,23537432;312,4415528;0;0;0,3703
09/01/2007 7:00;0;1,1;999;5;0;117,6833197;204;204;177,244;176,139;-0,3703;-0,3703;0;4,7943405;4,231281065;299,854036;0;0;0,3703
09/01/2007 8:00;3;1,9;999;3,5;8,2625526;127,5728262;204;204;172,182;171,158;-0,3703;-0,3703;0;4,69180125;4,119542902;250,4825863;0;0;0,3703
09/01/2007 9:00;202;3,2;999;4,5;16,66118605;138,8565414;204;204;214,895;243,348;-0,3703;-0,3703;0;5,018566415;4,113653311;247,12102;0;0;0,3703
09/01/2007 10:00;68;3,8;999;4,7;23,24268738;151,8316556;204;204;234,23;237,788;-0,3703;-0,3703;0;5,642450325;4,484504769;246,3748177;0;0;0,3703
09/01/2007 11:00;100;4,4;999;5;27,37673492;166,4989062;204;204;241,923;246,097;-0,3703;-0,3703;0;6,901791416;5,516350851;214,1696024;0;0;0,3703
09/01/2007 12:00;15;4,8;999;3,7;28,57110102;182,1462499;204;204;235,64;233,61;-0,3703;-0,3703;0;7,393250979;5,940098648;209,731235;0;0;0,3703
09/01/2007 13:00;152;5,2;999;3;26,61629752;197,6231222;204;204;248,36;258,118;-0,3703;-0,3703;0;7,227652643;6,219665227;202,7106723;0;0;0,3703
09/01/2007 14:00;11;5,1;999;3,3;21,7537362;211,8646683;204;204;244,124;241,915;-0,3703;-0,3703;0;9,302737489;8,005140612;206,3606298;0;0;0,3703
09/01/2007 15:00;4;4,7;999;2,8;14,60193595;224,3734935;204;204;234,782;232,784;-0,3703;-0,3703;0;12,82942838;11,44656119;184,3969921;0;0;0,3703
09/01/2007 16:00;9;4,2;999;3;5,835310767;235,2320127;204;204;226,225;224,394;-0,3703;-0,3703;0;15,28315386;13,34084648;180,8615308;0;0;0,3703
09/01/2007 17:00;0;3,6;999;5;0;244,8238938;204;204;218,225;216,515;-0,3703;-0,3703;0;13,56783776;12,32305627;248,0614866;0;0;0,3703
09/01/2007 18:00;0;3,4;999;5,5;0;248,752957;204;204;210,772;209,187;-0,3703;-0,3703;0;11,18346146;10,59005812;254,8465688;0;0;0,3703
09/01/2007 19:00;0;3,1;999;5,2;0;248,7630075;204;204;203,835;202,367;-0,3703;-0,3703;0;10,94302114;10,300761;228,2376279;0;0;0,3703
09/01/2007 20:00;0;2,8;999;5;0;248,7702745;204;204;197,343;195,975;-0,3703;-0,3703;0;10,65989454;9,813146219;234,0119359;0;0;0,3703
09/01/2007 21:00;0;2,5;999;4,7;0;248,7781567;204;204;191,239;189,962;-0,3703;-0,3703;0;10,05640913;9,509427933;235,9155131;0;0;0,3703
09/01/2007 22:00;0;1,9;999;3,7;0;248,7860977;204;204;185,497;184,306;-0,3703;-0,3703;0;9,979710462;9,405685;233,6678991;0;0;0,3703
09/01/2007 23:00;0;1,8;999;4;0;248,7934167;204;204;180,035;178,91;-0,3703;-0,3703;0;9,809853;9,277498435;237,0136909;0;0;0,3703
10/01/2007 0:00;0;1,5;999;3,7;0;160,5041268;204;204;174,834;173,774;-0,3703;-0,3703;0;9,721250571;9,1222095;234,9931165;0;0;0,3703
10/01/2007 1:00;0;1,4;999;5,5;0;111,1908945;204;204;169,788;168,767;-0,3703;-0,3703;0;9,605558467;9,049711214;234,3917267;0;0;0,3703
10/01/2007 2:00;0;1,2;999;4;0;111,1831037;204;204;164,994;164,038;-0,3703;-0,3703;0;9,530855846;8,974141917;238,6023331;0;0;0,3703
10/01/2007 3:00;0;1,1;999;3;0;111,1750294;204;204;160,431;159,531;-0,3703;-0,3703;0;9,515409444;8,862386973;235,5617226;0;0;0,3703
10/01/2007 4:00;0;0,9;999;3,5;0;111,1674736;204;204;156,007;155,144;-0,3703;-0,3703;0;9,542687423;8,99428283;236,92255;0;0;0,3703
10/01/2007 5:00;0;0,9;999;4,2;0;111,1596722;204;204;151,702;150,871;-0,3703;-0,3703;0;9,48809619;8,910252391;232,9975689;0;0;0,3703
10/01/2007 6:00;0;0,8;999;3,7;0;111,3276768;204;204;147,545;146,753;-0,3703;-0,3703;0;9,371213833;8,831357893;239,8164299;0;0;0,3703
10/01/2007 7:00;0;0,8;999;3;0;117,5052076;204;204;143,539;142,787;-0,3703;-0,3703;0;9,315671933;8,720450632;227,5010425;0;0;0,3703
10/01/2007 8:00;7;1,4;999;3,5;8,28875945;127,3931059;204;204;139,643;138,92;-0,3703;-0,3703;0;9,100559105;8,433083674;177,866291;0;0;0,3703
10/01/2007 9:00;83;2,2;999;5,5;16,7327407;138,6783318;204;204;158,255;169,679;-0,3703;-0,3703;0;9,354925111;8,387295552;184,2882355;0;0;0,3703
10/01/2007 10:00;3;2,9;999;6,8;23,3303058;151,6750175;204;204;159,811;158,897;-0,3703;-0,3703;0;9,622951737;8,573742628;187,0525813;0;0;0,3703
10/01/2007 11:00;14;3,7;999;6,2;27,4923732;166,3542927;204;204;155,382;154,52;-0,3703;-0,3703;0;9,682852216;8,66988945;182,020329;0;0;0,3703
10/01/2007 12:00;691;5,2;999;6,8;28,71338998;182,0102911;204;204;236,109;290,366;-0,3703;-0,3703;0;9,683000788;8,638579681;185,4409805;0;0;0,3703
10/01/2007 13:00;539;6,1;999;8,1;26,7805831;197,5488289;204;204;315,751;356,734;-0,3703;-0,3703;0;9,5830426;8,560185731;187,7132055;0;0;0,3703
10/01/2007 14:00;828;7;999;9,4;21,93935883;211,82462;423,082;423,082;293;393;31,5067;-2,55619;34,0629;9,538373833;8,498255635;202,1151642;84,3538;0;2,55619
10/01/2007 15:00;597;7,2;999;9,4;14,77547115;224,374822;383,812;383,812;293;393;35,602;-2,57547;38,1775;9,505453792;8,443066111;205,5833598;93,7508;0;2,57547
10/01/2007 16:00;226;6,7;999;8,4;6,0043146;235,2634481;204;204;322,769;318,04;-0,3703;-0,3703;0;9,384659441;8,409482853;204,3073557;0;0;0,3703
10/01/2007 17:00;0;5,8;999;12,2;0;244,854351;204;204;303,341;299,313;-0,3703;-0,3703;0;8,583624636;7,882617389;258,5410388;0;0;0,3703
10/01/2007 18:00;0;5,4;999;11,1;0;248,9173599;204;204;286,767;283,299;-0,3703;-0,3703;0;8,284940667;7,63339;274,0063349;0;0;0,3703
10/01/2007 19:00;0;5,1;999;10,2;0;248,9518125;204;204;272,42;269,395;-0,3703;-0,3703;0;8,330823304;7,786324955;291,510953;0;0;0,3703
10/01/2007 20:00;0;4,7;999;7,8;0;248,9594425;204;204;259,874;257,215;-0,3703;-0,3703;0;8,485455;7,87294732;265,3380119;0;0;0,3703
10/01/2007 21:00;0;4,3;999;6;0;248,9678198;204;204;248,771;246,407;-0,3703;-0,3703;0;8,398192324;7,802305238;256,6173081;0;0;0,3703
10/01/2007 22:00;0;4;999;5,7;0;248,976153;204;204;238,784;236,651;-0,3703;-0,3703;0;8,3712444;7,730260385;259,0746518;0;0;0,3703
10/01/2007 23:00;0;3,6;999;6,3;0;248,983823;204;204;229,667;227,717;-0,3703;-0,3703;0;7,571672;7,560179186;272,2259783;0;0;0,3703
11/01/2007 0:00;0;3,2;999;5;0;162,7496704;204;204;221,356;219,583;-0,3703;-0,3703;0;6,878633542;6,705732357;276,1428696;0;0;0,3703
11/01/2007 1:00;0;2,8;999;5;0;110,9996835;204;204;213,671;212,034;-0,3703;-0,3703;0;7,675047;7,241392;273,7610067;0;0;0,3703
11/01/2007 2:00;0;2,3;999;6,3;0;110,9915848;204;204;206,46;204,929;-0,3703;-0,3703;0;7,671843;7,199735667;271,5742989;0;0;0,3703
11/01/2007 3:00;0;2,1;999;5,5;0;110,9831422;204;204;199,747;198,331;-0,3703;-0,3703;0;7,687864;7,229643;274,0892354;0;0;0,3703
11/01/2007 4:00;0;1,9;999;5;0;110,9751467;204;204;193,464;192,147;-0,3703;-0,3703;0;7,618284286;7,1142865;272,9596781;0;0;0,3703
11/01/2007 5:00;0;1,8;999;6;0;110,9669431;204;204;187,496;186,253;-0,3703;-0,3703;0;7,582121;7,11909325;269,056665;0;0;0,3703
11/01/2007 6:00;0;1,6;999;5,7;0;111,1347843;204;204;181,844;180,678;-0,3703;-0,3703;0;7,546873333;7,075834;275,2022813;0;0;0,3703
11/01/2007 7:00;0;1,6;999;5,2;0;117,3167871;204;204;176,49;175,395;-0,3703;-0,3703;0;7,756029545;7,291593667;276,2973254;0;0;0,3703
11/01/2007 8:00;402;3,4;999;7,5;8,3417493;127,2200287;204;204;214,305;239,606;-0,3703;-0,3703;0;8,370619071;7,62658125;233,1881895;0;0;0,3703
11/01/2007 9:00;605;5,1;999;8,1;16,78288957;138,5026825;87,1224;204;293;393;-0,38925;-0,38925;0;9,178233348;8,124189424;236,8949768;0;0;0,38925
11/01/2007 10:00;754;7,3;999;7,8;23,43265628;151,5015819;362,481;362,481;293;393;33,3692;-2,52938;35,8986;11,59871109;9,713020342;236,1679085;88,5405;0;2,52938
11/01/2007 11:00;830;9;999;6,8;27,61605963;166,190846;297,046;297,046;293;393;26,4742;-2,39188;28,8661;14,05619219;11,17666011;233,5453207;72,5571;0;2,39188
11/01/2007 12:00;691;9,6;999;7,3;28,8652508;181,9086459;205,438;205,438;293;393;17,1919;-1,76001;18,9519;8,989796075;7,851577286;239,4934442;50,1808;0;1,76001
11/01/2007 13:00;415;9,8;999;5,2;26,95464488;197,4881098;123,588;204;293;393;8,61475;-1,61002;10,2248;9,020689057;7,887215564;234,5039851;30,1879;0;1,61002
11/01/2007 14:00;563;9,8;999;8,8;22,11795985;211,7966241;277,385;277,385;293;393;24,3894;-2,35172;26,7411;8,979019429;7,871153;234,8678294;67,7546;0;2,35172
11/01/2007 15:00;95;9;999;9,9;14,96363583;224,3827644;204;204;293;393;-0,3703;-0,3703;0;9,053029964;7,915518485;224,0069915;0;0;0,3703
11/01/2007 16:00;366;8,2;999;9,9;6,1831044;235,2892637;204;204;322,724;317,985;-0,3703;-0,3703;0;8,863342323;7,695074;230,0996861;0;0;0,3703
11/01/2007 17:00;0;7,1;999;12,2;0;244,9050308;204;204;303,376;299,368;-0,3703;-0,3703;0;8,084745571;7,287451939;282,2286191;0;0;0,3703
11/01/2007 18:00;0;6,3;999;10,2;0;249,0800992;204;204;286,891;283,442;-0,3703;-0,3703;0;8,397982833;7,81820105;303,3879374;0;0;0,3703
11/01/2007 19:00;0;5,6;999;8,4;0;249,1499612;204;204;272,637;269,633;-0,3703;-0,3703;0;8,908160524;8,097130514;303,5670721;0;0;0,3703
11/01/2007 20:00;0;4,9;999;7;0;249,1586719;204;204;260,124;257,47;-0,3703;-0,3703;0;8,612377407;7,886696644;312,421783;0;0;0,3703
11/01/2007 21:00;0;4,1;999;7;0;249,1666679;204;204;248,944;246,562;-0,3703;-0,3703;0;8,580326355;7,840916854;339,0828211;0;0;0,3703
11/01/2007 22:00;0;3,4;999;6,6;0;249,1753542;204;204;238,866;236,714;-0,3703;-0,3703;0;8,540638261;7,805575771;365,8031759;0;0;0,3703
11/01/2007 23:00;0;2,6;999;7,3;0;249,1841107;204;204;229,649;227,679;-0,3703;-0,3703;0;8,530607114;7,735102548;369,7339127;0;0;0,3703
12/01/2007 0:00;0;1,9;999;9,1;0;162,6995881;204;204;221,107;219,283;-0,3703;-0,3703;0;8,473844571;7,743701723;396,8152435;0;0;0,3703
12/01/2007 1:00;0;0,9;999;8,4;0;110,7992562;204;204;213,208;211,528;-0,3703;-0,3703;0;8,465525931;7,672279591;363,0316178;0;0;0,3703
12/01/2007 2:00;0;0;999;7,3;0;110,7907134;204;204;205,878;204,326;-0,3703;-0,3703;0;8,817625036;7,832540488;371,6419307;0;0;0,3703
12/01/2007 3:00;0;-0,6;999;6,2;0;110,7818464;204;204;199,06;197,623;-0,3703;-0,3703;0;8,851888226;7,907361942;408,4109848;0;0;0,3703
12/01/2007 4:00;0;-1,1;999;5;0;110,7734834;204;204;192,697;191,366;-0,3703;-0,3703;0;8,655576767;7,913487941;350,8198614;0;0;0,3703
12/01/2007 5:00;0;-1,5;999;4,7;0;110,7649595;204;204;186,701;185,454;-0,3703;-0,3703;0;8,608350762;7,85944247;356,6620478;0;0;0,3703
12/01/2007 6:00;0;-1,9;999;5,7;0;110,9383121;204;204;180,966;179,783;-0,3703;-0,3703;0;8,579784245;7,833661977;367,4348231;0;0;0,3703
12/01/2007 7:00;0;-2,1;999;3,5;0;117,137909;204;204;175,595;174,501;-0,3703;-0,3703;0;8,037059829;7,166907133;334,3082368;0;0;0,3703
12/01/2007 8:00;66;-0,7;999;3;8,386431817;127,0351297;204;204;178,718;181,036;-0,3703;-0,3703;0;7,634271725;6,765053872;298,6969157;0;0;0,3703
12/01/2007 9:00;620;0,9;999;3,7;16,86129428;138,317704;204;204;298,239;384,772;-0,3703;-0,3703;0;7,893123774;6,952418364;284,2801193;0;0;0,3703
12/01/2007 10:00;703;2,2;999;3,7;23,52729368;151,3292015;331,254;331,254;293;393;22,2501;-1,90624;24,1564;10,47813682;9,408559139;375,1116476;61,9236;0;1,90624
12/01/2007 11:00;866;3,4;999;2,8;27,74897635;166,0517476;316,281;316,281;293;393;28,5085;-2,43169;30,9402;12,2040191;11,01658649;367,1867238;77,2555;0;2,43169
12/01/2007 12:00;786;4,1;999;4,2;29,02307018;181,8028901;246,055;246,055;293;393;21,5093;-1,83916;23,3484;13,05727856;11,45341169;350,5839702;60,102;0;1,83916
12/01/2007 13:00;846;4,5;999;4,7;27,13706435;197,4047089;330,211;330,211;293;393;29,9779;-2,46084;32,4388;13,78922873;11,7490498;310,0084489;80,6582;0;2,46084
12/01/2007 14:00;844;4,5;999;4,5;22,30026257;211,7779056;454,343;454,343;293;393;42,9603;-2,73267;45,6929;13,7575041;11,8686799;293,1205226;110,979;0;2,73267
12/01/2007 15:00;482;3,9;999;3,5;15,1502321;224,387916;304,591;304,591;293;393;27,2729;-2,40744;29,6803;15,7730522;13,36008933;198,3866809;74,4001;0;2,40744
12/01/2007 16:00;326;2,8;999;4,5;6,379092017;235,3200641;204;204;322,673;317,923;-0,3703;-0,3703;0;17,76862011;14,64213626;179,0773221;0;0;0,3703
12/01/2007 17:00;0;1,6;999;5,5;0;244,9629295;204;204;303,299;299,285;-0,3703;-0,3703;0;14,27667002;12,14207716;222,1422859;0;0;0,3703
12/01/2007 18:00;0;1,1;999;6;0;249,3233409;204;204;286,721;283,251;-0,3703;-0,3703;0;10,99699147;10,14462174;242,9667523;0;0;0,3703
12/01/2007 19:00;0;0,6;999;2,8;0;249,3571748;204;204;272,523;269,533;-0,3703;-0,3703;0;9,976185087;9,379606262;234,5447767;0;0;0,3703
12/01/2007 20:00;0;0;999;2,6;0;249,36619;204;204;260,04;257,391;-0,3703;-0,3703;0;9,801376731;9,19967475;240,3957771;0;0;0,3703
12/01/2007 21:00;0;-0,5;999;2;0;249,3745272;204;204;248,95;246,587;-0,3703;-0,3703;0;9,623716267;9,054933037;244,1268446;0;0;0,3703
12/01/2007 22:00;0;-1;999;1,5;0;249,3836984;204;204;238,998;236,873;-0,3703;-0,3703;0;9,5636881;8,91756416;252,8774358;0;0;0,3703
12/01/2007 23:00;0;-1,5;999;0,7;0;249,392848;204;204;230,033;228,117;-0,3703;-0,3703;0;9,466029462;8,837075642;261,1848196;0;0;0,3703
13/01/2007 0:00;0;-1,3;999;1,2;0;164,9606059;204;204;221,783;220,019;-0,3703;-0,3703;0;9,381237769;8,786389353;277,151461;0;0;0,3703
13/01/2007 1:00;0;-1,1;999;1,6;0;110,5897802;204;204;214,132;212,501;-0,3703;-0,3703;0;9,291493455;8,630821569;299,6299144;0;0;0,3703
13/01/2007 2:00;0;-0,9;999;2,1;0;110,5808816;204;204;206,998;205,483;-0,3703;-0,3703;0;9,172849643;8,595259647;303,8937246;0;0;0,3703
13/01/2007 3:00;0;-0,7;999;3,5;0;110,5716888;204;204;200,257;198,832;-0,3703;-0,3703;0;9,111661857;8,474033966;303,3758326;0;0;0,3703
13/01/2007 4:00;0;-0,5;999;2,8;0;110,5629851;204;204;193,97;192,652;-0,3703;-0,3703;0;9,044637667;8,393964893;321,2473495;0;0;0,3703
13/01/2007 5:00;0;-0,4;999;3,7;0;110,5540344;204;204;188,004;186,76;-0,3703;-0,3703;0;8,994815658;8,36590384;335,9184519;0;0;0,3703
13/01/2007 6:00;0;-0,3;999;4,7;0;110,726105;204;204;182,307;181,129;-0,3703;-0,3703;0;8,978089649;8,3231792;337,8231187;0;0;0,3703
13/01/2007 7:00;0;-0,2;999;4;0;116,9569574;204;204;176,921;175,819;-0,3703;-0,3703;0;8,921051909;8,299565692;339,8757985;0;0;0,3703
13/01/2007 8:00;5;0,5;999;3,7;8,442105883;126,8496439;204;204;171,82;170,787;-0,3703;-0,3703;0;8,709745333;7,986862966;283,4164075;0;0;0,3703
13/01/2007 9:00;164;1,3;999;4;16,94152347;138,1388293;204;204;206,991;230,256;-0,3703;-0,3703;0;9,288099581;7,988232361;285,3836065;0;0;0,3703
13/01/2007 10:00;224;3,2;999;4,2;23,65412362;151,1694463;204;204;250,215;272,507;-0,3703;-0,3703;0;9,257673;8,263011551;288,691113;0;0;0,3703
13/01/2007 11:00;280;4,4;999;3;27,8877237;165,9111623;204;204;285,721;304,062;-0,3703;-0,3703;0;9,761991429;8,828222939;250,2943071;0;0;0,3703
13/01/2007 12:00;14;4,7;999;2,8;29,17675815;181,6847054;204;204;281,49;278,287;-0,3703;-0,3703;0;10,93455712;10,29918712;217,4930265;0;0;0,3703
13/01/2007 13:00;3;4,6;999;2,8;27,22015645;197,6805283;204;204;268,186;265,372;-0,3703;-0,3703;0;11,55947624;10,76372725;182,2245115;0;0;0,3703
13/01/2007 14:00;3;4,1;999;2,3;22,31610715;212,1395965;204;204;256,435;253,935;-0,3703;-0,3703;0;11,59362353;10,53937572;184,511263;0;0;0,3703
13/01/2007 15:00;37;3,6;999;2,1;15,11175797;224,7408476;204;204;245,908;243,661;-0,3703;-0,3703;0;11,52417778;10,6379975;174,9694311;0;0;0,3703
13/01/2007 16:00;18;3,1;999;2,2;6,277939233;235,6623385;204;204;236,374;234,335;-0,3703;-0,3703;0;11,68328163;10,7867863;178,025443;0;0;0,3703
13/01/2007 17:00;1;2,6;999;2,7;0;245,2849751;204;204;227,636;225,766;-0,3703;-0,3703;0;10,81032017;10,18805463;220,951883;0;0;0,3703
13/01/2007 18:00;0;2,3;999;5,2;0;249,5141224;204;204;219,46;217,711;-0,3703;-0,3703;0;9,666331135;8,977649;238,62718;0;0;0,3703
13/01/2007 19:00;0;1,9;999;4,2;0;249,5732753;204;204;211,915;210,31;-0,3703;-0,3703;0;9,478257609;8,925382629;240,6435491;0;0;0,3703
13/01/2007 20:00;0;2,1;999;3;0;249,5827976;204;204;204,977;203,509;-0,3703;-0,3703;0;9,36130176;8,817444667;242,1517618;0;0;0,3703
13/01/2007 21:00;0;1,9;999;2,8;0;249,5923272;204;204;198,503;197,138;-0,3703;-0,3703;0;9,229829053;8,683235316;251,821666;0;0;0,3703
13/01/2007 22:00;0;1,7;999;4,7;0;249,6010158;204;204;192,314;191,015;-0,3703;-0,3703;0;9,169696333;8,633146304;251,0203268;0;0;0,3703
13/01/2007 23:00;0;1,5;999;3;0;249,6104769;204;204;186,535;185,335;-0,3703;-0,3703;0;8,261285951;8,038391891;294,1038709;0;0;0,3703
14/01/2007 0:00;0;0,9;999;2,4;0;162,5928623;204;204;181,078;179,953;-0,3703;-0,3703;0;7,149534;6,912413;324,6404714;0;0;0,3703
14/01/2007 1:00;0;0,2;999;2,3;0;110,3708677;204;204;175,868;174,803;-0,3703;-0,3703;0;7,9030896;7,569134895;306,1822973;0;0;0,3703
14/01/2007 2:00;0;-0,5;999;1,6;0;110,361816;204;204;170,911;169,909;-0,3703;-0,3703;0;8,861428241;8,315916043;310,0067616;0;0;0,3703
14/01/2007 3:00;0;-0,8;999;1,3;0;110,35254;204;204;166,174;165,226;-0,3703;-0,3703;0;8,801774875;8,272337;292,4842443;0;0;0,3703
14/01/2007 4:00;0;-1,2;999;1;0;110,3428919;204;204;161,632;160,733;-0,3703;-0,3703;0;8,751974083;8,19672698;296,585999;0;0;0,3703
14/01/2007 5:00;0;-1,4;999;0,9;0;110,3337509;204;204;157,256;156,401;-0,3703;-0,3703;0;8,295708032;7,864354627;303,8976334;0;0;0,3703
14/01/2007 6:00;0;-1,7;999;0,6;0;110,5716756;204;204;153,046;152,233;-0,3703;-0,3703;0;8,680195415;8,100093941;323,0612065;0;0;0,3703
14/01/2007 7:00;0;-1,8;999;0,7;0;117,0356975;204;204;148,956;148,175;-0,3703;-0,3703;0;8,598086941;8,00322525;316,0526998;0;0;0,3703
14/01/2007 8:00;66;0,1;999;1,1;8,766863783;126,9719008;204;204;153,71;156,809;-0,3703;-0,3703;0;8,456406594;7,880058354;256,2928767;0;0;0,3703
14/01/2007 9:00;620;2,2;999;1,4;17,24960505;138,3129303;204;204;282,371;372,267;-0,3703;-0,3703;0;8,425052294;7,861499688;389,0585663;0;0;0,3703
14/01/2007 10:00;703;4;999;1,2;23,92740622;151,4191902;300,879;300,879;293;393;19,0233;-1,84273;20,866;9,0078945;7,98435525;356,0621363;54,5041;0;1,84273
