date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
12/02/2007 15:00;845;11,2;998;8,2;684,469;293;393;52,2993;3,11008;55,4094;5,958763667;4,80579937;;;;
12/02/2007 16:00;687;10,1;998;9,1;352,842;293;393;30,5151;2,48474;32,9998;5,957597675;4,794000394;;;;
12/02/2007 17:00;225;8,4;998;6,8;204;322,933;318,247;-0,3703;0,3703;0;5,688498295;4,608383213;;;;
12/02/2007 18:00;0;7,7;998;6;204;303,885;299,945;-0,3703;0,3703;0;7,319756156;5,702184295;;;;
12/02/2007 19:00;0;7;998;4,3;204;287,689;284,303;-0,3703;0,3703;0;7,793247685;6,095003508;;;;
12/02/2007 20:00;0;6,3;998;2,9;204;273,704;270,758;-0,3703;0,3703;0;6,371923196;5,631558534;;;;
12/02/2007 21:00;0;5,6;998;5,5;204;261,214;258,561;-0,3703;0,3703;0;5,299446632;4,727449625;;;;
12/02/2007 22:00;0;4,9;998;4,5;204;250,093;247,725;-0,3703;0,3703;0;5,320190211;4,729670818;;;;
12/02/2007 23:00;0;4,2;998;4,3;204;240,072;237,932;-0,3703;0,3703;0;5,290722636;4,6725752;;;;
13/02/2007 0:00;0;3,8;998;3,7;204;230,99;229,05;-0,3703;0,3703;0;5,303248682;4,672055676;;;;
13/02/2007 1:00;0;3,3;998;4;204;222,644;220,861;-0,3703;0,3703;0;5,211973;4,652843395;;;;
13/02/2007 2:00;0;2,9;998;4,5;204;214,897;213,246;-0,3703;0,3703;0;5,1964855;4,6037887;;;;
13/02/2007 3:00;0;2,7;998;4,9;204;207,681;206,149;-0,3703;0,3703;0;4,752518103;4,377082649;;;;
13/02/2007 4:00;0;2,5;998;4,5;204;200,957;199,538;-0,3703;0,3703;0;5,303831308;4,6389295;;;;
13/02/2007 5:00;0;2,4;998;5,1;204;194,622;193,292;-0,3703;0,3703;0;5,214821667;4,628296818;;;;
13/02/2007 6:00;0;2,2;998;5,7;204;188,617;187,366;-0,3703;0,3703;0;5,651625942;5,023580838;;;;
13/02/2007 7:00;0;2,3;998;8,6;204;182,834;181,636;-0,3703;0,3703;0;6,75257992;5,499008679;;;;
13/02/2007 8:00;563;5,1;998;8,6;204;288,542;365,381;-0,3703;0,3703;0;5,720396063;4,698209953;;;;
13/02/2007 9:00;755;7,9;998;7,4;554,259;293;393;42,316;2,82538;45,1414;5,627970844;4,658556292;;;;
13/02/2007 10:00;612;9,7;998;8,2;383,768;293;393;33,6009;2,54934;36,1502;6,014394679;4,88068893;;;;
13/02/2007 11:00;703;12;998;7,8;373,633;293;393;32,5912;2,52802;35,1192;5,966100536;4,833918243;;;;
13/02/2007 12:00;849;13,7;998;9,9;431,224;293;393;38,3123;2,65109;40,9634;6,027273692;4,854555375;;;;
13/02/2007 13:00;588;14,4;998;10,2;304,785;293;393;25,6908;2,38697;28,0778;6,026029619;4,865676443;;;;
13/02/2007 14:00;423;14,6;998;9,4;248,039;293;393;20,4114;1,82607;22,2375;5,990095125;4,83642408;;;;
13/02/2007 15:00;530;14,4;998;9,4;404,56;293;393;35,668;2,59352;38,2615;5,968427595;4,813439974;;;;
13/02/2007 16:00;162;13,1;998;10,2;204;293;393;-0,371665;0,371665;0;5,977053806;4,789017065;;;;
13/02/2007 17:00;1;11,5;998;8,6;204;323,182;318,554;-0,3703;0,3703;0;5,790593651;4,740267;;;;
13/02/2007 18:00;0;10,5;998;6,8;204;304,247;300,327;-0,3703;0,3703;0;5,150871088;4,288608404;;;;
13/02/2007 19:00;0;9,5;998;6;204;288,056;284,669;-0,3703;0,3703;0;5,466006694;4,735162191;;;;
13/02/2007 20:00;0;8,5;998;4;204;274,067;271,12;-0,3703;0,3703;0;5,51165581;4,735298511;;;;
13/02/2007 21:00;0;7,5;998;3;204;261,778;259,171;-0,3703;0,3703;0;6,744451521;5,439962467;;;;
13/02/2007 22:00;0;6,5;998;1,9;204;250,873;248,549;-0,3703;0,3703;0;5,739072886;5,307961244;;;;
13/02/2007 23:00;0;5,5;998;2,4;204;240,982;238,866;-0,3703;0,3703;0;5,286465677;4,667902125;;;;
14/02/2007 0:00;0;4,5;998;1,8;204;231,999;230,078;-0,3703;0,3703;0;5,314770241;4,730253667;;;;
14/02/2007 1:00;0;3,3;998;1,6;204;223,749;221,985;-0,3703;0,3703;0;5,2773955;4,682588625;;;;
14/02/2007 2:00;0;2,2;998;1,8;204;216,077;214,44;-0,3703;0,3703;0;5,245796944;4,648649433;;;;
14/02/2007 3:00;0;1,6;998;2,9;204;208,86;207,324;-0,3703;0,3703;0;5,2974225;4,669449098;;;;
14/02/2007 4:00;0;0,9;998;2,6;204;202,113;200,687;-0,3703;0,3703;0;5,230870769;4,634012586;;;;
14/02/2007 5:00;0;0,5;998;3,5;204;195,724;194,38;-0,3703;0,3703;0;5,23525815;4,609489625;;;;
14/02/2007 6:00;0;0;998;3,7;204;189,673;188,41;-0,3703;0,3703;0;5,233618235;4,597026538;;;;
14/02/2007 7:00;0;-0,1;998;3,8;204;183,939;182,752;-0,3703;0,3703;0;4,830288938;4,103269917;;;;
14/02/2007 8:00;55;1,2;998;4;204;192,701;198,734;-0,3703;0,3703;0;4,6376477;3,627958448;;;;
14/02/2007 9:00;103;2;998;4,3;204;219,209;234,962;-0,3703;0,3703;0;5,173734714;4,198465542;;;;
14/02/2007 10:00;162;3,2;998;3,5;204;255,024;274,923;-0,3703;0,3703;0;5,657021222;4,47425223;;;;
14/02/2007 11:00;4;2,9;998;3,2;204;254,682;252,197;-0,3703;0,3703;0;5,664602706;4,484496373;;;;
14/02/2007 12:00;28;3,6;998;3,2;204;244,242;242,016;-0,3703;0,3703;0;5,637864659;4,506472306;;;;
14/02/2007 13:00;39;3,9;998;2,9;204;293;393;-0,3703;0,3703;0;5,652767404;4,493191315;;;;
14/02/2007 14:00;42;4;998;3,2;204;322,995;318,324;-0,3703;0,3703;0;5,790624583;4,614014051;;;;
14/02/2007 15:00;3;3,6;998;4,3;204;303,8;299,823;-0,3703;0,3703;0;5,831730085;4,676030931;;;;
14/02/2007 16:00;4;3,1;998;4,7;204;287,358;283,919;-0,3703;0,3703;0;8,315929943;6,812907395;;;;
14/02/2007 17:00;0;2,4;998;6,5;204;272,975;269,942;-0,3703;0,3703;0;8,50897069;6,786733401;;;;
14/02/2007 18:00;0;1,8;998;5,1;204;260,356;257,682;-0,3703;0,3703;0;6,258726053;5,755231929;;;;
14/02/2007 19:00;0;1,2;998;6,2;204;249,046;246,638;-0,3703;0,3703;0;5,646238143;5,073797939;;;;
14/02/2007 20:00;0;0,6;998;7,8;204;238,77;236,577;-0,3703;0,3703;0;5,6234645;5,044885486;;;;
14/02/2007 21:00;0;-0,1;998;9,1;204;229,353;227,344;-0,3703;0,3703;0;5,553970438;5,011362;;;;
14/02/2007 22:00;0;-0,7;998;9,7;204;220,684;218,838;-0,3703;0,3703;0;5,524348273;4,957762;;;;
14/02/2007 23:00;0;-1,4;998;9,7;204;212,663;210,96;-0,3703;0,3703;0;5,5294705;4,938537;;;;
15/02/2007 0:00;0;-1,6;998;10,7;204;205,174;203,59;-0,3703;0,3703;0;5,4973726;4,905424133;;;;
15/02/2007 1:00;0;-1,8;998;11;204;198,166;196,693;-0,3703;0,3703;0;5,448215235;4,845363538;;;;
15/02/2007 2:00;0;-2;998;11;204;191,586;190,211;-0,3703;0,3703;0;5,434716231;4,86537;;;;
15/02/2007 3:00;0;-2,1;998;11,2;204;185,373;184,086;-0,3703;0,3703;0;5,374326;4,77551475;;;;
15/02/2007 4:00;0;-2,2;998;8,2;204;179,578;178,39;-0,3703;0,3703;0;5,336586722;4,766874619;;;;
15/02/2007 5:00;0;-2,2;998;7,8;204;174,09;172,974;-0,3703;0,3703;0;5,333586;4,695005;;;;
15/02/2007 6:00;0;-2,3;998;8,6;204;168,825;167,764;-0,3703;0,3703;0;4,73986635;4,17132381;;;;
15/02/2007 7:00;0;-2,3;998;10,2;204;163,736;162,72;-0,3703;0,3703;0;5,39115;4,716635;;;;
15/02/2007 8:00;14;-0,6;998;11,8;204;163,275;163,304;-0,3703;0,3703;0;6,152745389;5,360822765;;;;
15/02/2007 9:00;56;1,2;998;12,5;204;176,542;184,82;-0,3703;0,3703;0;8,124603108;6,948520614;;;;
15/02/2007 10:00;533;4,1;998;15,2;204;285,5;360,921;-0,3703;0,3703;0;8,046622363;7,123419536;;;;
15/02/2007 11:00;72;5,3;998;14,2;204;305,632;301,491;-0,3703;0,3703;0;8,402406373;7,459540394;;;;
15/02/2007 12:00;163;6,6;998;13,3;204;314,715;323,578;-0,3703;0,3703;0;8,50411364;7,564677487;;;;
15/02/2007 13:00;370;7,5;998;12,1;204;293;393;-0,395515;0,395515;0;8,367684044;7,374054819;;;;
15/02/2007 14:00;649;8,2;998;13,7;425,595;293;393;37,7545;2,63885;40,3934;8,429658604;7,404591043;;;;
15/02/2007 15:00;643;8,3;998;17,5;509,962;293;393;46,1239;2,82769;48,9516;8,781599671;7,804024343;;;;
15/02/2007 16:00;180;7,2;998;15,2;204;293;393;-0,37643;0,37643;0;10,93768861;9,43739802;;;;
15/02/2007 17:00;16;5,7;998;12,9;204;322,625;317,867;-0,3703;0,3703;0;11,40395913;10,02263877;;;;
15/02/2007 18:00;0;5,3;998;12,1;204;303,177;299,15;-0,3703;0,3703;0;10,767019;10,04829592;;;;
15/02/2007 19:00;0;4,8;998;12,9;204;286,522;283,039;-0,3703;0,3703;0;8,995406026;8,41569938;;;;
15/02/2007 20:00;0;4,4;998;12,1;204;272,087;269,046;-0,3703;0,3703;0;8,818068032;8,271204349;;;;
15/02/2007 21:00;0;4;998;11;204;259,407;256,72;-0,3703;0,3703;0;8,712430971;8,178913918;;;;
15/02/2007 22:00;0;3,5;998;10,2;204;248,121;245,72;-0,3703;0,3703;0;8,645963759;8,075337132;;;;
