;Wspd;Wdir;DryBulb;DNI;Pressure
26/04/1989 4:00;2,6;220;11,7;0;1009,15
26/04/1989 5:00;2;210;11,7;0;1009,15
26/04/1989 6:00;2,5;230;11,1;0;1009,15
26/04/1989 7:00;2,1;210;11,1;0;1009,15
26/04/1989 8:00;0;0;11,7;88;1009,15
26/04/1989 9:00;0;0;12,2;63;1009,15
26/04/1989 10:00;0;0;13,3;37;1009,15
26/04/1989 11:00;2;240;15,6;66;1009,15
26/04/1989 12:00;2,5;230;16,7;82;1009,15
26/04/1989 13:00;3,1;230;18,9;107;1009,15
26/04/1989 14:00;4,1;240;20;148;1009,15
26/04/1989 15:00;3,6;210;21,1;132;1009,15
26/04/1989 16:00;6,2;250;21,7;138;1009,15
26/04/1989 17:00;4,1;250;21,7;104;1009,15
26/04/1989 18:00;5,1;280;20,6;195;1009,15
26/04/1989 19:00;2,6;40;19,4;192;1009,15
26/04/1989 20:00;3;40;18,3;0;1009,15
26/04/1989 21:00;0;0;16,1;0;1009,15
26/04/1989 22:00;3;240;15;0;1009,15
26/04/1989 23:00;0;0;13,9;0;1009,15
27/04/1989 0:00;0;0;13,9;0;1009,15
27/04/1989 1:00;0;0;12,8;0;1009,15
27/04/1989 2:00;0;0;12,8;0;1009,15
27/04/1989 3:00;0;0;12,2;0;1009,15
27/04/1989 4:00;2;180;11,7;0;1009,15
27/04/1989 5:00;0;0;11,1;0;1009,15
27/04/1989 6:00;0;0;10,6;0;1009,15
27/04/1989 7:00;0;0;10,6;0;1009,15
27/04/1989 8:00;0;0;11,1;233;1009,15
27/04/1989 9:00;0;0;12,2;425;1009,15
27/04/1989 10:00;0;0;13,9;498;1009,15
27/04/1989 11:00;1,5;180;15,6;476;1009,15
27/04/1989 12:00;0;0;17,2;353;1009,15
27/04/1989 13:00;3,1;270;18,9;249;1009,15
27/04/1989 14:00;3,6;270;20,6;388;1009,15
27/04/1989 15:00;5,6;270;21,7;570;1009,15
27/04/1989 16:00;6,2;260;22,2;671;1009,15
27/04/1989 17:00;5,6;270;21,7;602;1009,15
27/04/1989 18:00;7,7;270;21,1;470;1009,15
27/04/1989 19:00;6,2;240;19,4;280;1009,15
27/04/1989 20:00;7,2;240;17,8;0;1009,15
27/04/1989 21:00;5,6;230;16,7;0;1009,15
27/04/1989 22:00;5,1;230;15;0;1009,15
27/04/1989 23:00;4,1;220;13,9;0;1009,15
28/04/1989 0:00;4,6;220;13,3;0;1009,15
28/04/1989 1:00;2,1;180;12,8;0;1009,15
28/04/1989 2:00;1,5;180;12,2;0;1009,15
28/04/1989 3:00;2;180;11,7;0;1009,15
28/04/1989 4:00;3,1;200;11,1;0;1009,15
28/04/1989 5:00;2,5;180;11,1;0;1009,15
28/04/1989 6:00;3;180;10,6;0;1009,15
28/04/1989 7:00;3,1;180;10,6;0;1009,15
28/04/1989 8:00;2,5;190;11,1;59;1009,15
28/04/1989 9:00;2,5;999;12,2;66;1009,15
28/04/1989 10:00;2,5;999;14,4;160;1009,15
28/04/1989 11:00;2,5;260;16,7;268;1009,15
28/04/1989 12:00;1,5;270;19,4;523;1009,15
28/04/1989 13:00;3;180;21,7;722;1009,15
28/04/1989 14:00;3,5;999;23,9;624;1009,15
28/04/1989 15:00;4,1;999;25,6;700;1009,15
28/04/1989 16:00;4,6;999;26,1;470;1009,15
28/04/1989 17:00;5,1;999;26,1;129;1009,15
28/04/1989 18:00;5,7;999;24,4;25;1009,15
28/04/1989 19:00;6,2;50;22,8;15;1009,15
28/04/1989 20:00;5,1;999;20,6;0;1009,15
28/04/1989 21:00;4,1;999;18,9;0;1009,15
28/04/1989 22:00;3;210;16,7;0;1009,15
28/04/1989 23:00;2,3;999;15,6;0;1009,15
29/04/1989 0:00;1,5;999;13,9;0;1009,15
29/04/1989 1:00;0,9;999;13,3;0;1009,15
29/04/1989 2:00;0;999;12,8;0;1009,15
29/04/1989 3:00;0,4;999;11,7;0;1009,15
29/04/1989 4:00;1,1;999;10;0;1009,15
29/04/1989 5:00;0;999;9,4;0;1009,15
29/04/1989 6:00;0,1;999;8,9;0;1009,15
29/04/1989 7:00;0;0;8,3;0;1009,15
29/04/1989 8:00;0,5;999;9,4;492;1009,15
29/04/1989 9:00;1;999;10,6;630;1009,15
29/04/1989 10:00;1,5;180;13,3;744;1009,15
29/04/1989 11:00;2;999;16,1;829;1009,15
29/04/1989 12:00;2,5;260;19,4;892;1009,15
29/04/1989 13:00;5,1;230;22,2;930;1009,15
29/04/1989 14:00;5,1;230;25,6;940;1009,15
29/04/1989 15:00;7,2;230;27,2;921;1009,15
29/04/1989 16:00;6,2;290;27,8;876;1009,15
29/04/1989 17:00;0;0;27,2;807;1009,15
29/04/1989 18:00;3;200;26,1;712;1009,15
29/04/1989 19:00;5,7;310;23,3;593;1009,15
29/04/1989 20:00;0;0;21,1;0;1009,15
29/04/1989 21:00;3;230;18,3;0;1009,15
29/04/1989 22:00;2,1;210;16,1;0;1009,15
29/04/1989 23:00;2;230;14,4;0;1009,15
30/04/1989 0:00;0;0;13,3;0;1009,15
30/04/1989 1:00;1,5;210;12,2;0;1009,15
30/04/1989 2:00;0;0;11,7;0;1009,15
30/04/1989 3:00;1;210;11,7;0;1009,15
30/04/1989 4:00;1,5;200;11,1;0;1009,15
30/04/1989 5:00;0;0;11,1;0;1009,15
30/04/1989 6:00;0;0;10,6;0;1009,15
30/04/1989 7:00;0;0;10,6;0;1009,15
30/04/1989 8:00;0;0;11,7;492;1009,15
30/04/1989 9:00;1,5;180;12,8;634;1009,15
30/04/1989 10:00;3,1;170;14,4;744;1009,15
30/04/1989 11:00;3,6;180;16,7;829;1009,15
30/04/1989 12:00;1,5;210;19,4;892;1009,15
30/04/1989 13:00;4,1;210;21,7;930;1009,15
30/04/1989 14:00;2;270;23,9;940;1009,15
30/04/1989 15:00;1,5;230;25,6;924;1009,15
30/04/1989 16:00;4,1;290;25,6;876;1009,15
30/04/1989 17:00;3;230;25,6;807;1009,15
30/04/1989 18:00;6,6;230;24,4;712;1009,15
30/04/1989 19:00;4,1;250;22,8;593;1009,15
30/04/1989 20:00;4,1;250;20,6;441;1009,15
30/04/1989 21:00;3;230;18,3;0;1009,15
30/04/1989 22:00;4,1;250;16,7;0;1009,15
30/04/1989 23:00;3,6;230;15,6;0;1009,15
01/05/1989 0:00;3;230;14,4;0;1009,15
01/05/1989 1:00;0;0;13,9;0;1009,15
01/05/1989 2:00;3,1;280;13,3;0;1009,15
01/05/1989 3:00;2,1;280;13,3;0;1009,15
01/05/1989 4:00;2,1;130;13,3;0;1009,15
01/05/1989 5:00;0;0;13,9;0;1009,15
01/05/1989 6:00;3,1;40;13,9;0;1009,15
01/05/1989 7:00;0;0;13,9;0;1009,15
01/05/1989 8:00;1,5;30;14,4;470;1009,15
01/05/1989 9:00;2,6;60;15,6;608;1009,15
01/05/1989 10:00;3,1;130;17,2;716;1009,15
01/05/1989 11:00;2,6;90;19,4;801;1009,15
01/05/1989 12:00;4,1;120;21,7;861;1009,15
01/05/1989 13:00;0;0;23,9;899;1009,15
01/05/1989 14:00;2,1;90;25,6;908;1009,15
01/05/1989 15:00;3,1;240;26,7;889;1009,15
01/05/1989 16:00;3,1;250;27,2;845;1009,15
01/05/1989 17:00;2,6;270;27,2;776;1009,15
01/05/1989 18:00;3,1;270;26,1;684;1009,15
01/05/1989 19:00;4,1;210;24,4;567;1009,15
01/05/1989 20:00;5,1;240;22,8;416;1009,15
01/05/1989 21:00;5,1;230;20,6;0;1009,15
01/05/1989 22:00;3,1;250;18,9;0;1009,15
01/05/1989 23:00;3,1;250;17,8;0;1009,15
02/05/1989 0:00;1,5;260;17,2;0;1009,15
02/05/1989 1:00;0;0;16,7;0;1009,15
02/05/1989 2:00;0;0;15,6;0;1009,15
02/05/1989 3:00;0;0;15,6;0;1009,15
02/05/1989 4:00;0;0;15;0;1009,15
02/05/1989 5:00;0;0;14,4;0;1009,15
02/05/1989 6:00;0;0;14,4;0;1009,15
02/05/1989 7:00;0;0;14,4;0;1009,15
02/05/1989 8:00;1;60;15;41;1009,15
02/05/1989 9:00;2,1;60;15,6;164;1009,15
02/05/1989 10:00;3,1;50;17,2;211;1009,15
02/05/1989 11:00;2,1;999;18,9;460;1009,15
02/05/1989 12:00;0;0;20;728;1009,15
02/05/1989 13:00;1;120;22,2;662;1009,15
02/05/1989 14:00;1,7;999;23,3;690;1009,15
02/05/1989 15:00;2,4;999;24,4;649;1009,15
02/05/1989 16:00;3,1;260;25;507;1009,15
02/05/1989 17:00;2,3;999;24,4;457;1009,15
02/05/1989 18:00;1,5;999;23,9;283;1009,15
02/05/1989 19:00;5,1;270;22,8;94;1009,15
02/05/1989 20:00;6,2;250;21,1;31;1009,15
02/05/1989 21:00;5,1;999;19,4;0;1009,15
02/05/1989 22:00;4,1;240;18,3;0;1009,15
02/05/1989 23:00;5,1;270;17,2;0;1009,15
03/05/1989 0:00;2,1;230;16,7;0;1009,15
03/05/1989 1:00;4,1;200;16,1;0;1009,15
03/05/1989 2:00;4,1;210;15,6;0;1009,15
03/05/1989 3:00;2,1;190;15,6;0;1009,15
03/05/1989 4:00;2,1;190;15,6;0;1009,15
03/05/1989 5:00;3,1;190;15,6;0;1009,15
03/05/1989 6:00;1;180;15;0;1009,15
03/05/1989 7:00;1;170;15;0;1009,15
03/05/1989 8:00;2,1;210;15,6;97;1009,15
03/05/1989 9:00;0;0;16,7;116;1009,15
03/05/1989 10:00;0;0;18,3;195;1009,15
03/05/1989 11:00;0;999;19,4;482;1009,15
03/05/1989 12:00;0;0;20,6;558;1009,15
03/05/1989 13:00;2,1;270;22,2;460;1009,15
03/05/1989 14:00;2,4;999;23,9;372;1009,15
03/05/1989 15:00;2,8;999;25;290;1009,15
03/05/1989 16:00;3,1;320;25;211;1009,15
03/05/1989 17:00;8,2;250;25;170;1009,15
03/05/1989 18:00;7,2;250;24,4;148;1009,15
03/05/1989 19:00;6,2;240;23,3;164;1009,15
03/05/1989 20:00;5,1;240;21,7;170;1009,15
03/05/1989 21:00;5,1;210;20,6;0;1009,15
03/05/1989 22:00;5,1;220;19,4;0;1009,15
03/05/1989 23:00;4,1;220;18,3;0;1009,15
04/05/1989 0:00;3,1;210;17,8;0;1009,15
04/05/1989 1:00;3,1;220;17,2;0;1009,15
04/05/1989 2:00;3,1;230;16,7;0;1009,15
04/05/1989 3:00;3,1;220;16,1;0;1009,15
04/05/1989 4:00;0;0;15;0;1009,15
04/05/1989 5:00;2,1;999;14,4;0;1009,15
04/05/1989 6:00;0;0;13,9;0;1009,15
04/05/1989 7:00;3,1;140;13,9;0;1009,15
04/05/1989 8:00;2,1;140;14,4;495;1009,15
04/05/1989 9:00;2,1;170;15,6;646;1009,15
04/05/1989 10:00;6,2;120;17,2;750;1009,15
04/05/1989 11:00;6,2;80;19,4;776;1009,15
04/05/1989 12:00;6,2;70;21,1;851;1009,15
04/05/1989 13:00;3,1;50;23,3;911;1009,15
04/05/1989 14:00;4,1;50;25;845;1009,15
04/05/1989 15:00;4,1;30;26,1;804;1009,15
04/05/1989 16:00;2,1;80;26,7;807;1009,15
04/05/1989 17:00;4,1;40;26,7;735;1009,15
04/05/1989 18:00;0;0;25,6;649;1009,15
04/05/1989 19:00;0;0;23,9;529;1009,15
04/05/1989 20:00;2,6;60;22,2;375;1009,15
04/05/1989 21:00;3,1;50;20,6;0;1009,15
04/05/1989 22:00;2,1;350;18,9;0;1009,15
04/05/1989 23:00;3,1;90;18,3;0;1009,15
05/05/1989 0:00;0;0;17,2;0;1009,15
05/05/1989 1:00;0;0;16,7;0;1009,15
05/05/1989 2:00;3,1;60;16,1;0;1009,15
05/05/1989 3:00;3,1;50;15,6;0;1009,15
05/05/1989 4:00;6,2;80;15;0;1009,15
05/05/1989 5:00;6,2;90;15;0;1009,15
05/05/1989 6:00;6,2;50;15;0;1009,15
05/05/1989 7:00;6,2;80;15;0;1009,15
05/05/1989 8:00;7,7;60;15,6;356;1009,15
05/05/1989 9:00;9,3;60;16,7;375;1009,15
05/05/1989 10:00;8,2;80;17,8;678;1009,15
05/05/1989 11:00;8,7;60;20;820;1009,15
05/05/1989 12:00;9,3;70;21,7;817;1009,15
05/05/1989 13:00;9,3;60;23,3;750;1009,15
05/05/1989 14:00;8,2;80;25;753;1009,15
05/05/1989 15:00;8,2;60;26,1;602;1009,15
05/05/1989 16:00;8,2;70;26,7;567;1009,15
05/05/1989 17:00;7,2;999;26,1;712;1009,15
05/05/1989 18:00;6,2;70;25,6;681;1009,15
05/05/1989 19:00;3,1;30;23,9;577;1009,15
05/05/1989 20:00;3,1;80;22,8;470;1009,15
05/05/1989 21:00;2,1;70;21,1;0;1009,15
05/05/1989 22:00;2,1;30;19,4;0;1009,15
05/05/1989 23:00;2,1;50;18,3;0;1009,15
06/05/1989 0:00;3,1;50;17,8;0;1009,15
06/05/1989 1:00;3,1;60;17,2;0;1009,15
06/05/1989 2:00;3,1;50;17,2;0;1009,15
06/05/1989 3:00;1,5;60;17,2;0;1009,15
06/05/1989 4:00;3,1;60;17,2;0;1009,15
06/05/1989 5:00;4,1;50;16,7;0;1009,15
06/05/1989 6:00;3,1;60;17,2;0;1009,15
06/05/1989 7:00;1;30;17,2;0;1009,15
06/05/1989 8:00;4,1;50;17,8;485;1009,15
06/05/1989 9:00;8,2;70;17,8;624;1009,15
06/05/1989 10:00;8,2;50;18,9;731;1009,15
06/05/1989 11:00;6,2;80;20;810;1009,15
06/05/1989 12:00;4,1;80;21,7;870;1009,15
06/05/1989 13:00;4,1;30;22,8;905;1009,15
06/05/1989 14:00;3,6;999;23,9;914;1009,15
06/05/1989 15:00;3,1;110;25;895;1009,15
06/05/1989 16:00;6,2;30;25;854;1009,15
06/05/1989 17:00;3,1;20;25;785;1009,15
06/05/1989 18:00;5,1;360;23,9;700;1009,15
06/05/1989 19:00;2,1;60;22,8;583;1009,15
06/05/1989 20:00;3,1;100;22,2;425;1009,15
06/05/1989 21:00;1,5;150;21,1;0;1009,15
06/05/1989 22:00;1;70;20;0;1009,15
06/05/1989 23:00;1;160;19,4;0;1009,15
07/05/1989 0:00;3,1;200;18,9;0;1009,15
07/05/1989 1:00;2,1;190;18,9;0;1009,15
07/05/1989 2:00;1,5;170;18,3;0;1009,15
07/05/1989 3:00;1,5;170;17,8;0;1009,15
07/05/1989 4:00;1;170;17,8;0;1009,15
07/05/1989 5:00;1,5;120;17,8;0;1009,15
07/05/1989 6:00;2,6;40;17,2;0;1009,15
07/05/1989 7:00;2,1;70;17,2;0;1009,15
07/05/1989 8:00;2,6;30;17,2;116;1009,15
07/05/1989 9:00;4,1;40;17,8;372;1009,15
07/05/1989 10:00;2,1;80;18,9;479;1009,15
07/05/1989 11:00;3,1;70;20,6;589;1009,15
07/05/1989 12:00;3,1;40;21,7;608;1009,15
07/05/1989 13:00;2,1;30;22,8;716;1009,15
07/05/1989 14:00;2,4;999;23,9;839;1009,15
07/05/1989 15:00;2,8;999;25;845;1009,15
07/05/1989 16:00;3,1;20;25;776;1009,15
07/05/1989 17:00;2,6;30;25;766;1009,15
07/05/1989 18:00;1,5;300;24,4;728;1009,15
07/05/1989 19:00;3,1;290;23,3;514;1009,15
07/05/1989 20:00;2,1;300;22,2;261;1009,15
07/05/1989 21:00;0;0;21,1;0;1009,15
07/05/1989 22:00;1,5;180;20,6;0;1009,15
07/05/1989 23:00;0;0;19,4;0;1009,15
08/05/1989 0:00;2,6;200;18,9;0;1009,15
08/05/1989 1:00;2,1;200;18,9;0;1009,15
08/05/1989 2:00;2,1;190;18,9;0;1009,15
08/05/1989 3:00;0;0;18,9;0;1009,15
08/05/1989 4:00;0;0;18,9;0;1009,15
08/05/1989 5:00;0;0;18,9;0;1009,15
08/05/1989 6:00;0;0;18,9;0;1009,15
08/05/1989 7:00;2,1;30;19,4;0;1009,15
08/05/1989 8:00;1;180;19,4;488;1009,15
08/05/1989 9:00;0;0;19,4;627;1009,15
08/05/1989 10:00;4,1;260;20;731;1009,15
08/05/1989 11:00;7,2;999;20,6;813;1009,15
08/05/1989 12:00;10,3;200;21,1;870;1009,15
08/05/1989 13:00;9,3;220;22,2;905;1009,15
08/05/1989 14:00;6,2;210;22,8;914;1009,15
08/05/1989 15:00;6,2;230;23,3;899;1009,15
08/05/1989 16:00;7,2;230;22,8;854;1009,15
08/05/1989 17:00;5,1;240;23,3;788;1009,15
08/05/1989 18:00;5,1;240;22,8;700;1009,15
08/05/1989 19:00;6,2;240;22,2;586;1009,15
08/05/1989 20:00;6,2;250;21,7;425;1009,15
08/05/1989 21:00;7,2;260;21,1;0;1009,15
08/05/1989 22:00;3,1;240;20,6;0;1009,15
08/05/1989 23:00;2,1;220;20;0;1009,15
09/05/1989 0:00;2,6;170;20;0;1009,15
09/05/1989 1:00;2,1;190;20;0;1009,15
09/05/1989 2:00;2,1;190;19,4;0;1009,15
09/05/1989 3:00;2,1;180;18,3;0;1009,15
09/05/1989 4:00;2,1;170;17,2;0;1009,15
09/05/1989 5:00;2,1;170;16,7;0;1009,15
09/05/1989 6:00;1;160;15,6;0;1009,15
09/05/1989 7:00;0;0;15,6;0;1009,15
09/05/1989 8:00;0;0;16,1;488;1009,15
09/05/1989 9:00;0;0;16,7;627;1009,15
09/05/1989 10:00;0;0;17,2;731;1009,15
09/05/1989 11:00;3,1;50;18,9;813;1009,15
09/05/1989 12:00;1,5;999;20;873;1009,15
09/05/1989 13:00;3,1;140;21,1;908;1009,15
09/05/1989 14:00;4,1;170;22,2;914;1009,15
09/05/1989 15:00;4,1;200;22,8;899;1009,15
09/05/1989 16:00;5,1;230;23,3;854;1009,15
09/05/1989 17:00;9,3;240;22,8;788;1009,15
09/05/1989 18:00;6,2;250;22,2;700;1009,15
09/05/1989 19:00;5,1;230;21,7;586;1009,15
09/05/1989 20:00;5,1;250;20,6;422;1009,15
09/05/1989 21:00;3,1;230;19,4;0;1009,15
09/05/1989 22:00;3,1;220;18,3;0;1009,15
09/05/1989 23:00;3,1;180;17,8;0;1009,15
10/05/1989 0:00;2,1;190;17,2;0;1009,15
10/05/1989 1:00;0;0;16,7;0;1009,15
10/05/1989 2:00;2,1;190;16,1;0;1009,15
10/05/1989 3:00;2,1;260;15,6;0;1009,15
10/05/1989 4:00;2,1;210;15;0;1009,15
10/05/1989 5:00;3,1;210;14,4;0;1009,15
10/05/1989 6:00;2,1;210;13,9;0;1009,15
10/05/1989 7:00;2,1;210;13,3;0;1009,15
10/05/1989 8:00;0;0;14,4;492;1009,15
10/05/1989 9:00;0;0;15;630;1009,15
10/05/1989 10:00;2,1;270;16,1;731;1009,15
10/05/1989 11:00;3,1;240;17,2;813;1009,15
10/05/1989 12:00;2,1;250;19,4;873;1009,15
10/05/1989 13:00;4,1;250;20,6;908;1009,15
10/05/1989 14:00;5,1;240;21,7;914;1009,15
10/05/1989 15:00;4,1;240;22,8;899;1009,15
10/05/1989 16:00;7,7;300;23,3;854;1009,15
10/05/1989 17:00;8,2;300;22,8;788;1009,15
10/05/1989 18:00;6,2;280;22,2;700;1009,15
10/05/1989 19:00;7,7;270;21,1;589;1009,15
10/05/1989 20:00;6,2;280;20;422;1009,15
10/05/1989 21:00;6,2;280;18,9;0;1009,15
10/05/1989 22:00;2,1;270;17,2;0;1009,15
10/05/1989 23:00;3,1;250;16,1;0;1009,15
11/05/1989 0:00;3,1;250;15,6;0;1009,15
11/05/1989 1:00;4,1;270;15,6;0;1009,15
11/05/1989 2:00;3,1;260;15;0;1009,15
11/05/1989 3:00;0;0;14,4;0;1009,15
11/05/1989 4:00;1;190;14,4;0;1009,15
11/05/1989 5:00;0;0;13,9;0;1009,15
11/05/1989 6:00;0;0;13,3;0;1009,15
11/05/1989 7:00;0;0;13,3;0;1009,15
11/05/1989 8:00;0;0;13,9;126;1009,15
11/05/1989 9:00;0;0;15;230;1009,15
11/05/1989 10:00;0;0;16,1;403;1009,15
11/05/1989 11:00;0;0;17,8;482;1009,15
11/05/1989 12:00;2,1;350;19,4;321;1009,15
11/05/1989 13:00;3,1;350;21,1;271;1009,15
11/05/1989 14:00;5,1;310;22,2;214;1009,15
11/05/1989 15:00;4,1;340;23,3;264;1009,15
11/05/1989 16:00;3,1;300;23,9;192;1009,15
11/05/1989 17:00;5,6;999;23,3;148;1009,15
11/05/1989 18:00;8,2;230;22,8;110;1009,15
11/05/1989 19:00;7,2;240;21,7;53;1009,15
11/05/1989 20:00;9,3;230;20;47;1009,15
11/05/1989 21:00;6,2;220;18,9;0;1009,15
11/05/1989 22:00;5,1;240;17,8;0;1009,15
11/05/1989 23:00;2,1;230;16,7;0;1009,15
12/05/1989 0:00;3,1;220;15,6;0;1009,15
12/05/1989 1:00;3,1;220;15,6;0;1009,15
12/05/1989 2:00;3,1;220;14,4;0;1009,15
12/05/1989 3:00;3,1;190;13,3;0;1009,15
12/05/1989 4:00;2,1;170;12,2;0;1009,15
12/05/1989 5:00;2,1;190;11,1;0;1009,15
12/05/1989 6:00;2,1;190;10,6;0;1009,15
12/05/1989 7:00;2,1;190;10;0;1009,15
12/05/1989 8:00;1,5;999;11,1;82;1009,15
12/05/1989 9:00;1;50;12,2;340;1009,15
12/05/1989 10:00;2,1;60;13,9;356;1009,15
12/05/1989 11:00;0;0;16,7;498;1009,15
12/05/1989 12:00;2,1;100;19,4;763;1009,15
12/05/1989 13:00;0;0;21,7;630;1009,15
12/05/1989 14:00;2,1;330;23,3;611;1009,15
12/05/1989 15:00;2,6;260;24,4;542;1009,15
12/05/1989 16:00;2,1;240;25,6;340;1009,15
12/05/1989 17:00;3,6;260;25;454;1009,15
12/05/1989 18:00;5,4;999;23,9;321;1009,15
12/05/1989 19:00;7,2;270;22,2;160;1009,15
12/05/1989 20:00;7,2;250;20;132;1009,15
12/05/1989 21:00;5,1;270;17,8;0;1009,15
12/05/1989 22:00;6,2;290;16,1;0;1009,15
12/05/1989 23:00;3,1;280;15;0;1009,15
13/05/1989 0:00;1;190;13,9;0;1009,15
13/05/1989 1:00;3,1;180;13,3;0;1009,15
13/05/1989 2:00;2,1;190;12,8;0;1009,15
13/05/1989 3:00;1,5;190;12,8;0;1009,15
13/05/1989 4:00;0;0;12,8;0;1009,15
13/05/1989 5:00;1;180;12,8;0;1009,15
13/05/1989 6:00;2,1;170;12,8;0;1009,15
13/05/1989 7:00;0;0;12,8;0;1009,15
13/05/1989 8:00;0;0;13,3;12;1009,15
13/05/1989 9:00;0;0;14,4;18;1009,15
13/05/1989 10:00;0;0;15,6;15;1009,15
13/05/1989 11:00;3,1;260;17,2;22;1009,15
13/05/1989 12:00;3,1;240;19,4;25;1009,15
13/05/1989 13:00;6,2;250;21,1;22;1009,15
13/05/1989 14:00;7,2;250;22,2;18;1009,15
13/05/1989 15:00;7,2;240;23,9;15;1009,15
13/05/1989 16:00;8,2;240;23,9;18;1009,15
13/05/1989 17:00;8,2;240;23,9;31;1009,15
13/05/1989 18:00;8,2;230;23,3;28;1009,15
13/05/1989 19:00;8,2;230;21,7;15;1009,15
13/05/1989 20:00;8,2;230;20;12;1009,15
13/05/1989 21:00;6,2;240;18,3;0;1009,15
13/05/1989 22:00;4,1;230;17,2;0;1009,15
13/05/1989 23:00;3,1;190;16,7;0;1009,15
14/05/1989 0:00;3,1;200;15,6;0;1009,15
14/05/1989 1:00;4,1;200;15;0;1009,15
14/05/1989 2:00;2,6;190;14,4;0;1009,15
14/05/1989 3:00;2,1;270;14,4;0;1009,15
14/05/1989 4:00;2,1;280;13,9;0;1009,15
14/05/1989 5:00;2,1;270;13,3;0;1009,15
14/05/1989 6:00;2,1;240;13,3;0;1009,15
14/05/1989 7:00;2,1;240;13,3;0;1009,15
14/05/1989 8:00;3,1;240;13,9;22;1009,15
14/05/1989 9:00;4,1;240;15,6;15;1009,15
14/05/1989 10:00;5,1;240;16,7;22;1009,15
14/05/1989 11:00;5,1;260;18,9;34;1009,15
14/05/1989 12:00;6,2;250;20,6;198;1009,15
14/05/1989 13:00;6,2;220;22,8;126;1009,15
14/05/1989 14:00;5,1;200;23,9;88;1009,15
14/05/1989 15:00;5,1;210;25;69;1009,15
14/05/1989 16:00;2,1;220;25,6;37;1009,15
14/05/1989 17:00;7,2;210;25;44;1009,15
14/05/1989 18:00;8,2;230;23,9;44;1009,15
14/05/1989 19:00;8,2;220;22,8;41;1009,15
14/05/1989 20:00;7,2;210;21,1;28;1009,15
14/05/1989 21:00;6,2;220;19,4;0;1009,15
14/05/1989 22:00;4,1;240;18,3;0;1009,15
14/05/1989 23:00;3,1;220;17,8;0;1009,15
15/05/1989 0:00;1;180;16,7;0;1009,15
15/05/1989 1:00;2,1;180;15,6;0;1009,15
15/05/1989 2:00;2,1;170;15;0;1009,15
15/05/1989 3:00;2,1;180;14,4;0;1009,15
15/05/1989 4:00;1;170;14,4;0;1009,15
15/05/1989 5:00;2,1;160;13,9;0;1009,15
15/05/1989 6:00;0;0;13,3;0;1009,15
15/05/1989 7:00;1;150;13,9;0;1009,15
15/05/1989 8:00;0;0;14,4;479;1009,15
15/05/1989 9:00;1,5;999;15,6;255;1009,15
15/05/1989 10:00;3,1;230;17,2;239;1009,15
15/05/1989 11:00;2,1;310;19,4;151;1009,15
15/05/1989 12:00;2,1;330;21,7;290;1009,15
15/05/1989 13:00;2,1;240;23,9;324;1009,15
15/05/1989 14:00;4,1;270;25,6;299;1009,15
15/05/1989 15:00;7,2;240;26,7;189;1009,15
15/05/1989 16:00;7,2;220;27,2;123;1009,15
15/05/1989 17:00;8,2;240;26,7;107;1009,15
15/05/1989 18:00;6,2;220;25,6;179;1009,15
15/05/1989 19:00;6,2;220;24,4;176;1009,15
15/05/1989 20:00;5,1;230;22,8;129;1009,15
15/05/1989 21:00;3,1;240;20,6;0;1009,15
15/05/1989 22:00;3,1;220;18,9;0;1009,15
15/05/1989 23:00;2,1;230;17,8;0;1009,15
16/05/1989 0:00;2,1;240;16,7;0;1009,15
16/05/1989 1:00;4,1;220;16,1;0;1009,15
16/05/1989 2:00;3,6;999;16,1;0;1009,15
16/05/1989 3:00;3,1;220;16,1;0;1009,15
16/05/1989 4:00;4,1;210;16,1;0;1009,15
16/05/1989 5:00;4,1;190;16,7;0;1009,15
16/05/1989 6:00;3,1;190;16,7;0;1009,15
16/05/1989 7:00;3,1;220;16,7;0;1009,15
16/05/1989 8:00;4,1;240;17,2;3;1009,15
16/05/1989 9:00;3,1;220;17,8;12;1009,15
16/05/1989 10:00;3,1;260;18,9;15;1009,15
16/05/1989 11:00;6,2;260;21,1;15;1009,15
16/05/1989 12:00;7,2;270;22,8;15;1009,15
16/05/1989 13:00;7,2;270;24,4;9;1009,15
16/05/1989 14:00;7,7;280;25;6;1009,15
16/05/1989 15:00;7,2;290;26,1;3;1009,15
16/05/1989 16:00;7,2;250;26,7;12;1009,15
16/05/1989 17:00;4,1;340;26,1;18;1009,15
16/05/1989 18:00;6,2;260;25,6;50;1009,15
16/05/1989 19:00;6,2;250;24,4;37;1009,15
16/05/1989 20:00;7,2;260;22,8;9;1009,15
16/05/1989 21:00;7,2;250;21,7;0;1009,15
16/05/1989 22:00;5,1;240;20,6;0;1009,15
16/05/1989 23:00;3,1;260;19,4;0;1009,15
17/05/1989 0:00;3,1;280;18,9;0;1009,15
17/05/1989 1:00;4,1;280;18,9;0;1009,15
17/05/1989 2:00;4,1;290;18,3;0;1009,15
17/05/1989 3:00;4,1;280;17,2;0;1009,15
17/05/1989 4:00;4,1;290;16,7;0;1009,15
17/05/1989 5:00;3,1;290;16,1;0;1009,15
17/05/1989 6:00;2,6;290;16,1;0;1009,15
17/05/1989 7:00;3,1;280;16,1;0;1009,15
17/05/1989 8:00;2,1;300;16,7;31;1009,15
17/05/1989 9:00;3,1;270;17,8;66;1009,15
