date;DNI;DryBulb;Pressure;Humidity;Wspd;Elev;Azimuth;SB.NO.a.mf;SB.NE.a.mf;SB.SO.a.mf;SB.SE.a.mf;SB.NO.a.tin;SB.NE.a.tin;SB.SO.a.tin;SB.SE.a.tin;SB.NO.a.tout;SB.NE.a.tout;SB.SO.a.tout;SB.SE.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NE.a.pin;SB.SO.a.pin;SB.SE.a.pin;SB.NO.a.pout;SB.NE.a.pout;SB.SO.a.pout;SB.SE.a.pout;NoGeneration [kW];5305-FT-5050;Exchanger Tin;Main Pump A tout;Main Pump B tout;3320-TT-3007;MKA01CE074-XE01;SF.a.pwr(2)
03/01/2016 12:00;0,515833083;9,542881533;940,6902811;85,07663348;8,0625;27,82341425;182,8988228;87,11305231;71,023655;71,2643142;94,29037826;124,4098439;124,083687;123,8573477;124,2210162;120,5526125;119,2677255;118,8814888;119,5569779;-0,60970365;-0,56664035;0;10,19378508;10,20687988;10,318632;10,2113929;9,159023114;9,2078778;9,335355929;9,260338341;187,3759555;0,068951383;214,3432312;191,563768;123,4657074;123,4657074;0;-2,68328259
03/01/2016 13:00;0,546930367;9,6370174;939,8301059;88,44072182;8,675;25,75606257;198,1570785;87,20857883;71,77317814;71,7984925;94,56895975;121,5583581;121,1265345;120,9807618;121,2878952;118,1648022;116,8304214;116,4473318;117,3033519;-0,60970365;-0,57025045;0;10,17418316;10,20327467;10,3763105;10,19780835;9,130490581;9,187886394;9,3017865;9,2064037;181,327415;0,071267533;213,0660706;189,452333;120,7362905;120,6847924;0;-2,402253967
03/01/2016 14:00;0,462953217;10,48226945;939,0030195;87,97105105;7,9;20,81117782;212,1754569;87,18998712;71,67807;71,2494045;95,17713484;119,1226747;118,6420213;118,350198;118,8651823;115,1389867;113,9736899;113,3912812;114,1187436;-0,606915367;-0,571441333;0;10,12692826;10,1122722;10,2865886;10,10073575;9,070792439;9,146232439;9,295571818;9,161977786;185,8505389;0,0773785;211,7339783;187,3043252;117,9725418;117,93953;0;-2,716518843
03/01/2016 15:00;0,366012917;11,1844262;938,2826313;84,29417547;8,5;13,62461147;224,525011;87,959033;71,8139006;72,38474689;95,6425187;116,4226845;115,9989563;115,5914979;116,1225227;112,0339177;110,5555325;110,031489;110,8932279;-0,599479967;-0,563625067;0;10,08029455;10,12268535;10,26035219;10,1045812;9,04113965;9,085226042;9,246244667;9,154143818;183,1815941;0,07133885;210,3950196;185,1436325;115,1744617;115,1744618;0;-3,042164516
03/01/2016 16:00;0,202273317;11,20807837;938,0942112;82,22245948;8,3125;4,876470383;235,2402456;85,50950971;69,65367536;69,6948718;92,77684688;113,1831911;112,8559271;112,5137108;112,9600304;108,4556361;106,778506;106,1862263;107,3140888;-0,568436983;-0,525400333;0;10,01764431;9,810619923;9,956184556;9,9084755;8,946180381;8,995237286;9,05451775;9,045199061;212,6470692;0,0673561;208,9236362;183,1351961;112,1360563;112,1360563;0;-3,239942147
03/01/2016 17:00;0,185047467;11,13898883;937,8098541;82,6825526;6,4875;0;244,6132144;75,02622133;61,88458663;62,00972555;82,24587326;110,2477807;109,6165107;109,1541976;109,8468697;105,2026554;103,4225274;102,7763653;104,0096093;-0,587211717;-0,566565917;0;9,293654903;9,3151375;9,4422435;9,380114222;8,521528333;8,575468;8,700437417;8,4927962;245,8393683;0,071023533;207,7279438;181,1637974;108,6856629;108,6856629;0;-2,932804885
03/01/2016 18:00;0,2165049;11,27053435;937,7484671;81,72831237;7,1625;0;247,7488608;68,23910184;55,685188;55,77210158;75,10031114;107,0754808;106,7802222;106,8488863;106,9381509;102,2706806;101,1211194;100,6639312;101,4303979;-0,575686683;-0,539581017;0;9,659693903;9,593856519;9,665282316;9,638941077;8,994169198;8,968660059;9,1120036;9,018779408;245,0444506;0,063604067;206,3180619;179,1869844;106,710742;106,1822713;0;-2,503116985
03/01/2016 19:00;0,1853837;11,2369209;938,031189;83,38106885;8,7875;0;247,8275916;66,915319;55,26102333;55,786452;73,52185494;105,2135511;104,903808;104,0729803;104,9567258;99,9644082;97,87071227;97,13399812;98,61944173;-0,5444576;-0,521454883;0;9,712095143;9,737790933;9,855375143;9,726744;9,033566288;9,0623685;9,193906909;9,136228577;256,4744349;0,05935845;204,9636536;177,2300447;103,0895042;105,0292777;0;-2,847017612
03/01/2016 20:00;0,204897467;11,31865363;938,5685273;86,40676697;8,5125;0;247,8326573;66,91286793;54,98565925;55,5794976;73,52936209;101,407223;100,8064081;100,3257559;101,0163621;96,65649477;95,0076869;94,34164177;95,50893798;-0,5409257;-0,49700115;0;9,638901681;9,643389;9,7653485;9,674787286;8,967688903;9,005129196;9,170446464;9,041205164;257,512568;0,05612755;203,6356004;175,3246019;99,92087269;103,7589845;0;-2,434634374
03/01/2016 21:00;0,221517783;11,8830165;938,620524;87,63263357;9,95;0;247,8381528;67,33303982;54,481371;55,5330245;73,86664812;98,52331187;97,92249761;97,43474238;98,11392579;93,88158875;92,14094192;91,4840515;92,71715218;-0,54222685;-0,522794867;0;9,577512667;9,55679875;9,7591534;9,648486955;8,9008872;8,957797079;9,050312125;9,002162968;265,3498696;0,0606656;202,3269348;173,3161636;96,92353916;102,1625324;0;-2,391462344
03/01/2016 22:00;0,19588085;12,51605872;938,5538702;85,30755245;12,42500002;0;247,8435756;67,57131325;55,64537167;55,9902885;74,353857;95,53640425;94,92611745;94,47210371;95,07528634;91,11898473;89,50794293;88,88795887;89,9574101;-0,6097653;-0,569394617;0;9,516058036;9,545541211;9,729032333;9,640378833;8,835459843;8,875897108;9,02858637;8,9414043;262,5084895;0,063159917;200,9066628;171,3077273;93,97428611;100,2612122;0;-2,274113675
03/01/2016 23:00;0,0987919;12,46986382;938,5155295;85,87598148;13,3125;0;247,8486758;67,53164377;54,3882485;55,948341;74,23304578;93,07821293;92,69540854;92,60611948;92,88093602;88,72402177;87,42798085;86,72636262;87,75156225;-0,534419733;-0,516094967;0;9,499031704;9,569216;9,717588571;9,573200053;8,820199979;8,9217665;9,013662417;8,890206;265,8913767;0,052739133;199,6849102;168,9559675;92,67714264;97,92399;0;-2,27243065
04/01/2016 0:00;0,16061115;12,4278746;938,060753;82,15742343;11,42500002;0;153,9878352;67,8224716;54,13947244;56,36222583;74,34390275;91,05604302;89,72926668;89,28792991;90,06040619;86,17857182;84,56581272;83,93352757;85,05647853;-0,5409257;-0,500239;0;9,452472769;9,46427325;9,652128;9,514632455;8,785339872;8,813123625;8,990709478;8,898258765;287,0633145;0,061011983;198,3272246;166,1235545;88,79947732;95,69089954;0;-2,247998983
04/01/2016 1:00;0,168426367;12,41965758;937,4365757;83,66085892;11,9;0;112,1404313;67,8900016;54,23579182;56,25933391;75,05044827;87,67240626;87,13292042;86,84053093;87,33099185;83,74670258;82,31990915;81,71251448;82,75020817;-0,55077765;-0,534854033;0;9,471563275;9,442319476;9,589414286;9,494697261;8,729116462;8,791682443;8,880281625;8,821598075;294,3067485;0,069944567;196,9412457;163,5328406;86,30102358;93,51080045;0;-2,018180764
04/01/2016 2:00;0,1251597;12,36352767;936,9101155;87,80044427;13,57500003;0;112,1352236;67,62881255;54,41414557;56,08317763;74,76732063;85,15089236;84,64059036;84,25825365;84,80756943;81,26018778;79,82280985;79,23143612;80,24395278;-0,544643333;-0,5151272;0;9,356551667;9,3493165;9,5063305;9,408935105;8,669486455;8,721265688;8,859657889;8,7408124;295,4408758;0,0546329;195,5895691;161,6553093;83,8119335;91,24693;0;-2,008379698
04/01/2016 3:00;0,132302233;12,42038028;936,466919;89,63439205;11,2625;0;112,1297857;66,8720657;54,40118375;56,039688;74,74512561;82,67896835;82,35090352;81,81274;82,38714408;78,941043;77,62096635;76,99058913;77,98059753;-0,535349;-0,501541883;0;9,346253702;9,326429286;9,501523923;9,382132333;8,608623245;8,661985436;8,823359694;8,690379389;295,7202881;0,053814417;194,3073192;160,1103569;81,3976868;88,87594259;0;-1,929400059
04/01/2016 4:00;0,114586017;12,53671268;936,5093177;90,92884115;12,375;0;112,1241649;67,93614407;54,659313;56,63015767;75,08014562;80,35536068;80,06068018;80,3331275;80,17271346;76,9210657;76,03825;75,550827;76,17213958;-0,528843083;-0,5112192;0;9,330198244;9,3435497;9,5079324;9,338903625;8,623344753;8,615522375;8,804870045;8,698606429;286,2699224;0,0532725;192,9267577;158,5017876;80,20904169;86,50701708;0;-1,778678432
04/01/2016 5:00;0,143328017;12,64561927;936,5562829;89,99012803;13,2375;0;112,1188884;67,73284218;55,1906395;56,2870445;75,08772095;79,37774316;79,14134343;78,11720719;79,35784696;75,17650907;73,65244222;73,07337012;74,09418485;-0,543528167;-0,530126967;0;9,302747667;9,2820264;9,489240667;9,336782882;8,586845812;8,631267759;8,793821286;8,7033214;296,4097737;0,0517317;191,6912864;157,0842269;77,15147312;84,18958829;0;-2,178195297
04/01/2016 6:00;0,1553056;12,38960147;936,7091334;91,2432175;12,475;0;112,3007434;67,54877185;54,8414994;56,80108275;74,98528776;76,19016941;75,84341285;75,56237938;75,93267822;72,88311387;71,68434343;71,11872017;71,97502413;-0,536278433;-0,510102517;0;9,245450971;9,274229067;9,409471727;9,2980481;8,529275571;8,575942741;8,706681897;8,610715791;299,6664851;0,0517942;190,3449734;155,4004397;75,17736625;82,07815325;0;-1,712716609
04/01/2016 7:00;0,213140633;12,63035982;936,6941223;87,58572712;12,15;0;118,5246944;67,283754;54,82003786;56,27225222;74,77986413;74,2332291;73,68547477;73,4384369;73,83019822;71,07084665;70,91766417;71,83787743;70,55996315;-0,770308383;-0,743634883;0;9,221237985;9,210117059;9,341106375;9,225772167;8,485793529;8,545855448;8,672666615;8,590453088;257,0012161;0,05320615;189,0381985;153,8941938;73,48547306;80,06971742;0;-1,187534037
04/01/2016 8:00;87,62529003;12,79230852;936,6758784;85,95328232;13,07500002;8,196682733;128,4139196;80,24544439;67,66123728;67,73575581;92,13988572;87,02006061;88,18220929;90,91591349;88,39248099;87,77059247;102,6821881;103,7340917;94,59913317;-0,744284483;-0,7290694;0;10,22850251;9,8667124;10,16562433;9,9673644;9,056455839;9,186515333;9,260479534;9,233793731;217,3579992;0,04750155;187,6357063;152,239586;72,64586684;77,85322444;0;4,390639007
04/01/2016 9:00;90,62287488;13,4010188;936,5586925;84,94920127;14,3000001;16,47217487;139,6903872;94,3684537;78,26096098;79,12845663;104,5751089;99,61015828;97,38372493;97,69649214;97,35510652;106,1192053;100,453131;101,9728703;102,7605576;-0,607286917;-0,583761133;0;10,45699844;10,26026227;10,38060655;10,38879864;9,121654913;9,285483645;9,330625551;9,284561228;218,3878594;0,06650105;186,3299046;150,7255281;84,62097537;86,58469548;0;3,138779782
04/01/2016 10:00;1,0925456;13,41880608;936,3416369;83,3762082;12,51250002;22,9159179;152,6759058;88,65459815;73,01629773;73,18899033;97,31950513;98,03870736;102,3234501;104,8608092;102,461223;99,41337682;101,4950564;100,2284328;100,3952775;-0,59687755;-0,576466583;0;9,712136568;9,736023818;9,868421625;9,7498605;8,585081103;8,6225719;8,787694192;8,691865875;229,437118;0,069864283;184,9064262;148,9699013;105,9241896;105,8764458;0;-0,862536093
04/01/2016 11:00;0,855956967;13,475905;935,4418907;85,13650023;13,12500002;26,88623823;167,2587194;89,35331324;72,8222518;73,25339244;97,76482761;103,2204631;100,812499;98,91938878;101,0038185;98,05238973;97,3658374;97,14658762;97,2684666;-0,613421083;-0,58722305;0;9,677851917;9,709094556;9,8616926;9,664439421;8,579265778;8,603433227;8,760709857;8,647089541;229,3180287;0,063238467;183,6587626;147,1059264;98,179989;98,2057383;0;-2,129907297
04/01/2016 12:00;1,005149417;13,7292804;934,153456;75,11953563;14,7250001;27,94859222;182,772098;89,18406929;72,644242;73,36816567;97,24906887;98,98894266;98,85976767;98,86663473;99,01350015;95,88087157;95,09523398;94,58740322;95,24515045;-0,59501855;-0,558414317;0;9,611046769;9,641828429;9,763822429;9,642793826;8,540153458;8,562280923;8,75411025;8,622562273;220,3165271;0,072674133;182,3291348;145,2287518;98,55146484;98,59197675;0;-2,193750512
04/01/2016 13:00;1,443764583;13,27024205;933,1935531;71,6727796;13,77500005;25,88374522;198,0665807;89,3446117;72,418233;73,268898;97,54332312;96,65220321;96,39471159;96,29171437;96,54920667;93,73911028;92,7423299;92,22534283;93,0043991;-0,607287033;-0,583984867;0;9,549327531;9,540617;9,7527448;9,609014909;8,430585821;8,504819857;8,643252308;8,577216;224,9218821;0,063431683;181,1517237;143,48905;96,0850324;96,06855472;0;-2,080977492
04/01/2016 14:00;0,987432783;13,30864925;932,2434497;71,06460113;13,55000003;20,95357428;212,1236173;89,25851444;73,56001633;74,21224687;98,07366269;94,62144925;94,40031632;94,08545643;94,5522105;91,58561627;90,7029938;90,20851367;90,8637812;-0,595390317;-0,567905983;0;9,544566108;9,535489933;9,731168667;9,602060375;8,418803435;8,502378571;8,6482525;8,510580071;222,3969876;0,058583133;179,9779992;141,9321776;93,63720618;93,63439693;0;-2,101742773
04/01/2016 15:00;0,2628788;13,1640117;931,6725902;70,3896447;12,46250002;13,78030375;224,4819661;89,67024578;74,57128525;74,26065629;98,15676436;92,592039;92,42933378;92,10449862;92,50349304;89,27353233;88,17890153;87,68890533;88,37554993;-0,579962;-0,571627733;0;9,529193159;9,5095347;9,6921825;9,5515118;8,378934883;8,453569333;8,55063425;8,462247667;222,0460259;0,053256683;178,8400493;140,6146793;91,36176486;91,48519595;0;-2,352537664
04/01/2016 16:00;1,1446358;12,88780137;931,2633296;70,24575398;11,3125;5,028265583;235,2272346;89,016989;73,47353592;72,77059236;97,65246596;90,23206757;89,82903857;89,52033408;89,99174161;86,81371878;85,710509;85,2229904;85,95340992;-0,589256267;-0,56701245;0;9,420190088;9,474381176;9,47669025;9,391202714;8,271576837;8,398410915;8,523033318;8,41949655;238,2027723;0,054021867;177,6019762;139,2806221;89,12396555;89,16066555;0;-2,290396627
04/01/2016 17:00;0,15775165;12,66396062;931,183847;69,39430798;11,7125;0;244,6288203;79,84840391;65,41017145;66,53938288;88,1933559;88,09202244;87,85981761;87,68575839;87,99617956;84,3921495;83,06339453;82,5123614;83,4391424;-0,597435033;-0,553576133;0;8,941190633;8,9545421;9,0330484;8,904641636;7,982287147;8,0273648;8,11884875;8,027233727;283,4938664;0,055826167;176,4575703;138,162373;87,27949336;87,36532415;0;-2,375970889
04/01/2016 18:00;0,173876867;12,37926763;931,2059136;70,420398;12,225;0;247,8983593;70,39745076;57,6895896;58,04071587;78,09286152;85,70020852;85,27448856;84,84190174;85,40838418;81,88761088;80,66280648;80,11091578;80,9597803;-0,543713983;-0,515424983;0;9,005316455;8,884541818;8,997092368;8,871469438;8,310984165;8,234548607;8,46571925;8,361707194;289,9572434;0,034714133;175,3215709;136,8675537;85,25961317;84,25825367;0;-2,000136066
04/01/2016 19:00;0,1342339;12,37937417;931,8626812;73,51223285;8,925;0;247,9593442;70,31662086;57,3716866;58,1582945;77,67070017;83,33242647;83,14905723;83,08359967;83,26752231;79,84998932;78,48900225;77,89333385;78,87228393;-0,55765535;-0,518626333;0;9,078626595;9,0689375;9,2953775;9,15265075;8,342076164;8,389616;8,504826818;8,3915388;286,0894002;0,04207415;174,3218959;135,808158;84,515747;82,81801488;0;-2,004076737
04/01/2016 20:00;0,189141833;12,35259337;932,210022;71,58513367;10,4625;0;247,9647893;70,3759435;56,44162;58,247036;78,11780433;80,92802362;80,46453705;80,11341236;80,61903233;77,61409967;76,34466425;75,81594838;76,6682457;-0,550405917;-0,534444767;0;9,06464217;9,084085182;9,235563;9,1240521;8,296437079;8,327843444;8,4690838;8,353057318;279,8456227;0,037564983;173,1607698;134,6236968;83,38277871;79,69206095;0;-1,772039179
04/01/2016 21:00;0,146153633;11,87200402;932,1472412;74,61308197;10,175;0;247,9706998;69,52113483;56,542305;58,6753835;77,31551715;78,71827136;78,21704604;78,04067685;78,38892865;75,55444955;74,41318892;73,94846045;74,67926268;-0,562302567;-0,531243867;0;8,995084786;8,997526214;9,181962909;9,047307875;8,230906676;8,302344824;8,443155208;8,352289676;285,5820653;0,035612383;172,1917827;133,5839169;81,889328;77,75747647;0;-1,651417186
04/01/2016 22:00;0,110961733;10,97064362;931,951828;84,61324885;9,1625;0;247,9764896;70,2008432;57,0329275;58,5026859;77,73123678;76,8939819;76,75269021;76,79546226;76,79979776;73,81437685;72,56725638;72,04960033;72,90113668;-1,120330433;-1,0972451;0;8,997626018;8,9878673;9,179887875;9,022703214;8,223710124;8,27866555;8,398923857;8,321982933;282,7000631;0,033590483;171,1287058;132,4321518;80,25542245;76,01850783;0;-1,792697939
04/01/2016 23:00;0,158366917;9,375065567;931,716708;92,469885;4,3625;0;247,9819937;70,07698258;57,101099;58,48352522;78,11337555;74,73104689;74,31906128;73,99290288;74,47961524;71,74156493;70,59563065;70,1835344;70,9134903;-1,344507783;-1,3234757;0;8,968939534;8,984769733;9,15225;8,995924;8,1925131;8,259223692;8,377027429;8,294267171;288,8714508;0,021982317;169,9916601;131,4222116;78,38743418;73,64958194;0;-1,588953385
05/01/2016 0:00;0,2205594;8,6026127;931,567098;93,92600147;0,479166667;0;156,2027424;70,727746;57,207179;58,745547;78,2172103;72,82560653;72,4185239;72,13896174;72,70299129;70,30704868;73,34502967;75,97687088;71,13022213;-0,9018221;-0,880317167;0;8,930871826;8,979798364;9,099524364;8,962611273;8,143552;8,1749245;8,346211682;8,247305294;284,2980149;0,036035217;169,019946;130,2634947;76,45390391;71,77033989;0;-0,035566893
05/01/2016 1:00;0,249501;9,026754617;931,6448391;93,30878968;1,835833333;0;112,006267;81,45436097;67,35123267;69,5074495;90,75382703;88,18465466;91,46735097;95,94398124;91,45310709;86,55427118;99,65276175;100,8415989;93,35744913;-0,615279967;-0,602135833;0;9,018617185;8,9869975;9,112280316;9,004545095;8,037277348;8,076210387;8,201703857;8,124456333;299,7400284;0,03350685;167,9431641;129,1011068;74,65786505;71,10864271;0;1,658474829
05/01/2016 2:00;0,226886767;8,848962667;932,1925733;92,5258738;1,666666667;0;112,0002599;69,83026936;56,3554778;58,5838135;77,07165742;99,95835151;98,44033227;96,56621169;98,01404994;97,42401172;91,0749811;89,28564082;94,25995835;-0,531631467;-0,5061571;0;8,138444615;8,306303059;8,423762313;8,294386844;7,640549021;7,580732267;7,728215333;7,742759658;314,1858271;58,38463763;166,9154359;128,0147324;73,03650336;83,16248138;0;-2,309480577
05/01/2016 3:00;0,176434167;7,980829483;932,650706;93,02203663;1,006666667;0;111,9946138;67,27128233;53,28023588;55,647884;73,34218714;90,51208118;91,8383277;93,98545489;91,92170686;89,56344783;89,95883952;89,80634497;89,50679603;-0,52122195;-0,500648983;0;7,107521704;7,145328438;7,274503667;7,193326667;6,444349214;6,477802158;6,617321455;6,494016429;407,2561783;225,0605682;165,9404467;126,9453853;72,87710578;94,76989928;0;-0,995448198
05/01/2016 4:00;0,277873067;7,977266717;933,0662348;92,5940893;1,714166667;0;111,9888036;66,6345405;53,29599733;55,63028967;73,61486191;93,18718691;92,56603811;91,62252514;92,78982246;89,03129812;86,95591108;86,38198977;87,65943567;-0,5409259;-0,4873987;0;7,576130152;7,851953458;8,17144187;8,0417843;6,992709735;7,000997258;7,279807517;6,937887175;401,301152;224,9678487;165,0445382;125,6899481;78,82184274;90,91871297;0;-2,182522049
05/01/2016 5:00;0,30179465;8,084999617;933,4242414;90,71746268;2,825;0;111,9827681;67,00693091;52,852173;55,8034155;73,31787862;89,51109135;88,92744047;88,68024975;89,18493221;86,01606522;84,77609933;84,33178002;85,08737775;-0,595762017;-0,511814633;0;7,629545267;7,6314678;7,73132325;7,614765062;6,946181462;6,9894771;6,88984287;7,056808438;416,6228439;224,9417446;163,967488;124,4956753;85,85470455;88,4369819;0;-1,744951923
05/01/2016 6:00;0,276560983;7,675780583;933,9276199;87,41875427;5,7875;0;112,162132;66,96514888;53,54398733;55,90344578;74,1552146;87,39965567;86,86750604;86,54134879;87,19938493;83,94754612;82,46753868;81,96752667;82,88238767;-0,52419625;-0,501318533;0;7,10736504;7,115451455;7,267294;7,200804;6,404416933;6,507953111;6,577024333;6,521601148;406,3196004;190,2405868;163,1606749;123,6030348;87,502655;86,16897588;0;-1,815203663
