Time stamp;Field HTF mass flow rate total | (kg/s);Field HTF temperature cold header inlet | (C);Field HTF temperature hot header outlet | (C);Field collector DNI-cosine product | (W/m2);Field collector fraction of time period tracking;Field collector incidence angle modifier;Field collector optical end loss;Field collector row shadowing loss;Field collector solar incidence angle | (deg);Field collector thermal and optical efficiency;Field collector tracking angle | (deg);Field thermal power absorbed | (MWt);Field thermal power incident after cosine | (MWt);Field thermal power pipe losses | (MWt);Field thermal power receiver heat loss | (kJ/hr-m2);Field thermal power receiver total loss | (MWt);Field thermal power total incident | (MWt);Field thermal power total produced | (MWt);Resource Pressure | (mbar);Resource Solar Azimuth | (deg);Resource Solar Zenith | (deg);Resource Wet bulb temperature | (C);Resource Wind Speed | (m/s);Resource Dry bulb temperature | (C);Resource Beam normal irradiance | (W/m2);System power generated | (kW);Cycle electrical power output (gross) | (MWe);"Cycle electrical power output (gross; solar share) | (MWe)";Cycle electrical power output (net) | (MWe);Cycle thermal energy dumped - TES is full | (MWt);Cycle thermal energy dumped - min, load requirement | (MWt);Cycle thermal energy dumped - solar field | (MWt);Cycle thermal power input | (MWt);Field collector cosine efficiency
05/01/2007 8:00;0;174,022;173,002;1,58449;0,560002;0,946062;0,992226;0,645984;37,6043;0;-76,7866;0,159795;0,621753;0,522357;5,35976;2,10317;0,7848;0;999;128,35;81,5429;3,12813;2,8;4,3;2;-355,488;0;0;-0,3703;0;0;0;0;0,792244
05/01/2007 9:00;0;231,933;271,229;192,178;1;0,88814;0,991178;1;46,8501;0,392383;-64,9923;50,2425;75,4108;1,61316;13,6684;5,36348;110,264;0;999;139,651;73,221;3,72813;2,4;4,9;281;-355,488;0;0;-0,3703;0;0;0;0;0,683909
05/01/2007 10:00;0;242,745;240,602;9,82128;1;0,805396;0,989955;1;54,7095;0;-46,9008;2,32555;3,85387;1,37765;11,9413;4,68578;6,6708;0;999;152,67;66,7462;4,77187;2;6,1;17;-355,488;0;0;-0,3703;0;0;0;0;0,577722
05/01/2007 11:00;0;233,692;231,754;4,47125;1;0,715134;0,988774;1;60,2111;0;-23,1261;0,938958;1,75452;1,19943;10,7457;4,21661;3,5316;0;999;167,329;62,7591;5,37187;1,9;6,7;9;-355,488;0;0;-0,3703;0;0;0;0;0,496805
05/01/2007 12:00;0;241,724;248,063;64,8662;1;0,682804;0,988373;1;61,7398;0,125289;5,46746;13,0007;25,4535;1,41721;12,3551;4,84814;53,7588;0;999;182,932;61,7648;4,9;1,8;7,4;137;-355,488;0;0;-0,3703;0;0;0;0;0,473476
05/01/2007 13:00;0;309,058;358,274;324,229;1;0,744682;0,989149;1;58,6388;0,222614;32,8792;70,928;127,228;4,33634;31,0148;12,1702;244,465;0;999;198,308;63,9075;5,56563;2,4;8,3;623;-355,488;0;0;-0,3703;0;0;0;0;0,520432
05/01/2007 14:00;317,122;293;393;413,04;1;0,837888;0,990412;1;52,074;0,316796;54,5538;101,795;162,077;4,75415;34,4149;13,5044;263,693;77,4609;999;212,407;68,8863;5,99687;2,3;9,2;672;19918,8;22,6253;22,6253;20,7488;0;0;0;58,4718;0,614644
05/01/2007 15:00;458,664;293;393;529,105;1;0,911995;0,991579;0,917463;43,6301;0,390575;71,0562;130,372;207,621;4,74386;34,6424;13,5937;286,844;112,034;999;224,775;76,1214;6,11875;2,3;9,4;731;41675,1;46,1541;46,1541;43,4115;0;0;0;112,034;0,72381
05/01/2007 16:00;0;323,262;318,65;67,1156;0,151096;0,961159;0,992561;0,51044;34,0461;0;79,5943;1,46658;26,3362;3,73863;27,332;10,7251;31,7844;0;999;235,512;84,9449;5,41875;3,3;8,7;81;-355,488;0;0;-0,3703;0;0;0;0;0,828588
05/01/2007 17:00;0;304,325;300,399;0;0;0,987586;0,993443;0;24,8753;0;0;0;0;3,02036;22,9494;9,00536;0;0;999;245,003;94,6368;4,71875;4,2;8;0;-355,488;0;0;-0,3703;0;0;0;0;0,907225
05/01/2007 18:00;0;288,11;284,716;0;0;1,00075;0,996055;0;15,5856;0;0;0;0;2,49177;19,6076;7,69401;0;0;999;253,74;105,507;4,275;4,2;7,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,96323
05/01/2007 19:00;0;274,123;271,175;0;0;1,00355;0,998307;0;6,82782;0;0;0;0;2,09543;16,8097;6,59613;0;0;999;262,282;116,866;3,90938;2,6;6,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,992908
05/01/2007 20:00;0;261,698;259,057;0;0;1,00087;0,999739;0;1,05816;0;0;0;0;1,7921;14,9525;5,86736;0;0;999;271,368;128,458;3,6;4;6,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,999829
05/01/2007 21:00;0;250,583;248,213;0;0;1,00365;0,998089;0;7,69718;0;0;0;0;1,55101;13,3123;5,22375;0;0;999;282,248;139,988;3,15625;4,2;5,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,99099
05/01/2007 22:00;0;240,597;238,463;0;0;1,0026;0,996802;0;12,7426;0;0;0;0;1,35909;11,875;4,65974;0;0;999;297,659;150,919;2,63438;3,5;4,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,975371
05/01/2007 23:00;0;231,477;229,525;0;0;1,0006;0,996008;0;15,7649;0;0;0;0;1,20432;10,7917;4,23467;0;0;999;324,337;159,792;2,16875;4;4,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,962385
06/01/2007 0:00;0;223,047;221,244;0;0;0,999841;0,99578;0;16,6151;0;0;0;0;1,07607;9,91507;3,89067;0;0;999;8,79013;162,625;1,39063;5;3,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,958247
06/01/2007 1:00;0;215,223;213,555;0;0;1,00115;0,996192;0;15,0724;0;0;0;0;0,971978;9,11317;3,57601;0;0;999;47,3905;156,956;0,590625;5,2;2,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,965598
06/01/2007 2:00;0;207,887;206,329;0;0;1,0032;0,997191;0;11,2343;0;0;0;0;0,883569;8,46841;3,32301;0;0;999;68,7705;147,033;-0,153125;6,2;1,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,980839
06/01/2007 3:00;0;201,046;199,602;0;0;1,00325;0,998635;0;5,51241;0;0;0;0;0,803155;7,79505;3,05878;0;0;999;82,0239;135,784;-0,475;5,7;1,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,995375
06/01/2007 4:00;0;194,673;193,336;0;0;1,00133;0,999586;0;1,67778;0;0;0;0;0,735407;7,15554;2,80784;0;0;999;92,0381;124,184;-0,640625;4,5;1;0;-355,488;0;0;-0,3703;0;0;0;0;0,999571
06/01/2007 5:00;0;188,677;187,426;0;0;1,00352;0,997521;0;9,94227;0;0;0;0;0,676522;6,64743;2,60845;0;0;999;100,814;112,64;-1,01875;4,2;0,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,984982
06/01/2007 6:00;0;182,978;181,799;0;0;0,997335;0,995151;0;18,9249;0;0;0;0;0,625631;6,23776;2,4477;0;0;999;109,352;101,422;-1,1625;4,5;0,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,945945
06/01/2007 7:00;0;177,55;176,437;0;0;0,97955;0,993046;0;28,2945;0;0;0;0;0,579868;5,859;2,29907;0;0;999;118,301;90,7892;-1,18438;4,7;0,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,880523
06/01/2007 8:00;0;185,143;190,337;88,9161;0,559989;0,946789;0,992242;0,645914;37,4491;0,129784;-76,788;8,97303;34,8907;0,658784;6,6524;2,6104;43,9488;0;999;128,194;81,5212;0,38125;4,7;2,1;112;-355,488;0;0;-0,3703;0;0;0;0;0,793894
06/01/2007 9:00;43,6488;293;393;466,39;1;0,88939;0,991198;1;46,6961;0,387397;-65,0111;122,106;183,012;5,02197;34,948;13,7136;266,832;10,6618;999;139,494;73,177;1,6;3,7;4,1;680;-360,411;0;0;-0,375429;0;0;0;0;0,685868
06/01/2007 10:00;358,763;293;393;447,637;1;0,807386;0,989982;1;54,5607;0,289279;-46,962;106,259;175,653;4,92096;34,9292;13,7062;302,933;87,6321;999;152,517;66,6758;2,71875;4,5;6;772;28193,5;31,843;31,843;29,3683;0;0;0;79,3047;0,57984
06/01/2007 11:00;304,502;293;393;440,96;1;0,717778;0,988807;1;60,0778;0,21442;-23,2672;92,9467;173,033;4,84225;34,98;13,7262;346,882;74,3783;999;167,192;62,6607;2,96875;5,7;7,5;884;26172,9;29,6707;29,6707;27,2634;0;0;0;74,3783;0,498824
06/01/2007 12:00;239,37;293;393;382,881;1;0,685077;0,988401;1;61,6381;0,184868;5,23991;76,9962;150,243;4,78511;35,0206;13,7421;316,274;58,469;999;182,822;61,6411;3,83438;7;8,6;806;19966,2;22,6241;22,6241;20,7981;0;0;0;58,469;0,475039
06/01/2007 13:00;336,418;293;393;459,865;1;0,745818;0,989163;1;58,5745;0,237431;32,6265;100,754;180,451;4,75415;35,2348;13,8261;346,097;82,1742;999;198,234;63,7652;4,66875;7,8;9,2;882;29406,3;33,1055;33,1055;30,6316;0;0;0;82,1742;0,521389
06/01/2007 14:00;463,789;293;393;535,188;1;0,83831;0,990418;1;52,0366;0,331839;54,3247;131,966;210,008;4,749;35,5026;13,9312;341,388;113,286;999;212,368;68,7335;4,69063;8,6;9,3;870;42189,2;46,7014;46,7014;43,9471;0;0;0;113,286;0,615158
06/01/2007 15:00;347,999;293;393;416,353;1;0,912153;0,991582;0,926742;43,6066;0,376736;70,8572;103,645;163,377;4,79546;35,288;13,847;225,63;85,003;999;224,764;75,9649;4,025;7,5;8,4;575;30575,4;34,3479;34,3479;31,8494;0;0;0;85,003;0,724093
06/01/2007 16:00;0;322,905;318,208;239,515;0,165341;0,961231;0,992562;0,515135;34,0273;0;79,4975;5,78031;93,9856;3,78662;27,8645;10,934;113,404;0;999;235,522;84,7917;3,37187;5,7;7,2;289;-355,488;0;0;-0,3703;0;0;0;0;0,828771
06/01/2007 17:00;0;303,981;300,067;0;0;0,987627;0,993449;0;24,8552;0;0;0;0;3,05977;22,7388;8,9227;0;0;999;245,03;94,481;3,1625;3;6,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,907373
06/01/2007 18:00;0;287,841;284,463;0;0;1,00077;0,996062;0;15,5594;0;0;0;0;2,52834;19,385;7,60666;0;0;999;253,779;105,353;2,875;2,7;6;0;-355,488;0;0;-0,3703;0;0;0;0;0,963353
06/01/2007 19:00;0;273,888;270,945;0;0;1,00355;0,998316;0;6,79176;0;0;0;0;2,12823;16,6756;6,5435;0;0;999;262,333;116,714;2,66563;1,8;5,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,992983
06/01/2007 20:00;0;261,586;258,973;0;0;1,00091;0,999727;0;1,10759;0;0;0;0;1,82195;14,6675;5,75552;0;0;999;271,429;128,307;2,3;1,8;4,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,999813
06/01/2007 21:00;0;250,675;248,349;0;0;1,00365;0,998072;0;7,76265;0;0;0;0;1,58005;12,9198;5,06974;0;0;999;282,315;139,835;2,1125;1,1;4,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,990836
06/01/2007 22:00;0;240,839;238,735;0;0;1,00256;0,99678;0;12,8265;0;0;0;0;1,38789;11,596;4,55027;0;0;999;297,709;150,762;1,5125;1,1;3,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,975047
06/01/2007 23:00;0;231,929;230,022;0;0;1,00051;0,995981;0;15,8656;0;0;0;0;1,23238;10,4111;4,0853;0;0;999;324,255;159,635;0,990625;0,7;3,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,961906
07/01/2007 0:00;0;223,766;222,019;0;0;0,99973;0,995749;0;16,7324;0;0;0;0;1,09934;9,47865;3,71942;0;0;999;8,39249;162,515;0,76875;0,7;2,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,95766
07/01/2007 1:00;0;216,246;214,639;0;0;1,00104;0,996155;0;15,2103;0;0;0;0;0,991662;8,64785;3,39342;0;0;999;46,9843;156,92;0,68125;0,5;2,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,964969
07/01/2007 2:00;0;209,233;207,739;0;0;1,00316;0,997152;0;11,385;0;0;0;0;0,897813;8,0049;3,14112;0;0;999;68,4726;147,034;0,615625;0,7;2,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,980323
07/01/2007 3:00;0;202,656;201,262;0;0;1,0033;0,998596;0;5,66949;0;0;0;0;0,816807;7,4376;2,91851;0;0;999;81,7933;135,798;0,18125;0,9;1,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,995108
07/01/2007 4:00;0;196,501;195,204;0;0;1,00122;0,999625;0;1,51793;0;0;0;0;0,747999;6,87044;2,69596;0;0;999;91,8443;124,2;0,29375;0,7;1,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,999649
07/01/2007 5:00;0;190,711;189,499;0;0;1,00355;0,997562;0;9,78161;0;0;0;0;0,688054;6,38263;2,50454;0;0;999;100,641;112,652;0,428125;0,6;1,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,985462
07/01/2007 6:00;0;185,24;184,105;0;0;0,997531;0,995196;0;18,7643;0;0;0;0;0,636429;5,94775;2,3339;0;0;999;109,188;101,425;0,484375;0,5;1,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,94685
07/01/2007 7:00;0;180,03;178,957;0;0;0,979971;0,993059;0;28,1343;0;0;0;0;0,590676;5,59441;2,19525;0;0;999;118,141;90,7787;0,40625;0,6;1,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,881845
07/01/2007 8:00;0;221,509;249,519;361,193;0,560497;0,947528;0,992257;0,646028;37,2899;0,172847;-76,7857;36,5186;141,732;1,3108;11,2518;4,4152;178,15;0;999;128,034;81,4931;1,8375;0,6;3,4;454;-355,488;0;0;-0,3703;0;0;0;0;0,79558
07/01/2007 9:00;157,174;293;393;468,445;1;0,890663;0,991219;1;46,5376;0,390936;-65,0224;122,822;183,818;4,93681;34,1929;13,4173;267,224;38,3916;999;139,335;73,126;2,96562;0,7;5,7;681;-401,017;0;0;-0,417726;0;19,4024;0;0;0,687879
07/01/2007 10:00;373,364;293;393;459,8;1;0,809423;0,99001;1;54,4068;0,294193;-47,0151;109,425;180,426;4,82142;34,1616;13,405;309,996;91,1988;999;152,364;66,5982;4,38438;1;7,9;790;33128,8;37,062;37,062;34,5092;0;0;0;91,1988;0,582026
07/01/2007 11:00;312,084;293;393;445,829;1;0,720513;0,988841;1;59,9384;0,218278;-23,4006;94,3343;174,943;4,72845;34,0861;13,3754;349,236;76,2304;999;167,054;62,555;5,48125;1,2;9,7;890;26942,5;30,4881;30,4881;28,0651;0;0;0;76,2304;0,500931
07/01/2007 12:00;219,747;293;393;355,148;1;0,687488;0,98843;1;61,5293;0,183609;5,01656;71,6727;139,36;4,70286;33,8788;13,294;292,338;53,6758;999;182,715;61,5102;5,98125;1;10,2;745;17962,9;20,499;20,499;18,7114;0;0;0;53,6758;0,476709
07/01/2007 13:00;67,6927;293;393;157,259;1;0,747078;0,98918;1;58,5028;0,139992;32,3732;34,5137;61,7086;4,70286;33,8329;13,276;118,112;16,5348;999;198,163;63,6164;5,59062;1,6;10,2;301;-367,4;0;0;-0,382708;0;16,5348;0;0;0,522456
07/01/2007 14:00;36,9981;293;393;109,608;1;0,838813;0,990426;1;51,9919;0,129386;54,0923;27,0433;43,01;4,72333;33,8501;13,2828;69,8472;9,03723;999;212,334;68,575;5,425;1,8;9,8;178;-358,631;0;0;-0,373574;0;9,03723;0;0;0,615773
07/01/2007 15:00;467,015;293;393;525,957;1;0,912357;0,991586;0,936205;43,5761;0,400425;70,654;132,297;206,386;4,73872;34,3629;13,484;284,882;114,074;999;224,759;75,8035;5,20313;1,2;9,5;726;42513,1;47,0462;47,0462;44,2845;0;0;0;114,074;0,724459
07/01/2007 16:00;0;323,298;318,694;249,534;0,17991;0,961327;0,992565;0,519943;34,0021;0;79,3983;6,61462;97,9173;3,74468;27,2519;10,6937;118,112;0;999;235,539;84,6342;4,85;1,5;8,6;301;-355,488;0;0;-0,3703;0;0;0;0;0,829018
07/01/2007 17:00;0;304,552;300,67;0;0;0,987682;0,993457;0;24,8285;0;0;0;0;3,03695;22,573;8,85765;0;0;999;245,063;94,3219;4,9875;1,6;7,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,907569
07/01/2007 18:00;0;288,492;285,129;0;0;1,00079;0,996071;0;15,5266;0;0;0;0;2,51411;19,3247;7,583;0;0;999;253,826;105,197;4,83437;1,8;7,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,963506
07/01/2007 19:00;0;274,515;271,564;0;0;1,00354;0,998327;0;6,74886;0;0;0;0;2,11758;16,7748;6,58242;0;0;999;262,392;116,559;4,2125;1,9;6,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,993071
07/01/2007 20:00;0;262,217;259,606;0;0;1,00096;0,999713;0;1,16405;0;0;0;0;1,81525;14,6876;5,76342;0;0;999;271,499;128,153;3,66875;1,5;5,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,999794
07/01/2007 21:00;0;251,224;248,879;0;0;1,00366;0,998054;0;7,83533;0;0;0;0;1,57868;13,077;5,13142;0;0;999;282,392;139,679;3,025;1,6;4,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,990664
07/01/2007 22:00;0;241,313;239,193;0;0;1,00251;0,996757;0;12,9178;0;0;0;0;1,38721;11,7183;4,59827;0;0;999;297,771;150,601;2,55937;1,5;4,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,974692
07/01/2007 23:00;0;232,288;230,356;0;0;1,00042;0,995952;0;15,9733;0;0;0;0;1,2314;10,5995;4,15925;0;0;999;324,189;159,473;2,01563;1,5;3,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,96139
08/01/2007 0:00;0;224,027;222,259;0;0;0,999611;0,995715;0;16,856;0;0;0;0;1,10504;9,61011;3,77101;0;0;999;8,0028;162,397;1,1375;1,2;2,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,957036
08/01/2007 1:00;0;216,371;214,736;0;0;1,00093;0,996117;0;15,3542;0;0;0;0;0,99927;8,83242;3,46584;0;0;999;46,5714;156,877;0,671875;1,3;2;0;-355,488;0;0;-0,3703;0;0;0;0;0,964307
08/01/2007 2:00;0;209,19;207,661;0;0;1,0031;0,997112;0;11,5416;0;0;0;0;0,909176;8,2188;3,22506;0;0;999;68,1661;147,029;0,028125;1,9;1,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,97978
08/01/2007 3:00;0;202,521;201,11;0;0;1,00334;0,998556;0;5,83208;0;0;0;0;0,828558;7,52134;2,95137;0;0;999;81,5552;135,807;-0,371875;1,3;0,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,994824
08/01/2007 4:00;0;196,318;195,013;0;0;1,0011;0,999666;0;1,35302;0;0;0;0;0,76159;6,89309;2,70485;0;0;999;91,6442;124,211;-0,48125;0,7;0,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,999721
08/01/2007 5:00;0;190,508;189,293;0;0;1,00358;0,997604;0;9,61632;0;0;0;0;0,702337;6,36469;2,4975;0;0;999;100,461;112,659;-0,78125;0,4;0;0;-355,488;0;0;-0,3703;0;0;0;0;0,985949
08/01/2007 6:00;0;185,041;183,907;0;0;0,997729;0,995241;0;18,5994;0;0;0;0;0,650476;5,8991;2,31481;0;0;999;109,019;101,422;-0,746875;0,2;-0,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,947772
08/01/2007 7:00;0;179,826;178,753;0;0;0,980398;0,993072;0;27,97;0;0;0;0;0,60432;5,56201;2,18253;0;0;999;117,977;90,762;-0,846875;0,3;-0,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,883194
08/01/2007 8:00;0;187,616;192,946;89,2978;0,561526;0,948278;0,992273;0,646326;37,1268;0,132908;-76,7794;9,05654;35,0404;0,689798;6,43627;2,52559;43,9488;0;999;127,87;81,4584;0,40625;0,6;1,5;112;-355,488;0;0;-0,3703;0;0;0;0;0,797302
08/01/2007 9:00;54,6036;293;393;469,159;1;0,891959;0,99124;1;46,3747;0,392276;-65,0263;123,19;184,098;5,0488;34,3265;13,4697;266,832;13,3376;999;139,173;73,0682;1,88125;0,9;3,6;680;-363,488;0;0;-0,378633;0;0;0;0;0,689939
08/01/2007 10:00;365,028;293;393;451,062;1;0,811503;0,990039;1;54,248;0,294331;-47,0601;107,625;176,997;4,9474;34,4416;13,5149;302,933;89,1625;999;152,208;66,5134;3;1,8;5,5;772;29942;33,6928;33,6928;31,1896;0;0;0;83,5109;0,584278
08/01/2007 11:00;311,513;293;393;444,763;1;0,723335;0,988877;1;59,793;0,219357;-23,5264;94,4807;174,525;4,86839;34,4582;13,5214;346,882;76,0909;999;166,917;62,442;3,5625;2,4;7;884;26884,6;30,4266;30,4266;28,0048;0;0;0;76,0909;0,503126
08/01/2007 12:00;244,64;293;393;385,659;1;0,690033;0,988462;1;61,4135;0,188938;4,79769;78,1207;151,333;4,81102;34,54;13,5535;316,274;59,7562;999;182,609;61,3723;4,27188;3,5;8,1;806;20504,3;23,195;23,195;21,3587;0;0;0;59,7562;0,478485
08/01/2007 13:00;340,072;293;393;461,845;1;0,748463;0,989198;1;58,4237;0,24001;32,1197;101,551;181,228;4,77994;34,9234;13,7039;346,097;83,0668;999;198,097;63,461;4,79375;5,2;8,7;882;29775,4;33,4977;33,4977;31,0161;0;0;0;83,0668;0,523634
08/01/2007 14:00;466,447;293;393;536,343;1;0,839395;0,990434;1;51,94;0,333742;53,8568;132,424;210,461;4,77477;34,9495;13,7142;341,388;113,935;999;212,305;68,4108;4,7375;4,2;8,8;870;42456,1;46,9856;46,9856;44,2251;0;0;0;113,935;0,616486
08/01/2007 15:00;358,585;293;393;416,823;1;0,912607;0,99159;0,945841;43,5387;0,388197;70,4468;105,954;163,561;4,81622;34,5295;13,5494;225,63;87,5888;999;224,76;75,6373;4,25;2,4;8;575;31642,3;35,4817;35,4817;32,9607;0;0;0;87,5888;0,724909
08/01/2007 16:00;0;322,977;318,298;239,676;0,194793;0,961447;0,992568;0,524861;33,9702;0;79,2969;6,94479;94,0488;3,81202;27,6678;10,8568;113,404;0;999;235,562;84,4727;3,49687;4;6,7;289;-355,488;0;0;-0,3703;0;0;0;0;0,829328
08/01/2007 17:00;0;303,897;299,945;0;0;0,987751;0,993467;0;24,795;0;0;0;0;3,10093;22,9299;8,99768;0;0;999;245,103;94,1594;3,13438;4,2;5,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,907814
08/01/2007 18:00;0;287,646;284,246;0;0;1,00083;0,996082;0;15,4871;0;0;0;0;2,55736;19,4682;7,63933;0;0;999;253,88;105,038;2,63438;3,3;4,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,963691
08/01/2007 19:00;0;273,593;270,629;0;0;1,00353;0,998339;0;6,69911;0;0;0;0;2,14504;16,7818;6,58516;0;0;999;262,458;116,403;2,3125;2,6;4,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,993172
08/01/2007 20:00;0;261,223;258,596;0;0;1,001;0,999697;0;1,22754;0;0;0;0;1,8327;14,729;5,77966;0;0;999;271,577;127,997;2,125;2,4;4;0;-355,488;0;0;-0,3703;0;0;0;0;0,999771
08/01/2007 21:00;0;250,096;247,722;0;0;1,00366;0,998034;0;7,9152;0;0;0;0;1,5844;13,2453;5,19744;0;0;999;282,48;139,521;1,9375;3,7;3,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,990473
08/01/2007 22:00;0;240,055;237,909;0;0;1,00246;0,996731;0;13,0163;0;0;0;0;1,38579;11,8809;4,66208;0;0;999;297,847;150,437;1,90625;3,7;3;0;-355,488;0;0;-0,3703;0;0;0;0;0,974306
08/01/2007 23:00;0;230,852;228,883;0;0;1,00032;0,995921;0;16,0882;0;0;0;0;1,22146;10,8576;4,26051;0;0;999;324,139;159,305;1,6625;5;2,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,960836
09/01/2007 0:00;0;222,436;220,64;0;0;0,999483;0,99568;0;16,9861;0;0;0;0;1,08553;9,83821;3,86051;0;0;999;7,62176;162,271;1,83125;4,5;2,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,956376
09/01/2007 1:00;0;214,628;212,964;0;0;1,00081;0,996077;0;15,5042;0;0;0;0;0,973521;9,07187;3,5598;0;0;999;46,1525;156,826;1,53125;5,2;2;0;-355,488;0;0;-0,3703;0;0;0;0;0,963611
09/01/2007 2:00;0;207,358;205,815;0;0;1,00304;0,99707;0;11,704;0;0;0;0;0,877999;8,36849;3,2838;0;0;999;67,8515;147,017;1,15313;5,5;1,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,979209
09/01/2007 3:00;0;200,579;199,149;0;0;1,00338;0,998514;0;6,00008;0;0;0;0;0,796466;7,71316;3,02664;0;0;999;81,3099;135,809;0,875;5,2;1,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,994522
09/01/2007 4:00;0;194,248;192,919;0;0;1,00097;0,999708;0;1,18317;0;0;0;0;0,72759;7,11037;2,79011;0;0;999;91,4379;124,215;0,596875;4,5;1,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,999787
09/01/2007 5:00;0;188,317;187,082;0;0;1,0036;0,997647;0;9,44651;0;0;0;0;0,668117;6,56476;2,57601;0;0;999;100,277;112,659;0,496875;3,7;1,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,986439
09/01/2007 6:00;0;182,644;181,469;0;0;0,997928;0,995287;0;18,4303;0;0;0;0;0,616373;6,22586;2,44303;0;0;999;108,846;101,413;0,553125;5;1,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,948709
09/01/2007 7:00;0;177,244;176,139;0;0;0,98083;0,993085;0;27,8016;0;0;0;0;0,570891;5,83278;2,28878;0;0;999;117,808;90,7391;0,63125;5;1,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,884568
09/01/2007 8:00;0;172,182;171,158;2,39717;0,563078;0,949039;0,992289;0,646808;36,9599;0;-76,7694;0,244173;0,940649;0,526368;5,36218;2,10412;1,1772;0;999;127,703;81,4173;1,35312;3,5;1,9;3;-355,488;0;0;-0,3703;0;0;0;0;0,799057
09/01/2007 9:00;0;214,895;243,348;139,794;1;0,893276;0,991262;1;46,2076;0,394956;-65,0227;36,7616;54,855;1,19929;10,8465;4,25617;79,2648;0;999;139,008;73,0034;1,87188;4,5;3,2;202;-355,488;0;0;-0,3703;0;0;0;0;0,692048
09/01/2007 10:00;0;234,23;237,788;39,8884;1;0,813625;0,990068;1;54,0843;0,137832;-47,0969;9,54264;15,6522;1,31306;11,5999;4,55179;26,6832;0;999;152,052;66,4214;2,47187;4,7;3,8;68;-355,488;0;0;-0,3703;0;0;0;0;0,586594
09/01/2007 11:00;0;241,923;246,097;50,5406;1;0,726238;0,988914;1;59,6417;0,110528;-23,6443;10,7798;19,8321;1,46056;12,6965;4,98212;39,24;0;999;166,781;62,3217;2,68125;5;4,4;100;-355,488;0;0;-0,3703;0;0;0;0;0,505406
09/01/2007 12:00;0;235,64;233,61;7,2055;1;0,692707;0,988495;1;61,2906;0;4,5836;1,46528;2,82744;1,26781;11,2636;4,41982;5,886;0;999;182,506;61,2274;2,84688;3,7;4,8;15;-355,488;0;0;-0,3703;0;0;0;0;0,480367
09/01/2007 13:00;0;248,36;258,118;79,788;1;0,749969;0,989217;1;58,3371;0,176203;31,8663;17,5795;31,3088;1,64593;13,8225;5,42395;59,6448;0;999;198,035;63,2993;2,85625;3;5,2;152;-355,488;0;0;-0,3703;0;0;0;0;0,524921
